|dates|Montgomery_Texas_UnitedStates.JHU_ConfirmedCases.data|Montgomery_Texas_UnitedStates.JHU_ConfirmedCases.missing|Montgomery_Texas_UnitedStates.NYT_ConfirmedCases.data|Montgomery_Texas_UnitedStates.NYT_ConfirmedCases.missing|Montgomery_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Montgomery_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Montgomery_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Montgomery_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|4.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|3.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|4.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|4.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|4.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-17|4.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-18|7.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-19|7.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-20|10.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-21|13.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-22|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-23|19.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-24|23.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-25|31.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-26|41.0|0|31.0|0|0.0|0|0.0|100
0|2020-03-27|47.0|0|46.0|0|0.0|0|0.0|100
0|2020-03-28|63.0|0|47.0|0|0.0|0|0.0|100
0|2020-03-29|65.0|0|64.0|0|0.0|0|0.0|100
0|2020-03-30|81.0|0|66.0|0|0.0|0|0.0|100
0|2020-03-31|93.0|0|81.0|0|0.0|0|0.0|100
0|2020-04-01|110.0|0|110.0|0|2.0|0|0.0|100
0|2020-04-02|119.0|0|110.0|0|3.0|0|0.0|100
0|2020-04-03|130.0|0|119.0|0|3.0|0|0.0|100
0|2020-04-04|142.0|0|130.0|0|3.0|0|0.0|100
0|2020-04-05|149.0|0|142.0|0|3.0|0|0.0|100
0|2020-04-06|161.0|0|161.0|0|3.0|0|0.0|100
0|2020-04-07|197.0|0|161.0|0|4.0|0|0.0|100
0|2020-04-08|210.0|0|197.0|0|4.0|0|0.0|100
0|2020-04-09|231.0|0|210.0|0|4.0|0|0.0|100
0|2020-04-10|231.0|0|231.0|0|4.0|0|0.0|100
0|2020-04-11|251.0|0|245.0|0|5.0|0|0.0|100
0|2020-04-12|251.0|0|251.0|0|5.0|0|0.0|100
0|2020-04-13|266.0|0|266.0|0|6.0|0|0.0|100
0|2020-04-14|308.0|0|308.0|0|6.0|0|0.0|100
0|2020-04-15|331.0|0|331.0|0|6.0|0|0.0|100
0|2020-04-16|331.0|0|350.0|0|6.0|0|0.0|100
0|2020-04-17|370.0|0|370.0|0|7.0|0|0.0|100
0|2020-04-18|370.0|0|377.0|0|7.0|0|0.0|100
0|2020-04-19|377.0|0|377.0|0|7.0|0|0.0|100
0|2020-04-20|377.0|0|393.0|0|7.0|0|0.0|100
0|2020-04-21|393.0|0|417.0|0|7.0|0|0.0|100
0|2020-04-22|440.0|0|440.0|0|7.0|0|0.0|100
0|2020-04-23|467.0|0|467.0|0|8.0|0|0.0|100
0|2020-04-24|496.0|0|496.0|0|9.0|0|0.0|100
0|2020-04-25|506.0|0|496.0|0|9.0|0|0.0|100
0|2020-04-26|506.0|0|506.0|0|9.0|0|0.0|100
0|2020-04-27|530.0|0|530.0|0|10.0|0|0.0|100
0|2020-04-28|562.0|0|562.0|0|12.0|0|0.0|100
0|2020-04-29|562.0|0|582.0|0|12.0|0|0.0|100
0|2020-04-30|602.0|0|602.0|0|12.0|0|0.0|100
0|2020-05-01|629.0|0|629.0|0|14.0|0|0.0|100
0|2020-05-02|634.0|0|634.0|0|14.0|0|0.0|100
0|2020-05-03|634.0|0|634.0|0|14.0|0|0.0|100
0|2020-05-04|640.0|0|640.0|0|15.0|0|0.0|100
0|2020-05-05|662.0|0|662.0|0|15.0|0|0.0|100
0|2020-05-06|672.0|0|672.0|0|15.0|0|0.0|100
0|2020-05-07|689.0|0|689.0|0|15.0|0|0.0|100
0|2020-05-08|699.0|0|699.0|0|16.0|0|0.0|100
0|2020-05-09|699.0|0|699.0|0|16.0|0|0.0|100
0|2020-05-10|699.0|0|699.0|0|16.0|0|0.0|100
0|2020-05-11|724.0|0|724.0|0|17.0|0|0.0|100
0|2020-05-12|742.0|0|742.0|0|17.0|0|0.0|100
0|2020-05-13|758.0|0|758.0|0|17.0|0|0.0|100
