|dates|CapeGirardeau_Missouri_UnitedStates.JHU_ConfirmedCases.data|CapeGirardeau_Missouri_UnitedStates.JHU_ConfirmedCases.missing|CapeGirardeau_Missouri_UnitedStates.NYT_ConfirmedCases.data|CapeGirardeau_Missouri_UnitedStates.NYT_ConfirmedCases.missing|CapeGirardeau_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|CapeGirardeau_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|CapeGirardeau_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|CapeGirardeau_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|52.0|0|51.0|0|1.0|0|0.0|100
0|2020-05-14|52.0|0|51.0|0|1.0|0|0.0|100
0|2020-05-15|52.0|0|51.0|0|1.0|0|0.0|100
0|2020-05-16|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-05-17|54.0|0|53.0|0|2.0|0|0.0|100
0|2020-05-18|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-05-19|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-05-20|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-05-21|56.0|0|56.0|0|2.0|0|0.0|100
0|2020-05-22|57.0|0|57.0|0|2.0|0|0.0|100
0|2020-05-23|58.0|0|58.0|0|2.0|0|0.0|100
0|2020-05-24|59.0|0|59.0|0|2.0|0|0.0|100
0|2020-05-25|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-05-26|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-05-27|68.0|0|68.0|0|2.0|0|0.0|100
0|2020-05-28|70.0|0|70.0|0|2.0|0|0.0|100
0|2020-05-29|73.0|0|73.0|0|2.0|0|0.0|100
0|2020-05-30|73.0|0|73.0|0|2.0|0|0.0|100
0|2020-05-31|73.0|0|73.0|0|2.0|0|0.0|100
0|2020-06-01|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-06-02|76.0|0|76.0|0|2.0|0|0.0|100
0|2020-06-03|76.0|0|76.0|0|2.0|0|0.0|100
0|2020-06-04|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-06-05|83.0|0|83.0|0|3.0|0|0.0|100
0|2020-06-06|85.0|0|85.0|0|3.0|0|0.0|100
0|2020-06-07|85.0|0|85.0|0|3.0|0|0.0|100
0|2020-06-08|87.0|0|87.0|0|3.0|0|0.0|100
0|2020-06-09|87.0|0|86.0|0|3.0|0|0.0|100
0|2020-06-10|88.0|0|88.0|0|3.0|0|0.0|100
0|2020-06-11|98.0|0|98.0|0|3.0|0|0.0|100
0|2020-06-12|101.0|0|101.0|0|3.0|0|0.0|100
0|2020-06-13|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-06-14|104.0|0|104.0|0|3.0|0|0.0|100
0|2020-06-15|108.0|0|108.0|0|3.0|0|0.0|100
0|2020-06-16|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-06-17|111.0|0|111.0|0|3.0|0|0.0|100
0|2020-06-18|114.0|0|114.0|0|3.0|0|0.0|100
0|2020-06-19|117.0|0|117.0|0|3.0|0|0.0|100
0|2020-06-20|119.0|0|119.0|0|3.0|0|0.0|100
0|2020-06-21|120.0|0|120.0|0|3.0|0|0.0|100
0|2020-06-22|121.0|0|121.0|0|3.0|0|0.0|100
0|2020-06-23|123.0|0|123.0|0|3.0|0|0.0|100
0|2020-06-24|123.0|0|123.0|0|3.0|0|0.0|100
0|2020-06-25|126.0|0|126.0|0|3.0|0|0.0|100
0|2020-06-26|133.0|0|133.0|0|3.0|0|0.0|100
0|2020-06-27|141.0|0|141.0|0|3.0|0|0.0|100
0|2020-06-28|141.0|0|145.0|0|3.0|0|0.0|100
0|2020-06-29|141.0|0|153.0|0|3.0|0|0.0|100
0|2020-06-30|141.0|0|161.0|0|3.0|0|0.0|100
0|2020-07-01|141.0|0|171.0|0|3.0|0|0.0|100
0|2020-07-02|182.0|0|182.0|0|3.0|0|0.0|100
0|2020-07-03|193.0|0|193.0|0|3.0|0|0.0|100
0|2020-07-04|210.0|0|210.0|0|3.0|0|0.0|100
0|2020-07-05|214.0|0|214.0|0|3.0|0|0.0|100
0|2020-07-06|221.0|0|221.0|0|3.0|0|0.0|100
0|2020-07-07|252.0|0|252.0|0|3.0|0|0.0|100
0|2020-07-08|271.0|0|271.0|0|3.0|0|0.0|100
0|2020-07-09|292.0|0|292.0|0|3.0|0|0.0|100
0|2020-07-10|314.0|0|314.0|0|3.0|0|0.0|100
0|2020-07-11|329.0|0|329.0|0|3.0|0|0.0|100
0|2020-07-12|328.0|0|328.0|0|3.0|0|0.0|100
0|2020-07-13|330.0|0|330.0|0|3.0|0|0.0|100
0|2020-07-14|361.0|0|361.0|0|3.0|0|0.0|100
0|2020-07-15|375.0|0|375.0|0|3.0|0|0.0|100
0|2020-07-16|400.0|0|400.0|0|3.0|0|0.0|100
0|2020-07-17|407.0|0|407.0|0|3.0|0|0.0|100
0|2020-07-18|428.0|0|428.0|0|3.0|0|0.0|100
0|2020-07-19|429.0|0|429.0|0|3.0|0|0.0|100
0|2020-07-20|445.0|0|445.0|0|3.0|0|0.0|100
0|2020-07-21|473.0|0|473.0|0|3.0|0|0.0|100
0|2020-07-22|496.0|0|496.0|0|3.0|0|0.0|100
0|2020-07-23|509.0|0|509.0|0|3.0|0|0.0|100
0|2020-07-24|512.0|0|512.0|0|3.0|0|0.0|100
0|2020-07-25|520.0|0|520.0|0|3.0|0|0.0|100
0|2020-07-26|521.0|0|521.0|0|3.0|0|0.0|100
0|2020-07-27|540.0|0|540.0|0|3.0|0|0.0|100
0|2020-07-28|560.0|0|560.0|0|3.0|0|0.0|100
0|2020-07-29|565.0|0|565.0|0|3.0|0|0.0|100
0|2020-07-30|578.0|0|578.0|0|3.0|0|0.0|100
0|2020-07-31|594.0|0|594.0|0|3.0|0|0.0|100
0|2020-08-01|596.0|0|596.0|0|3.0|0|0.0|100
0|2020-08-02|597.0|0|597.0|0|3.0|0|0.0|100
0|2020-08-03|607.0|0|607.0|0|3.0|0|0.0|100
0|2020-08-04|613.0|0|613.0|0|4.0|0|0.0|100
0|2020-08-05|614.0|0|614.0|0|5.0|0|0.0|100
0|2020-08-06|627.0|0|627.0|0|5.0|0|0.0|100
0|2020-08-07|636.0|0|636.0|0|5.0|0|0.0|100
0|2020-08-08|636.0|0|636.0|0|5.0|0|0.0|100
0|2020-08-09|651.0|0|651.0|0|5.0|0|0.0|100
0|2020-08-10|663.0|0|663.0|0|5.0|0|0.0|100
0|2020-08-11|668.0|0|668.0|0|5.0|0|0.0|100
0|2020-08-12|689.0|0|689.0|0|5.0|0|0.0|100
0|2020-08-13|705.0|0|705.0|0|5.0|0|0.0|100
0|2020-08-14|732.0|0|732.0|0|5.0|0|0.0|100
0|2020-08-15|735.0|0|735.0|0|5.0|0|0.0|100
0|2020-08-16|742.0|0|742.0|0|5.0|0|0.0|100
0|2020-08-17|770.0|0|770.0|0|6.0|0|0.0|100
0|2020-08-18|776.0|0|776.0|0|6.0|0|0.0|100
0|2020-08-19|800.0|0|800.0|0|6.0|0|0.0|100
0|2020-08-20|810.0|0|810.0|0|6.0|0|0.0|100
0|2020-08-21|836.0|0|836.0|0|6.0|0|0.0|100
0|2020-08-22|847.0|0|847.0|0|6.0|0|0.0|100
0|2020-08-23|848.0|0|848.0|0|6.0|0|0.0|100
0|2020-08-24|863.0|0|893.0|0|6.0|0|0.0|100
0|2020-08-25|868.0|0|910.0|0|6.0|0|0.0|100
0|2020-08-26|893.0|0|927.0|0|7.0|0|0.0|100
0|2020-08-27|914.0|0|950.0|0|7.0|0|0.0|100
0|2020-08-28|930.0|0|978.0|0|7.0|0|0.0|100
0|2020-08-29|944.0|0|978.0|0|7.0|0|0.0|100
0|2020-08-30|960.0|0|1002.0|0|7.0|0|0.0|100
0|2020-08-31|968.0|0|1002.0|0|7.0|0|0.0|100
0|2020-09-01|975.0|0|1028.0|0|8.0|0|0.0|100
0|2020-09-02|989.0|0|1042.0|0|8.0|0|0.0|100
0|2020-09-03|1003.0|0|1063.0|0|8.0|0|0.0|100
0|2020-09-04|1028.0|0|1090.0|0|8.0|0|0.0|100
0|2020-09-05|1051.0|0|1112.0|0|8.0|0|0.0|100
0|2020-09-06|1064.0|0|1112.0|0|8.0|0|0.0|100
0|2020-09-07|1080.0|0|1112.0|0|8.0|0|0.0|100
0|2020-09-08|1097.0|0|1157.0|0|8.0|0|0.0|100
0|2020-09-09|1122.0|0|1182.0|0|8.0|0|0.0|100
0|2020-09-10|1153.0|0|1207.0|0|8.0|0|0.0|100
0|2020-09-11|1193.0|0|1207.0|0|8.0|0|0.0|100
0|2020-09-12|1239.0|0|1307.0|0|9.0|0|0.0|100
0|2020-09-13|1276.0|0|1337.0|0|9.0|0|0.0|100
0|2020-09-14|1316.0|0|1370.0|0|9.0|0|0.0|100
0|2020-09-15|1339.0|0|1389.0|0|9.0|0|0.0|100
0|2020-09-16|1359.0|0|1389.0|0|9.0|0|0.0|100
0|2020-09-17|1413.0|0|1419.0|0|9.0|0|0.0|100
0|2020-09-18|1431.0|0|1490.0|0|9.0|0|0.0|100
0|2020-09-19|1461.0|0|1490.0|0|10.0|0|0.0|100
0|2020-09-20|1461.0|0|1573.0|0|10.0|0|0.0|100
0|2020-09-21|1532.0|0|1573.0|0|10.0|0|0.0|100
0|2020-09-22|1548.0|0|1632.0|0|10.0|0|0.0|100
0|2020-09-23|1588.0|0|1632.0|0|12.0|0|0.0|100
0|2020-09-24|1620.0|0|1670.0|0|12.0|0|0.0|100
0|2020-09-25|1678.0|0|1801.0|0|12.0|0|0.0|100
0|2020-09-26|1726.0|0|1846.0|0|15.0|0|0.0|100
0|2020-09-27|1779.0|0|1867.0|0|15.0|0|0.0|100
0|2020-09-28|1807.0|0|1907.0|0|15.0|0|0.0|100
0|2020-09-29|1807.0|0|1952.0|0|15.0|0|0.0|100
0|2020-09-30|1807.0|0|1970.0|0|15.0|0|0.0|100
0|2020-10-01|1807.0|0|2052.0|0|15.0|0|0.0|100
0|2020-10-02|1879.0|0|2094.0|0|18.0|0|0.0|100
0|2020-10-03|1915.0|0|2151.0|0|18.0|0|0.0|100
0|2020-10-04|2063.0|0|2159.0|0|32.0|0|0.0|100
0|2020-10-05|1993.0|0|2171.0|0|18.0|0|0.0|100
0|2020-10-06|2007.0|0|2200.0|0|18.0|0|0.0|100
0|2020-10-07|2025.0|0|2254.0|0|18.0|0|0.0|100
0|2020-10-08|2060.0|0|2254.0|0|18.0|0|0.0|100
0|2020-10-09|2101.0|0|2369.0|0|27.0|0|0.0|100
0|2020-10-10|2241.0|0|2369.0|0|27.0|0|0.0|100
0|2020-10-11|2241.0|0|2384.0|0|27.0|0|0.0|100
0|2020-10-12|2241.0|0|2422.0|0|27.0|0|0.0|100
0|2020-10-13|2241.0|0|2467.0|0|27.0|0|0.0|100
0|2020-10-14|2327.0|0|2506.0|0|30.0|0|0.0|100
0|2020-10-15|2356.0|0|2545.0|0|35.0|0|0.0|100
0|2020-10-16|2402.0|0|2545.0|0|35.0|0|0.0|100
0|2020-10-17|2418.0|0|2598.0|0|45.0|0|0.0|100
0|2020-10-18|2437.0|0|2607.0|0|45.0|0|0.0|100
0|2020-10-19|2447.0|0|2638.0|0|45.0|0|0.0|100
0|2020-10-20|2473.0|0|2638.0|0|45.0|0|0.0|100
0|2020-10-21|2504.0|0|2726.0|0|45.0|0|0.0|100
0|2020-10-22|2540.0|0|2739.0|0|46.0|0|0.0|100
0|2020-10-23|2564.0|0|2779.0|0|46.0|0|0.0|100
0|2020-10-24|2599.0|0|2779.0|0|49.0|0|0.0|100
0|2020-10-25|2599.0|0|2779.0|0|49.0|0|0.0|100
0|2020-10-26|2599.0|0|2779.0|0|49.0|0|0.0|100
0|2020-10-27|2599.0|0|2779.0|0|49.0|0|0.0|100
0|2020-10-28|2599.0|0|2902.0|0|49.0|0|0.0|100
0|2020-10-29|2599.0|0|3003.0|0|49.0|0|0.0|100
0|2020-10-30|2599.0|0|3041.0|0|49.0|0|0.0|100
0|2020-10-31|2599.0|0|3041.0|0|49.0|0|0.0|100
0|2020-11-01|2599.0|0|3081.0|0|49.0|0|0.0|100
0|2020-11-02|2909.0|0|3112.0|0|55.0|0|0.0|100
0|2020-11-03|2934.0|0|3210.0|0|55.0|0|0.0|100
0|2020-11-04|2998.0|0|3312.0|0|55.0|0|0.0|100
0|2020-11-05|3063.0|0|3312.0|0|55.0|0|0.0|100
0|2020-11-06|3139.0|0|3312.0|0|55.0|0|0.0|100
0|2020-11-07|3219.0|0|3312.0|0|55.0|0|0.0|100
0|2020-11-08|3322.0|0|3322.0|0|56.0|0|0.0|100
0|2020-11-09|3385.0|0|3758.0|0|56.0|0|0.0|100
0|2020-11-10|3385.0|0|3758.0|0|56.0|0|0.0|100
0|2020-11-11|3385.0|0|3929.0|0|56.0|0|0.0|100
0|2020-11-12|3699.0|0|3929.0|0|58.0|0|0.0|100
0|2020-11-13|3798.0|0|3929.0|0|58.0|0|0.0|100
0|2020-11-14|3961.0|0|3961.0|0|58.0|0|0.0|100
0|2020-11-15|3961.0|0|3961.0|0|58.0|0|0.0|100
0|2020-11-16|3961.0|0|4538.0|0|58.0|0|0.0|100
0|2020-11-17|3961.0|0|4620.0|0|58.0|0|0.0|100
0|2020-11-18|3961.0|0|4755.0|0|58.0|0|0.0|100
0|2020-11-19|3961.0|0|4755.0|0|58.0|0|0.0|100
0|2020-11-20|4407.0|0|5002.0|0|59.0|0|0.0|100
0|2020-11-21|4407.0|0|5111.0|0|59.0|0|0.0|100
0|2020-11-22|4407.0|0|5157.0|0|59.0|0|0.0|100
0|2020-11-23|4407.0|0|5231.0|0|59.0|0|0.0|100
0|2020-11-24|4407.0|0|5297.0|0|64.0|0|0.0|100
0|2020-11-25|4777.0|0|5414.0|0|65.0|0|0.0|100
0|2020-11-26|4777.0|0|5414.0|0|65.0|0|0.0|100
0|2020-11-27|4777.0|0|5537.0|0|65.0|0|0.0|100
0|2020-11-28|4777.0|0|5619.0|0|65.0|0|0.0|100
0|2020-11-29|5033.0|0|5654.0|0|65.0|0|0.0|100
0|2020-11-30|5033.0|0|5727.0|0|65.0|0|0.0|100
0|2020-12-01|5033.0|0|5773.0|0|65.0|0|0.0|100
0|2020-12-02|5177.0|0|5869.0|0|65.0|0|0.0|100
0|2020-12-03|5253.0|0|5869.0|0|65.0|0|0.0|100
0|2020-12-04|5311.0|0|6074.0|0|65.0|0|0.0|100
0|2020-12-05|5384.0|0|6160.0|0|65.0|0|0.0|100
0|2020-12-06|5384.0|0|6160.0|0|65.0|0|0.0|100
0|2020-12-07|5384.0|0|6269.0|0|65.0|0|0.0|100
0|2020-12-08|5384.0|0|6322.0|0|70.0|0|0.0|100
0|2020-12-09|5553.0|0|6322.0|0|70.0|0|0.0|100
0|2020-12-10|5620.0|0|6397.0|0|70.0|0|0.0|100
0|2020-12-11|5620.0|0|6397.0|0|70.0|0|0.0|100
0|2020-12-12|5713.0|0|6557.0|0|70.0|0|0.0|100
0|2020-12-13|5738.0|0|6611.0|0|89.0|0|0.0|100
0|2020-12-14|5798.0|0|6741.0|0|89.0|0|0.0|100
0|2020-12-15|5798.0|0|6787.0|0|91.0|0|0.0|100
0|2020-12-16|5858.0|0|6885.0|0|91.0|0|0.0|100
0|2020-12-17|5858.0|0|6979.0|0|91.0|0|0.0|100
0|2020-12-18|5995.0|0|7057.0|0|91.0|0|0.0|100
0|2020-12-19|6040.0|0|7089.0|0|91.0|0|0.0|100
0|2020-12-20|6059.0|0|7089.0|0|91.0|0|0.0|100
0|2020-12-21|6059.0|0|7203.0|0|91.0|0|0.0|100
0|2020-12-22|6059.0|0|7246.0|0|91.0|0|0.0|100
0|2020-12-23|6059.0|0|7317.0|0|91.0|0|0.0|100
0|2020-12-24|6059.0|0|7317.0|0|91.0|0|0.0|100
0|2020-12-25|6059.0|0|7317.0|0|91.0|0|0.0|100
0|2020-12-26|6059.0|0|7408.0|0|91.0|0|0.0|100
0|2020-12-27|6059.0|0|7408.0|0|91.0|0|0.0|100
0|2020-12-28|6059.0|0|7507.0|0|91.0|0|0.0|100
0|2020-12-29|6361.0|0|7592.0|0|99.0|0|0.0|100
0|2020-12-30|6384.0|0|7688.0|0|99.0|0|0.0|100
0|2020-12-31|6384.0|0|7754.0|0|99.0|0|0.0|100
0|2021-01-01|6503.0|0|7754.0|0|99.0|0|0.0|100
0|2021-01-02|6533.0|0|7844.0|0|99.0|0|0.0|100
0|2021-01-03|6533.0|0|7844.0|0|99.0|0|0.0|100
0|2021-01-04|6576.0|0|7930.0|0|99.0|0|0.0|100
0|2021-01-05|6576.0|0|8007.0|0|99.0|0|0.0|100
0|2021-01-06|6651.0|0|8094.0|0|103.0|0|0.0|100
0|2021-01-07|6651.0|0|8168.0|0|103.0|0|0.0|100
0|2021-01-08|6770.0|0|8221.0|0|103.0|0|0.0|100
0|2021-01-09|6770.0|0|8221.0|0|103.0|0|0.0|100
0|2021-01-10|6770.0|0|8221.0|0|103.0|0|0.0|100
0|2021-01-11|6863.0|0|8333.0|0|103.0|0|0.0|100
0|2021-01-12|6874.0|0|8359.0|0|106.0|0|0.0|100
0|2021-01-13|6888.0|0|8415.0|0|106.0|0|0.0|100
0|2021-01-14|6930.0|0|8468.0|0|106.0|0|0.0|100
0|2021-01-15|6978.0|0|8502.0|0|106.0|0|0.0|100
0|2021-01-16|7001.0|0|8502.0|0|106.0|0|0.0|100
0|2021-01-17|7018.0|0|8502.0|0|106.0|0|0.0|100
0|2021-01-18|7018.0|0|8502.0|0|106.0|0|0.0|100
0|2021-01-19|7034.0|0|8575.0|0|106.0|0|0.0|100
0|2021-01-20|7044.0|0|8575.0|0|108.0|0|0.0|100
0|2021-01-21|7044.0|0|8651.0|0|108.0|0|0.0|100
0|2021-01-22|7081.0|0|8677.0|0|108.0|0|0.0|100
0|2021-01-23|7081.0|0|8677.0|0|108.0|0|0.0|100
0|2021-01-24|7081.0|0|8677.0|0|108.0|0|0.0|100
0|2021-01-25|7081.0|0|8737.0|0|108.0|0|0.0|100
0|2021-01-26|7139.0|0|8780.0|0|110.0|0|0.0|100
0|2021-01-27|7139.0|0|8780.0|0|110.0|0|0.0|100
0|2021-01-28|7139.0|0|8834.0|0|110.0|0|0.0|100
0|2021-01-29|7213.0|0|8834.0|0|110.0|0|0.0|100
0|2021-01-30|7213.0|0|8834.0|0|110.0|0|0.0|100
