|dates|Lexington_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Lexington_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Lexington_SouthCarolina_UnitedStates.NYT_ConfirmedCases.data|Lexington_SouthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Lexington_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Lexington_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Lexington_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Lexington_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|492.0|0|492.0|0|25.0|0|0.0|100
0|2020-05-14|503.0|0|503.0|0|26.0|0|0.0|100
0|2020-05-15|512.0|0|512.0|0|26.0|0|0.0|100
0|2020-05-16|509.0|0|509.0|0|26.0|0|0.0|100
0|2020-05-17|516.0|0|516.0|0|26.0|0|0.0|100
0|2020-05-18|518.0|0|518.0|0|27.0|0|0.0|100
0|2020-05-19|516.0|0|516.0|0|28.0|0|0.0|100
0|2020-05-20|519.0|0|519.0|0|29.0|0|0.0|100
0|2020-05-21|525.0|0|525.0|0|29.0|0|0.0|100
0|2020-05-22|537.0|0|537.0|0|29.0|0|0.0|100
0|2020-05-23|548.0|0|548.0|0|29.0|0|0.0|100
0|2020-05-24|553.0|0|553.0|0|31.0|0|0.0|100
0|2020-05-25|558.0|0|558.0|0|32.0|0|0.0|100
0|2020-05-26|572.0|0|572.0|0|33.0|0|0.0|100
0|2020-05-27|581.0|0|581.0|0|33.0|0|0.0|100
0|2020-05-28|589.0|0|589.0|0|33.0|0|0.0|100
0|2020-05-29|597.0|0|597.0|0|33.0|0|0.0|100
0|2020-05-30|625.0|0|625.0|0|33.0|0|0.0|100
0|2020-05-31|645.0|0|645.0|0|33.0|0|0.0|100
0|2020-06-01|657.0|0|657.0|0|34.0|0|0.0|100
0|2020-06-02|677.0|0|677.0|0|34.0|0|0.0|100
0|2020-06-03|677.0|0|697.0|0|34.0|0|0.0|100
0|2020-06-04|677.0|0|723.0|0|34.0|0|0.0|100
0|2020-06-05|766.0|0|766.0|0|36.0|0|0.0|100
0|2020-06-06|766.0|0|807.0|0|36.0|0|0.0|100
0|2020-06-07|836.0|0|836.0|0|37.0|0|0.0|100
0|2020-06-08|879.0|0|879.0|0|37.0|0|0.0|100
0|2020-06-09|913.0|0|913.0|0|37.0|0|0.0|100
0|2020-06-10|941.0|0|941.0|0|37.0|0|0.0|100
0|2020-06-11|992.0|0|992.0|0|38.0|0|0.0|100
0|2020-06-12|1049.0|0|1049.0|0|39.0|0|0.0|100
0|2020-06-13|1098.0|0|1098.0|0|39.0|0|0.0|100
0|2020-06-14|1155.0|0|1155.0|0|39.0|0|0.0|100
0|2020-06-15|1184.0|0|1185.0|0|40.0|0|0.0|100
0|2020-06-16|1216.0|0|1217.0|0|40.0|0|0.0|100
0|2020-06-17|1254.0|0|1255.0|0|42.0|0|0.0|100
0|2020-06-18|1298.0|0|1300.0|0|42.0|0|0.0|100
0|2020-06-19|1377.0|0|1381.0|0|42.0|0|0.0|100
0|2020-06-20|1451.0|0|1456.0|0|42.0|0|0.0|100
0|2020-06-21|1491.0|0|1496.0|0|42.0|0|0.0|100
0|2020-06-22|1513.0|0|1518.0|0|42.0|0|0.0|100
0|2020-06-23|1555.0|0|1560.0|0|43.0|0|0.0|100
0|2020-06-24|1625.0|0|1625.0|0|44.0|0|0.0|100
0|2020-06-25|1666.0|0|1666.0|0|45.0|0|0.0|100
0|2020-06-26|1775.0|0|1775.0|0|45.0|0|0.0|100
0|2020-06-27|1846.0|0|1846.0|0|47.0|0|0.0|100
0|2020-06-28|1901.0|0|1901.0|0|48.0|0|0.0|100
0|2020-06-29|1971.0|0|1971.0|0|48.0|0|0.0|100
0|2020-06-30|2071.0|0|2071.0|0|49.0|0|0.0|100
0|2020-07-01|2161.0|0|2161.0|0|50.0|0|0.0|100
0|2020-07-02|2236.0|0|2236.0|0|53.0|0|0.0|100
0|2020-07-03|2281.0|0|2281.0|0|53.0|0|0.0|100
0|2020-07-04|2322.0|0|2322.0|0|56.0|0|0.0|100
0|2020-07-05|2396.0|0|2396.0|0|57.0|0|0.0|100
0|2020-07-06|2462.0|0|2462.0|0|57.0|0|0.0|100
0|2020-07-07|2522.0|0|2522.0|0|57.0|0|0.0|100
0|2020-07-08|2612.0|0|2612.0|0|57.0|0|0.0|100
0|2020-07-09|2677.0|0|2677.0|0|56.0|0|0.0|100
0|2020-07-10|2750.0|0|2750.0|0|57.0|0|0.0|100
0|2020-07-11|2834.0|0|2834.0|0|59.0|0|0.0|100
0|2020-07-12|2943.0|0|2943.0|0|61.0|0|0.0|100
0|2020-07-13|3036.0|0|3036.0|0|62.0|0|0.0|100
0|2020-07-14|3151.0|0|3151.0|0|64.0|0|0.0|100
0|2020-07-15|3222.0|0|3222.0|0|64.0|0|0.0|100
0|2020-07-16|3252.0|0|3252.0|0|69.0|0|0.0|100
0|2020-07-17|3342.0|0|3342.0|0|70.0|0|0.0|100
0|2020-07-18|3504.0|0|3504.0|0|70.0|0|0.0|100
0|2020-07-19|3605.0|0|3605.0|0|71.0|0|0.0|100
0|2020-07-20|3653.0|0|3653.0|0|71.0|0|0.0|100
0|2020-07-21|3763.0|0|3763.0|0|73.0|0|0.0|100
0|2020-07-22|3849.0|0|3849.0|0|75.0|0|0.0|100
0|2020-07-23|3954.0|0|3954.0|0|79.0|0|0.0|100
0|2020-07-24|4076.0|0|4076.0|0|80.0|0|0.0|100
0|2020-07-25|4154.0|0|4154.0|0|85.0|0|0.0|100
0|2020-07-26|4200.0|0|4200.0|0|87.0|0|0.0|100
0|2020-07-27|4244.0|0|4244.0|0|88.0|0|0.0|100
0|2020-07-28|4320.0|0|4320.0|0|89.0|0|0.0|100
0|2020-07-29|4429.0|0|4429.0|0|93.0|0|0.0|100
0|2020-07-30|4488.0|0|4488.0|0|97.0|0|0.0|100
0|2020-07-31|4531.0|0|4531.0|0|97.0|0|0.0|100
0|2020-08-01|4580.0|0|4580.0|0|101.0|0|0.0|100
0|2020-08-02|4654.0|0|4654.0|0|104.0|0|0.0|100
0|2020-08-03|4685.0|0|4685.0|0|104.0|0|0.0|100
0|2020-08-04|4750.0|0|4750.0|0|105.0|0|0.0|100
0|2020-08-05|4805.0|0|4805.0|0|107.0|0|0.0|100
0|2020-08-06|4839.0|0|4839.0|0|108.0|0|0.0|100
0|2020-08-07|4877.0|0|4877.0|0|108.0|0|0.0|100
0|2020-08-08|4923.0|0|4923.0|0|110.0|0|0.0|100
0|2020-08-09|4955.0|0|4955.0|0|110.0|0|0.0|100
0|2020-08-10|4980.0|0|4980.0|0|111.0|0|0.0|100
0|2020-08-11|5032.0|0|5032.0|0|113.0|0|0.0|100
0|2020-08-12|5054.0|0|5054.0|0|115.0|0|0.0|100
0|2020-08-13|5078.0|0|5078.0|0|116.0|0|0.0|100
0|2020-08-14|5132.0|0|5132.0|0|118.0|0|0.0|100
0|2020-08-15|5179.0|0|5179.0|0|120.0|0|0.0|100
0|2020-08-16|5216.0|0|5216.0|0|120.0|0|0.0|100
0|2020-08-17|5235.0|0|5235.0|0|121.0|0|0.0|100
0|2020-08-18|5277.0|0|5277.0|0|121.0|0|0.0|100
0|2020-08-19|5310.0|0|5310.0|0|121.0|0|0.0|100
0|2020-08-20|5347.0|0|5347.0|0|127.0|0|0.0|100
0|2020-08-21|5405.0|0|5405.0|0|130.0|0|0.0|100
0|2020-08-22|5433.0|0|5433.0|0|131.0|0|0.0|100
0|2020-08-23|5470.0|0|5470.0|0|131.0|0|0.0|100
0|2020-08-24|5492.0|0|5492.0|0|131.0|0|0.0|100
0|2020-08-25|5518.0|0|5518.0|0|133.0|0|0.0|100
0|2020-08-26|5524.0|0|5524.0|0|133.0|0|0.0|100
0|2020-08-27|5550.0|0|5550.0|0|134.0|0|0.0|100
0|2020-08-28|5610.0|0|5610.0|0|134.0|0|0.0|100
0|2020-08-29|5676.0|0|5676.0|0|136.0|0|0.0|100
0|2020-08-30|5736.0|0|5736.0|0|136.0|0|0.0|100
0|2020-08-31|5766.0|0|5766.0|0|136.0|0|0.0|100
0|2020-09-01|5818.0|0|5818.0|0|139.0|0|0.0|100
0|2020-09-02|5853.0|0|5853.0|0|139.0|0|0.0|100
0|2020-09-03|5906.0|0|5906.0|0|140.0|0|0.0|100
0|2020-09-04|5983.0|0|5983.0|0|142.0|0|0.0|100
0|2020-09-05|6052.0|0|6052.0|0|144.0|0|0.0|100
0|2020-09-06|6088.0|0|6088.0|0|145.0|0|0.0|100
0|2020-09-07|6121.0|0|6121.0|0|147.0|0|0.0|100
0|2020-09-08|6123.0|0|6123.0|0|148.0|0|0.0|100
0|2020-09-09|6148.0|0|6148.0|0|148.0|0|0.0|100
0|2020-09-10|6172.0|0|6172.0|0|149.0|0|0.0|100
0|2020-09-11|6269.0|0|6269.0|0|151.0|0|0.0|100
0|2020-09-12|6321.0|0|6321.0|0|151.0|0|0.0|100
0|2020-09-13|6391.0|0|6391.0|0|151.0|0|0.0|100
0|2020-09-14|6444.0|0|6444.0|0|151.0|0|0.0|100
0|2020-09-15|6494.0|0|6494.0|0|151.0|0|0.0|100
0|2020-09-16|6535.0|0|6535.0|0|153.0|0|0.0|100
0|2020-09-17|6595.0|0|6595.0|0|153.0|0|0.0|100
0|2020-09-18|6648.0|0|6648.0|0|153.0|0|0.0|100
0|2020-09-19|6714.0|0|6714.0|0|154.0|0|0.0|100
0|2020-09-20|6737.0|0|6737.0|0|154.0|0|0.0|100
0|2020-09-21|6767.0|0|6767.0|0|156.0|0|0.0|100
0|2020-09-22|6876.0|0|6876.0|0|157.0|0|0.0|100
0|2020-09-23|6948.0|0|6948.0|0|157.0|0|0.0|100
0|2020-09-24|7012.0|0|7012.0|0|157.0|0|0.0|100
0|2020-09-25|7106.0|0|7106.0|0|157.0|0|0.0|100
0|2020-09-26|7193.0|0|7193.0|0|158.0|0|0.0|100
0|2020-09-27|7278.0|0|7278.0|0|158.0|0|0.0|100
0|2020-09-28|7352.0|0|7352.0|0|159.0|0|0.0|100
0|2020-09-29|7419.0|0|7419.0|0|161.0|0|0.0|100
0|2020-09-30|7464.0|0|7464.0|0|163.0|0|0.0|100
0|2020-10-01|7490.0|0|7490.0|0|164.0|0|0.0|100
0|2020-10-02|7584.0|0|7584.0|0|169.0|0|0.0|100
0|2020-10-03|7688.0|0|7688.0|0|171.0|0|0.0|100
0|2020-10-04|7742.0|0|7742.0|0|171.0|0|0.0|100
0|2020-10-05|7785.0|0|7785.0|0|172.0|0|0.0|100
0|2020-10-06|7824.0|0|7824.0|0|173.0|0|0.0|100
0|2020-10-07|7885.0|0|7885.0|0|176.0|0|0.0|100
0|2020-10-08|7943.0|0|7943.0|0|178.0|0|0.0|100
0|2020-10-09|7986.0|0|7986.0|0|178.0|0|0.0|100
0|2020-10-10|8029.0|0|8029.0|0|181.0|0|0.0|100
0|2020-10-11|8078.0|0|8078.0|0|181.0|0|0.0|100
0|2020-10-12|8117.0|0|8117.0|0|182.0|0|0.0|100
0|2020-10-13|8164.0|0|8164.0|0|183.0|0|0.0|100
0|2020-10-14|8206.0|0|8206.0|0|186.0|0|0.0|100
0|2020-10-15|8278.0|0|8278.0|0|187.0|0|0.0|100
0|2020-10-16|8341.0|0|8341.0|0|187.0|0|0.0|100
0|2020-10-17|8395.0|0|8395.0|0|191.0|0|0.0|100
0|2020-10-18|8444.0|0|8444.0|0|193.0|0|0.0|100
0|2020-10-19|8469.0|0|8469.0|0|193.0|0|0.0|100
0|2020-10-20|8514.0|0|8514.0|0|195.0|0|0.0|100
0|2020-10-21|8571.0|0|8571.0|0|196.0|0|0.0|100
0|2020-10-22|8610.0|0|8610.0|0|198.0|0|0.0|100
0|2020-10-23|8688.0|0|8688.0|0|200.0|0|0.0|100
0|2020-10-24|8722.0|0|8722.0|0|203.0|0|0.0|100
0|2020-10-25|8796.0|0|8796.0|0|203.0|0|0.0|100
0|2020-10-26|8844.0|0|8844.0|0|205.0|0|0.0|100
0|2020-10-27|8909.0|0|8909.0|0|207.0|0|0.0|100
0|2020-10-28|8949.0|0|8949.0|0|209.0|0|0.0|100
0|2020-10-29|9017.0|0|9017.0|0|209.0|0|0.0|100
0|2020-10-30|9096.0|0|9096.0|0|209.0|0|0.0|100
0|2020-10-31|9163.0|0|9163.0|0|214.0|0|0.0|100
0|2020-11-01|9265.0|0|9265.0|0|214.0|0|0.0|100
0|2020-11-02|9324.0|0|9324.0|0|214.0|0|0.0|100
0|2020-11-03|9388.0|0|9388.0|0|214.0|0|0.0|100
0|2020-11-04|9468.0|0|9468.0|0|214.0|0|0.0|100
0|2020-11-05|9522.0|0|9522.0|0|214.0|0|0.0|100
0|2020-11-06|9592.0|0|9592.0|0|214.0|0|0.0|100
0|2020-11-07|9679.0|0|9679.0|0|214.0|0|0.0|100
0|2020-11-08|9756.0|0|9756.0|0|215.0|0|0.0|100
0|2020-11-09|9807.0|0|9807.0|0|216.0|0|0.0|100
0|2020-11-10|9892.0|0|9892.0|0|216.0|0|0.0|100
0|2020-11-11|9997.0|0|9997.0|0|216.0|0|0.0|100
0|2020-11-12|10110.0|0|10110.0|0|216.0|0|0.0|100
0|2020-11-13|10185.0|0|10185.0|0|216.0|0|0.0|100
0|2020-11-14|10309.0|0|10309.0|0|217.0|0|0.0|100
0|2020-11-15|10375.0|0|10375.0|0|217.0|0|0.0|100
0|2020-11-16|10428.0|0|10428.0|0|220.0|0|0.0|100
0|2020-11-17|10492.0|0|10492.0|0|221.0|0|0.0|100
0|2020-11-18|10583.0|0|10583.0|0|223.0|0|0.0|100
0|2020-11-19|10650.0|0|10650.0|0|224.0|0|0.0|100
0|2020-11-20|10736.0|0|10736.0|0|225.0|0|0.0|100
0|2020-11-21|10804.0|0|10804.0|0|225.0|0|0.0|100
0|2020-11-22|10861.0|0|10861.0|0|227.0|0|0.0|100
0|2020-11-23|10927.0|0|10927.0|0|227.0|0|0.0|100
0|2020-11-24|10991.0|0|10991.0|0|227.0|0|0.0|100
0|2020-11-25|11063.0|0|11063.0|0|227.0|0|0.0|100
0|2020-11-26|11063.0|0|11063.0|0|227.0|0|0.0|100
0|2020-11-27|11174.0|0|11174.0|0|228.0|0|0.0|100
0|2020-11-28|11275.0|0|11275.0|0|228.0|0|0.0|100
0|2020-11-29|11357.0|0|11357.0|0|228.0|0|0.0|100
0|2020-11-30|11454.0|0|11454.0|0|228.0|0|0.0|100
0|2020-12-01|11516.0|0|11516.0|0|228.0|0|0.0|100
0|2020-12-02|11619.0|0|11619.0|0|229.0|0|0.0|100
0|2020-12-03|11722.0|0|11722.0|0|231.0|0|0.0|100
0|2020-12-04|11894.0|0|11894.0|0|232.0|0|0.0|100
0|2020-12-05|12029.0|0|12029.0|0|234.0|0|0.0|100
0|2020-12-06|12199.0|0|12199.0|0|236.0|0|0.0|100
0|2020-12-07|12312.0|0|12312.0|0|237.0|0|0.0|100
0|2020-12-08|12408.0|0|12408.0|0|240.0|0|0.0|100
0|2020-12-09|12554.0|0|12554.0|0|241.0|0|0.0|100
0|2020-12-10|12690.0|0|12690.0|0|242.0|0|0.0|100
0|2020-12-11|12846.0|0|12846.0|0|243.0|0|0.0|100
0|2020-12-12|13044.0|0|13044.0|0|243.0|0|0.0|100
0|2020-12-13|13239.0|0|13239.0|0|245.0|0|0.0|100
0|2020-12-14|13411.0|0|13411.0|0|247.0|0|0.0|100
0|2020-12-15|13562.0|0|13562.0|0|248.0|0|0.0|100
0|2020-12-16|13753.0|0|13753.0|0|248.0|0|0.0|100
0|2020-12-17|13964.0|0|13964.0|0|249.0|0|0.0|100
0|2020-12-18|14197.0|0|14197.0|0|249.0|0|0.0|100
0|2020-12-19|14427.0|0|14427.0|0|250.0|0|0.0|100
0|2020-12-20|14585.0|0|14585.0|0|253.0|0|0.0|100
0|2020-12-21|14696.0|0|14696.0|0|254.0|0|0.0|100
0|2020-12-22|14852.0|0|14852.0|0|254.0|0|0.0|100
0|2020-12-23|15081.0|0|15081.0|0|255.0|0|0.0|100
0|2020-12-24|15266.0|0|15266.0|0|255.0|0|0.0|100
0|2020-12-25|15266.0|0|15266.0|0|255.0|0|0.0|100
0|2020-12-26|15478.0|0|15478.0|0|262.0|0|0.0|100
0|2020-12-27|15961.0|0|15961.0|0|263.0|0|0.0|100
0|2020-12-28|16051.0|0|16051.0|0|267.0|0|0.0|100
0|2020-12-29|16244.0|0|16244.0|0|267.0|0|0.0|100
0|2020-12-30|16446.0|0|16446.0|0|269.0|0|0.0|100
0|2020-12-31|16734.0|0|16734.0|0|269.0|0|0.0|100
0|2021-01-01|16734.0|0|16734.0|0|269.0|0|0.0|100
0|2021-01-02|17042.0|0|17042.0|0|270.0|0|0.0|100
0|2021-01-03|17480.0|0|17480.0|0|280.0|0|0.0|100
0|2021-01-04|17744.0|0|17744.0|0|283.0|0|0.0|100
0|2021-01-05|17917.0|0|17917.0|0|283.0|0|0.0|100
0|2021-01-06|18248.0|0|18248.0|0|287.0|0|0.0|100
0|2021-01-07|18701.0|0|18701.0|0|289.0|0|0.0|100
0|2021-01-08|19081.0|0|19081.0|0|291.0|0|0.0|100
0|2021-01-09|19375.0|0|19375.0|0|293.0|0|0.0|100
0|2021-01-10|19622.0|0|19622.0|0|294.0|0|0.0|100
0|2021-01-11|19795.0|0|19795.0|0|297.0|0|0.0|100
0|2021-01-12|19870.0|0|19870.0|0|301.0|0|0.0|100
0|2021-01-13|20268.0|0|20268.0|0|304.0|0|0.0|100
0|2021-01-14|20625.0|0|20625.0|0|305.0|0|0.0|100
0|2021-01-15|20967.0|0|20967.0|0|310.0|0|0.0|100
0|2021-01-16|21373.0|0|21373.0|0|312.0|0|0.0|100
0|2021-01-17|21739.0|0|21739.0|0|321.0|0|0.0|100
0|2021-01-18|22015.0|0|22015.0|0|322.0|0|0.0|100
0|2021-01-19|22147.0|0|22147.0|0|323.0|0|0.0|100
0|2021-01-20|22348.0|0|22348.0|0|324.0|0|0.0|100
0|2021-01-21|22580.0|0|22580.0|0|327.0|0|0.0|100
0|2021-01-22|22809.0|0|22809.0|0|328.0|0|0.0|100
0|2021-01-23|23082.0|0|23082.0|0|329.0|0|0.0|100
0|2021-01-24|23296.0|0|23296.0|0|336.0|0|0.0|100
0|2021-01-25|23455.0|0|23455.0|0|336.0|0|0.0|100
0|2021-01-26|23594.0|0|23594.0|0|339.0|0|0.0|100
