|dates|Sandoval_NewMexico_UnitedStates.JHU_ConfirmedCases.data|Sandoval_NewMexico_UnitedStates.JHU_ConfirmedCases.missing|Sandoval_NewMexico_UnitedStates.NYT_ConfirmedCases.data|Sandoval_NewMexico_UnitedStates.NYT_ConfirmedCases.missing|Sandoval_NewMexico_UnitedStates.JHU_ConfirmedDeaths.data|Sandoval_NewMexico_UnitedStates.JHU_ConfirmedDeaths.missing|Sandoval_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.data|Sandoval_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|4.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-21|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-22|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-23|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-24|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-26|8.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-27|10.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-28|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-29|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-30|18.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-31|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-04-01|29.0|0|32.0|0|0.0|0|0.0|100
0|2020-04-02|32.0|0|40.0|0|1.0|0|0.0|100
0|2020-04-03|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-04-04|66.0|0|69.0|0|2.0|0|0.0|100
0|2020-04-05|103.0|0|103.0|0|2.0|0|0.0|100
0|2020-04-06|114.0|0|114.0|0|2.0|0|0.0|100
0|2020-04-07|128.0|0|128.0|0|2.0|0|0.0|100
0|2020-04-08|128.0|0|143.0|0|2.0|0|0.0|100
0|2020-04-09|143.0|0|174.0|0|2.0|0|0.0|100
0|2020-04-10|177.0|0|177.0|0|2.0|0|0.0|100
0|2020-04-11|177.0|0|199.0|0|3.0|0|0.0|100
0|2020-04-12|235.0|0|235.0|0|3.0|0|0.0|100
0|2020-04-13|235.0|0|244.0|0|3.0|0|0.0|100
0|2020-04-14|244.0|0|253.0|0|3.0|0|0.0|100
0|2020-04-15|262.0|0|262.0|0|4.0|0|0.0|100
0|2020-04-16|262.0|0|293.0|0|4.0|0|0.0|100
0|2020-04-17|293.0|0|301.0|0|5.0|0|0.0|100
0|2020-04-18|311.0|0|311.0|0|6.0|0|0.0|100
0|2020-04-19|315.0|0|315.0|0|6.0|0|0.0|100
0|2020-04-20|317.0|0|317.0|0|6.0|0|0.0|100
0|2020-04-21|317.0|0|322.0|0|6.0|0|0.0|100
0|2020-04-22|341.0|0|341.0|0|6.0|0|0.0|100
0|2020-04-23|345.0|0|345.0|0|8.0|0|0.0|100
0|2020-04-24|357.0|0|357.0|0|8.0|0|0.0|100
0|2020-04-25|365.0|0|365.0|0|10.0|0|0.0|100
0|2020-04-26|374.0|0|374.0|0|11.0|0|0.0|100
0|2020-04-27|378.0|0|378.0|0|11.0|0|0.0|100
0|2020-04-28|383.0|0|383.0|0|11.0|0|0.0|100
0|2020-04-29|385.0|0|385.0|0|13.0|0|0.0|100
0|2020-04-30|389.0|0|389.0|0|13.0|0|0.0|100
0|2020-05-01|396.0|0|396.0|0|15.0|0|0.0|100
0|2020-05-02|410.0|0|410.0|0|17.0|0|0.0|100
0|2020-05-03|416.0|0|416.0|0|19.0|0|0.0|100
0|2020-05-04|421.0|0|421.0|0|19.0|0|0.0|100
0|2020-05-05|426.0|0|426.0|0|20.0|0|0.0|100
0|2020-05-06|432.0|0|432.0|0|20.0|0|0.0|100
0|2020-05-07|439.0|0|439.0|0|20.0|0|0.0|100
0|2020-05-08|451.0|0|451.0|0|20.0|0|0.0|100
0|2020-05-09|452.0|0|452.0|0|20.0|0|0.0|100
0|2020-05-10|458.0|0|458.0|0|21.0|0|0.0|100
0|2020-05-11|467.0|0|467.0|0|21.0|0|0.0|100
0|2020-05-12|474.0|0|474.0|0|21.0|0|0.0|100
0|2020-05-13|477.0|0|477.0|0|22.0|0|0.0|100
