|dates|Sacramento_California_UnitedStates.JHU_ConfirmedCases.data|Sacramento_California_UnitedStates.JHU_ConfirmedCases.missing|Sacramento_California_UnitedStates.NYT_ConfirmedCases.data|Sacramento_California_UnitedStates.NYT_ConfirmedCases.missing|Sacramento_California_UnitedStates.JHU_ConfirmedDeaths.data|Sacramento_California_UnitedStates.JHU_ConfirmedDeaths.missing|Sacramento_California_UnitedStates.JHU_ConfirmedRecoveries.data|Sacramento_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|1183.0|0|1182.0|0|51.0|0|0.0|100
0|2020-05-14|1194.0|0|1193.0|0|54.0|0|0.0|100
0|2020-05-15|1211.0|0|1210.0|0|54.0|0|0.0|100
0|2020-05-16|1222.0|0|1221.0|0|54.0|0|0.0|100
0|2020-05-17|1237.0|0|1236.0|0|55.0|0|0.0|100
0|2020-05-18|1245.0|0|1244.0|0|56.0|0|0.0|100
0|2020-05-19|1250.0|0|1249.0|0|56.0|0|0.0|100
0|2020-05-20|1255.0|0|1254.0|0|56.0|0|0.0|100
0|2020-05-21|1266.0|0|1265.0|0|56.0|0|0.0|100
0|2020-05-22|1272.0|0|1271.0|0|56.0|0|0.0|100
0|2020-05-23|1289.0|0|1288.0|0|56.0|0|0.0|100
0|2020-05-24|1293.0|0|1292.0|0|56.0|0|0.0|100
0|2020-05-25|1302.0|0|1301.0|0|56.0|0|0.0|100
0|2020-05-26|1310.0|0|1309.0|0|56.0|0|0.0|100
0|2020-05-27|1319.0|0|1318.0|0|56.0|0|0.0|100
0|2020-05-28|1349.0|0|1348.0|0|56.0|0|0.0|100
0|2020-05-29|1373.0|0|1372.0|0|56.0|0|0.0|100
0|2020-05-30|1400.0|0|1399.0|0|56.0|0|0.0|100
0|2020-05-31|1400.0|0|1414.0|0|56.0|0|0.0|100
0|2020-06-01|1429.0|0|1428.0|0|58.0|0|0.0|100
0|2020-06-02|1439.0|0|1438.0|0|58.0|0|0.0|100
0|2020-06-03|1463.0|0|1462.0|0|58.0|0|0.0|100
0|2020-06-04|1490.0|0|1489.0|0|58.0|0|0.0|100
0|2020-06-05|1519.0|0|1518.0|0|59.0|0|0.0|100
0|2020-06-06|1537.0|0|1536.0|0|59.0|0|0.0|100
0|2020-06-07|1569.0|0|1568.0|0|59.0|0|0.0|100
0|2020-06-08|1588.0|0|1587.0|0|61.0|0|0.0|100
0|2020-06-09|1624.0|0|1623.0|0|61.0|0|0.0|100
0|2020-06-10|1642.0|0|1641.0|0|62.0|0|0.0|100
0|2020-06-11|1670.0|0|1669.0|0|63.0|0|0.0|100
0|2020-06-12|1704.0|0|1703.0|0|63.0|0|0.0|100
0|2020-06-13|1716.0|0|1715.0|0|63.0|0|0.0|100
0|2020-06-14|1753.0|0|1752.0|0|63.0|0|0.0|100
0|2020-06-15|1794.0|0|1793.0|0|63.0|0|0.0|100
0|2020-06-16|1825.0|0|1824.0|0|63.0|0|0.0|100
0|2020-06-17|1892.0|0|1891.0|0|67.0|0|0.0|100
0|2020-06-18|1940.0|0|1939.0|0|67.0|0|0.0|100
0|2020-06-19|1976.0|0|1975.0|0|67.0|0|0.0|100
0|2020-06-20|2069.0|0|2068.0|0|67.0|0|0.0|100
0|2020-06-21|2160.0|0|2159.0|0|67.0|0|0.0|100
0|2020-06-22|2243.0|0|2242.0|0|66.0|0|0.0|100
0|2020-06-23|2374.0|0|2373.0|0|66.0|0|0.0|100
0|2020-06-24|2440.0|0|2439.0|0|66.0|0|0.0|100
0|2020-06-25|2512.0|0|2511.0|0|66.0|0|0.0|100
0|2020-06-26|2666.0|0|2665.0|0|66.0|0|0.0|100
0|2020-06-27|2666.0|0|2686.0|0|66.0|0|0.0|100
0|2020-06-28|2776.0|0|2775.0|0|66.0|0|0.0|100
0|2020-06-29|3004.0|0|3003.0|0|68.0|0|0.0|100
0|2020-06-30|3223.0|0|3222.0|0|68.0|0|0.0|100
0|2020-07-01|3397.0|0|3396.0|0|68.0|0|0.0|100
0|2020-07-02|3559.0|0|3558.0|0|69.0|0|0.0|100
0|2020-07-03|3559.0|0|3670.0|0|69.0|0|0.0|100
0|2020-07-04|4004.0|0|4003.0|0|69.0|0|0.0|100
0|2020-07-05|4236.0|0|4235.0|0|69.0|0|0.0|100
0|2020-07-06|4236.0|0|4394.0|0|69.0|0|0.0|100
0|2020-07-07|4566.0|0|4565.0|0|76.0|0|0.0|100
0|2020-07-08|4776.0|0|4775.0|0|78.0|0|0.0|100
0|2020-07-09|4932.0|0|4931.0|0|78.0|0|0.0|100
0|2020-07-10|5152.0|0|5151.0|0|79.0|0|0.0|100
0|2020-07-11|5339.0|0|5338.0|0|81.0|0|0.0|100
0|2020-07-12|5489.0|0|5488.0|0|83.0|0|0.0|100
0|2020-07-13|5714.0|0|5713.0|0|83.0|0|0.0|100
0|2020-07-14|5938.0|0|5937.0|0|91.0|0|0.0|100
0|2020-07-15|6174.0|0|6173.0|0|92.0|0|0.0|100
0|2020-07-16|6395.0|0|6394.0|0|94.0|0|0.0|100
0|2020-07-17|6511.0|0|6510.0|0|95.0|0|0.0|100
0|2020-07-18|6693.0|0|6692.0|0|96.0|0|0.0|100
0|2020-07-19|6935.0|0|6934.0|0|96.0|0|0.0|100
0|2020-07-20|7326.0|0|7325.0|0|96.0|0|0.0|100
0|2020-07-21|7686.0|0|7685.0|0|96.0|0|0.0|100
0|2020-07-22|7971.0|0|7970.0|0|96.0|0|0.0|100
0|2020-07-23|8247.0|0|8246.0|0|98.0|0|0.0|100
0|2020-07-24|8554.0|0|8553.0|0|103.0|0|0.0|100
0|2020-07-25|8554.0|0|8635.0|0|103.0|0|0.0|100
0|2020-07-26|8903.0|0|8902.0|0|108.0|0|0.0|100
0|2020-07-27|9018.0|0|9017.0|0|114.0|0|0.0|100
0|2020-07-28|9418.0|0|9417.0|0|121.0|0|0.0|100
0|2020-07-29|9514.0|0|9513.0|0|126.0|0|0.0|100
0|2020-07-30|9664.0|0|9663.0|0|127.0|0|0.0|100
0|2020-07-31|9820.0|0|9819.0|0|133.0|0|0.0|100
0|2020-08-01|9820.0|0|10015.0|0|133.0|0|0.0|100
0|2020-08-02|10067.0|0|10066.0|0|142.0|0|0.0|100
0|2020-08-03|10122.0|0|10121.0|0|145.0|0|0.0|100
0|2020-08-04|10174.0|0|10173.0|0|148.0|0|0.0|100
0|2020-08-05|10174.0|0|10243.0|0|148.0|0|0.0|100
0|2020-08-06|10544.0|0|10543.0|0|155.0|0|0.0|100
0|2020-08-07|10544.0|0|10794.0|0|155.0|0|0.0|100
0|2020-08-08|10795.0|0|10797.0|0|161.0|0|0.0|100
0|2020-08-09|10795.0|0|11143.0|0|161.0|0|0.0|100
0|2020-08-10|12040.0|0|12039.0|0|177.0|0|0.0|100
0|2020-08-11|12274.0|0|12273.0|0|179.0|0|0.0|100
0|2020-08-12|12274.0|0|12477.0|0|179.0|0|0.0|100
0|2020-08-13|13216.0|0|13215.0|0|194.0|0|0.0|100
0|2020-08-14|13615.0|0|13614.0|0|199.0|0|0.0|100
0|2020-08-15|13615.0|0|13644.0|0|199.0|0|0.0|100
0|2020-08-16|13615.0|0|14017.0|0|199.0|0|0.0|100
0|2020-08-17|14326.0|0|14325.0|0|218.0|0|0.0|100
0|2020-08-18|14602.0|0|14601.0|0|219.0|0|0.0|100
0|2020-08-19|14760.0|0|14759.0|0|230.0|0|0.0|100
0|2020-08-20|14764.0|0|14983.0|0|230.0|0|0.0|100
0|2020-08-21|15246.0|0|15245.0|0|234.0|0|0.0|100
0|2020-08-22|15247.0|0|15246.0|0|234.0|0|0.0|100
0|2020-08-23|15516.0|0|15515.0|0|234.0|0|0.0|100
0|2020-08-24|16331.0|0|16330.0|0|246.0|0|0.0|100
0|2020-08-25|16623.0|0|16622.0|0|252.0|0|0.0|100
0|2020-08-26|16742.0|0|16741.0|0|259.0|0|0.0|100
0|2020-08-27|16909.0|0|16908.0|0|265.0|0|0.0|100
0|2020-08-28|17150.0|0|17149.0|0|274.0|0|0.0|100
0|2020-08-29|17150.0|0|17149.0|0|274.0|0|0.0|100
0|2020-08-30|17588.0|0|17587.0|0|274.0|0|0.0|100
0|2020-08-31|18052.0|0|18051.0|0|293.0|0|0.0|100
0|2020-09-01|18052.0|0|18285.0|0|293.0|0|0.0|100
0|2020-09-02|18413.0|0|18412.0|0|304.0|0|0.0|100
0|2020-09-03|18607.0|0|18606.0|0|317.0|0|0.0|100
0|2020-09-04|18813.0|0|18812.0|0|327.0|0|0.0|100
0|2020-09-05|18813.0|0|18812.0|0|327.0|0|0.0|100
0|2020-09-06|18955.0|0|18954.0|0|327.0|0|0.0|100
0|2020-09-07|19128.0|0|19345.0|0|327.0|0|0.0|100
0|2020-09-08|19460.0|0|19459.0|0|334.0|0|0.0|100
0|2020-09-09|19524.0|0|19523.0|0|339.0|0|0.0|100
0|2020-09-10|19669.0|0|19668.0|0|346.0|0|0.0|100
0|2020-09-11|19669.0|0|20062.0|0|346.0|0|0.0|100
0|2020-09-12|20063.0|0|20062.0|0|350.0|0|0.0|100
0|2020-09-13|20184.0|0|20183.0|0|350.0|0|0.0|100
0|2020-09-14|20435.0|0|20434.0|0|356.0|0|0.0|100
0|2020-09-15|20545.0|0|20544.0|0|358.0|0|0.0|100
0|2020-09-16|20660.0|0|20659.0|0|364.0|0|0.0|100
0|2020-09-17|20961.0|0|20960.0|0|371.0|0|0.0|100
0|2020-09-18|21171.0|0|21170.0|0|375.0|0|0.0|100
0|2020-09-19|21171.0|0|21170.0|0|375.0|0|0.0|100
0|2020-09-20|21297.0|0|21296.0|0|375.0|0|0.0|100
0|2020-09-21|21628.0|0|21627.0|0|383.0|0|0.0|100
0|2020-09-22|21628.0|0|21799.0|0|383.0|0|0.0|100
0|2020-09-23|21800.0|0|21871.0|0|393.0|0|0.0|100
0|2020-09-24|21872.0|0|22025.0|0|399.0|0|0.0|100
0|2020-09-25|22026.0|0|22182.0|0|402.0|0|0.0|100
0|2020-09-26|22183.0|0|22182.0|0|406.0|0|0.0|100
0|2020-09-27|22269.0|0|22268.0|0|406.0|0|0.0|100
0|2020-09-28|22356.0|0|22437.0|0|406.0|0|0.0|100
0|2020-09-29|22438.0|0|22589.0|0|412.0|0|0.0|100
0|2020-09-30|22590.0|0|22653.0|0|416.0|0|0.0|100
0|2020-10-01|22654.0|0|22754.0|0|420.0|0|0.0|100
0|2020-10-02|22755.0|0|22854.0|0|426.0|0|0.0|100
0|2020-10-03|22855.0|0|22854.0|0|430.0|0|0.0|100
0|2020-10-04|23076.0|0|23075.0|0|430.0|0|0.0|100
0|2020-10-05|23162.0|0|23244.0|0|430.0|0|0.0|100
0|2020-10-06|23245.0|0|23362.0|0|432.0|0|0.0|100
0|2020-10-07|23363.0|0|23419.0|0|437.0|0|0.0|100
0|2020-10-08|23420.0|0|23522.0|0|445.0|0|0.0|100
0|2020-10-09|23523.0|0|23648.0|0|447.0|0|0.0|100
0|2020-10-10|23649.0|0|23648.0|0|450.0|0|0.0|100
0|2020-10-11|23689.0|0|23688.0|0|450.0|0|0.0|100
0|2020-10-12|23778.0|0|23849.0|0|450.0|0|0.0|100
0|2020-10-13|23850.0|0|23968.0|0|458.0|0|0.0|100
0|2020-10-14|23969.0|0|24059.0|0|458.0|0|0.0|100
0|2020-10-15|24060.0|0|24101.0|0|462.0|0|0.0|100
0|2020-10-16|24102.0|0|24191.0|0|464.0|0|0.0|100
0|2020-10-17|24192.0|0|24191.0|0|468.0|0|0.0|100
0|2020-10-18|24304.0|0|24303.0|0|468.0|0|0.0|100
0|2020-10-19|24425.0|0|24581.0|0|468.0|0|0.0|100
0|2020-10-20|24582.0|0|24810.0|0|471.0|0|0.0|100
0|2020-10-21|24811.0|0|24956.0|0|474.0|0|0.0|100
0|2020-10-22|24957.0|0|25093.0|0|480.0|0|0.0|100
0|2020-10-23|25094.0|0|25263.0|0|482.0|0|0.0|100
0|2020-10-24|25264.0|0|25263.0|0|484.0|0|0.0|100
0|2020-10-25|25372.0|0|25371.0|0|484.0|0|0.0|100
0|2020-10-26|25445.0|0|25600.0|0|484.0|0|0.0|100
0|2020-10-27|25601.0|0|25749.0|0|491.0|0|0.0|100
0|2020-10-28|25750.0|0|25881.0|0|496.0|0|0.0|100
0|2020-10-29|25882.0|0|26017.0|0|499.0|0|0.0|100
0|2020-10-30|26018.0|0|26184.0|0|500.0|0|0.0|100
0|2020-10-31|26185.0|0|26184.0|0|500.0|0|0.0|100
0|2020-11-01|26316.0|0|26315.0|0|500.0|0|0.0|100
0|2020-11-02|26442.0|0|26715.0|0|500.0|0|0.0|100
0|2020-11-03|26716.0|0|26883.0|0|502.0|0|0.0|100
0|2020-11-04|26884.0|0|27042.0|0|504.0|0|0.0|100
0|2020-11-05|27043.0|0|27277.0|0|506.0|0|0.0|100
0|2020-11-06|27278.0|0|27529.0|0|506.0|0|0.0|100
0|2020-11-07|27530.0|0|27529.0|0|508.0|0|0.0|100
0|2020-11-08|27773.0|0|27772.0|0|508.0|0|0.0|100
0|2020-11-09|28059.0|0|28236.0|0|508.0|0|0.0|100
0|2020-11-10|28237.0|0|28720.0|0|513.0|0|0.0|100
0|2020-11-11|28721.0|0|29013.0|0|514.0|0|0.0|100
0|2020-11-12|29014.0|0|29509.0|0|514.0|0|0.0|100
0|2020-11-13|29510.0|0|29836.0|0|517.0|0|0.0|100
0|2020-11-14|29837.0|0|29836.0|0|520.0|0|0.0|100
0|2020-11-15|30298.0|0|30297.0|0|520.0|0|0.0|100
0|2020-11-16|30601.0|0|30998.0|0|520.0|0|0.0|100
0|2020-11-17|30999.0|0|31386.0|0|527.0|0|0.0|100
0|2020-11-18|31387.0|0|31851.0|0|533.0|0|0.0|100
0|2020-11-19|31852.0|0|32410.0|0|536.0|0|0.0|100
0|2020-11-20|32411.0|0|32864.0|0|544.0|0|0.0|100
0|2020-11-21|32865.0|0|32864.0|0|546.0|0|0.0|100
0|2020-11-22|33133.0|0|33132.0|0|546.0|0|0.0|100
0|2020-11-23|33421.0|0|34185.0|0|546.0|0|0.0|100
0|2020-11-24|34186.0|0|35142.0|0|550.0|0|0.0|100
0|2020-11-25|35143.0|0|35738.0|0|557.0|0|0.0|100
0|2020-11-26|35739.0|0|35738.0|0|566.0|0|0.0|100
0|2020-11-27|35854.0|0|36629.0|0|566.0|0|0.0|100
0|2020-11-28|36579.0|0|36629.0|0|566.0|0|0.0|100
0|2020-11-29|36905.0|0|36904.0|0|576.0|0|0.0|100
0|2020-11-30|37415.0|0|37883.0|0|576.0|0|0.0|100
0|2020-12-01|37884.0|0|38998.0|0|581.0|0|0.0|100
0|2020-12-02|38999.0|0|39366.0|0|586.0|0|0.0|100
0|2020-12-03|39367.0|0|40304.0|0|591.0|0|0.0|100
0|2020-12-04|40305.0|0|41095.0|0|603.0|0|0.0|100
0|2020-12-05|41096.0|0|41095.0|0|614.0|0|0.0|100
0|2020-12-06|41878.0|0|41877.0|0|614.0|0|0.0|100
0|2020-12-07|42808.0|0|43425.0|0|614.0|0|0.0|100
0|2020-12-08|43426.0|0|44687.0|0|620.0|0|0.0|100
0|2020-12-09|44688.0|0|45335.0|0|635.0|0|0.0|100
0|2020-12-10|45336.0|0|46478.0|0|646.0|0|0.0|100
0|2020-12-11|46479.0|0|47472.0|0|659.0|0|0.0|100
0|2020-12-12|47473.0|0|47472.0|0|670.0|0|0.0|100
0|2020-12-13|48319.0|0|48318.0|0|670.0|0|0.0|100
0|2020-12-14|49480.0|0|50222.0|0|670.0|0|0.0|100
0|2020-12-15|50304.0|0|51051.0|0|689.0|0|0.0|100
0|2020-12-16|51076.0|0|52181.0|0|699.0|0|0.0|100
0|2020-12-17|52182.0|0|53184.0|0|711.0|0|0.0|100
0|2020-12-18|53189.0|0|54002.0|0|727.0|0|0.0|100
0|2020-12-19|54003.0|0|54002.0|0|741.0|0|0.0|100
0|2020-12-20|55169.0|0|55168.0|0|741.0|0|0.0|100
0|2020-12-21|56017.0|0|57081.0|0|741.0|0|0.0|100
0|2020-12-22|57082.0|0|58000.0|0|774.0|0|0.0|100
0|2020-12-23|58001.0|0|58868.0|0|786.0|0|0.0|100
0|2020-12-24|59661.0|0|59769.0|0|797.0|0|0.0|100
0|2020-12-25|60596.0|0|60595.0|0|809.0|0|0.0|100
0|2020-12-26|61630.0|0|61629.0|0|809.0|0|0.0|100
0|2020-12-27|62435.0|0|62434.0|0|809.0|0|0.0|100
0|2020-12-28|63416.0|0|63415.0|0|809.0|0|0.0|100
0|2020-12-29|64322.0|0|64321.0|0|827.0|0|0.0|100
0|2020-12-30|65078.0|0|65077.0|0|833.0|0|0.0|100
0|2020-12-31|65541.0|0|65540.0|0|844.0|0|0.0|100
0|2021-01-01|65817.0|0|65816.0|0|857.0|0|0.0|100
0|2021-01-02|66956.0|0|66955.0|0|857.0|0|0.0|100
0|2021-01-03|67810.0|0|67809.0|0|857.0|0|0.0|100
0|2021-01-04|68551.0|0|69110.0|0|857.0|0|0.0|100
0|2021-01-05|70164.0|0|70163.0|0|898.0|0|0.0|100
0|2021-01-06|70677.0|0|70676.0|0|917.0|0|0.0|100
0|2021-01-07|71572.0|0|71571.0|0|941.0|0|0.0|100
0|2021-01-08|72342.0|0|72341.0|0|955.0|0|0.0|100
0|2021-01-09|73245.0|0|73244.0|0|977.0|0|0.0|100
0|2021-01-10|74482.0|0|74481.0|0|977.0|0|0.0|100
0|2021-01-11|75394.0|0|75393.0|0|977.0|0|0.0|100
0|2021-01-12|76009.0|0|76008.0|0|1015.0|0|0.0|100
0|2021-01-13|77201.0|0|77200.0|0|1031.0|0|0.0|100
0|2021-01-14|78268.0|0|78267.0|0|1044.0|0|0.0|100
0|2021-01-15|79137.0|0|79136.0|0|1062.0|0|0.0|100
0|2021-01-16|80279.0|0|80278.0|0|1080.0|0|0.0|100
0|2021-01-17|79122.0|0|79121.0|0|1080.0|0|0.0|100
0|2021-01-18|80154.0|0|80153.0|0|1080.0|0|0.0|100
0|2021-01-19|80546.0|0|80677.0|0|1080.0|0|0.0|100
0|2021-01-20|81183.0|0|81182.0|0|1111.0|0|0.0|100
0|2021-01-21|81687.0|0|81686.0|0|1128.0|0|0.0|100
0|2021-01-22|82303.0|0|82302.0|0|1145.0|0|0.0|100
0|2021-01-23|82861.0|0|82860.0|0|1157.0|0|0.0|100
0|2021-01-24|83408.0|0|83407.0|0|1157.0|0|0.0|100
0|2021-01-25|84110.0|0|84109.0|0|1157.0|0|0.0|100
