|dates|Ohio_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Ohio_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Ohio_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Ohio_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Ohio_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Ohio_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Ohio_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Ohio_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|85.0|0|118.0|0|0.0|0|0.0|100
0|2020-05-15|108.0|0|128.0|0|0.0|0|0.0|100
0|2020-05-16|113.0|0|128.0|0|0.0|0|0.0|100
0|2020-05-17|113.0|0|128.0|0|0.0|0|0.0|100
0|2020-05-18|116.0|0|128.0|0|0.0|0|0.0|100
0|2020-05-19|117.0|0|140.0|0|0.0|0|0.0|100
0|2020-05-20|117.0|0|141.0|0|0.0|0|0.0|100
0|2020-05-21|117.0|0|144.0|0|0.0|0|0.0|100
0|2020-05-22|117.0|0|145.0|0|0.0|0|0.0|100
0|2020-05-23|120.0|0|145.0|0|0.0|0|0.0|100
0|2020-05-24|120.0|0|149.0|0|0.0|0|0.0|100
0|2020-05-25|120.0|0|149.0|0|0.0|0|0.0|100
0|2020-05-26|128.0|0|150.0|0|0.0|0|0.0|100
0|2020-05-27|138.0|0|165.0|0|0.0|0|0.0|100
0|2020-05-28|141.0|0|167.0|0|0.0|0|0.0|100
0|2020-05-29|141.0|0|167.0|0|0.0|0|0.0|100
0|2020-05-30|144.0|0|168.0|0|0.0|0|0.0|100
0|2020-05-31|144.0|0|168.0|0|0.0|0|0.0|100
0|2020-06-01|148.0|0|168.0|0|0.0|0|0.0|100
0|2020-06-02|148.0|0|170.0|0|0.0|0|0.0|100
0|2020-06-03|148.0|0|171.0|0|0.0|0|0.0|100
0|2020-06-04|150.0|0|174.0|0|0.0|0|0.0|100
0|2020-06-05|151.0|0|176.0|0|0.0|0|0.0|100
0|2020-06-06|151.0|0|180.0|0|0.0|0|0.0|100
0|2020-06-07|151.0|0|180.0|0|0.0|0|0.0|100
0|2020-06-08|155.0|0|180.0|0|0.0|0|0.0|100
0|2020-06-09|154.0|0|180.0|0|0.0|0|0.0|100
0|2020-06-10|157.0|0|181.0|0|0.0|0|0.0|100
0|2020-06-11|158.0|0|183.0|0|0.0|0|0.0|100
0|2020-06-12|162.0|0|185.0|0|0.0|0|0.0|100
0|2020-06-13|162.0|0|185.0|0|0.0|0|0.0|100
0|2020-06-14|162.0|0|185.0|0|0.0|0|0.0|100
0|2020-06-15|164.0|0|185.0|0|0.0|0|0.0|100
0|2020-06-16|164.0|0|188.0|0|0.0|0|0.0|100
0|2020-06-17|168.0|0|188.0|0|0.0|0|0.0|100
0|2020-06-18|168.0|0|190.0|0|0.0|0|0.0|100
0|2020-06-19|171.0|0|190.0|0|0.0|0|0.0|100
0|2020-06-20|171.0|0|190.0|0|0.0|0|0.0|100
0|2020-06-21|171.0|0|191.0|0|0.0|0|0.0|100
0|2020-06-22|171.0|0|191.0|0|0.0|0|0.0|100
0|2020-06-23|172.0|0|191.0|0|0.0|0|0.0|100
0|2020-06-24|173.0|0|192.0|0|0.0|0|0.0|100
0|2020-06-25|174.0|0|193.0|0|0.0|0|0.0|100
0|2020-06-26|176.0|0|194.0|0|0.0|0|0.0|100
0|2020-06-27|183.0|0|197.0|0|0.0|0|0.0|100
0|2020-06-28|183.0|0|197.0|0|0.0|0|0.0|100
0|2020-06-29|184.0|0|204.0|0|0.0|0|0.0|100
0|2020-06-30|186.0|0|204.0|0|0.0|0|0.0|100
0|2020-07-01|187.0|0|205.0|0|0.0|0|0.0|100
0|2020-07-02|187.0|0|207.0|0|0.0|0|0.0|100
0|2020-07-03|188.0|0|208.0|0|0.0|0|0.0|100
0|2020-07-04|188.0|0|208.0|0|0.0|0|0.0|100
0|2020-07-05|188.0|0|208.0|0|0.0|0|0.0|100
0|2020-07-06|200.0|0|219.0|0|0.0|0|0.0|100
0|2020-07-07|201.0|0|220.0|0|0.0|0|0.0|100
0|2020-07-08|204.0|0|220.0|0|0.0|0|0.0|100
0|2020-07-09|204.0|0|224.0|0|0.0|0|0.0|100
0|2020-07-10|205.0|0|224.0|0|0.0|0|0.0|100
0|2020-07-11|217.0|0|237.0|0|0.0|0|0.0|100
0|2020-07-12|218.0|0|237.0|0|0.0|0|0.0|100
0|2020-07-13|221.0|0|265.0|0|0.0|0|0.0|100
0|2020-07-14|224.0|0|274.0|0|1.0|0|0.0|100
0|2020-07-15|234.0|0|275.0|0|1.0|0|0.0|100
0|2020-07-16|259.0|0|287.0|0|1.0|0|0.0|100
0|2020-07-17|268.0|0|299.0|0|1.0|0|0.0|100
0|2020-07-18|281.0|0|305.0|0|1.0|0|0.0|100
0|2020-07-19|291.0|0|305.0|0|1.0|0|0.0|100
0|2020-07-20|292.0|0|309.0|0|1.0|0|0.0|100
0|2020-07-21|294.0|0|309.0|0|1.0|0|0.0|100
0|2020-07-22|300.0|0|316.0|0|1.0|0|0.0|100
0|2020-07-23|310.0|0|320.0|0|3.0|0|0.0|100
0|2020-07-24|318.0|0|326.0|0|3.0|0|0.0|100
0|2020-07-25|324.0|0|333.0|0|4.0|0|0.0|100
0|2020-07-26|329.0|0|333.0|0|5.0|0|0.0|100
0|2020-07-27|330.0|0|333.0|0|5.0|0|0.0|100
0|2020-07-28|331.0|0|343.0|0|5.0|0|0.0|100
0|2020-07-29|336.0|0|344.0|0|5.0|0|0.0|100
0|2020-07-30|336.0|0|348.0|0|6.0|0|0.0|100
0|2020-07-31|339.0|0|348.0|0|6.0|0|0.0|100
0|2020-08-01|339.0|0|349.0|0|6.0|0|0.0|100
0|2020-08-02|340.0|0|349.0|0|6.0|0|0.0|100
0|2020-08-03|340.0|0|350.0|0|6.0|0|0.0|100
0|2020-08-04|341.0|0|355.0|0|7.0|0|0.0|100
0|2020-08-05|344.0|0|357.0|0|7.0|0|0.0|100
0|2020-08-06|345.0|0|360.0|0|8.0|0|0.0|100
0|2020-08-07|353.0|0|360.0|0|8.0|0|0.0|100
0|2020-08-08|358.0|0|360.0|0|8.0|0|0.0|100
0|2020-08-09|356.0|0|363.0|0|8.0|0|0.0|100
0|2020-08-10|356.0|0|365.0|0|8.0|0|0.0|100
0|2020-08-11|357.0|0|366.0|0|9.0|0|0.0|100
0|2020-08-12|361.0|0|370.0|0|9.0|0|0.0|100
0|2020-08-13|362.0|0|370.0|0|9.0|0|0.0|100
0|2020-08-14|364.0|0|372.0|0|9.0|0|0.0|100
0|2020-08-15|365.0|0|375.0|0|9.0|0|0.0|100
0|2020-08-16|365.0|0|375.0|0|9.0|0|0.0|100
0|2020-08-17|365.0|0|376.0|0|9.0|0|0.0|100
0|2020-08-18|365.0|0|382.0|0|9.0|0|0.0|100
0|2020-08-19|366.0|0|386.0|0|9.0|0|0.0|100
0|2020-08-20|368.0|0|388.0|0|9.0|0|0.0|100
0|2020-08-21|370.0|0|391.0|0|9.0|0|0.0|100
0|2020-08-22|372.0|0|392.0|0|9.0|0|0.0|100
0|2020-08-23|372.0|0|392.0|0|9.0|0|0.0|100
0|2020-08-24|376.0|0|392.0|0|9.0|0|0.0|100
0|2020-08-25|376.0|0|394.0|0|9.0|0|0.0|100
0|2020-08-26|378.0|0|397.0|0|9.0|0|0.0|100
0|2020-08-27|379.0|0|408.0|0|9.0|0|0.0|100
0|2020-08-28|382.0|0|413.0|0|9.0|0|0.0|100
0|2020-08-29|385.0|0|417.0|0|9.0|0|0.0|100
0|2020-08-30|385.0|0|417.0|0|9.0|0|0.0|100
0|2020-08-31|386.0|0|417.0|0|9.0|0|0.0|100
0|2020-09-01|386.0|0|419.0|0|9.0|0|0.0|100
0|2020-09-02|388.0|0|421.0|0|9.0|0|0.0|100
0|2020-09-03|387.0|0|421.0|0|9.0|0|0.0|100
0|2020-09-04|393.0|0|423.0|0|9.0|0|0.0|100
0|2020-09-05|395.0|0|425.0|0|9.0|0|0.0|100
0|2020-09-06|395.0|0|425.0|0|9.0|0|0.0|100
0|2020-09-07|396.0|0|425.0|0|9.0|0|0.0|100
0|2020-09-08|396.0|0|426.0|0|9.0|0|0.0|100
0|2020-09-09|403.0|0|433.0|0|9.0|0|0.0|100
0|2020-09-10|403.0|0|434.0|0|9.0|0|0.0|100
0|2020-09-11|407.0|0|438.0|0|9.0|0|0.0|100
0|2020-09-12|408.0|0|439.0|0|9.0|0|0.0|100
0|2020-09-13|410.0|0|439.0|0|9.0|0|0.0|100
0|2020-09-14|410.0|0|440.0|0|9.0|0|0.0|100
0|2020-09-15|412.0|0|444.0|0|9.0|0|0.0|100
0|2020-09-16|412.0|0|445.0|0|9.0|0|0.0|100
0|2020-09-17|428.0|0|449.0|0|9.0|0|0.0|100
0|2020-09-18|434.0|0|449.0|0|9.0|0|0.0|100
0|2020-09-19|438.0|0|453.0|0|9.0|0|0.0|100
0|2020-09-20|440.0|0|453.0|0|9.0|0|0.0|100
0|2020-09-21|440.0|0|455.0|0|9.0|0|0.0|100
0|2020-09-22|444.0|0|459.0|0|9.0|0|0.0|100
0|2020-09-23|444.0|0|459.0|0|9.0|0|0.0|100
0|2020-09-24|444.0|0|459.0|0|9.0|0|0.0|100
0|2020-09-25|448.0|0|463.0|0|9.0|0|0.0|100
0|2020-09-26|454.0|0|465.0|0|9.0|0|0.0|100
0|2020-09-27|457.0|0|465.0|0|9.0|0|0.0|100
0|2020-09-28|459.0|0|473.0|0|9.0|0|0.0|100
0|2020-09-29|463.0|0|479.0|0|9.0|0|0.0|100
0|2020-09-30|464.0|0|479.0|0|9.0|0|0.0|100
0|2020-10-01|465.0|0|480.0|0|9.0|0|0.0|100
0|2020-10-02|472.0|0|487.0|0|9.0|0|0.0|100
0|2020-10-03|476.0|0|491.0|0|9.0|0|0.0|100
0|2020-10-04|479.0|0|491.0|0|9.0|0|0.0|100
0|2020-10-05|482.0|0|496.0|0|9.0|0|0.0|100
0|2020-10-06|487.0|0|501.0|0|9.0|0|0.0|100
0|2020-10-07|491.0|0|506.0|0|9.0|0|0.0|100
0|2020-10-08|503.0|0|518.0|0|9.0|0|0.0|100
0|2020-10-09|507.0|0|522.0|0|9.0|0|0.0|100
0|2020-10-10|517.0|0|534.0|0|9.0|0|0.0|100
0|2020-10-11|517.0|0|534.0|0|9.0|0|0.0|100
0|2020-10-12|521.0|0|536.0|0|9.0|0|0.0|100
0|2020-10-13|534.0|0|549.0|0|9.0|0|0.0|100
0|2020-10-14|540.0|0|551.0|0|9.0|0|0.0|100
0|2020-10-15|549.0|0|560.0|0|9.0|0|0.0|100
0|2020-10-16|550.0|0|563.0|0|9.0|0|0.0|100
0|2020-10-17|558.0|0|563.0|0|9.0|0|0.0|100
0|2020-10-18|560.0|0|572.0|0|9.0|0|0.0|100
0|2020-10-19|560.0|0|574.0|0|9.0|0|0.0|100
0|2020-10-20|570.0|0|584.0|0|9.0|0|0.0|100
0|2020-10-21|572.0|0|587.0|0|9.0|0|0.0|100
0|2020-10-22|572.0|0|596.0|0|9.0|0|0.0|100
0|2020-10-23|572.0|0|601.0|0|9.0|0|0.0|100
0|2020-10-24|572.0|0|601.0|0|9.0|0|0.0|100
0|2020-10-25|572.0|0|607.0|0|9.0|0|0.0|100
0|2020-10-26|572.0|0|609.0|0|9.0|0|0.0|100
0|2020-10-27|572.0|0|609.0|0|9.0|0|0.0|100
0|2020-10-28|572.0|0|624.0|0|9.0|0|0.0|100
0|2020-10-29|611.0|0|630.0|0|10.0|0|0.0|100
0|2020-10-30|621.0|0|638.0|0|10.0|0|0.0|100
0|2020-10-31|621.0|0|642.0|0|10.0|0|0.0|100
0|2020-11-01|621.0|0|642.0|0|10.0|0|0.0|100
0|2020-11-02|635.0|0|652.0|0|10.0|0|0.0|100
0|2020-11-03|639.0|0|658.0|0|11.0|0|0.0|100
0|2020-11-04|645.0|0|660.0|0|11.0|0|0.0|100
0|2020-11-05|655.0|0|671.0|0|11.0|0|0.0|100
0|2020-11-06|660.0|0|671.0|0|11.0|0|0.0|100
0|2020-11-07|664.0|0|685.0|0|11.0|0|0.0|100
0|2020-11-08|664.0|0|685.0|0|11.0|0|0.0|100
0|2020-11-09|674.0|0|693.0|0|11.0|0|0.0|100
0|2020-11-10|674.0|0|715.0|0|11.0|0|0.0|100
0|2020-11-11|716.0|0|726.0|0|11.0|0|0.0|100
0|2020-11-12|716.0|0|750.0|0|11.0|0|0.0|100
0|2020-11-13|749.0|0|764.0|0|12.0|0|0.0|100
0|2020-11-14|757.0|0|764.0|0|12.0|0|0.0|100
0|2020-11-15|757.0|0|771.0|0|12.0|0|0.0|100
0|2020-11-16|769.0|0|778.0|0|12.0|0|0.0|100
0|2020-11-17|789.0|0|801.0|0|14.0|0|0.0|100
0|2020-11-18|789.0|0|813.0|0|14.0|0|0.0|100
0|2020-11-19|789.0|0|826.0|0|14.0|0|0.0|100
0|2020-11-20|824.0|0|840.0|0|14.0|0|0.0|100
0|2020-11-21|845.0|0|845.0|0|14.0|0|0.0|100
0|2020-11-22|850.0|0|858.0|0|15.0|0|0.0|100
0|2020-11-23|850.0|0|866.0|0|15.0|0|0.0|100
0|2020-11-24|872.0|0|886.0|0|15.0|0|0.0|100
0|2020-11-25|872.0|0|919.0|0|16.0|0|0.0|100
0|2020-11-26|902.0|0|919.0|0|16.0|0|0.0|100
0|2020-11-27|947.0|0|947.0|0|16.0|0|0.0|100
0|2020-11-28|947.0|0|953.0|0|16.0|0|0.0|100
0|2020-11-29|968.0|0|968.0|0|16.0|0|0.0|100
0|2020-11-30|980.0|0|986.0|0|17.0|0|0.0|100
0|2020-12-01|980.0|0|1018.0|0|17.0|0|0.0|100
0|2020-12-02|1022.0|0|1033.0|0|17.0|0|0.0|100
0|2020-12-03|1070.0|0|1112.0|0|18.0|0|0.0|100
0|2020-12-04|1116.0|0|1142.0|0|18.0|0|0.0|100
0|2020-12-05|1155.0|0|1176.0|0|18.0|0|0.0|100
0|2020-12-06|1175.0|0|1176.0|0|18.0|0|0.0|100
0|2020-12-07|1175.0|0|1184.0|0|18.0|0|0.0|100
0|2020-12-08|1175.0|0|1209.0|0|18.0|0|0.0|100
0|2020-12-09|1220.0|0|1228.0|0|19.0|0|0.0|100
0|2020-12-10|1255.0|0|1258.0|0|19.0|0|0.0|100
0|2020-12-11|1272.0|0|1275.0|0|19.0|0|0.0|100
0|2020-12-12|1292.0|0|1299.0|0|19.0|0|0.0|100
0|2020-12-13|1295.0|0|1299.0|0|19.0|0|0.0|100
0|2020-12-14|1294.0|0|1303.0|0|19.0|0|0.0|100
0|2020-12-15|1310.0|0|1324.0|0|22.0|0|0.0|100
0|2020-12-16|1316.0|0|1334.0|0|22.0|0|0.0|100
0|2020-12-17|1344.0|0|1357.0|0|22.0|0|0.0|100
0|2020-12-18|1358.0|0|1373.0|0|22.0|0|0.0|100
0|2020-12-19|1369.0|0|1382.0|0|22.0|0|0.0|100
0|2020-12-20|1371.0|0|1382.0|0|23.0|0|0.0|100
0|2020-12-21|1371.0|0|1383.0|0|23.0|0|0.0|100
0|2020-12-22|1371.0|0|1409.0|0|23.0|0|0.0|100
0|2020-12-23|1371.0|0|1418.0|0|23.0|0|0.0|100
0|2020-12-24|1371.0|0|1433.0|0|23.0|0|0.0|100
0|2020-12-25|1371.0|0|1433.0|0|23.0|0|0.0|100
0|2020-12-26|1371.0|0|1433.0|0|23.0|0|0.0|100
0|2020-12-27|1371.0|0|1433.0|0|23.0|0|0.0|100
0|2020-12-28|1371.0|0|1445.0|0|23.0|0|0.0|100
0|2020-12-29|1371.0|0|1469.0|0|26.0|0|0.0|100
0|2020-12-30|1473.0|0|1486.0|0|26.0|0|0.0|100
0|2020-12-31|1473.0|0|1505.0|0|26.0|0|0.0|100
0|2021-01-01|1473.0|0|1505.0|0|26.0|0|0.0|100
0|2021-01-02|1506.0|0|1506.0|0|26.0|0|0.0|100
0|2021-01-03|1506.0|0|1544.0|0|26.0|0|0.0|100
0|2021-01-04|1557.0|0|1569.0|0|26.0|0|0.0|100
0|2021-01-05|1570.0|0|1594.0|0|26.0|0|0.0|100
0|2021-01-06|1636.0|0|1642.0|0|27.0|0|0.0|100
0|2021-01-07|1636.0|0|1674.0|0|27.0|0|0.0|100
0|2021-01-08|1678.0|0|1685.0|0|27.0|0|0.0|100
0|2021-01-09|1711.0|0|1749.0|0|27.0|0|0.0|100
0|2021-01-10|1733.0|0|1749.0|0|27.0|0|0.0|100
0|2021-01-11|1738.0|0|1765.0|0|27.0|0|0.0|100
0|2021-01-12|1761.0|0|1790.0|0|27.0|0|0.0|100
0|2021-01-13|1811.0|0|1824.0|0|27.0|0|0.0|100
0|2021-01-14|1833.0|0|1852.0|0|29.0|0|0.0|100
0|2021-01-15|1833.0|0|1883.0|0|29.0|0|0.0|100
0|2021-01-16|1871.0|0|1906.0|0|29.0|0|0.0|100
0|2021-01-17|1888.0|0|1906.0|0|31.0|0|0.0|100
0|2021-01-18|1896.0|0|1927.0|0|31.0|0|0.0|100
0|2021-01-19|1921.0|0|1927.0|0|33.0|0|0.0|100
0|2021-01-20|1933.0|0|1981.0|0|32.0|0|0.0|100
0|2021-01-21|1953.0|0|1996.0|0|32.0|0|0.0|100
0|2021-01-22|1965.0|0|2011.0|0|33.0|0|0.0|100
0|2021-01-23|1984.0|0|2024.0|0|34.0|0|0.0|100
0|2021-01-24|2000.0|0|2024.0|0|34.0|0|0.0|100
0|2021-01-25|2003.0|0|2034.0|0|34.0|0|0.0|100
0|2021-01-26|2003.0|0|2067.0|0|34.0|0|0.0|100
0|2021-01-27|2038.0|0|2082.0|0|40.0|0|0.0|100
0|2021-01-28|2053.0|0|2100.0|0|40.0|0|0.0|100
0|2021-01-29|2061.0|0|2110.0|0|40.0|0|0.0|100
0|2021-01-30|2074.0|0|2122.0|0|40.0|0|0.0|100
0|2021-01-31|2080.0|0|2122.0|0|40.0|0|0.0|100
0|2021-02-01|2088.0|0|2124.0|0|40.0|0|0.0|100
0|2021-02-02|2106.0|0|2140.0|0|41.0|0|0.0|100
0|2021-02-03|2106.0|0|2161.0|0|41.0|0|0.0|100
0|2021-02-04|2131.0|0|2171.0|0|42.0|0|0.0|100
0|2021-02-05|2146.0|0|2190.0|0|43.0|0|0.0|100
0|2021-02-06|2153.0|0|2205.0|0|44.0|0|0.0|100
