|dates|Weakley_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Weakley_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Weakley_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Weakley_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Weakley_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Weakley_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Weakley_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Weakley_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-05-15|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-05-16|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-05-17|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-05-18|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-19|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-20|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-21|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-22|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-23|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-24|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-25|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-26|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-27|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-28|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-29|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-30|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-31|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-01|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-02|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-03|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-04|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-05|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-06|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-07|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-08|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-09|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-10|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-11|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-12|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-13|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-14|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-15|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-16|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-17|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-06-18|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-06-19|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-06-20|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-06-21|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-22|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-06-23|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-06-24|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-06-25|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-06-26|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-06-27|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-06-28|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-06-29|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-06-30|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-07-01|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-07-02|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-07-03|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-07-04|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-07-05|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-07-06|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-07-07|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-07-08|67.0|0|67.0|0|1.0|0|0.0|100
0|2020-07-09|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-07-10|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-07-11|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-07-12|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-07-13|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-07-14|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-07-15|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-07-16|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-07-17|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-07-18|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-07-19|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-07-20|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-07-21|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-07-22|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-07-23|123.0|0|123.0|0|1.0|0|0.0|100
0|2020-07-24|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-07-25|133.0|0|133.0|0|1.0|0|0.0|100
0|2020-07-26|149.0|0|149.0|0|1.0|0|0.0|100
0|2020-07-27|165.0|0|165.0|0|2.0|0|0.0|100
0|2020-07-28|177.0|0|177.0|0|2.0|0|0.0|100
0|2020-07-29|182.0|0|182.0|0|2.0|0|0.0|100
0|2020-07-30|196.0|0|196.0|0|2.0|0|0.0|100
0|2020-07-31|229.0|0|229.0|0|3.0|0|0.0|100
0|2020-08-01|251.0|0|251.0|0|3.0|0|0.0|100
0|2020-08-02|260.0|0|260.0|0|3.0|0|0.0|100
0|2020-08-03|276.0|0|276.0|0|3.0|0|0.0|100
0|2020-08-04|310.0|0|310.0|0|3.0|0|0.0|100
0|2020-08-05|329.0|0|329.0|0|3.0|0|0.0|100
0|2020-08-06|363.0|0|363.0|0|3.0|0|0.0|100
0|2020-08-07|397.0|0|397.0|0|4.0|0|0.0|100
0|2020-08-08|421.0|0|421.0|0|4.0|0|0.0|100
0|2020-08-09|451.0|0|451.0|0|4.0|0|0.0|100
0|2020-08-10|463.0|0|463.0|0|4.0|0|0.0|100
0|2020-08-11|482.0|0|482.0|0|4.0|0|0.0|100
0|2020-08-12|503.0|0|503.0|0|4.0|0|0.0|100
0|2020-08-13|529.0|0|529.0|0|5.0|0|0.0|100
0|2020-08-14|557.0|0|557.0|0|5.0|0|0.0|100
0|2020-08-15|585.0|0|585.0|0|5.0|0|0.0|100
0|2020-08-16|603.0|0|603.0|0|5.0|0|0.0|100
0|2020-08-17|625.0|0|625.0|0|5.0|0|0.0|100
0|2020-08-18|637.0|0|637.0|0|7.0|0|0.0|100
0|2020-08-19|658.0|0|658.0|0|7.0|0|0.0|100
0|2020-08-20|671.0|0|671.0|0|7.0|0|0.0|100
0|2020-08-21|686.0|0|686.0|0|7.0|0|0.0|100
0|2020-08-22|703.0|0|703.0|0|7.0|0|0.0|100
0|2020-08-23|735.0|0|735.0|0|7.0|0|0.0|100
0|2020-08-24|742.0|0|742.0|0|9.0|0|0.0|100
0|2020-08-25|749.0|0|749.0|0|11.0|0|0.0|100
0|2020-08-26|770.0|0|770.0|0|11.0|0|0.0|100
0|2020-08-27|785.0|0|785.0|0|11.0|0|0.0|100
0|2020-08-28|807.0|0|807.0|0|11.0|0|0.0|100
0|2020-08-29|824.0|0|824.0|0|13.0|0|0.0|100
0|2020-08-30|831.0|0|831.0|0|13.0|0|0.0|100
0|2020-08-31|842.0|0|842.0|0|13.0|0|0.0|100
0|2020-09-01|854.0|0|854.0|0|13.0|0|0.0|100
0|2020-09-02|868.0|0|868.0|0|13.0|0|0.0|100
0|2020-09-03|924.0|0|924.0|0|13.0|0|0.0|100
0|2020-09-04|924.0|0|939.0|0|13.0|0|0.0|100
0|2020-09-05|954.0|0|954.0|0|14.0|0|0.0|100
0|2020-09-06|963.0|0|963.0|0|14.0|0|0.0|100
0|2020-09-07|971.0|0|971.0|0|14.0|0|0.0|100
0|2020-09-08|971.0|0|970.0|0|14.0|0|0.0|100
0|2020-09-09|977.0|0|977.0|0|14.0|0|0.0|100
0|2020-09-10|997.0|0|997.0|0|14.0|0|0.0|100
0|2020-09-11|1002.0|0|1002.0|0|14.0|0|0.0|100
0|2020-09-12|1002.0|0|1009.0|0|15.0|0|0.0|100
0|2020-09-13|1010.0|0|1010.0|0|15.0|0|0.0|100
0|2020-09-14|1010.0|0|1030.0|0|15.0|0|0.0|100
0|2020-09-15|1037.0|0|1037.0|0|17.0|0|0.0|100
0|2020-09-16|1047.0|0|1047.0|0|17.0|0|0.0|100
0|2020-09-17|1074.0|0|1074.0|0|18.0|0|0.0|100
0|2020-09-18|1091.0|0|1091.0|0|18.0|0|0.0|100
0|2020-09-19|1104.0|0|1104.0|0|19.0|0|0.0|100
0|2020-09-20|1104.0|0|1117.0|0|19.0|0|0.0|100
0|2020-09-21|1118.0|0|1118.0|0|19.0|0|0.0|100
0|2020-09-22|1122.0|0|1122.0|0|19.0|0|0.0|100
0|2020-09-23|1145.0|0|1145.0|0|19.0|0|0.0|100
0|2020-09-24|1157.0|0|1157.0|0|19.0|0|0.0|100
0|2020-09-25|1176.0|0|1176.0|0|19.0|0|0.0|100
0|2020-09-26|1189.0|0|1189.0|0|19.0|0|0.0|100
0|2020-09-27|1205.0|0|1205.0|0|19.0|0|0.0|100
0|2020-09-28|1212.0|0|1212.0|0|19.0|0|0.0|100
0|2020-09-29|1216.0|0|1216.0|0|20.0|0|0.0|100
0|2020-09-30|1234.0|0|1234.0|0|21.0|0|0.0|100
0|2020-10-01|1248.0|0|1248.0|0|21.0|0|0.0|100
0|2020-10-02|1252.0|0|1252.0|0|21.0|0|0.0|100
0|2020-10-03|1259.0|0|1259.0|0|21.0|0|0.0|100
0|2020-10-04|1269.0|0|1269.0|0|21.0|0|0.0|100
0|2020-10-05|1288.0|0|1288.0|0|21.0|0|0.0|100
0|2020-10-06|1300.0|0|1300.0|0|21.0|0|0.0|100
0|2020-10-07|1310.0|0|1310.0|0|22.0|0|0.0|100
0|2020-10-08|1330.0|0|1330.0|0|22.0|0|0.0|100
0|2020-10-09|1331.0|0|1331.0|0|23.0|0|0.0|100
0|2020-10-10|1340.0|0|1340.0|0|23.0|0|0.0|100
0|2020-10-11|1358.0|0|1358.0|0|23.0|0|0.0|100
0|2020-10-12|1376.0|0|1376.0|0|23.0|0|0.0|100
0|2020-10-13|1380.0|0|1380.0|0|23.0|0|0.0|100
0|2020-10-14|1394.0|0|1394.0|0|23.0|0|0.0|100
0|2020-10-15|1400.0|0|1400.0|0|23.0|0|0.0|100
0|2020-10-16|1404.0|0|1404.0|0|23.0|0|0.0|100
0|2020-10-17|1416.0|0|1416.0|0|25.0|0|0.0|100
0|2020-10-18|1429.0|0|1429.0|0|25.0|0|0.0|100
0|2020-10-19|1434.0|0|1434.0|0|25.0|0|0.0|100
0|2020-10-20|1444.0|0|1444.0|0|25.0|0|0.0|100
0|2020-10-21|1453.0|0|1453.0|0|25.0|0|0.0|100
0|2020-10-22|1453.0|0|1467.0|0|25.0|0|0.0|100
0|2020-10-23|1453.0|0|1511.0|0|25.0|0|0.0|100
0|2020-10-24|1453.0|0|1523.0|0|25.0|0|0.0|100
0|2020-10-25|1453.0|0|1561.0|0|25.0|0|0.0|100
0|2020-10-26|1573.0|0|1573.0|0|26.0|0|0.0|100
0|2020-10-27|1579.0|0|1579.0|0|26.0|0|0.0|100
0|2020-10-28|1579.0|0|1601.0|0|26.0|0|0.0|100
0|2020-10-29|1579.0|0|1610.0|0|26.0|0|0.0|100
0|2020-10-30|1579.0|0|1619.0|0|26.0|0|0.0|100
0|2020-10-31|1579.0|0|1633.0|0|26.0|0|0.0|100
0|2020-11-01|1579.0|0|1636.0|0|26.0|0|0.0|100
0|2020-11-02|1649.0|0|1649.0|0|27.0|0|0.0|100
0|2020-11-03|1654.0|0|1654.0|0|27.0|0|0.0|100
0|2020-11-04|1669.0|0|1669.0|0|27.0|0|0.0|100
0|2020-11-05|1672.0|0|1672.0|0|27.0|0|0.0|100
0|2020-11-06|1685.0|0|1685.0|0|27.0|0|0.0|100
0|2020-11-07|1709.0|0|1709.0|0|29.0|0|0.0|100
0|2020-11-08|1709.0|0|1730.0|0|29.0|0|0.0|100
0|2020-11-09|1758.0|0|1758.0|0|29.0|0|0.0|100
0|2020-11-10|1758.0|0|1764.0|0|29.0|0|0.0|100
0|2020-11-11|1758.0|0|1780.0|0|29.0|0|0.0|100
0|2020-11-12|1758.0|0|1792.0|0|29.0|0|0.0|100
0|2020-11-13|1818.0|0|1818.0|0|29.0|0|0.0|100
0|2020-11-14|1851.0|0|1851.0|0|33.0|0|0.0|100
0|2020-11-15|1851.0|0|1913.0|0|33.0|0|0.0|100
0|2020-11-16|1943.0|0|1943.0|0|34.0|0|0.0|100
0|2020-11-17|1943.0|0|1945.0|0|34.0|0|0.0|100
0|2020-11-18|1985.0|0|1985.0|0|34.0|0|0.0|100
0|2020-11-19|2012.0|0|2012.0|0|34.0|0|0.0|100
0|2020-11-20|2024.0|0|2024.0|0|34.0|0|0.0|100
0|2020-11-21|2024.0|0|2040.0|0|34.0|0|0.0|100
0|2020-11-22|2024.0|0|2059.0|0|34.0|0|0.0|100
0|2020-11-23|2024.0|0|2077.0|0|34.0|0|0.0|100
0|2020-11-24|2024.0|0|2080.0|0|34.0|0|0.0|100
0|2020-11-25|2096.0|0|2096.0|0|36.0|0|0.0|100
0|2020-11-26|2096.0|0|2113.0|0|36.0|0|0.0|100
0|2020-11-27|2126.0|0|2126.0|0|36.0|0|0.0|100
0|2020-11-28|2126.0|0|2169.0|0|36.0|0|0.0|100
0|2020-11-29|2178.0|0|2178.0|0|37.0|0|0.0|100
0|2020-11-30|2217.0|0|2217.0|0|37.0|0|0.0|100
0|2020-12-01|2217.0|0|2231.0|0|37.0|0|0.0|100
0|2020-12-02|2247.0|0|2247.0|0|36.0|0|0.0|100
0|2020-12-03|2247.0|0|2271.0|0|36.0|0|0.0|100
0|2020-12-04|2247.0|0|2278.0|0|36.0|0|0.0|100
0|2020-12-05|2299.0|0|2299.0|0|36.0|0|0.0|100
0|2020-12-06|2315.0|0|2315.0|0|36.0|0|0.0|100
0|2020-12-07|2343.0|0|2343.0|0|37.0|0|0.0|100
0|2020-12-08|2343.0|0|2362.0|0|37.0|0|0.0|100
0|2020-12-09|2396.0|0|2396.0|0|37.0|0|0.0|100
0|2020-12-10|2414.0|0|2414.0|0|37.0|0|0.0|100
0|2020-12-11|2436.0|0|2436.0|0|38.0|0|0.0|100
0|2020-12-12|2460.0|0|2460.0|0|38.0|0|0.0|100
0|2020-12-13|2500.0|0|2500.0|0|38.0|0|0.0|100
0|2020-12-14|2546.0|0|2546.0|0|38.0|0|0.0|100
0|2020-12-15|2546.0|0|2577.0|0|38.0|0|0.0|100
0|2020-12-16|2546.0|0|2640.0|0|38.0|0|0.0|100
0|2020-12-17|2680.0|0|2680.0|0|40.0|0|0.0|100
0|2020-12-18|2726.0|0|2726.0|0|40.0|0|0.0|100
0|2020-12-19|2726.0|0|2758.0|0|40.0|0|0.0|100
0|2020-12-20|2817.0|0|2817.0|0|40.0|0|0.0|100
0|2020-12-21|2853.0|0|2853.0|0|40.0|0|0.0|100
0|2020-12-22|2862.0|0|2862.0|0|41.0|0|0.0|100
0|2020-12-23|2889.0|0|2889.0|0|41.0|0|0.0|100
0|2020-12-24|2907.0|0|2907.0|0|41.0|0|0.0|100
0|2020-12-25|2907.0|0|2943.0|0|41.0|0|0.0|100
0|2020-12-26|2966.0|0|2966.0|0|41.0|0|0.0|100
0|2020-12-27|2986.0|0|2986.0|0|41.0|0|0.0|100
0|2020-12-28|2986.0|0|3003.0|0|41.0|0|0.0|100
0|2020-12-29|3025.0|0|3025.0|0|43.0|0|0.0|100
0|2020-12-30|3025.0|0|3047.0|0|43.0|0|0.0|100
0|2020-12-31|3025.0|0|3071.0|0|43.0|0|0.0|100
0|2021-01-01|3025.0|0|3071.0|0|43.0|0|0.0|100
0|2021-01-02|3025.0|0|3141.0|0|43.0|0|0.0|100
0|2021-01-03|3025.0|0|3163.0|0|43.0|0|0.0|100
0|2021-01-04|3170.0|0|3170.0|0|43.0|0|0.0|100
0|2021-01-05|3170.0|0|3189.0|0|43.0|0|0.0|100
0|2021-01-06|3170.0|0|3217.0|0|43.0|0|0.0|100
0|2021-01-07|3170.0|0|3256.0|0|43.0|0|0.0|100
0|2021-01-08|3281.0|0|3281.0|0|47.0|0|0.0|100
0|2021-01-09|3281.0|0|3293.0|0|47.0|0|0.0|100
0|2021-01-10|3321.0|0|3321.0|0|47.0|0|0.0|100
0|2021-01-11|3321.0|0|3332.0|0|47.0|0|0.0|100
0|2021-01-12|3341.0|0|3341.0|0|48.0|0|0.0|100
0|2021-01-13|3341.0|0|3350.0|0|48.0|0|0.0|100
0|2021-01-14|3360.0|0|3360.0|0|48.0|0|0.0|100
0|2021-01-15|3360.0|0|3378.0|0|48.0|0|0.0|100
0|2021-01-16|3360.0|0|3382.0|0|48.0|0|0.0|100
0|2021-01-17|3394.0|0|3394.0|0|48.0|0|0.0|100
0|2021-01-18|3399.0|0|3399.0|0|48.0|0|0.0|100
0|2021-01-19|3412.0|0|3412.0|0|48.0|0|0.0|100
0|2021-01-20|3418.0|0|3418.0|0|48.0|0|0.0|100
0|2021-01-21|3427.0|0|3427.0|0|48.0|0|0.0|100
0|2021-01-22|3427.0|0|3442.0|0|48.0|0|0.0|100
0|2021-01-23|3451.0|0|3451.0|0|48.0|0|0.0|100
0|2021-01-24|3456.0|0|3456.0|0|48.0|0|0.0|100
0|2021-01-25|3456.0|0|3458.0|0|48.0|0|0.0|100
0|2021-01-26|3473.0|0|3473.0|0|50.0|0|0.0|100
0|2021-01-27|3473.0|0|3483.0|0|50.0|0|0.0|100
0|2021-01-28|3490.0|0|3490.0|0|52.0|0|0.0|100
0|2021-01-29|3512.0|0|3512.0|0|52.0|0|0.0|100
0|2021-01-30|3512.0|0|3520.0|0|52.0|0|0.0|100
0|2021-01-31|3512.0|0|3527.0|0|52.0|0|0.0|100
0|2021-02-01|3512.0|0|3529.0|0|52.0|0|0.0|100
