|dates|Clinton_Ohio_UnitedStates.JHU_ConfirmedCases.data|Clinton_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Clinton_Ohio_UnitedStates.NYT_ConfirmedCases.data|Clinton_Ohio_UnitedStates.NYT_ConfirmedCases.missing|Clinton_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Clinton_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Clinton_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Clinton_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-05-15|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-05-16|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-05-17|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-05-18|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-19|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-05-20|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-05-21|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-05-22|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-05-23|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-05-24|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-05-25|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-05-26|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-05-27|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-05-28|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-05-29|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-05-30|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-05-31|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-06-01|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-06-02|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-06-03|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-06-04|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-06-05|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-06-06|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-06-07|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-06-08|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-06-09|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-06-10|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-06-11|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-06-12|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-06-13|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-06-14|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-06-15|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-06-16|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-06-17|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-06-18|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-06-19|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-06-20|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-06-21|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-06-22|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-06-23|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-06-24|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-06-25|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-06-26|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-06-27|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-06-28|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-06-29|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-06-30|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-07-01|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-07-02|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-07-03|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-07-04|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-05|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-06|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-07|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-08|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-09|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-07-10|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-07-11|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-07-12|89.0|0|89.0|0|2.0|0|0.0|100
0|2020-07-13|91.0|0|91.0|0|2.0|0|0.0|100
0|2020-07-14|92.0|0|92.0|0|2.0|0|0.0|100
0|2020-07-15|97.0|0|97.0|0|2.0|0|0.0|100
0|2020-07-16|97.0|0|97.0|0|2.0|0|0.0|100
0|2020-07-17|99.0|0|99.0|0|2.0|0|0.0|100
0|2020-07-18|104.0|0|104.0|0|2.0|0|0.0|100
0|2020-07-19|105.0|0|105.0|0|2.0|0|0.0|100
0|2020-07-20|106.0|0|106.0|0|2.0|0|0.0|100
0|2020-07-21|111.0|0|111.0|0|3.0|0|0.0|100
0|2020-07-22|119.0|0|119.0|0|4.0|0|0.0|100
0|2020-07-23|120.0|0|120.0|0|4.0|0|0.0|100
0|2020-07-24|123.0|0|123.0|0|4.0|0|0.0|100
0|2020-07-25|126.0|0|126.0|0|4.0|0|0.0|100
0|2020-07-26|127.0|0|127.0|0|4.0|0|0.0|100
0|2020-07-27|132.0|0|132.0|0|5.0|0|0.0|100
0|2020-07-28|132.0|0|132.0|0|5.0|0|0.0|100
0|2020-07-29|134.0|0|134.0|0|6.0|0|0.0|100
0|2020-07-30|142.0|0|142.0|0|6.0|0|0.0|100
0|2020-07-31|144.0|0|144.0|0|6.0|0|0.0|100
0|2020-08-01|144.0|0|144.0|0|6.0|0|0.0|100
0|2020-08-02|146.0|0|146.0|0|6.0|0|0.0|100
0|2020-08-03|148.0|0|148.0|0|6.0|0|0.0|100
0|2020-08-04|153.0|0|153.0|0|6.0|0|0.0|100
0|2020-08-05|154.0|0|154.0|0|6.0|0|0.0|100
0|2020-08-06|158.0|0|158.0|0|6.0|0|0.0|100
0|2020-08-07|158.0|0|158.0|0|6.0|0|0.0|100
0|2020-08-08|162.0|0|162.0|0|6.0|0|0.0|100
0|2020-08-09|164.0|0|164.0|0|6.0|0|0.0|100
0|2020-08-10|165.0|0|165.0|0|6.0|0|0.0|100
0|2020-08-11|169.0|0|169.0|0|6.0|0|0.0|100
0|2020-08-12|171.0|0|171.0|0|6.0|0|0.0|100
0|2020-08-13|174.0|0|174.0|0|6.0|0|0.0|100
0|2020-08-14|180.0|0|180.0|0|6.0|0|0.0|100
0|2020-08-15|183.0|0|183.0|0|6.0|0|0.0|100
0|2020-08-16|185.0|0|185.0|0|6.0|0|0.0|100
0|2020-08-17|186.0|0|186.0|0|6.0|0|0.0|100
0|2020-08-18|189.0|0|189.0|0|6.0|0|0.0|100
0|2020-08-19|192.0|0|192.0|0|6.0|0|0.0|100
0|2020-08-20|196.0|0|196.0|0|6.0|0|0.0|100
0|2020-08-21|203.0|0|203.0|0|6.0|0|0.0|100
0|2020-08-22|209.0|0|209.0|0|6.0|0|0.0|100
0|2020-08-23|210.0|0|210.0|0|6.0|0|0.0|100
0|2020-08-24|216.0|0|216.0|0|6.0|0|0.0|100
0|2020-08-25|220.0|0|220.0|0|7.0|0|0.0|100
0|2020-08-26|224.0|0|224.0|0|8.0|0|0.0|100
0|2020-08-27|232.0|0|232.0|0|10.0|0|0.0|100
0|2020-08-28|234.0|0|234.0|0|10.0|0|0.0|100
0|2020-08-29|238.0|0|238.0|0|10.0|0|0.0|100
0|2020-08-30|243.0|0|243.0|0|10.0|0|0.0|100
0|2020-08-31|244.0|0|244.0|0|10.0|0|0.0|100
0|2020-09-01|249.0|0|249.0|0|10.0|0|0.0|100
0|2020-09-02|251.0|0|251.0|0|10.0|0|0.0|100
0|2020-09-03|255.0|0|255.0|0|11.0|0|0.0|100
0|2020-09-04|257.0|0|257.0|0|11.0|0|0.0|100
0|2020-09-05|257.0|0|257.0|0|11.0|0|0.0|100
0|2020-09-06|257.0|0|257.0|0|11.0|0|0.0|100
0|2020-09-07|259.0|0|259.0|0|11.0|0|0.0|100
0|2020-09-08|259.0|0|259.0|0|11.0|0|0.0|100
0|2020-09-09|262.0|0|262.0|0|11.0|0|0.0|100
0|2020-09-10|263.0|0|263.0|0|12.0|0|0.0|100
0|2020-09-11|266.0|0|266.0|0|12.0|0|0.0|100
0|2020-09-12|269.0|0|269.0|0|12.0|0|0.0|100
0|2020-09-13|271.0|0|271.0|0|13.0|0|0.0|100
0|2020-09-14|271.0|0|273.0|0|13.0|0|0.0|100
0|2020-09-15|274.0|0|274.0|0|13.0|0|0.0|100
0|2020-09-16|274.0|0|274.0|0|13.0|0|0.0|100
0|2020-09-17|275.0|0|275.0|0|13.0|0|0.0|100
0|2020-09-18|276.0|0|276.0|0|13.0|0|0.0|100
0|2020-09-19|278.0|0|278.0|0|13.0|0|0.0|100
0|2020-09-20|278.0|0|278.0|0|13.0|0|0.0|100
0|2020-09-21|281.0|0|281.0|0|13.0|0|0.0|100
0|2020-09-22|282.0|0|282.0|0|13.0|0|0.0|100
0|2020-09-23|284.0|0|284.0|0|13.0|0|0.0|100
0|2020-09-24|286.0|0|286.0|0|13.0|0|0.0|100
0|2020-09-25|294.0|0|294.0|0|13.0|0|0.0|100
0|2020-09-26|300.0|0|300.0|0|13.0|0|0.0|100
0|2020-09-27|299.0|0|299.0|0|13.0|0|0.0|100
0|2020-09-28|302.0|0|302.0|0|13.0|0|0.0|100
0|2020-09-29|305.0|0|305.0|0|12.0|0|0.0|100
0|2020-09-30|308.0|0|308.0|0|14.0|0|0.0|100
0|2020-10-01|314.0|0|314.0|0|14.0|0|0.0|100
0|2020-10-02|319.0|0|319.0|0|13.0|0|0.0|100
0|2020-10-03|321.0|0|321.0|0|13.0|0|0.0|100
0|2020-10-04|325.0|0|325.0|0|13.0|0|0.0|100
0|2020-10-05|330.0|0|330.0|0|13.0|0|0.0|100
0|2020-10-06|335.0|0|335.0|0|13.0|0|0.0|100
0|2020-10-07|340.0|0|340.0|0|13.0|0|0.0|100
0|2020-10-08|346.0|0|346.0|0|13.0|0|0.0|100
0|2020-10-09|350.0|0|350.0|0|13.0|0|0.0|100
0|2020-10-10|354.0|0|354.0|0|13.0|0|0.0|100
0|2020-10-11|361.0|0|361.0|0|13.0|0|0.0|100
0|2020-10-12|367.0|0|367.0|0|13.0|0|0.0|100
0|2020-10-13|372.0|0|372.0|0|13.0|0|0.0|100
0|2020-10-14|377.0|0|377.0|0|13.0|0|0.0|100
0|2020-10-15|387.0|0|387.0|0|13.0|0|0.0|100
0|2020-10-16|398.0|0|398.0|0|13.0|0|0.0|100
0|2020-10-17|410.0|0|410.0|0|13.0|0|0.0|100
0|2020-10-18|420.0|0|420.0|0|13.0|0|0.0|100
0|2020-10-19|426.0|0|426.0|0|13.0|0|0.0|100
0|2020-10-20|436.0|0|436.0|0|13.0|0|0.0|100
0|2020-10-21|451.0|0|451.0|0|13.0|0|0.0|100
0|2020-10-22|464.0|0|464.0|0|13.0|0|0.0|100
0|2020-10-23|472.0|0|472.0|0|13.0|0|0.0|100
0|2020-10-24|493.0|0|493.0|0|13.0|0|0.0|100
0|2020-10-25|493.0|0|502.0|0|13.0|0|0.0|100
0|2020-10-26|506.0|0|506.0|0|13.0|0|0.0|100
0|2020-10-27|509.0|0|509.0|0|13.0|0|0.0|100
0|2020-10-28|509.0|0|524.0|0|13.0|0|0.0|100
0|2020-10-29|509.0|0|539.0|0|13.0|0|0.0|100
0|2020-10-30|509.0|0|547.0|0|13.0|0|0.0|100
0|2020-10-31|509.0|0|565.0|0|13.0|0|0.0|100
0|2020-11-01|509.0|0|575.0|0|13.0|0|0.0|100
0|2020-11-02|607.0|0|607.0|0|13.0|0|0.0|100
0|2020-11-03|629.0|0|629.0|0|13.0|0|0.0|100
0|2020-11-04|643.0|0|643.0|0|13.0|0|0.0|100
0|2020-11-05|643.0|0|659.0|0|13.0|0|0.0|100
0|2020-11-06|670.0|0|670.0|0|13.0|0|0.0|100
0|2020-11-07|670.0|0|690.0|0|13.0|0|0.0|100
0|2020-11-08|670.0|0|708.0|0|13.0|0|0.0|100
0|2020-11-09|670.0|0|727.0|0|13.0|0|0.0|100
0|2020-11-10|670.0|0|742.0|0|13.0|0|0.0|100
0|2020-11-11|670.0|0|771.0|0|13.0|0|0.0|100
0|2020-11-12|670.0|0|786.0|0|13.0|0|0.0|100
0|2020-11-13|801.0|0|801.0|0|13.0|0|0.0|100
0|2020-11-14|819.0|0|819.0|0|14.0|0|0.0|100
0|2020-11-15|819.0|0|849.0|0|14.0|0|0.0|100
0|2020-11-16|849.0|0|868.0|0|14.0|0|0.0|100
0|2020-11-17|849.0|0|898.0|0|14.0|0|0.0|100
0|2020-11-18|849.0|0|919.0|0|14.0|0|0.0|100
0|2020-11-19|849.0|0|940.0|0|14.0|0|0.0|100
0|2020-11-20|849.0|0|964.0|0|14.0|0|0.0|100
0|2020-11-21|849.0|0|990.0|0|14.0|0|0.0|100
0|2020-11-22|849.0|0|1003.0|0|14.0|0|0.0|100
0|2020-11-23|849.0|0|1034.0|0|14.0|0|0.0|100
0|2020-11-24|849.0|0|1067.0|0|14.0|0|0.0|100
0|2020-11-25|1091.0|0|1091.0|0|15.0|0|0.0|100
0|2020-11-26|1091.0|0|1091.0|0|15.0|0|0.0|100
0|2020-11-27|1091.0|0|1131.0|0|15.0|0|0.0|100
0|2020-11-28|1091.0|0|1156.0|0|15.0|0|0.0|100
0|2020-11-29|1166.0|0|1166.0|0|15.0|0|0.0|100
0|2020-11-30|1188.0|0|1188.0|0|17.0|0|0.0|100
0|2020-12-01|1188.0|0|1220.0|0|17.0|0|0.0|100
0|2020-12-02|1188.0|0|1235.0|0|17.0|0|0.0|100
0|2020-12-03|1256.0|0|1256.0|0|17.0|0|0.0|100
0|2020-12-04|1291.0|0|1291.0|0|17.0|0|0.0|100
0|2020-12-05|1324.0|0|1324.0|0|19.0|0|0.0|100
0|2020-12-06|1369.0|0|1369.0|0|19.0|0|0.0|100
0|2020-12-07|1388.0|0|1388.0|0|20.0|0|0.0|100
0|2020-12-08|1388.0|0|1585.0|0|20.0|0|0.0|100
0|2020-12-09|1388.0|0|1610.0|0|21.0|0|0.0|100
0|2020-12-10|1661.0|0|1661.0|0|21.0|0|0.0|100
0|2020-12-11|1699.0|0|1699.0|0|22.0|0|0.0|100
0|2020-12-12|1750.0|0|1750.0|0|22.0|0|0.0|100
0|2020-12-13|1784.0|0|1784.0|0|24.0|0|0.0|100
0|2020-12-14|1798.0|0|1798.0|0|28.0|0|0.0|100
0|2020-12-15|1798.0|0|1860.0|0|28.0|0|0.0|100
0|2020-12-16|1798.0|0|1881.0|0|28.0|0|0.0|100
0|2020-12-17|1925.0|0|1925.0|0|36.0|0|0.0|100
0|2020-12-18|1966.0|0|1966.0|0|36.0|0|0.0|100
0|2020-12-19|2009.0|0|2009.0|0|36.0|0|0.0|100
0|2020-12-20|2032.0|0|2032.0|0|36.0|0|0.0|100
0|2020-12-21|2044.0|0|2044.0|0|38.0|0|0.0|100
0|2020-12-22|2081.0|0|2081.0|0|38.0|0|0.0|100
0|2020-12-23|2118.0|0|2118.0|0|38.0|0|0.0|100
0|2020-12-24|2150.0|0|2150.0|0|38.0|0|0.0|100
0|2020-12-25|2150.0|0|2150.0|0|38.0|0|0.0|100
0|2020-12-26|2179.0|0|2179.0|0|38.0|0|0.0|100
0|2020-12-27|2215.0|0|2215.0|0|38.0|0|0.0|100
0|2020-12-28|2215.0|0|2233.0|0|38.0|0|0.0|100
0|2020-12-29|2266.0|0|2266.0|0|38.0|0|0.0|100
0|2020-12-30|2314.0|0|2314.0|0|39.0|0|0.0|100
0|2020-12-31|2314.0|0|2355.0|0|39.0|0|0.0|100
0|2021-01-01|2355.0|0|2355.0|0|39.0|0|0.0|100
0|2021-01-02|2390.0|0|2390.0|0|39.0|0|0.0|100
0|2021-01-03|2390.0|0|2424.0|0|39.0|0|0.0|100
0|2021-01-04|2439.0|0|2439.0|0|39.0|0|0.0|100
0|2021-01-05|2439.0|0|2471.0|0|41.0|0|0.0|100
0|2021-01-06|2506.0|0|2506.0|0|41.0|0|0.0|100
0|2021-01-07|2506.0|0|2540.0|0|41.0|0|0.0|100
0|2021-01-08|2561.0|0|2561.0|0|40.0|0|0.0|100
0|2021-01-09|2611.0|0|2611.0|0|40.0|0|0.0|100
0|2021-01-10|2611.0|0|2622.0|0|40.0|0|0.0|100
0|2021-01-11|2611.0|0|2637.0|0|40.0|0|0.0|100
0|2021-01-12|2673.0|0|2673.0|0|40.0|0|0.0|100
0|2021-01-13|2700.0|0|2700.0|0|41.0|0|0.0|100
0|2021-01-14|2727.0|0|2727.0|0|41.0|0|0.0|100
0|2021-01-15|2753.0|0|2753.0|0|41.0|0|0.0|100
0|2021-01-16|2753.0|0|2781.0|0|41.0|0|0.0|100
0|2021-01-17|2790.0|0|2790.0|0|43.0|0|0.0|100
0|2021-01-18|2796.0|0|2796.0|0|43.0|0|0.0|100
0|2021-01-19|2812.0|0|2812.0|0|43.0|0|0.0|100
0|2021-01-20|2849.0|0|2849.0|0|43.0|0|0.0|100
0|2021-01-21|2866.0|0|2866.0|0|43.0|0|0.0|100
0|2021-01-22|2866.0|0|2879.0|0|43.0|0|0.0|100
0|2021-01-23|2901.0|0|2901.0|0|43.0|0|0.0|100
0|2021-01-24|2907.0|0|2907.0|0|43.0|0|0.0|100
0|2021-01-25|2907.0|0|2915.0|0|43.0|0|0.0|100
0|2021-01-26|2939.0|0|2939.0|0|44.0|0|0.0|100
0|2021-01-27|2961.0|0|2961.0|0|46.0|0|0.0|100
0|2021-01-28|2961.0|0|2991.0|0|46.0|0|0.0|100
0|2021-01-29|2961.0|0|3026.0|0|46.0|0|0.0|100
0|2021-01-30|2961.0|0|3040.0|0|46.0|0|0.0|100
0|2021-01-31|2961.0|0|3053.0|0|46.0|0|0.0|100
0|2021-02-01|3073.0|0|3073.0|0|46.0|0|0.0|100
0|2021-02-02|3073.0|0|3095.0|0|46.0|0|0.0|100
0|2021-02-03|3122.0|0|3122.0|0|46.0|0|0.0|100
0|2021-02-04|3122.0|0|3134.0|0|46.0|0|0.0|100
0|2021-02-05|3122.0|0|3153.0|0|46.0|0|0.0|100
0|2021-02-06|3178.0|0|3178.0|0|46.0|0|0.0|100
