|dates|Kimble_Texas_UnitedStates.JHU_ConfirmedCases.data|Kimble_Texas_UnitedStates.JHU_ConfirmedCases.missing|Kimble_Texas_UnitedStates.NYT_ConfirmedCases.data|Kimble_Texas_UnitedStates.NYT_ConfirmedCases.missing|Kimble_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Kimble_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Kimble_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Kimble_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-31|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-01|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-04|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-29|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-30|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-01|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-02|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-03|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-04|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-05|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-06|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-07|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-08|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-09|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-10|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-11|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-12|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-13|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-14|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-15|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-16|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-17|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-18|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-19|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-20|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-23|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-24|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-25|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-27|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-28|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-29|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-30|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-31|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-01|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-02|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-03|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-04|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-05|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-06|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-07|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-08|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-09|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-08-10|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-11|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-12|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-08-13|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-08-14|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-15|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-16|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-17|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-18|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-19|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-20|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-21|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-22|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-23|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-24|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-25|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-26|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-27|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-28|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-29|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-30|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-08-31|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-01|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-02|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-03|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-04|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-05|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-06|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-07|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-08|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-09|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-10|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-11|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-12|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-13|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-14|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-15|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-16|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-17|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-18|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-19|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-20|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-21|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-22|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-23|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-24|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-25|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-26|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-27|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-28|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-29|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-09-30|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-10-01|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-10-02|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-10-03|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-10-04|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-10-05|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-10-06|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-10-07|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-10-08|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-10-09|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-10-10|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-10-11|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-10-12|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-10-13|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-10-14|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-10-15|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-10-16|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-10-17|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-10-18|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-10-19|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-10-20|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-10-21|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-10-22|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-10-23|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-10-24|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-10-25|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-10-26|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-10-27|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-10-28|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-10-29|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-10-30|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-10-31|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-11-01|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-11-02|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-11-03|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-11-04|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-11-05|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-11-06|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-11-07|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-11-08|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-11-09|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-11-10|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-11-11|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-11-12|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-11-13|46.0|0|46.0|0|2.0|0|0.0|100
0|2020-11-14|47.0|0|47.0|0|2.0|0|0.0|100
0|2020-11-15|47.0|0|47.0|0|2.0|0|0.0|100
0|2020-11-16|47.0|0|47.0|0|2.0|0|0.0|100
0|2020-11-17|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-11-18|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-11-19|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-11-20|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-11-21|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-11-22|80.0|0|80.0|0|2.0|0|0.0|100
0|2020-11-23|83.0|0|83.0|0|2.0|0|0.0|100
0|2020-11-24|93.0|0|93.0|0|2.0|0|0.0|100
0|2020-11-25|95.0|0|95.0|0|2.0|0|0.0|100
0|2020-11-26|95.0|0|95.0|0|3.0|0|0.0|100
0|2020-11-27|126.0|0|126.0|0|3.0|0|0.0|100
0|2020-11-28|128.0|0|128.0|0|3.0|0|0.0|100
0|2020-11-29|129.0|0|129.0|0|3.0|0|0.0|100
0|2020-11-30|129.0|0|129.0|0|3.0|0|0.0|100
0|2020-12-01|129.0|0|129.0|0|3.0|0|0.0|100
0|2020-12-02|124.0|0|124.0|0|4.0|0|0.0|100
0|2020-12-03|134.0|0|134.0|0|4.0|0|0.0|100
0|2020-12-04|132.0|0|132.0|0|4.0|0|0.0|100
0|2020-12-05|132.0|0|132.0|0|4.0|0|0.0|100
0|2020-12-06|135.0|0|135.0|0|4.0|0|0.0|100
0|2020-12-07|135.0|0|135.0|0|4.0|0|0.0|100
0|2020-12-08|135.0|0|135.0|0|4.0|0|0.0|100
0|2020-12-09|134.0|0|134.0|0|4.0|0|0.0|100
0|2020-12-10|139.0|0|139.0|0|5.0|0|0.0|100
0|2020-12-11|138.0|0|158.0|0|5.0|0|0.0|100
0|2020-12-12|140.0|0|160.0|0|5.0|0|0.0|100
0|2020-12-13|140.0|0|161.0|0|5.0|0|0.0|100
0|2020-12-14|171.0|0|171.0|0|5.0|0|0.0|100
0|2020-12-15|177.0|0|177.0|0|5.0|0|0.0|100
0|2020-12-16|179.0|0|179.0|0|5.0|0|0.0|100
0|2020-12-17|180.0|0|180.0|0|6.0|0|0.0|100
0|2020-12-18|183.0|0|183.0|0|6.0|0|0.0|100
0|2020-12-19|185.0|0|185.0|0|6.0|0|0.0|100
0|2020-12-20|187.0|0|187.0|0|6.0|0|0.0|100
0|2020-12-21|189.0|0|189.0|0|6.0|0|0.0|100
0|2020-12-22|194.0|0|194.0|0|6.0|0|0.0|100
0|2020-12-23|195.0|0|195.0|0|6.0|0|0.0|100
0|2020-12-24|197.0|0|197.0|0|6.0|0|0.0|100
0|2020-12-25|198.0|0|198.0|0|6.0|0|0.0|100
0|2020-12-26|200.0|0|200.0|0|6.0|0|0.0|100
0|2020-12-27|200.0|0|200.0|0|6.0|0|0.0|100
0|2020-12-28|200.0|0|200.0|0|6.0|0|0.0|100
0|2020-12-29|202.0|0|202.0|0|6.0|0|0.0|100
0|2020-12-30|205.0|0|205.0|0|6.0|0|0.0|100
0|2020-12-31|205.0|0|205.0|0|6.0|0|0.0|100
0|2021-01-01|205.0|0|205.0|0|6.0|0|0.0|100
0|2021-01-02|205.0|0|205.0|0|6.0|0|0.0|100
0|2021-01-03|205.0|0|205.0|0|6.0|0|0.0|100
0|2021-01-04|206.0|0|206.0|0|6.0|0|0.0|100
0|2021-01-05|208.0|0|208.0|0|6.0|0|0.0|100
0|2021-01-06|211.0|0|211.0|0|6.0|0|0.0|100
0|2021-01-07|211.0|0|211.0|0|6.0|0|0.0|100
0|2021-01-08|211.0|0|211.0|0|6.0|0|0.0|100
0|2021-01-09|211.0|0|211.0|0|6.0|0|0.0|100
0|2021-01-10|212.0|0|212.0|0|6.0|0|0.0|100
0|2021-01-11|213.0|0|213.0|0|6.0|0|0.0|100
0|2021-01-12|215.0|0|215.0|0|6.0|0|0.0|100
0|2021-01-13|217.0|0|217.0|0|6.0|0|0.0|100
0|2021-01-14|213.0|0|213.0|0|6.0|0|0.0|100
0|2021-01-15|213.0|0|216.0|0|6.0|0|0.0|100
0|2021-01-16|218.0|0|218.0|0|6.0|0|0.0|100
0|2021-01-17|221.0|0|221.0|0|6.0|0|0.0|100
0|2021-01-18|221.0|0|221.0|0|6.0|0|0.0|100
0|2021-01-19|227.0|0|227.0|0|6.0|0|0.0|100
0|2021-01-20|227.0|0|227.0|0|6.0|0|0.0|100
0|2021-01-21|231.0|0|231.0|0|6.0|0|0.0|100
0|2021-01-22|239.0|0|239.0|0|6.0|0|0.0|100
0|2021-01-23|239.0|0|239.0|0|6.0|0|0.0|100
0|2021-01-24|239.0|0|239.0|0|6.0|0|0.0|100
0|2021-01-25|240.0|0|240.0|0|6.0|0|0.0|100
0|2021-01-26|244.0|0|244.0|0|6.0|0|0.0|100
0|2021-01-27|234.0|0|234.0|0|6.0|0|0.0|100
0|2021-01-28|236.0|0|236.0|0|6.0|0|0.0|100
0|2021-01-29|234.0|0|234.0|0|6.0|0|0.0|100
0|2021-01-30|234.0|0|234.0|0|6.0|0|0.0|100
0|2021-01-31|235.0|0|235.0|0|6.0|0|0.0|100
0|2021-02-01|237.0|0|237.0|0|6.0|0|0.0|100
0|2021-02-02|238.0|0|238.0|0|6.0|0|0.0|100
0|2021-02-03|242.0|0|242.0|0|6.0|0|0.0|100
0|2021-02-04|241.0|0|241.0|0|6.0|0|0.0|100
0|2021-02-05|242.0|0|242.0|0|6.0|0|0.0|100
0|2021-02-06|243.0|0|243.0|0|6.0|0|0.0|100
0|2021-02-07|244.0|0|244.0|0|6.0|0|0.0|100
0|2021-02-08|244.0|0|244.0|0|6.0|0|0.0|100
0|2021-02-09|244.0|0|244.0|0|6.0|0|0.0|100
