|dates|Butler_Alabama_UnitedStates.JHU_ConfirmedCases.data|Butler_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Butler_Alabama_UnitedStates.NYT_ConfirmedCases.data|Butler_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Butler_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Butler_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Butler_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Butler_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|249.0|0|249.0|0|8.0|0|0.0|100
0|2020-05-15|258.0|0|258.0|0|9.0|0|0.0|100
0|2020-05-16|271.0|0|271.0|0|9.0|0|0.0|100
0|2020-05-17|272.0|0|272.0|0|9.0|0|0.0|100
0|2020-05-18|285.0|0|285.0|0|10.0|0|0.0|100
0|2020-05-19|295.0|0|295.0|0|10.0|0|0.0|100
0|2020-05-20|312.0|0|312.0|0|11.0|0|0.0|100
0|2020-05-21|318.0|0|321.0|0|11.0|0|0.0|100
0|2020-05-22|329.0|0|329.0|0|11.0|0|0.0|100
0|2020-05-23|335.0|0|335.0|0|11.0|0|0.0|100
0|2020-05-24|344.0|0|344.0|0|11.0|0|0.0|100
0|2020-05-25|359.0|0|359.0|0|12.0|0|0.0|100
0|2020-05-26|380.0|0|380.0|0|13.0|0|0.0|100
0|2020-05-27|391.0|0|391.0|0|13.0|0|0.0|100
0|2020-05-28|392.0|0|392.0|0|13.0|0|0.0|100
0|2020-05-29|396.0|0|396.0|0|16.0|0|0.0|100
0|2020-05-30|402.0|0|402.0|0|17.0|0|0.0|100
0|2020-05-31|411.0|0|411.0|0|18.0|0|0.0|100
0|2020-06-01|414.0|0|416.0|0|18.0|0|0.0|100
0|2020-06-02|416.0|0|418.0|0|18.0|0|0.0|100
0|2020-06-03|419.0|0|421.0|0|18.0|0|0.0|100
0|2020-06-04|421.0|0|423.0|0|18.0|0|0.0|100
0|2020-06-05|431.0|0|433.0|0|21.0|0|0.0|100
0|2020-06-06|442.0|0|444.0|0|22.0|0|0.0|100
0|2020-06-07|449.0|0|451.0|0|22.0|0|0.0|100
0|2020-06-08|455.0|0|457.0|0|24.0|0|0.0|100
0|2020-06-09|464.0|0|466.0|0|24.0|0|0.0|100
0|2020-06-10|471.0|0|473.0|0|24.0|0|0.0|100
0|2020-06-11|484.0|0|487.0|0|25.0|0|0.0|100
0|2020-06-12|499.0|0|502.0|0|25.0|0|0.0|100
0|2020-06-13|517.0|0|520.0|0|25.0|0|0.0|100
0|2020-06-14|536.0|0|539.0|0|25.0|0|0.0|100
0|2020-06-15|541.0|0|544.0|0|25.0|0|0.0|100
0|2020-06-16|548.0|0|551.0|0|25.0|0|0.0|100
0|2020-06-17|551.0|0|554.0|0|25.0|0|0.0|100
0|2020-06-18|563.0|0|566.0|0|25.0|0|0.0|100
0|2020-06-19|567.0|0|569.0|0|26.0|0|0.0|100
0|2020-06-20|570.0|0|572.0|0|26.0|0|0.0|100
0|2020-06-21|574.0|0|576.0|0|26.0|0|0.0|100
0|2020-06-22|576.0|0|578.0|0|26.0|0|0.0|100
0|2020-06-23|579.0|0|581.0|0|27.0|0|0.0|100
0|2020-06-24|582.0|0|584.0|0|27.0|0|0.0|100
0|2020-06-25|586.0|0|588.0|0|27.0|0|0.0|100
0|2020-06-26|592.0|0|594.0|0|27.0|0|0.0|100
0|2020-06-27|597.0|0|600.0|0|27.0|0|0.0|100
0|2020-06-28|599.0|0|602.0|0|27.0|0|0.0|100
0|2020-06-29|602.0|0|605.0|0|27.0|0|0.0|100
0|2020-06-30|604.0|0|607.0|0|27.0|0|0.0|100
0|2020-07-01|604.0|0|607.0|0|27.0|0|0.0|100
0|2020-07-02|607.0|0|610.0|0|27.0|0|0.0|100
0|2020-07-03|623.0|0|625.0|0|28.0|0|0.0|100
0|2020-07-04|624.0|0|626.0|0|28.0|0|0.0|100
0|2020-07-05|633.0|0|635.0|0|28.0|0|0.0|100
0|2020-07-06|634.0|0|636.0|0|28.0|0|0.0|100
0|2020-07-07|632.0|0|634.0|0|28.0|0|0.0|100
0|2020-07-08|637.0|0|639.0|0|28.0|0|0.0|100
0|2020-07-09|643.0|0|646.0|0|28.0|0|0.0|100
0|2020-07-10|645.0|0|648.0|0|29.0|0|0.0|100
0|2020-07-11|651.0|0|654.0|0|29.0|0|0.0|100
0|2020-07-12|652.0|0|655.0|0|29.0|0|0.0|100
0|2020-07-13|655.0|0|660.0|0|29.0|0|0.0|100
0|2020-07-14|656.0|0|661.0|0|31.0|0|0.0|100
0|2020-07-15|659.0|0|664.0|0|31.0|0|0.0|100
0|2020-07-16|662.0|0|669.0|0|31.0|0|0.0|100
0|2020-07-17|665.0|0|672.0|0|32.0|0|0.0|100
0|2020-07-18|671.0|0|678.0|0|32.0|0|0.0|100
0|2020-07-19|679.0|0|686.0|0|32.0|0|0.0|100
0|2020-07-20|682.0|0|689.0|0|32.0|0|0.0|100
0|2020-07-21|688.0|0|695.0|0|33.0|0|0.0|100
0|2020-07-22|693.0|0|701.0|0|33.0|0|0.0|100
0|2020-07-23|698.0|0|706.0|0|34.0|0|0.0|100
0|2020-07-24|702.0|0|711.0|0|34.0|0|0.0|100
0|2020-07-25|710.0|0|720.0|0|34.0|0|0.0|100
0|2020-07-26|714.0|0|724.0|0|34.0|0|0.0|100
0|2020-07-27|718.0|0|730.0|0|35.0|0|0.0|100
0|2020-07-28|722.0|0|734.0|0|35.0|0|0.0|100
0|2020-07-29|728.0|0|742.0|0|35.0|0|0.0|100
0|2020-07-30|733.0|0|747.0|0|35.0|0|0.0|100
0|2020-07-31|739.0|0|753.0|0|35.0|0|0.0|100
0|2020-08-01|743.0|0|757.0|0|35.0|0|0.0|100
0|2020-08-02|751.0|0|765.0|0|35.0|0|0.0|100
0|2020-08-03|752.0|0|767.0|0|35.0|0|0.0|100
0|2020-08-04|751.0|0|766.0|0|35.0|0|0.0|100
0|2020-08-05|754.0|0|769.0|0|35.0|0|0.0|100
0|2020-08-06|756.0|0|771.0|0|35.0|0|0.0|100
0|2020-08-07|759.0|0|774.0|0|35.0|0|0.0|100
0|2020-08-08|758.0|0|773.0|0|36.0|0|0.0|100
0|2020-08-09|764.0|0|779.0|0|36.0|0|0.0|100
0|2020-08-10|767.0|0|782.0|0|36.0|0|0.0|100
0|2020-08-11|770.0|0|785.0|0|36.0|0|0.0|100
0|2020-08-12|773.0|0|788.0|0|36.0|0|0.0|100
0|2020-08-13|775.0|0|790.0|0|36.0|0|0.0|100
0|2020-08-14|779.0|0|796.0|0|36.0|0|0.0|100
0|2020-08-15|788.0|0|807.0|0|36.0|0|0.0|100
0|2020-08-16|792.0|0|811.0|0|36.0|0|0.0|100
0|2020-08-17|795.0|0|814.0|0|36.0|0|0.0|100
0|2020-08-18|796.0|0|815.0|0|36.0|0|0.0|100
0|2020-08-19|796.0|0|815.0|0|36.0|0|0.0|100
0|2020-08-20|796.0|0|816.0|0|36.0|0|0.0|100
0|2020-08-21|802.0|0|822.0|0|36.0|0|0.0|100
0|2020-08-22|802.0|0|822.0|0|36.0|0|0.0|100
0|2020-08-23|804.0|0|824.0|0|36.0|0|0.0|100
0|2020-08-24|805.0|0|825.0|0|36.0|0|0.0|100
0|2020-08-25|804.0|0|826.0|0|36.0|0|0.0|100
0|2020-08-26|809.0|0|833.0|0|36.0|0|0.0|100
0|2020-08-27|813.0|0|839.0|0|36.0|0|0.0|100
0|2020-08-28|814.0|0|840.0|0|36.0|0|0.0|100
0|2020-08-29|827.0|0|855.0|0|36.0|0|0.0|100
0|2020-08-30|835.0|0|864.0|0|36.0|0|0.0|100
0|2020-08-31|837.0|0|866.0|0|36.0|0|0.0|100
0|2020-09-01|840.0|0|871.0|0|36.0|0|0.0|100
0|2020-09-02|839.0|0|872.0|0|36.0|0|0.0|100
0|2020-09-03|841.0|0|874.0|0|36.0|0|0.0|100
0|2020-09-04|848.0|0|881.0|0|37.0|0|0.0|100
0|2020-09-05|853.0|0|886.0|0|37.0|0|0.0|100
0|2020-09-06|857.0|0|890.0|0|37.0|0|0.0|100
0|2020-09-07|859.0|0|892.0|0|37.0|0|0.0|100
0|2020-09-08|859.0|0|892.0|0|37.0|0|0.0|100
0|2020-09-09|862.0|0|895.0|0|37.0|0|0.0|100
0|2020-09-10|863.0|0|896.0|0|37.0|0|0.0|100
0|2020-09-11|863.0|0|896.0|0|37.0|0|0.0|100
0|2020-09-12|865.0|0|898.0|0|37.0|0|0.0|100
0|2020-09-13|866.0|0|899.0|0|37.0|0|0.0|100
0|2020-09-14|867.0|0|900.0|0|37.0|0|0.0|100
0|2020-09-15|901.0|0|901.0|0|38.0|0|0.0|100
0|2020-09-16|901.0|0|901.0|0|38.0|0|0.0|100
0|2020-09-17|902.0|0|902.0|0|38.0|0|0.0|100
0|2020-09-18|906.0|0|906.0|0|38.0|0|0.0|100
0|2020-09-19|908.0|0|908.0|0|38.0|0|0.0|100
0|2020-09-20|909.0|0|909.0|0|38.0|0|0.0|100
0|2020-09-21|911.0|0|911.0|0|38.0|0|0.0|100
0|2020-09-22|911.0|0|911.0|0|38.0|0|0.0|100
0|2020-09-23|911.0|0|911.0|0|39.0|0|0.0|100
0|2020-09-24|913.0|0|913.0|0|39.0|0|0.0|100
0|2020-09-25|916.0|0|916.0|0|39.0|0|0.0|100
0|2020-09-26|912.0|0|912.0|0|39.0|0|0.0|100
0|2020-09-27|913.0|0|913.0|0|39.0|0|0.0|100
0|2020-09-28|914.0|0|914.0|0|39.0|0|0.0|100
0|2020-09-29|917.0|0|917.0|0|40.0|0|0.0|100
0|2020-09-30|917.0|0|917.0|0|40.0|0|0.0|100
0|2020-10-01|919.0|0|919.0|0|40.0|0|0.0|100
0|2020-10-02|922.0|0|922.0|0|40.0|0|0.0|100
0|2020-10-03|924.0|0|924.0|0|40.0|0|0.0|100
0|2020-10-04|926.0|0|926.0|0|40.0|0|0.0|100
0|2020-10-05|927.0|0|927.0|0|40.0|0|0.0|100
0|2020-10-06|928.0|0|928.0|0|40.0|0|0.0|100
0|2020-10-07|933.0|0|933.0|0|40.0|0|0.0|100
0|2020-10-08|932.0|0|932.0|0|40.0|0|0.0|100
0|2020-10-09|943.0|0|943.0|0|40.0|0|0.0|100
0|2020-10-10|952.0|0|952.0|0|40.0|0|0.0|100
0|2020-10-11|958.0|0|958.0|0|40.0|0|0.0|100
0|2020-10-12|962.0|0|962.0|0|40.0|0|0.0|100
0|2020-10-13|968.0|0|968.0|0|40.0|0|0.0|100
0|2020-10-14|977.0|0|977.0|0|40.0|0|0.0|100
0|2020-10-15|982.0|0|982.0|0|40.0|0|0.0|100
0|2020-10-16|988.0|0|988.0|0|40.0|0|0.0|100
0|2020-10-17|990.0|0|990.0|0|40.0|0|0.0|100
0|2020-10-18|996.0|0|996.0|0|40.0|0|0.0|100
0|2020-10-19|998.0|0|998.0|0|40.0|0|0.0|100
0|2020-10-20|998.0|0|998.0|0|40.0|0|0.0|100
0|2020-10-21|998.0|0|998.0|0|40.0|0|0.0|100
0|2020-10-22|1001.0|0|1001.0|0|40.0|0|0.0|100
0|2020-10-23|1002.0|0|1002.0|0|40.0|0|0.0|100
0|2020-10-24|1007.0|0|1007.0|0|40.0|0|0.0|100
0|2020-10-25|1011.0|0|1011.0|0|40.0|0|0.0|100
0|2020-10-26|1013.0|0|1013.0|0|40.0|0|0.0|100
0|2020-10-27|1012.0|0|1012.0|0|41.0|0|0.0|100
0|2020-10-28|1015.0|0|1015.0|0|41.0|0|0.0|100
0|2020-10-29|1019.0|0|1019.0|0|41.0|0|0.0|100
0|2020-10-30|1020.0|0|1020.0|0|41.0|0|0.0|100
0|2020-10-31|1022.0|0|1022.0|0|41.0|0|0.0|100
0|2020-11-01|1024.0|0|1024.0|0|41.0|0|0.0|100
0|2020-11-02|1026.0|0|1026.0|0|41.0|0|0.0|100
0|2020-11-03|1029.0|0|1029.0|0|41.0|0|0.0|100
0|2020-11-04|1034.0|0|1034.0|0|41.0|0|0.0|100
0|2020-11-05|1037.0|0|1037.0|0|41.0|0|0.0|100
0|2020-11-06|1044.0|0|1044.0|0|41.0|0|0.0|100
0|2020-11-07|1046.0|0|1046.0|0|41.0|0|0.0|100
0|2020-11-08|1052.0|0|1052.0|0|41.0|0|0.0|100
0|2020-11-09|1054.0|0|1054.0|0|41.0|0|0.0|100
0|2020-11-10|1061.0|0|1061.0|0|41.0|0|0.0|100
0|2020-11-11|1062.0|0|1062.0|0|41.0|0|0.0|100
0|2020-11-12|1062.0|0|1062.0|0|41.0|0|0.0|100
0|2020-11-13|1068.0|0|1068.0|0|41.0|0|0.0|100
0|2020-11-14|1075.0|0|1075.0|0|41.0|0|0.0|100
0|2020-11-15|1087.0|0|1087.0|0|41.0|0|0.0|100
0|2020-11-16|1095.0|0|1095.0|0|41.0|0|0.0|100
0|2020-11-17|1099.0|0|1099.0|0|41.0|0|0.0|100
0|2020-11-18|1102.0|0|1102.0|0|41.0|0|0.0|100
0|2020-11-19|1113.0|0|1113.0|0|41.0|0|0.0|100
0|2020-11-20|1120.0|0|1120.0|0|41.0|0|0.0|100
0|2020-11-21|1132.0|0|1132.0|0|41.0|0|0.0|100
0|2020-11-22|1133.0|0|1133.0|0|41.0|0|0.0|100
0|2020-11-23|1137.0|0|1137.0|0|41.0|0|0.0|100
0|2020-11-24|1143.0|0|1143.0|0|41.0|0|0.0|100
0|2020-11-25|1144.0|0|1144.0|0|41.0|0|0.0|100
0|2020-11-26|1153.0|0|1153.0|0|41.0|0|0.0|100
0|2020-11-27|1153.0|0|1153.0|0|41.0|0|0.0|100
0|2020-11-28|1165.0|0|1165.0|0|41.0|0|0.0|100
0|2020-11-29|1173.0|0|1173.0|0|42.0|0|0.0|100
0|2020-11-30|1178.0|0|1178.0|0|42.0|0|0.0|100
0|2020-12-01|1186.0|0|1186.0|0|42.0|0|0.0|100
0|2020-12-02|1188.0|0|1188.0|0|42.0|0|0.0|100
0|2020-12-03|1200.0|0|1200.0|0|42.0|0|0.0|100
0|2020-12-04|1211.0|0|1211.0|0|42.0|0|0.0|100
0|2020-12-05|1225.0|0|1225.0|0|42.0|0|0.0|100
0|2020-12-06|1236.0|0|1236.0|0|42.0|0|0.0|100
0|2020-12-07|1244.0|0|1244.0|0|42.0|0|0.0|100
0|2020-12-08|1257.0|0|1257.0|0|42.0|0|0.0|100
0|2020-12-09|1263.0|0|1263.0|0|42.0|0|0.0|100
0|2020-12-10|1287.0|0|1287.0|0|42.0|0|0.0|100
0|2020-12-11|1289.0|0|1289.0|0|44.0|0|0.0|100
0|2020-12-12|1306.0|0|1306.0|0|44.0|0|0.0|100
0|2020-12-13|1330.0|0|1330.0|0|44.0|0|0.0|100
0|2020-12-14|1340.0|0|1340.0|0|44.0|0|0.0|100
0|2020-12-15|1332.0|0|1332.0|0|44.0|0|0.0|100
0|2020-12-16|1343.0|0|1343.0|0|44.0|0|0.0|100
0|2020-12-17|1368.0|0|1368.0|0|44.0|0|0.0|100
0|2020-12-18|1384.0|0|1384.0|0|45.0|0|0.0|100
0|2020-12-19|1393.0|0|1393.0|0|45.0|0|0.0|100
0|2020-12-20|1399.0|0|1399.0|0|45.0|0|0.0|100
0|2020-12-21|1405.0|0|1405.0|0|45.0|0|0.0|100
0|2020-12-22|1412.0|0|1412.0|0|45.0|0|0.0|100
0|2020-12-23|1423.0|0|1423.0|0|45.0|0|0.0|100
0|2020-12-24|1434.0|0|1434.0|0|45.0|0|0.0|100
0|2020-12-25|1448.0|0|1448.0|0|45.0|0|0.0|100
0|2020-12-26|1446.0|0|1446.0|0|45.0|0|0.0|100
0|2020-12-27|1452.0|0|1452.0|0|45.0|0|0.0|100
0|2020-12-28|1457.0|0|1457.0|0|45.0|0|0.0|100
0|2020-12-29|1482.0|0|1482.0|0|45.0|0|0.0|100
0|2020-12-30|1493.0|0|1493.0|0|45.0|0|0.0|100
0|2020-12-31|1508.0|0|1508.0|0|45.0|0|0.0|100
0|2021-01-01|1522.0|0|1522.0|0|45.0|0|0.0|100
0|2021-01-02|1530.0|0|1530.0|0|45.0|0|0.0|100
0|2021-01-03|1546.0|0|1546.0|0|45.0|0|0.0|100
0|2021-01-04|1554.0|0|1554.0|0|45.0|0|0.0|100
0|2021-01-05|1574.0|0|1574.0|0|45.0|0|0.0|100
0|2021-01-06|1583.0|0|1583.0|0|46.0|0|0.0|100
0|2021-01-07|1598.0|0|1598.0|0|46.0|0|0.0|100
0|2021-01-08|1610.0|0|1610.0|0|46.0|0|0.0|100
0|2021-01-09|1625.0|0|1625.0|0|55.0|0|0.0|100
0|2021-01-10|1632.0|0|1632.0|0|57.0|0|0.0|100
0|2021-01-11|1637.0|0|1637.0|0|57.0|0|0.0|100
0|2021-01-12|1649.0|0|1649.0|0|57.0|0|0.0|100
0|2021-01-13|1651.0|0|1651.0|0|57.0|0|0.0|100
0|2021-01-14|1669.0|0|1669.0|0|58.0|0|0.0|100
0|2021-01-15|1679.0|0|1679.0|0|58.0|0|0.0|100
0|2021-01-16|1684.0|0|1684.0|0|58.0|0|0.0|100
0|2021-01-17|1696.0|0|1696.0|0|58.0|0|0.0|100
0|2021-01-18|1702.0|0|1702.0|0|58.0|0|0.0|100
0|2021-01-19|1707.0|0|1707.0|0|58.0|0|0.0|100
0|2021-01-20|1708.0|0|1708.0|0|58.0|0|0.0|100
0|2021-01-21|1713.0|0|1713.0|0|58.0|0|0.0|100
0|2021-01-22|1724.0|0|1724.0|0|59.0|0|0.0|100
0|2021-01-23|1731.0|0|1731.0|0|60.0|0|0.0|100
0|2021-01-24|1744.0|0|1744.0|0|60.0|0|0.0|100
0|2021-01-25|1748.0|0|1748.0|0|60.0|0|0.0|100
0|2021-01-26|1759.0|0|1759.0|0|60.0|0|0.0|100
0|2021-01-27|1766.0|0|1766.0|0|60.0|0|0.0|100
0|2021-01-28|1788.0|0|1788.0|0|60.0|0|0.0|100
0|2021-01-29|1800.0|0|1800.0|0|60.0|0|0.0|100
0|2021-01-30|1800.0|0|1800.0|0|60.0|0|0.0|100
0|2021-01-31|1812.0|0|1812.0|0|60.0|0|0.0|100
0|2021-02-01|1827.0|0|1827.0|0|60.0|0|0.0|100
0|2021-02-02|1833.0|0|1833.0|0|60.0|0|0.0|100
0|2021-02-03|1838.0|0|1838.0|0|60.0|0|0.0|100
0|2021-02-04|1847.0|0|1847.0|0|62.0|0|0.0|100
