|dates|Amherst_Virginia_UnitedStates.JHU_ConfirmedCases.data|Amherst_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Amherst_Virginia_UnitedStates.NYT_ConfirmedCases.data|Amherst_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Amherst_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Amherst_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Amherst_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Amherst_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-05-15|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-05-16|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-05-17|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-18|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-19|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-20|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-21|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-22|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-23|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-24|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-05-25|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-26|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-27|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-28|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-29|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-30|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-31|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-01|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-02|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-03|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-04|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-05|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-06|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-07|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-08|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-09|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-10|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-11|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-12|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-13|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-14|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-15|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-16|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-17|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-18|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-19|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-20|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-21|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-22|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-23|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-24|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-25|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-26|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-06-27|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-06-28|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-06-29|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-06-30|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-01|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-02|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-03|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-07-04|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-07-05|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-07-06|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-07|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-08|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-09|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-10|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-11|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-12|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-13|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-14|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-15|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-16|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-07-17|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-18|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-19|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-07-20|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-07-21|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-07-22|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-07-23|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-07-24|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-25|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-26|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-07-27|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-28|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-07-29|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-07-30|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-07-31|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-08-01|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-08-02|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-08-03|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-04|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-08-05|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-08-06|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-08-07|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-08-08|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-08-09|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-08-10|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-08-11|183.0|0|183.0|0|1.0|0|0.0|100
0|2020-08-12|184.0|0|184.0|0|1.0|0|0.0|100
0|2020-08-13|196.0|0|196.0|0|1.0|0|0.0|100
0|2020-08-14|202.0|0|202.0|0|1.0|0|0.0|100
0|2020-08-15|206.0|0|206.0|0|1.0|0|0.0|100
0|2020-08-16|219.0|0|219.0|0|1.0|0|0.0|100
0|2020-08-17|217.0|0|217.0|0|1.0|0|0.0|100
0|2020-08-18|223.0|0|223.0|0|1.0|0|0.0|100
0|2020-08-19|228.0|0|228.0|0|1.0|0|0.0|100
0|2020-08-20|237.0|0|242.0|0|1.0|0|0.0|100
0|2020-08-21|246.0|0|246.0|0|1.0|0|0.0|100
0|2020-08-22|253.0|0|253.0|0|1.0|0|0.0|100
0|2020-08-23|259.0|0|259.0|0|1.0|0|0.0|100
0|2020-08-24|262.0|0|262.0|0|1.0|0|0.0|100
0|2020-08-25|270.0|0|270.0|0|1.0|0|0.0|100
0|2020-08-26|269.0|0|269.0|0|1.0|0|0.0|100
0|2020-08-27|273.0|0|273.0|0|1.0|0|0.0|100
0|2020-08-28|277.0|0|277.0|0|1.0|0|0.0|100
0|2020-08-29|282.0|0|282.0|0|1.0|0|0.0|100
0|2020-08-30|286.0|0|286.0|0|1.0|0|0.0|100
0|2020-08-31|290.0|0|290.0|0|1.0|0|0.0|100
0|2020-09-01|298.0|0|298.0|0|1.0|0|0.0|100
0|2020-09-02|307.0|0|307.0|0|1.0|0|0.0|100
0|2020-09-03|313.0|0|313.0|0|1.0|0|0.0|100
0|2020-09-04|319.0|0|319.0|0|1.0|0|0.0|100
0|2020-09-05|320.0|0|320.0|0|1.0|0|0.0|100
0|2020-09-06|323.0|0|323.0|0|1.0|0|0.0|100
0|2020-09-07|325.0|0|325.0|0|1.0|0|0.0|100
0|2020-09-08|325.0|0|325.0|0|1.0|0|0.0|100
0|2020-09-09|327.0|0|327.0|0|1.0|0|0.0|100
0|2020-09-10|328.0|0|328.0|0|1.0|0|0.0|100
0|2020-09-11|333.0|0|333.0|0|1.0|0|0.0|100
0|2020-09-12|339.0|0|339.0|0|1.0|0|0.0|100
0|2020-09-13|343.0|0|343.0|0|1.0|0|0.0|100
0|2020-09-14|345.0|0|345.0|0|2.0|0|0.0|100
0|2020-09-15|351.0|0|351.0|0|3.0|0|0.0|100
0|2020-09-16|354.0|0|354.0|0|3.0|0|0.0|100
0|2020-09-17|357.0|0|357.0|0|3.0|0|0.0|100
0|2020-09-18|367.0|0|367.0|0|4.0|0|0.0|100
0|2020-09-19|370.0|0|370.0|0|4.0|0|0.0|100
0|2020-09-20|372.0|0|372.0|0|4.0|0|0.0|100
0|2020-09-21|374.0|0|374.0|0|4.0|0|0.0|100
0|2020-09-22|379.0|0|379.0|0|4.0|0|0.0|100
0|2020-09-23|381.0|0|381.0|0|4.0|0|0.0|100
0|2020-09-24|388.0|0|388.0|0|4.0|0|0.0|100
0|2020-09-25|390.0|0|390.0|0|4.0|0|0.0|100
0|2020-09-26|395.0|0|395.0|0|4.0|0|0.0|100
0|2020-09-27|396.0|0|396.0|0|4.0|0|0.0|100
0|2020-09-28|398.0|0|398.0|0|4.0|0|0.0|100
0|2020-09-29|402.0|0|402.0|0|4.0|0|0.0|100
0|2020-09-30|403.0|0|403.0|0|4.0|0|0.0|100
0|2020-10-01|405.0|0|405.0|0|4.0|0|0.0|100
0|2020-10-02|421.0|0|421.0|0|4.0|0|0.0|100
0|2020-10-03|423.0|0|423.0|0|4.0|0|0.0|100
0|2020-10-04|427.0|0|427.0|0|4.0|0|0.0|100
0|2020-10-05|428.0|0|428.0|0|4.0|0|0.0|100
0|2020-10-06|433.0|0|433.0|0|4.0|0|0.0|100
0|2020-10-07|434.0|0|434.0|0|4.0|0|0.0|100
0|2020-10-08|445.0|0|445.0|0|4.0|0|0.0|100
0|2020-10-09|457.0|0|457.0|0|4.0|0|0.0|100
0|2020-10-10|464.0|0|464.0|0|4.0|0|0.0|100
0|2020-10-11|469.0|0|469.0|0|4.0|0|0.0|100
0|2020-10-12|473.0|0|473.0|0|4.0|0|0.0|100
0|2020-10-13|487.0|0|487.0|0|4.0|0|0.0|100
0|2020-10-14|497.0|0|497.0|0|4.0|0|0.0|100
0|2020-10-15|507.0|0|507.0|0|4.0|0|0.0|100
0|2020-10-16|517.0|0|517.0|0|4.0|0|0.0|100
0|2020-10-17|523.0|0|523.0|0|4.0|0|0.0|100
0|2020-10-18|525.0|0|525.0|0|4.0|0|0.0|100
0|2020-10-19|529.0|0|529.0|0|4.0|0|0.0|100
0|2020-10-20|540.0|0|540.0|0|4.0|0|0.0|100
0|2020-10-21|549.0|0|549.0|0|4.0|0|0.0|100
0|2020-10-22|555.0|0|555.0|0|4.0|0|0.0|100
0|2020-10-23|563.0|0|563.0|0|4.0|0|0.0|100
0|2020-10-24|568.0|0|568.0|0|4.0|0|0.0|100
0|2020-10-25|573.0|0|573.0|0|4.0|0|0.0|100
0|2020-10-26|573.0|0|573.0|0|5.0|0|0.0|100
0|2020-10-27|583.0|0|583.0|0|6.0|0|0.0|100
0|2020-10-28|600.0|0|600.0|0|6.0|0|0.0|100
0|2020-10-29|614.0|0|614.0|0|6.0|0|0.0|100
0|2020-10-30|619.0|0|619.0|0|6.0|0|0.0|100
0|2020-10-31|623.0|0|623.0|0|6.0|0|0.0|100
0|2020-11-01|626.0|0|626.0|0|6.0|0|0.0|100
0|2020-11-02|626.0|0|626.0|0|6.0|0|0.0|100
0|2020-11-03|633.0|0|633.0|0|6.0|0|0.0|100
0|2020-11-04|633.0|0|633.0|0|6.0|0|0.0|100
0|2020-11-05|639.0|0|639.0|0|6.0|0|0.0|100
0|2020-11-06|642.0|0|642.0|0|6.0|0|0.0|100
0|2020-11-07|651.0|0|651.0|0|6.0|0|0.0|100
0|2020-11-08|652.0|0|652.0|0|6.0|0|0.0|100
0|2020-11-09|656.0|0|656.0|0|6.0|0|0.0|100
0|2020-11-10|657.0|0|657.0|0|6.0|0|0.0|100
0|2020-11-11|661.0|0|661.0|0|6.0|0|0.0|100
0|2020-11-12|663.0|0|663.0|0|6.0|0|0.0|100
0|2020-11-13|665.0|0|665.0|0|6.0|0|0.0|100
0|2020-11-14|665.0|0|665.0|0|6.0|0|0.0|100
0|2020-11-15|668.0|0|668.0|0|6.0|0|0.0|100
0|2020-11-16|678.0|0|678.0|0|6.0|0|0.0|100
0|2020-11-17|691.0|0|691.0|0|6.0|0|0.0|100
0|2020-11-18|693.0|0|693.0|0|6.0|0|0.0|100
0|2020-11-19|699.0|0|699.0|0|6.0|0|0.0|100
0|2020-11-20|710.0|0|710.0|0|6.0|0|0.0|100
0|2020-11-21|715.0|0|715.0|0|6.0|0|0.0|100
0|2020-11-22|726.0|0|726.0|0|6.0|0|0.0|100
0|2020-11-23|735.0|0|735.0|0|6.0|0|0.0|100
0|2020-11-24|755.0|0|755.0|0|6.0|0|0.0|100
0|2020-11-25|769.0|0|769.0|0|6.0|0|0.0|100
0|2020-11-26|785.0|0|785.0|0|6.0|0|0.0|100
0|2020-11-27|791.0|0|791.0|0|6.0|0|0.0|100
0|2020-11-28|810.0|0|810.0|0|6.0|0|0.0|100
0|2020-11-29|818.0|0|818.0|0|6.0|0|0.0|100
0|2020-11-30|819.0|0|819.0|0|6.0|0|0.0|100
0|2020-12-01|829.0|0|829.0|0|7.0|0|0.0|100
0|2020-12-02|833.0|0|833.0|0|7.0|0|0.0|100
0|2020-12-03|841.0|0|841.0|0|7.0|0|0.0|100
0|2020-12-04|867.0|0|867.0|0|7.0|0|0.0|100
0|2020-12-05|884.0|0|884.0|0|7.0|0|0.0|100
0|2020-12-06|898.0|0|898.0|0|7.0|0|0.0|100
0|2020-12-07|912.0|0|912.0|0|7.0|0|0.0|100
0|2020-12-08|938.0|0|938.0|0|7.0|0|0.0|100
0|2020-12-09|982.0|0|982.0|0|7.0|0|0.0|100
0|2020-12-10|1010.0|0|1010.0|0|7.0|0|0.0|100
0|2020-12-11|1031.0|0|1031.0|0|7.0|0|0.0|100
0|2020-12-12|1058.0|0|1058.0|0|7.0|0|0.0|100
0|2020-12-13|1065.0|0|1065.0|0|7.0|0|0.0|100
0|2020-12-14|1096.0|0|1096.0|0|7.0|0|0.0|100
0|2020-12-15|1127.0|0|1127.0|0|7.0|0|0.0|100
0|2020-12-16|1159.0|0|1159.0|0|8.0|0|0.0|100
0|2020-12-17|1179.0|0|1179.0|0|8.0|0|0.0|100
0|2020-12-18|1183.0|0|1183.0|0|8.0|0|0.0|100
0|2020-12-19|1204.0|0|1204.0|0|8.0|0|0.0|100
0|2020-12-20|1221.0|0|1221.0|0|8.0|0|0.0|100
0|2020-12-21|1236.0|0|1236.0|0|8.0|0|0.0|100
0|2020-12-22|1260.0|0|1260.0|0|8.0|0|0.0|100
0|2020-12-23|1281.0|0|1281.0|0|8.0|0|0.0|100
0|2020-12-24|1312.0|0|1312.0|0|9.0|0|0.0|100
0|2020-12-25|1335.0|0|1335.0|0|9.0|0|0.0|100
0|2020-12-26|1350.0|0|1350.0|0|9.0|0|0.0|100
0|2020-12-27|1361.0|0|1361.0|0|9.0|0|0.0|100
0|2020-12-28|1371.0|0|1371.0|0|9.0|0|0.0|100
0|2020-12-29|1400.0|0|1400.0|0|10.0|0|0.0|100
0|2020-12-30|1424.0|0|1424.0|0|10.0|0|0.0|100
0|2020-12-31|1443.0|0|1443.0|0|10.0|0|0.0|100
0|2021-01-01|1472.0|0|1472.0|0|10.0|0|0.0|100
0|2021-01-02|1490.0|0|1490.0|0|10.0|0|0.0|100
0|2021-01-03|1510.0|0|1510.0|0|10.0|0|0.0|100
0|2021-01-04|1519.0|0|1519.0|0|10.0|0|0.0|100
0|2021-01-05|1542.0|0|1542.0|0|10.0|0|0.0|100
0|2021-01-06|1566.0|0|1566.0|0|10.0|0|0.0|100
0|2021-01-07|1659.0|0|1659.0|0|10.0|0|0.0|100
0|2021-01-08|1687.0|0|1687.0|0|10.0|0|0.0|100
0|2021-01-09|1734.0|0|1734.0|0|10.0|0|0.0|100
0|2021-01-10|1754.0|0|1754.0|0|10.0|0|0.0|100
0|2021-01-11|1760.0|0|1760.0|0|10.0|0|0.0|100
0|2021-01-12|1787.0|0|1787.0|0|10.0|0|0.0|100
0|2021-01-13|1821.0|0|1821.0|0|10.0|0|0.0|100
0|2021-01-14|1858.0|0|1858.0|0|10.0|0|0.0|100
0|2021-01-15|1887.0|0|1887.0|0|10.0|0|0.0|100
0|2021-01-16|1940.0|0|1940.0|0|10.0|0|0.0|100
0|2021-01-17|1991.0|0|1991.0|0|10.0|0|0.0|100
0|2021-01-18|2033.0|0|2033.0|0|10.0|0|0.0|100
0|2021-01-19|2049.0|0|2049.0|0|10.0|0|0.0|100
0|2021-01-20|2080.0|0|2080.0|0|10.0|0|0.0|100
0|2021-01-21|2127.0|0|2127.0|0|10.0|0|0.0|100
0|2021-01-22|2156.0|0|2156.0|0|10.0|0|0.0|100
0|2021-01-23|2226.0|0|2226.0|0|10.0|0|0.0|100
0|2021-01-24|2251.0|0|2251.0|0|10.0|0|0.0|100
0|2021-01-25|2270.0|0|2270.0|0|10.0|0|0.0|100
0|2021-01-26|2284.0|0|2284.0|0|10.0|0|0.0|100
0|2021-01-27|2321.0|0|2321.0|0|11.0|0|0.0|100
0|2021-01-28|2338.0|0|2338.0|0|11.0|0|0.0|100
0|2021-01-29|2350.0|0|2350.0|0|11.0|0|0.0|100
0|2021-01-30|2372.0|0|2372.0|0|11.0|0|0.0|100
0|2021-01-31|2380.0|0|2380.0|0|11.0|0|0.0|100
0|2021-02-01|2401.0|0|2401.0|0|11.0|0|0.0|100
0|2021-02-02|2409.0|0|2409.0|0|11.0|0|0.0|100
0|2021-02-03|2421.0|0|2421.0|0|11.0|0|0.0|100
0|2021-02-04|2431.0|0|2431.0|0|11.0|0|0.0|100
0|2021-02-05|2446.0|0|2446.0|0|11.0|0|0.0|100
0|2021-02-06|2468.0|0|2468.0|0|12.0|0|0.0|100
0|2021-02-07|2479.0|0|2479.0|0|12.0|0|0.0|100
