|dates|Daniels_Montana_UnitedStates.JHU_ConfirmedCases.data|Daniels_Montana_UnitedStates.JHU_ConfirmedCases.missing|Daniels_Montana_UnitedStates.NYT_ConfirmedCases.data|Daniels_Montana_UnitedStates.NYT_ConfirmedCases.missing|Daniels_Montana_UnitedStates.JHU_ConfirmedDeaths.data|Daniels_Montana_UnitedStates.JHU_ConfirmedDeaths.missing|Daniels_Montana_UnitedStates.JHU_ConfirmedRecoveries.data|Daniels_Montana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-31|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-08-04|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-05|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-06|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-07|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-08|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-09|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-10|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-11|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-12|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-15|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-25|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-27|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-28|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-29|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-30|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-08-31|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-01|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-02|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-03|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-04|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-05|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-06|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-07|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-08|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-09|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-10|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-11|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-12|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-15|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-23|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-29|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-09-30|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-10-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-10-02|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-10-03|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-10-04|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-10-05|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-10-06|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-10-07|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-10-08|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-10-09|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-10|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-11|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-12|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-13|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-14|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-15|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-10-16|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-10-17|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-10-18|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-10-19|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-10-20|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-10-21|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-10-22|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-10-23|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-10-24|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-10-25|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-10-26|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-10-27|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-10-28|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-10-29|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-10-30|42.0|0|42.0|0|3.0|0|0.0|100
0|2020-10-31|48.0|0|48.0|0|3.0|0|0.0|100
0|2020-11-01|49.0|0|49.0|0|3.0|0|0.0|100
0|2020-11-02|49.0|0|49.0|0|3.0|0|0.0|100
0|2020-11-03|49.0|0|49.0|0|3.0|0|0.0|100
0|2020-11-04|55.0|0|55.0|0|3.0|0|0.0|100
0|2020-11-05|55.0|0|55.0|0|3.0|0|0.0|100
0|2020-11-06|55.0|0|55.0|0|3.0|0|0.0|100
0|2020-11-07|57.0|0|57.0|0|3.0|0|0.0|100
0|2020-11-08|57.0|0|57.0|0|3.0|0|0.0|100
0|2020-11-09|57.0|0|57.0|0|3.0|0|0.0|100
0|2020-11-10|57.0|0|57.0|0|3.0|0|0.0|100
0|2020-11-11|61.0|0|61.0|0|3.0|0|0.0|100
0|2020-11-12|61.0|0|61.0|0|3.0|0|0.0|100
0|2020-11-13|66.0|0|66.0|0|3.0|0|0.0|100
0|2020-11-14|68.0|0|68.0|0|4.0|0|0.0|100
0|2020-11-15|68.0|0|68.0|0|4.0|0|0.0|100
0|2020-11-16|68.0|0|68.0|0|4.0|0|0.0|100
0|2020-11-17|68.0|0|68.0|0|3.0|0|0.0|100
0|2020-11-18|79.0|0|79.0|0|3.0|0|0.0|100
0|2020-11-19|88.0|0|88.0|0|3.0|0|0.0|100
0|2020-11-20|88.0|0|88.0|0|3.0|0|0.0|100
0|2020-11-21|90.0|0|90.0|0|3.0|0|0.0|100
0|2020-11-22|93.0|0|93.0|0|3.0|0|0.0|100
0|2020-11-23|94.0|0|94.0|0|3.0|0|0.0|100
0|2020-11-24|96.0|0|96.0|0|3.0|0|0.0|100
0|2020-11-25|104.0|0|104.0|0|4.0|0|0.0|100
0|2020-11-26|110.0|0|110.0|0|4.0|0|0.0|100
0|2020-11-27|110.0|0|110.0|0|4.0|0|0.0|100
0|2020-11-28|111.0|0|111.0|0|4.0|0|0.0|100
0|2020-11-29|112.0|0|112.0|0|4.0|0|0.0|100
0|2020-11-30|112.0|0|112.0|0|4.0|0|0.0|100
0|2020-12-01|122.0|0|122.0|0|4.0|0|0.0|100
0|2020-12-02|123.0|0|123.0|0|4.0|0|0.0|100
0|2020-12-03|124.0|0|124.0|0|4.0|0|0.0|100
0|2020-12-04|126.0|0|126.0|0|4.0|0|0.0|100
0|2020-12-05|129.0|0|129.0|0|4.0|0|0.0|100
0|2020-12-06|131.0|0|131.0|0|4.0|0|0.0|100
0|2020-12-07|131.0|0|131.0|0|4.0|0|0.0|100
0|2020-12-08|131.0|0|131.0|0|4.0|0|0.0|100
0|2020-12-09|132.0|0|132.0|0|5.0|0|0.0|100
0|2020-12-10|133.0|0|133.0|0|5.0|0|0.0|100
0|2020-12-11|135.0|0|135.0|0|5.0|0|0.0|100
0|2020-12-12|137.0|0|137.0|0|5.0|0|0.0|100
0|2020-12-13|137.0|0|137.0|0|5.0|0|0.0|100
0|2020-12-14|137.0|0|137.0|0|5.0|0|0.0|100
0|2020-12-15|137.0|0|137.0|0|5.0|0|0.0|100
0|2020-12-16|136.0|0|136.0|0|5.0|0|0.0|100
0|2020-12-17|136.0|0|136.0|0|5.0|0|0.0|100
0|2020-12-18|136.0|0|136.0|0|5.0|0|0.0|100
0|2020-12-19|136.0|0|136.0|0|5.0|0|0.0|100
0|2020-12-20|136.0|0|136.0|0|5.0|0|0.0|100
0|2020-12-21|136.0|0|136.0|0|5.0|0|0.0|100
0|2020-12-22|137.0|0|137.0|0|5.0|0|0.0|100
0|2020-12-23|137.0|0|137.0|0|5.0|0|0.0|100
0|2020-12-24|137.0|0|137.0|0|5.0|0|0.0|100
0|2020-12-25|137.0|0|137.0|0|5.0|0|0.0|100
0|2020-12-26|137.0|0|137.0|0|5.0|0|0.0|100
0|2020-12-27|137.0|0|137.0|0|5.0|0|0.0|100
0|2020-12-28|137.0|0|137.0|0|5.0|0|0.0|100
0|2020-12-29|137.0|0|137.0|0|5.0|0|0.0|100
0|2020-12-30|138.0|0|138.0|0|5.0|0|0.0|100
0|2020-12-31|138.0|0|138.0|0|5.0|0|0.0|100
0|2021-01-01|138.0|0|138.0|0|5.0|0|0.0|100
0|2021-01-02|138.0|0|138.0|0|5.0|0|0.0|100
0|2021-01-03|138.0|0|138.0|0|5.0|0|0.0|100
0|2021-01-04|138.0|0|138.0|0|5.0|0|0.0|100
0|2021-01-05|140.0|0|140.0|0|5.0|0|0.0|100
0|2021-01-06|143.0|0|143.0|0|5.0|0|0.0|100
0|2021-01-07|145.0|0|145.0|0|5.0|0|0.0|100
0|2021-01-08|146.0|0|146.0|0|5.0|0|0.0|100
0|2021-01-09|149.0|0|149.0|0|5.0|0|0.0|100
0|2021-01-10|149.0|0|149.0|0|5.0|0|0.0|100
0|2021-01-11|149.0|0|149.0|0|5.0|0|0.0|100
0|2021-01-12|155.0|0|155.0|0|5.0|0|0.0|100
0|2021-01-13|158.0|0|158.0|0|5.0|0|0.0|100
0|2021-01-14|158.0|0|158.0|0|5.0|0|0.0|100
0|2021-01-15|161.0|0|161.0|0|5.0|0|0.0|100
0|2021-01-16|166.0|0|166.0|0|5.0|0|0.0|100
0|2021-01-17|169.0|0|169.0|0|5.0|0|0.0|100
0|2021-01-18|169.0|0|169.0|0|5.0|0|0.0|100
0|2021-01-19|174.0|0|174.0|0|5.0|0|0.0|100
0|2021-01-20|174.0|0|174.0|0|5.0|0|0.0|100
0|2021-01-21|179.0|0|179.0|0|5.0|0|0.0|100
0|2021-01-22|179.0|0|179.0|0|5.0|0|0.0|100
0|2021-01-23|179.0|0|179.0|0|5.0|0|0.0|100
0|2021-01-24|181.0|0|181.0|0|5.0|0|0.0|100
0|2021-01-25|181.0|0|181.0|0|5.0|0|0.0|100
0|2021-01-26|183.0|0|183.0|0|5.0|0|0.0|100
0|2021-01-27|184.0|0|184.0|0|6.0|0|0.0|100
0|2021-01-28|187.0|0|187.0|0|6.0|0|0.0|100
0|2021-01-29|188.0|0|188.0|0|6.0|0|0.0|100
0|2021-01-30|188.0|0|188.0|0|6.0|0|0.0|100
0|2021-01-31|189.0|0|189.0|0|6.0|0|0.0|100
0|2021-02-01|189.0|0|189.0|0|6.0|0|0.0|100
0|2021-02-02|191.0|0|191.0|0|6.0|0|0.0|100
0|2021-02-03|191.0|0|191.0|0|6.0|0|0.0|100
0|2021-02-04|191.0|0|191.0|0|7.0|0|0.0|100
0|2021-02-05|191.0|0|191.0|0|7.0|0|0.0|100
0|2021-02-06|191.0|0|191.0|0|7.0|0|0.0|100
0|2021-02-07|191.0|0|191.0|0|7.0|0|0.0|100
0|2021-02-08|191.0|0|191.0|0|7.0|0|0.0|100
0|2021-02-09|192.0|0|192.0|0|7.0|0|0.0|100
0|2021-02-10|192.0|0|192.0|0|7.0|0|0.0|100
0|2021-02-11|192.0|0|192.0|0|7.0|0|0.0|100
