|dates|Apache_Arizona_UnitedStates.JHU_ConfirmedCases.data|Apache_Arizona_UnitedStates.JHU_ConfirmedCases.missing|Apache_Arizona_UnitedStates.NYT_ConfirmedCases.data|Apache_Arizona_UnitedStates.NYT_ConfirmedCases.missing|Apache_Arizona_UnitedStates.JHU_ConfirmedDeaths.data|Apache_Arizona_UnitedStates.JHU_ConfirmedDeaths.missing|Apache_Arizona_UnitedStates.JHU_ConfirmedRecoveries.data|Apache_Arizona_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-25|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-26|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-27|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-28|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-29|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-30|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-31|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-04-01|33.0|0|17.0|0|0.0|0|0.0|100
0|2020-04-02|35.0|0|19.0|0|0.0|0|0.0|100
0|2020-04-03|39.0|0|17.0|0|0.0|0|0.0|100
0|2020-04-04|42.0|0|20.0|0|0.0|0|0.0|100
0|2020-04-05|45.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-06|58.0|0|25.0|0|0.0|0|0.0|100
0|2020-04-07|65.0|0|28.0|0|0.0|0|0.0|100
0|2020-04-08|78.0|0|34.0|0|0.0|0|0.0|100
0|2020-04-09|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-04-10|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-04-11|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-04-12|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-04-13|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-04-14|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-04-15|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-04-16|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-04-17|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-04-18|169.0|0|169.0|0|4.0|0|0.0|100
0|2020-04-19|178.0|0|178.0|0|4.0|0|0.0|100
0|2020-04-20|202.0|0|202.0|0|4.0|0|0.0|100
0|2020-04-21|226.0|0|226.0|0|5.0|0|0.0|100
0|2020-04-22|235.0|0|235.0|0|5.0|0|0.0|100
0|2020-04-23|268.0|0|268.0|0|5.0|0|0.0|100
0|2020-04-24|296.0|0|296.0|0|5.0|0|0.0|100
0|2020-04-25|314.0|0|314.0|0|5.0|0|0.0|100
0|2020-04-26|336.0|0|336.0|0|5.0|0|0.0|100
0|2020-04-27|362.0|0|362.0|0|5.0|0|0.0|100
0|2020-04-28|380.0|0|380.0|0|5.0|0|0.0|100
0|2020-04-29|392.0|0|392.0|0|5.0|0|0.0|100
0|2020-04-30|449.0|0|449.0|0|6.0|0|0.0|100
0|2020-05-01|478.0|0|478.0|0|6.0|0|0.0|100
0|2020-05-02|507.0|0|507.0|0|6.0|0|0.0|100
0|2020-05-03|526.0|0|526.0|0|6.0|0|0.0|100
0|2020-05-04|549.0|0|549.0|0|6.0|0|0.0|100
0|2020-05-05|576.0|0|576.0|0|7.0|0|0.0|100
0|2020-05-06|612.0|0|612.0|0|7.0|0|0.0|100
0|2020-05-07|630.0|0|630.0|0|7.0|0|0.0|100
0|2020-05-08|671.0|0|671.0|0|10.0|0|0.0|100
0|2020-05-09|710.0|0|710.0|0|10.0|0|0.0|100
0|2020-05-10|716.0|0|716.0|0|10.0|0|0.0|100
0|2020-05-11|727.0|0|727.0|0|10.0|0|0.0|100
0|2020-05-12|744.0|0|744.0|0|11.0|0|0.0|100
0|2020-05-13|817.0|0|817.0|0|12.0|0|0.0|100
