|dates|Laramie_Wyoming_UnitedStates.JHU_ConfirmedCases.data|Laramie_Wyoming_UnitedStates.JHU_ConfirmedCases.missing|Laramie_Wyoming_UnitedStates.NYT_ConfirmedCases.data|Laramie_Wyoming_UnitedStates.NYT_ConfirmedCases.missing|Laramie_Wyoming_UnitedStates.JHU_ConfirmedDeaths.data|Laramie_Wyoming_UnitedStates.JHU_ConfirmedDeaths.missing|Laramie_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.data|Laramie_Wyoming_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-21|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-23|6.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-24|7.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-25|11.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-26|14.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-27|17.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-28|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-29|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-30|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-31|22.0|0|27.0|0|0.0|0|0.0|100
0|2020-04-01|29.0|0|35.0|0|0.0|0|0.0|100
0|2020-04-02|36.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-03|37.0|0|40.0|0|0.0|0|0.0|100
0|2020-04-04|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-04-05|43.0|0|44.0|0|0.0|0|0.0|100
0|2020-04-06|44.0|0|45.0|0|0.0|0|0.0|100
0|2020-04-07|47.0|0|48.0|0|0.0|0|0.0|100
0|2020-04-08|48.0|0|44.0|0|0.0|0|0.0|100
0|2020-04-09|53.0|0|69.0|0|0.0|0|0.0|100
0|2020-04-10|54.0|0|74.0|0|0.0|0|0.0|100
0|2020-04-11|58.0|0|77.0|0|0.0|0|0.0|100
0|2020-04-12|58.0|0|84.0|0|0.0|0|0.0|100
0|2020-04-13|60.0|0|86.0|0|0.0|0|0.0|100
0|2020-04-14|62.0|0|86.0|0|0.0|0|0.0|100
0|2020-04-15|64.0|0|90.0|0|0.0|0|0.0|100
0|2020-04-16|67.0|0|90.0|0|0.0|0|0.0|100
0|2020-04-17|69.0|0|93.0|0|0.0|0|0.0|100
0|2020-04-18|70.0|0|95.0|0|0.0|0|0.0|100
0|2020-04-19|71.0|0|99.0|0|0.0|0|0.0|100
0|2020-04-20|73.0|0|100.0|0|0.0|0|0.0|100
0|2020-04-21|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-04-22|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-04-23|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-04-24|120.0|0|120.0|0|0.0|0|0.0|100
0|2020-04-25|124.0|0|120.0|0|0.0|0|0.0|100
0|2020-04-26|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-04-27|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-04-28|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-04-29|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-04-30|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-05-01|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-05-02|151.0|0|151.0|0|0.0|0|0.0|100
0|2020-05-03|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-05-04|158.0|0|158.0|0|0.0|0|0.0|100
0|2020-05-05|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-05-06|163.0|0|163.0|0|0.0|0|0.0|100
0|2020-05-07|163.0|0|163.0|0|0.0|0|0.0|100
0|2020-05-08|163.0|0|163.0|0|0.0|0|0.0|100
0|2020-05-09|163.0|0|163.0|0|0.0|0|0.0|100
0|2020-05-10|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-05-11|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-05-12|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-05-13|173.0|0|173.0|0|0.0|0|0.0|100
