|dates|Cherokee_Georgia_UnitedStates.JHU_ConfirmedCases.data|Cherokee_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Cherokee_Georgia_UnitedStates.NYT_ConfirmedCases.data|Cherokee_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Cherokee_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Cherokee_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Cherokee_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Cherokee_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-14|5.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-15|6.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-16|7.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-17|7.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-18|9.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-19|16.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-20|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-21|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-22|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-23|20.0|0|24.0|0|0.0|0|0.0|100
0|2020-03-24|28.0|0|30.0|0|0.0|0|0.0|100
0|2020-03-25|31.0|0|36.0|0|0.0|0|0.0|100
0|2020-03-26|38.0|0|44.0|0|0.0|0|0.0|100
0|2020-03-27|46.0|0|50.0|0|0.0|0|0.0|100
0|2020-03-28|52.0|0|54.0|0|1.0|0|0.0|100
0|2020-03-29|56.0|0|60.0|0|1.0|0|0.0|100
0|2020-03-30|61.0|0|69.0|0|1.0|0|0.0|100
0|2020-03-31|76.0|0|78.0|0|2.0|0|0.0|100
0|2020-04-01|83.0|0|85.0|0|4.0|0|0.0|100
0|2020-04-02|92.0|0|94.0|0|4.0|0|0.0|100
0|2020-04-03|104.0|0|114.0|0|5.0|0|0.0|100
0|2020-04-04|114.0|0|120.0|0|5.0|0|0.0|100
0|2020-04-05|122.0|0|124.0|0|5.0|0|0.0|100
0|2020-04-06|133.0|0|141.0|0|5.0|0|0.0|100
0|2020-04-07|144.0|0|147.0|0|5.0|0|0.0|100
0|2020-04-08|151.0|0|155.0|0|6.0|0|0.0|100
0|2020-04-09|159.0|0|167.0|0|6.0|0|0.0|100
0|2020-04-10|170.0|0|177.0|0|7.0|0|0.0|100
0|2020-04-11|182.0|0|186.0|0|7.0|0|0.0|100
0|2020-04-12|186.0|0|187.0|0|7.0|0|0.0|100
0|2020-04-13|198.0|0|204.0|0|7.0|0|0.0|100
0|2020-04-14|219.0|0|219.0|0|7.0|0|0.0|100
0|2020-04-15|225.0|0|232.0|0|8.0|0|0.0|100
0|2020-04-16|242.0|0|245.0|0|8.0|0|0.0|100
0|2020-04-17|266.0|0|274.0|0|8.0|0|0.0|100
0|2020-04-18|276.0|0|285.0|0|8.0|0|0.0|100
0|2020-04-19|293.0|0|300.0|0|8.0|0|0.0|100
0|2020-04-20|317.0|0|317.0|0|9.0|0|0.0|100
0|2020-04-21|322.0|0|324.0|0|10.0|0|0.0|100
0|2020-04-22|340.0|0|340.0|0|10.0|0|0.0|100
0|2020-04-23|365.0|0|365.0|0|10.0|0|0.0|100
0|2020-04-24|367.0|0|367.0|0|10.0|0|0.0|100
0|2020-04-25|371.0|0|368.0|0|10.0|0|0.0|100
0|2020-04-26|374.0|0|374.0|0|10.0|0|0.0|100
0|2020-04-27|393.0|0|393.0|0|10.0|0|0.0|100
0|2020-04-28|432.0|0|436.0|0|11.0|0|0.0|100
0|2020-04-29|456.0|0|457.0|0|11.0|0|0.0|100
0|2020-04-30|467.0|0|467.0|0|11.0|0|0.0|100
0|2020-05-01|474.0|0|474.0|0|13.0|0|0.0|100
0|2020-05-02|482.0|0|482.0|0|13.0|0|0.0|100
0|2020-05-03|490.0|0|491.0|0|13.0|0|0.0|100
0|2020-05-04|509.0|0|509.0|0|14.0|0|0.0|100
0|2020-05-05|517.0|0|519.0|0|15.0|0|0.0|100
0|2020-05-06|544.0|0|544.0|0|16.0|0|0.0|100
0|2020-05-07|569.0|0|569.0|0|17.0|0|0.0|100
0|2020-05-08|578.0|0|578.0|0|17.0|0|0.0|100
0|2020-05-09|593.0|0|593.0|0|17.0|0|0.0|100
0|2020-05-10|607.0|0|609.0|0|17.0|0|0.0|100
0|2020-05-11|621.0|0|621.0|0|18.0|0|0.0|100
0|2020-05-12|635.0|0|635.0|0|21.0|0|0.0|100
0|2020-05-13|655.0|0|655.0|0|21.0|0|0.0|100
