|dates|Essex_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Essex_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Essex_NewJersey_UnitedStates.NYT_ConfirmedCases.data|Essex_NewJersey_UnitedStates.NYT_ConfirmedCases.missing|Essex_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Essex_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Essex_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Essex_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|3.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-14|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-15|7.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-16|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-17|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-03-18|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-03-19|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-03-20|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-03-21|107.0|0|107.0|0|4.0|0|0.0|100
0|2020-03-22|172.0|0|172.0|0|4.0|0|0.0|100
0|2020-03-23|273.0|0|273.0|0|4.0|0|0.0|100
0|2020-03-24|342.0|0|342.0|0|4.0|0|0.0|100
0|2020-03-25|381.0|0|381.0|0|4.0|0|0.0|100
0|2020-03-26|609.0|0|609.0|0|4.0|0|0.0|100
0|2020-03-27|826.0|0|826.0|0|4.0|0|0.0|100
0|2020-03-28|1086.0|0|1086.0|0|7.0|0|0.0|100
0|2020-03-29|1227.0|0|1227.0|0|13.0|0|0.0|100
0|2020-03-30|1564.0|0|1564.0|0|13.0|0|0.0|100
0|2020-03-31|1900.0|0|1900.0|0|4.0|0|0.0|100
0|2020-04-01|2262.0|0|2262.0|0|69.0|0|0.0|100
0|2020-04-02|2617.0|0|2617.0|0|99.0|0|0.0|100
0|2020-04-03|3067.0|0|3067.0|0|118.0|0|0.0|100
0|2020-04-04|3584.0|0|3584.0|0|155.0|0|0.0|100
0|2020-04-05|4082.0|0|4082.0|0|172.0|0|0.0|100
0|2020-04-06|4493.0|0|4493.0|0|186.0|0|0.0|100
0|2020-04-07|5078.0|0|5078.0|0|232.0|0|0.0|100
0|2020-04-08|5598.0|0|5598.0|0|276.0|0|0.0|100
0|2020-04-09|6069.0|0|6069.0|0|321.0|0|0.0|100
0|2020-04-10|6580.0|0|6580.0|0|352.0|0|0.0|100
0|2020-04-11|7007.0|0|7007.0|0|412.0|0|0.0|100
0|2020-04-12|7410.0|0|7410.0|0|428.0|0|0.0|100
0|2020-04-13|7634.0|0|7634.0|0|433.0|0|0.0|100
0|2020-04-14|8212.0|0|8212.0|0|535.0|0|0.0|100
0|2020-04-15|8579.0|0|8579.0|0|590.0|0|0.0|100
0|2020-04-16|9084.0|0|9084.0|0|642.0|0|0.0|100
0|2020-04-17|9672.0|0|9672.0|0|684.0|0|0.0|100
0|2020-04-18|9901.0|0|9901.0|0|732.0|0|0.0|100
0|2020-04-19|10304.0|0|10304.0|0|740.0|0|0.0|100
0|2020-04-20|10729.0|0|10729.0|0|751.0|0|0.0|100
0|2020-04-21|11128.0|0|11128.0|0|751.0|0|0.0|100
0|2020-04-22|11387.0|0|11387.0|0|888.0|0|0.0|100
0|2020-04-23|11811.0|0|11811.0|0|932.0|0|0.0|100
0|2020-04-24|12110.0|0|12110.0|0|975.0|0|0.0|100
0|2020-04-25|12520.0|0|12520.0|0|1019.0|0|0.0|100
0|2020-04-26|12863.0|0|12863.0|0|1023.0|0|0.0|100
0|2020-04-27|13047.0|0|13047.0|0|1028.0|0|0.0|100
0|2020-04-28|13190.0|0|13190.0|0|1090.0|0|0.0|100
0|2020-04-29|13445.0|0|13445.0|0|1139.0|0|0.0|100
0|2020-04-30|13682.0|0|13682.0|0|1186.0|0|0.0|100
0|2020-05-01|13994.0|0|13994.0|0|1240.0|0|0.0|100
0|2020-05-02|14248.0|0|14248.0|0|1265.0|0|0.0|100
0|2020-05-03|14521.0|0|14521.0|0|1282.0|0|0.0|100
0|2020-05-04|14621.0|0|14621.0|0|1292.0|0|0.0|100
0|2020-05-05|14840.0|0|14840.0|0|1319.0|0|0.0|100
0|2020-05-06|14951.0|0|14951.0|0|1349.0|0|0.0|100
0|2020-05-07|15215.0|0|15095.0|0|1375.0|0|0.0|100
0|2020-05-08|15350.0|0|15256.0|0|1402.0|0|0.0|100
0|2020-05-09|15544.0|0|15365.0|0|1414.0|0|0.0|100
0|2020-05-10|15646.0|0|15524.0|0|1423.0|0|0.0|100
