|dates|Letcher_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Letcher_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Letcher_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Letcher_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Letcher_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Letcher_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Letcher_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Letcher_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-16|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-20|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-21|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-22|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-23|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-24|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-25|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-26|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-27|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-28|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-29|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-30|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-31|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-01|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-02|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-03|3.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-04|3.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-05|3.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-06|3.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-07|3.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-08|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-09|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-10|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-11|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-12|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-13|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-14|3.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-15|4.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-16|4.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-17|5.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-18|6.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-19|6.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-20|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-21|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-23|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-24|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-25|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-26|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-27|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-28|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-29|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-30|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-01|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-02|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-03|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-04|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-05|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-06|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-07|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-08|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-09|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-10|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-11|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-12|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-13|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-14|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-15|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-16|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-17|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-18|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-19|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-20|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-21|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-22|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-23|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-24|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-25|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-26|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-07-27|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-07-28|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-29|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-07-30|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-31|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-08-01|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-02|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-03|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-08-04|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-08-05|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-08-06|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-08-07|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-08|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-08-09|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-10|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-11|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-08-12|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-08-13|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-08-14|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-15|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-08-16|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-08-17|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-08-18|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-08-19|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-08-20|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-08-21|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-08-22|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-08-23|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-08-24|67.0|0|67.0|0|2.0|0|0.0|100
0|2020-08-25|68.0|0|68.0|0|2.0|0|0.0|100
0|2020-08-26|68.0|0|68.0|0|2.0|0|0.0|100
0|2020-08-27|67.0|0|67.0|0|2.0|0|0.0|100
0|2020-08-28|70.0|0|70.0|0|2.0|0|0.0|100
0|2020-08-29|72.0|0|72.0|0|2.0|0|0.0|100
0|2020-08-30|73.0|0|73.0|0|2.0|0|0.0|100
0|2020-08-31|73.0|0|73.0|0|2.0|0|0.0|100
0|2020-09-01|73.0|0|73.0|0|2.0|0|0.0|100
0|2020-09-02|73.0|0|75.0|0|2.0|0|0.0|100
0|2020-09-03|78.0|0|78.0|0|2.0|0|0.0|100
0|2020-09-04|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-09-05|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-09-06|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-09-07|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-09-08|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-09-09|80.0|0|80.0|0|2.0|0|0.0|100
0|2020-09-10|81.0|0|81.0|0|2.0|0|0.0|100
0|2020-09-11|87.0|0|87.0|0|2.0|0|0.0|100
0|2020-09-12|93.0|0|93.0|0|2.0|0|0.0|100
0|2020-09-13|94.0|0|94.0|0|2.0|0|0.0|100
0|2020-09-14|94.0|0|96.0|0|2.0|0|0.0|100
0|2020-09-15|96.0|0|96.0|0|2.0|0|0.0|100
0|2020-09-16|101.0|0|101.0|0|2.0|0|0.0|100
0|2020-09-17|106.0|0|106.0|0|2.0|0|0.0|100
0|2020-09-18|111.0|0|111.0|0|2.0|0|0.0|100
0|2020-09-19|116.0|0|116.0|0|2.0|0|0.0|100
0|2020-09-20|116.0|0|117.0|0|2.0|0|0.0|100
0|2020-09-21|119.0|0|119.0|0|2.0|0|0.0|100
0|2020-09-22|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-09-23|125.0|0|125.0|0|2.0|0|0.0|100
0|2020-09-24|132.0|0|132.0|0|2.0|0|0.0|100
0|2020-09-25|137.0|0|137.0|0|2.0|0|0.0|100
0|2020-09-26|145.0|0|145.0|0|2.0|0|0.0|100
0|2020-09-27|154.0|0|154.0|0|2.0|0|0.0|100
0|2020-09-28|157.0|0|157.0|0|2.0|0|0.0|100
0|2020-09-29|158.0|0|158.0|0|2.0|0|0.0|100
0|2020-09-30|167.0|0|167.0|0|2.0|0|0.0|100
0|2020-10-01|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-10-02|182.0|0|182.0|0|2.0|0|0.0|100
0|2020-10-03|189.0|0|189.0|0|2.0|0|0.0|100
0|2020-10-04|196.0|0|196.0|0|2.0|0|0.0|100
0|2020-10-05|200.0|0|200.0|0|2.0|0|0.0|100
0|2020-10-06|206.0|0|206.0|0|2.0|0|0.0|100
0|2020-10-07|219.0|0|219.0|0|2.0|0|0.0|100
0|2020-10-08|229.0|0|229.0|0|2.0|0|0.0|100
0|2020-10-09|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-10-10|242.0|0|242.0|0|2.0|0|0.0|100
0|2020-10-11|248.0|0|248.0|0|2.0|0|0.0|100
0|2020-10-12|249.0|0|249.0|0|2.0|0|0.0|100
0|2020-10-13|255.0|0|255.0|0|2.0|0|0.0|100
0|2020-10-14|261.0|0|261.0|0|2.0|0|0.0|100
0|2020-10-15|263.0|0|263.0|0|2.0|0|0.0|100
0|2020-10-16|268.0|0|268.0|0|2.0|0|0.0|100
0|2020-10-17|276.0|0|276.0|0|2.0|0|0.0|100
0|2020-10-18|283.0|0|283.0|0|2.0|0|0.0|100
0|2020-10-19|283.0|0|283.0|0|2.0|0|0.0|100
0|2020-10-20|286.0|0|286.0|0|2.0|0|0.0|100
0|2020-10-21|286.0|0|286.0|0|2.0|0|0.0|100
0|2020-10-22|286.0|0|291.0|0|2.0|0|0.0|100
0|2020-10-23|286.0|0|295.0|0|2.0|0|0.0|100
0|2020-10-24|286.0|0|299.0|0|2.0|0|0.0|100
0|2020-10-25|286.0|0|302.0|0|2.0|0|0.0|100
0|2020-10-26|286.0|0|303.0|0|2.0|0|0.0|100
0|2020-10-27|286.0|0|303.0|0|2.0|0|0.0|100
0|2020-10-28|286.0|0|304.0|0|2.0|0|0.0|100
0|2020-10-29|304.0|0|309.0|0|2.0|0|0.0|100
0|2020-10-30|313.0|0|313.0|0|2.0|0|0.0|100
0|2020-10-31|313.0|0|315.0|0|2.0|0|0.0|100
0|2020-11-01|313.0|0|323.0|0|2.0|0|0.0|100
0|2020-11-02|330.0|0|330.0|0|2.0|0|0.0|100
0|2020-11-03|329.0|0|329.0|0|2.0|0|0.0|100
0|2020-11-04|332.0|0|332.0|0|2.0|0|0.0|100
0|2020-11-05|332.0|0|341.0|0|2.0|0|0.0|100
0|2020-11-06|332.0|0|347.0|0|2.0|0|0.0|100
0|2020-11-07|351.0|0|351.0|0|2.0|0|0.0|100
0|2020-11-08|351.0|0|353.0|0|2.0|0|0.0|100
0|2020-11-09|367.0|0|367.0|0|2.0|0|0.0|100
0|2020-11-10|367.0|0|371.0|0|2.0|0|0.0|100
0|2020-11-11|378.0|0|378.0|0|2.0|0|0.0|100
0|2020-11-12|378.0|0|381.0|0|2.0|0|0.0|100
0|2020-11-13|392.0|0|392.0|0|2.0|0|0.0|100
0|2020-11-14|392.0|0|400.0|0|2.0|0|0.0|100
0|2020-11-15|403.0|0|403.0|0|2.0|0|0.0|100
0|2020-11-16|411.0|0|411.0|0|2.0|0|0.0|100
0|2020-11-17|411.0|0|418.0|0|2.0|0|0.0|100
0|2020-11-18|411.0|0|422.0|0|2.0|0|0.0|100
0|2020-11-19|424.0|0|424.0|0|2.0|0|0.0|100
0|2020-11-20|443.0|0|443.0|0|2.0|0|0.0|100
0|2020-11-21|463.0|0|463.0|0|2.0|0|0.0|100
0|2020-11-22|467.0|0|467.0|0|2.0|0|0.0|100
0|2020-11-23|477.0|0|477.0|0|2.0|0|0.0|100
0|2020-11-24|481.0|0|481.0|0|2.0|0|0.0|100
0|2020-11-25|481.0|0|490.0|0|2.0|0|0.0|100
0|2020-11-26|481.0|0|490.0|0|2.0|0|0.0|100
0|2020-11-27|503.0|0|503.0|0|2.0|0|0.0|100
0|2020-11-28|503.0|0|517.0|0|2.0|0|0.0|100
0|2020-11-29|526.0|0|526.0|0|2.0|0|0.0|100
0|2020-11-30|527.0|0|527.0|0|2.0|0|0.0|100
0|2020-12-01|527.0|0|537.0|0|2.0|0|0.0|100
0|2020-12-02|541.0|0|541.0|0|2.0|0|0.0|100
0|2020-12-03|547.0|0|547.0|0|2.0|0|0.0|100
0|2020-12-04|565.0|0|565.0|0|2.0|0|0.0|100
0|2020-12-05|578.0|0|578.0|0|2.0|0|0.0|100
0|2020-12-06|583.0|0|583.0|0|2.0|0|0.0|100
0|2020-12-07|583.0|0|592.0|0|2.0|0|0.0|100
0|2020-12-08|583.0|0|614.0|0|2.0|0|0.0|100
0|2020-12-09|645.0|0|645.0|0|2.0|0|0.0|100
0|2020-12-10|645.0|0|659.0|0|2.0|0|0.0|100
0|2020-12-11|645.0|0|671.0|0|2.0|0|0.0|100
0|2020-12-12|685.0|0|685.0|0|2.0|0|0.0|100
0|2020-12-13|706.0|0|706.0|0|2.0|0|0.0|100
0|2020-12-14|728.0|0|728.0|0|2.0|0|0.0|100
0|2020-12-15|728.0|0|742.0|0|2.0|0|0.0|100
0|2020-12-16|755.0|0|755.0|0|2.0|0|0.0|100
0|2020-12-17|755.0|0|787.0|0|2.0|0|0.0|100
0|2020-12-18|814.0|0|814.0|0|3.0|0|0.0|100
0|2020-12-19|839.0|0|839.0|0|3.0|0|0.0|100
0|2020-12-20|839.0|0|860.0|0|3.0|0|0.0|100
0|2020-12-21|839.0|0|902.0|0|3.0|0|0.0|100
0|2020-12-22|839.0|0|916.0|0|3.0|0|0.0|100
0|2020-12-23|839.0|0|924.0|0|3.0|0|0.0|100
0|2020-12-24|839.0|0|924.0|0|3.0|0|0.0|100
0|2020-12-25|839.0|0|924.0|0|3.0|0|0.0|100
0|2020-12-26|839.0|0|978.0|0|3.0|0|0.0|100
0|2020-12-27|839.0|0|1011.0|0|3.0|0|0.0|100
0|2020-12-28|839.0|0|1017.0|0|3.0|0|0.0|100
0|2020-12-29|839.0|0|1025.0|0|4.0|0|0.0|100
0|2020-12-30|839.0|0|1027.0|0|3.0|0|0.0|100
0|2020-12-31|839.0|0|1027.0|0|3.0|0|0.0|100
0|2021-01-01|1027.0|0|1027.0|0|3.0|0|0.0|100
0|2021-01-02|1108.0|0|1108.0|0|4.0|0|0.0|100
0|2021-01-03|1108.0|0|1127.0|0|4.0|0|0.0|100
0|2021-01-04|1140.0|0|1140.0|0|4.0|0|0.0|100
0|2021-01-05|1140.0|0|1148.0|0|4.0|0|0.0|100
0|2021-01-06|1155.0|0|1155.0|0|3.0|0|0.0|100
0|2021-01-07|1155.0|0|1181.0|0|3.0|0|0.0|100
0|2021-01-08|1210.0|0|1210.0|0|4.0|0|0.0|100
0|2021-01-09|1236.0|0|1236.0|0|3.0|0|0.0|100
0|2021-01-10|1267.0|0|1267.0|0|4.0|0|0.0|100
0|2021-01-11|1277.0|0|1277.0|0|3.0|0|0.0|100
0|2021-01-12|1277.0|0|1289.0|0|3.0|0|0.0|100
0|2021-01-13|1299.0|0|1299.0|0|5.0|0|0.0|100
0|2021-01-14|1326.0|0|1326.0|0|4.0|0|0.0|100
0|2021-01-15|1343.0|0|1343.0|0|4.0|0|0.0|100
0|2021-01-16|1351.0|0|1351.0|0|5.0|0|0.0|100
0|2021-01-17|1358.0|0|1358.0|0|4.0|0|0.0|100
0|2021-01-18|1365.0|0|1365.0|0|4.0|0|0.0|100
0|2021-01-19|1365.0|0|1378.0|0|4.0|0|0.0|100
0|2021-01-20|1384.0|0|1384.0|0|5.0|0|0.0|100
0|2021-01-21|1400.0|0|1400.0|0|5.0|0|0.0|100
0|2021-01-22|1409.0|0|1409.0|0|6.0|0|0.0|100
0|2021-01-23|1409.0|0|1432.0|0|6.0|0|0.0|100
0|2021-01-24|1409.0|0|1437.0|0|6.0|0|0.0|100
0|2021-01-25|1451.0|0|1451.0|0|5.0|0|0.0|100
0|2021-01-26|1454.0|0|1454.0|0|5.0|0|0.0|100
0|2021-01-27|1462.0|0|1462.0|0|5.0|0|0.0|100
0|2021-01-28|1462.0|0|1481.0|0|5.0|0|0.0|100
0|2021-01-29|1462.0|0|1482.0|0|5.0|0|0.0|100
0|2021-01-30|1487.0|0|1487.0|0|5.0|0|0.0|100
0|2021-01-31|1494.0|0|1494.0|0|6.0|0|0.0|100
0|2021-02-01|1494.0|0|1499.0|0|6.0|0|0.0|100
0|2021-02-02|1511.0|0|1511.0|0|6.0|0|0.0|100
0|2021-02-03|1517.0|0|1517.0|0|6.0|0|0.0|100
0|2021-02-04|1548.0|0|1548.0|0|13.0|0|0.0|100
0|2021-02-05|1551.0|0|1551.0|0|16.0|0|0.0|100
0|2021-02-06|1551.0|0|1565.0|0|16.0|0|0.0|100
0|2021-02-07|1551.0|0|1568.0|0|16.0|0|0.0|100
