|dates|Chesapeake_Virginia_UnitedStates.JHU_ConfirmedCases.data|Chesapeake_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Chesapeake_Virginia_UnitedStates.NYT_ConfirmedCases.data|Chesapeake_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Chesapeake_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Chesapeake_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Chesapeake_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Chesapeake_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-25|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-28|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-29|17.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-30|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-31|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-01|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-04-02|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-04-03|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-04-04|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-04-05|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-04-06|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-04-07|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-04-08|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-04-09|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-04-10|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-04-11|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-04-12|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-04-13|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-04-14|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-04-15|140.0|0|140.0|0|0.0|0|0.0|100
0|2020-04-16|143.0|0|143.0|0|3.0|0|0.0|100
0|2020-04-17|147.0|0|147.0|0|4.0|0|0.0|100
0|2020-04-18|154.0|0|154.0|0|4.0|0|0.0|100
0|2020-04-19|162.0|0|162.0|0|4.0|0|0.0|100
0|2020-04-20|166.0|0|166.0|0|5.0|0|0.0|100
0|2020-04-21|176.0|0|176.0|0|5.0|0|0.0|100
0|2020-04-22|180.0|0|180.0|0|5.0|0|0.0|100
0|2020-04-23|186.0|0|186.0|0|5.0|0|0.0|100
0|2020-04-24|197.0|0|197.0|0|5.0|0|0.0|100
0|2020-04-25|200.0|0|200.0|0|6.0|0|0.0|100
0|2020-04-26|208.0|0|208.0|0|6.0|0|0.0|100
0|2020-04-27|214.0|0|214.0|0|6.0|0|0.0|100
0|2020-04-28|220.0|0|220.0|0|6.0|0|0.0|100
0|2020-04-29|232.0|0|232.0|0|6.0|0|0.0|100
0|2020-04-30|242.0|0|242.0|0|6.0|0|0.0|100
0|2020-05-01|256.0|0|256.0|0|7.0|0|0.0|100
0|2020-05-02|263.0|0|263.0|0|7.0|0|0.0|100
0|2020-05-03|279.0|0|279.0|0|9.0|0|0.0|100
0|2020-05-04|284.0|0|284.0|0|9.0|0|0.0|100
0|2020-05-05|293.0|0|293.0|0|9.0|0|0.0|100
0|2020-05-06|293.0|0|293.0|0|9.0|0|0.0|100
0|2020-05-07|311.0|0|311.0|0|9.0|0|0.0|100
0|2020-05-08|316.0|0|316.0|0|9.0|0|0.0|100
0|2020-05-09|325.0|0|325.0|0|9.0|0|0.0|100
0|2020-05-10|328.0|0|328.0|0|9.0|0|0.0|100
0|2020-05-11|340.0|0|340.0|0|9.0|0|0.0|100
0|2020-05-12|343.0|0|343.0|0|9.0|0|0.0|100
0|2020-05-13|354.0|0|354.0|0|9.0|0|0.0|100
