|dates|Fairfield_Connecticut_UnitedStates.JHU_ConfirmedCases.data|Fairfield_Connecticut_UnitedStates.JHU_ConfirmedCases.missing|Fairfield_Connecticut_UnitedStates.NYT_ConfirmedCases.data|Fairfield_Connecticut_UnitedStates.NYT_ConfirmedCases.missing|Fairfield_Connecticut_UnitedStates.JHU_ConfirmedDeaths.data|Fairfield_Connecticut_UnitedStates.JHU_ConfirmedDeaths.missing|Fairfield_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.data|Fairfield_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-09|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-10|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-11|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-12|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-13|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-14|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-15|15.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-16|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-03-17|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-03-18|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-03-19|102.0|0|102.0|0|3.0|0|0.0|100
0|2020-03-20|122.0|0|122.0|0|4.0|0|0.0|100
0|2020-03-21|122.0|0|140.0|0|4.0|0|0.0|100
0|2020-03-22|208.0|0|208.0|0|5.0|0|0.0|100
0|2020-03-23|270.0|0|270.0|0|6.0|0|0.0|100
0|2020-03-24|384.0|0|384.0|0|7.0|0|0.0|100
0|2020-03-25|546.0|0|546.0|0|12.0|0|0.0|100
0|2020-03-26|607.0|0|607.0|0|13.0|0|0.0|100
0|2020-03-27|752.0|0|752.0|0|15.0|0|0.0|100
0|2020-03-28|908.0|0|908.0|0|20.0|0|0.0|100
0|2020-03-29|1245.0|0|1245.0|0|21.0|0|0.0|100
0|2020-03-30|1445.0|0|1445.0|0|21.0|0|0.0|100
0|2020-03-31|1870.0|0|1870.0|0|38.0|0|0.0|100
0|2020-04-01|1986.0|0|1986.0|0|46.0|0|0.0|100
0|2020-04-02|2132.0|0|2132.0|0|65.0|0|0.0|100
0|2020-04-03|2716.0|0|2717.0|0|75.0|0|0.0|100
0|2020-04-04|2824.0|0|2824.0|0|86.0|0|0.0|100
0|2020-04-05|3050.0|0|3050.0|0|96.0|0|0.0|100
0|2020-04-06|3719.0|0|3719.0|0|101.0|0|0.0|100
0|2020-04-07|4136.0|0|4136.0|0|132.0|0|0.0|100
0|2020-04-08|4136.0|0|4417.0|0|132.0|0|0.0|100
0|2020-04-09|4882.0|0|4882.0|0|178.0|0|0.0|100
0|2020-04-10|5180.0|0|5180.0|0|203.0|0|0.0|100
0|2020-04-11|5407.0|0|5407.0|0|220.0|0|0.0|100
0|2020-04-12|5534.0|0|5534.0|0|248.0|0|0.0|100
0|2020-04-13|6004.0|0|6004.0|0|262.0|0|0.0|100
0|2020-04-14|6213.0|0|6213.0|0|287.0|0|0.0|100
0|2020-04-15|6480.0|0|6480.0|0|365.0|0|0.0|100
0|2020-04-16|6816.0|0|6816.0|0|406.0|0|0.0|100
0|2020-04-17|7146.0|0|7146.0|0|425.0|0|0.0|100
0|2020-04-18|7363.0|0|7363.0|0|432.0|0|0.0|100
0|2020-04-19|7434.0|0|7434.0|0|447.0|0|0.0|100
0|2020-04-20|8320.0|0|8320.0|0|512.0|0|0.0|100
0|2020-04-21|8472.0|0|8472.0|0|544.0|0|0.0|100
0|2020-04-22|9883.0|0|9883.0|0|584.0|0|0.0|100
0|2020-04-23|10008.0|0|10008.0|0|615.0|0|0.0|100
0|2020-04-24|10227.0|0|10227.0|0|662.0|0|0.0|100
0|2020-04-25|10373.0|0|10373.0|0|689.0|0|0.0|100
0|2020-04-26|10529.0|0|10529.0|0|707.0|0|0.0|100
0|2020-04-27|10763.0|0|10763.0|0|727.0|0|0.0|100
0|2020-04-28|10874.0|0|10874.0|0|747.0|0|0.0|100
0|2020-04-29|10985.0|0|10985.0|0|774.0|0|0.0|100
0|2020-04-30|11294.0|0|11294.0|0|810.0|0|0.0|100
0|2020-05-01|11612.0|0|11612.0|0|839.0|0|0.0|100
0|2020-05-02|11801.0|0|11801.0|0|865.0|0|0.0|100
0|2020-05-03|11801.0|0|11801.0|0|865.0|0|0.0|100
0|2020-05-04|12245.0|0|12245.0|0|910.0|0|0.0|100
0|2020-05-05|12360.0|0|12360.0|0|935.0|0|0.0|100
0|2020-05-06|12455.0|0|12455.0|0|952.0|0|0.0|100
0|2020-05-07|12679.0|0|12679.0|0|977.0|0|0.0|100
0|2020-05-08|12879.0|0|12879.0|0|1006.0|0|0.0|100
0|2020-05-09|13030.0|0|13030.0|0|1017.0|0|0.0|100
0|2020-05-10|13236.0|0|13236.0|0|1024.0|0|0.0|100
