|dates|Jones_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Jones_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Jones_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Jones_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Jones_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Jones_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Jones_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Jones_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-05-15|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-05-16|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-05-17|21.0|0|21.0|0|3.0|0|0.0|100
0|2020-05-18|23.0|0|23.0|0|3.0|0|0.0|100
0|2020-05-19|23.0|0|22.0|0|3.0|0|0.0|100
0|2020-05-20|23.0|0|22.0|0|3.0|0|0.0|100
0|2020-05-21|23.0|0|22.0|0|3.0|0|0.0|100
0|2020-05-22|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-23|28.0|0|28.0|0|3.0|0|0.0|100
0|2020-05-24|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-25|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-26|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-27|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-28|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-29|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-30|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-31|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-01|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-02|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-03|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-04|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-05|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-06|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-07|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-08|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-09|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-10|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-11|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-12|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-13|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-14|28.0|0|27.0|0|3.0|0|0.0|100
0|2020-06-15|28.0|0|27.0|0|3.0|0|0.0|100
0|2020-06-16|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-17|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-18|28.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-19|27.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-20|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-06-21|28.0|0|28.0|0|3.0|0|0.0|100
0|2020-06-22|28.0|0|28.0|0|3.0|0|0.0|100
0|2020-06-23|29.0|0|29.0|0|3.0|0|0.0|100
0|2020-06-24|29.0|0|29.0|0|3.0|0|0.0|100
0|2020-06-25|29.0|0|29.0|0|3.0|0|0.0|100
0|2020-06-26|32.0|0|32.0|0|3.0|0|0.0|100
0|2020-06-27|32.0|0|32.0|0|3.0|0|0.0|100
0|2020-06-28|35.0|0|35.0|0|3.0|0|0.0|100
0|2020-06-29|35.0|0|35.0|0|3.0|0|0.0|100
0|2020-06-30|35.0|0|35.0|0|3.0|0|0.0|100
0|2020-07-01|35.0|0|35.0|0|3.0|0|0.0|100
0|2020-07-02|35.0|0|35.0|0|3.0|0|0.0|100
0|2020-07-03|36.0|0|36.0|0|3.0|0|0.0|100
0|2020-07-04|36.0|0|36.0|0|3.0|0|0.0|100
0|2020-07-05|36.0|0|36.0|0|3.0|0|0.0|100
0|2020-07-06|38.0|0|38.0|0|3.0|0|0.0|100
0|2020-07-07|39.0|0|39.0|0|3.0|0|0.0|100
0|2020-07-08|39.0|0|37.0|0|3.0|0|0.0|100
0|2020-07-09|39.0|0|38.0|0|3.0|0|0.0|100
0|2020-07-10|39.0|0|37.0|0|3.0|0|0.0|100
0|2020-07-11|39.0|0|39.0|0|3.0|0|0.0|100
0|2020-07-12|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-07-13|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-07-14|43.0|0|39.0|0|3.0|0|0.0|100
0|2020-07-15|43.0|0|39.0|0|3.0|0|0.0|100
0|2020-07-16|43.0|0|41.0|0|3.0|0|0.0|100
0|2020-07-17|43.0|0|42.0|0|3.0|0|0.0|100
0|2020-07-18|43.0|0|42.0|0|3.0|0|0.0|100
0|2020-07-19|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-07-20|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-07-21|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-07-22|44.0|0|44.0|0|3.0|0|0.0|100
0|2020-07-23|44.0|0|44.0|0|3.0|0|0.0|100
0|2020-07-24|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-07-25|46.0|0|45.0|0|3.0|0|0.0|100
0|2020-07-26|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-07-27|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-07-28|50.0|0|50.0|0|3.0|0|0.0|100
0|2020-07-29|55.0|0|54.0|0|3.0|0|0.0|100
0|2020-07-30|55.0|0|55.0|0|3.0|0|0.0|100
0|2020-07-31|58.0|0|58.0|0|3.0|0|0.0|100
0|2020-08-01|58.0|0|57.0|0|3.0|0|0.0|100
0|2020-08-02|59.0|0|59.0|0|3.0|0|0.0|100
0|2020-08-03|78.0|0|74.0|0|3.0|0|0.0|100
0|2020-08-04|78.0|0|78.0|0|3.0|0|0.0|100
0|2020-08-05|79.0|0|79.0|0|4.0|0|0.0|100
0|2020-08-06|79.0|0|79.0|0|4.0|0|0.0|100
0|2020-08-07|79.0|0|78.0|0|4.0|0|0.0|100
0|2020-08-08|82.0|0|82.0|0|4.0|0|0.0|100
0|2020-08-09|93.0|0|93.0|0|4.0|0|0.0|100
0|2020-08-10|93.0|0|93.0|0|4.0|0|0.0|100
0|2020-08-11|99.0|0|93.0|0|8.0|0|0.0|100
0|2020-08-12|99.0|0|95.0|0|8.0|0|0.0|100
0|2020-08-13|99.0|0|99.0|0|4.0|0|0.0|100
0|2020-08-14|99.0|0|99.0|0|4.0|0|0.0|100
0|2020-08-15|100.0|0|100.0|0|4.0|0|0.0|100
0|2020-08-16|113.0|0|113.0|0|4.0|0|0.0|100
0|2020-08-17|114.0|0|114.0|0|4.0|0|0.0|100
0|2020-08-18|113.0|0|113.0|0|4.0|0|0.0|100
0|2020-08-19|118.0|0|118.0|0|4.0|0|0.0|100
0|2020-08-20|120.0|0|120.0|0|4.0|0|0.0|100
0|2020-08-21|122.0|0|122.0|0|4.0|0|0.0|100
0|2020-08-22|122.0|0|122.0|0|6.0|0|0.0|100
0|2020-08-23|126.0|0|126.0|0|6.0|0|0.0|100
0|2020-08-24|126.0|0|126.0|0|6.0|0|0.0|100
0|2020-08-25|126.0|0|126.0|0|6.0|0|0.0|100
0|2020-08-26|128.0|0|128.0|0|6.0|0|0.0|100
0|2020-08-27|128.0|0|128.0|0|6.0|0|0.0|100
0|2020-08-28|130.0|0|130.0|0|7.0|0|0.0|100
0|2020-08-29|133.0|0|133.0|0|7.0|0|0.0|100
0|2020-08-30|135.0|0|135.0|0|7.0|0|0.0|100
0|2020-08-31|136.0|0|136.0|0|7.0|0|0.0|100
0|2020-09-01|134.0|0|134.0|0|7.0|0|0.0|100
0|2020-09-02|134.0|0|134.0|0|7.0|0|0.0|100
0|2020-09-03|138.0|0|138.0|0|7.0|0|0.0|100
0|2020-09-04|138.0|0|140.0|0|7.0|0|0.0|100
0|2020-09-05|140.0|0|140.0|0|7.0|0|0.0|100
0|2020-09-06|142.0|0|142.0|0|7.0|0|0.0|100
0|2020-09-07|142.0|0|142.0|0|7.0|0|0.0|100
0|2020-09-08|142.0|0|142.0|0|7.0|0|0.0|100
0|2020-09-09|142.0|0|138.0|0|7.0|0|0.0|100
0|2020-09-10|141.0|0|141.0|0|7.0|0|0.0|100
0|2020-09-11|143.0|0|143.0|0|11.0|0|0.0|100
0|2020-09-12|142.0|0|142.0|0|11.0|0|0.0|100
0|2020-09-13|142.0|0|142.0|0|11.0|0|0.0|100
0|2020-09-14|142.0|0|142.0|0|11.0|0|0.0|100
0|2020-09-15|141.0|0|141.0|0|11.0|0|0.0|100
0|2020-09-16|144.0|0|144.0|0|11.0|0|0.0|100
0|2020-09-17|143.0|0|143.0|0|11.0|0|0.0|100
0|2020-09-18|143.0|0|143.0|0|11.0|0|0.0|100
0|2020-09-19|143.0|0|143.0|0|11.0|0|0.0|100
0|2020-09-20|143.0|0|144.0|0|11.0|0|0.0|100
0|2020-09-21|144.0|0|144.0|0|11.0|0|0.0|100
0|2020-09-22|148.0|0|148.0|0|11.0|0|0.0|100
0|2020-09-23|148.0|0|148.0|0|11.0|0|0.0|100
0|2020-09-24|149.0|0|149.0|0|11.0|0|0.0|100
0|2020-09-25|157.0|0|157.0|0|11.0|0|0.0|100
0|2020-09-26|157.0|0|157.0|0|11.0|0|0.0|100
0|2020-09-27|158.0|0|158.0|0|11.0|0|0.0|100
0|2020-09-28|159.0|0|159.0|0|11.0|0|0.0|100
0|2020-09-29|159.0|0|159.0|0|11.0|0|0.0|100
0|2020-09-30|159.0|0|159.0|0|11.0|0|0.0|100
0|2020-10-01|160.0|0|160.0|0|14.0|0|0.0|100
0|2020-10-02|158.0|0|158.0|0|14.0|0|0.0|100
0|2020-10-03|158.0|0|158.0|0|14.0|0|0.0|100
0|2020-10-04|161.0|0|161.0|0|14.0|0|0.0|100
0|2020-10-05|162.0|0|162.0|0|14.0|0|0.0|100
0|2020-10-06|160.0|0|160.0|0|14.0|0|0.0|100
0|2020-10-07|161.0|0|161.0|0|14.0|0|0.0|100
0|2020-10-08|164.0|0|164.0|0|14.0|0|0.0|100
0|2020-10-09|167.0|0|167.0|0|14.0|0|0.0|100
0|2020-10-10|171.0|0|171.0|0|14.0|0|0.0|100
0|2020-10-11|171.0|0|172.0|0|14.0|0|0.0|100
0|2020-10-12|174.0|0|174.0|0|14.0|0|0.0|100
0|2020-10-13|170.0|0|170.0|0|14.0|0|0.0|100
0|2020-10-14|170.0|0|170.0|0|14.0|0|0.0|100
0|2020-10-15|171.0|0|171.0|0|14.0|0|0.0|100
0|2020-10-16|173.0|0|173.0|0|14.0|0|0.0|100
0|2020-10-17|173.0|0|173.0|0|15.0|0|0.0|100
0|2020-10-18|173.0|0|173.0|0|15.0|0|0.0|100
0|2020-10-19|174.0|0|174.0|0|15.0|0|0.0|100
0|2020-10-20|173.0|0|173.0|0|15.0|0|0.0|100
0|2020-10-21|176.0|0|176.0|0|15.0|0|0.0|100
0|2020-10-22|176.0|0|184.0|0|15.0|0|0.0|100
0|2020-10-23|176.0|0|190.0|0|15.0|0|0.0|100
0|2020-10-24|176.0|0|197.0|0|15.0|0|0.0|100
0|2020-10-25|176.0|0|198.0|0|15.0|0|0.0|100
0|2020-10-26|176.0|0|198.0|0|15.0|0|0.0|100
0|2020-10-27|176.0|0|199.0|0|15.0|0|0.0|100
0|2020-10-28|176.0|0|200.0|0|15.0|0|0.0|100
0|2020-10-29|201.0|0|201.0|0|15.0|0|0.0|100
0|2020-10-30|200.0|0|200.0|0|15.0|0|0.0|100
0|2020-10-31|201.0|0|201.0|0|15.0|0|0.0|100
0|2020-11-01|201.0|0|202.0|0|15.0|0|0.0|100
0|2020-11-02|204.0|0|204.0|0|15.0|0|0.0|100
0|2020-11-03|203.0|0|203.0|0|15.0|0|0.0|100
0|2020-11-04|206.0|0|206.0|0|15.0|0|0.0|100
0|2020-11-05|206.0|0|208.0|0|15.0|0|0.0|100
0|2020-11-06|210.0|0|210.0|0|15.0|0|0.0|100
0|2020-11-07|211.0|0|211.0|0|15.0|0|0.0|100
0|2020-11-08|211.0|0|211.0|0|15.0|0|0.0|100
0|2020-11-09|212.0|0|212.0|0|15.0|0|0.0|100
0|2020-11-10|212.0|0|218.0|0|15.0|0|0.0|100
0|2020-11-11|217.0|0|217.0|0|15.0|0|0.0|100
0|2020-11-12|217.0|0|217.0|0|15.0|0|0.0|100
0|2020-11-13|217.0|0|217.0|0|15.0|0|0.0|100
0|2020-11-14|217.0|0|217.0|0|15.0|0|0.0|100
0|2020-11-15|217.0|0|219.0|0|15.0|0|0.0|100
0|2020-11-16|219.0|0|220.0|0|15.0|0|0.0|100
0|2020-11-17|219.0|0|224.0|0|15.0|0|0.0|100
0|2020-11-18|219.0|0|229.0|0|15.0|0|0.0|100
0|2020-11-19|231.0|0|231.0|0|15.0|0|0.0|100
0|2020-11-20|232.0|0|232.0|0|15.0|0|0.0|100
0|2020-11-21|239.0|0|239.0|0|15.0|0|0.0|100
0|2020-11-22|239.0|0|247.0|0|15.0|0|0.0|100
0|2020-11-23|239.0|0|251.0|0|15.0|0|0.0|100
0|2020-11-24|239.0|0|259.0|0|15.0|0|0.0|100
0|2020-11-25|239.0|0|264.0|0|15.0|0|0.0|100
0|2020-11-26|239.0|0|264.0|0|15.0|0|0.0|100
0|2020-11-27|239.0|0|271.0|0|15.0|0|0.0|100
0|2020-11-28|239.0|0|274.0|0|15.0|0|0.0|100
0|2020-11-29|276.0|0|276.0|0|15.0|0|0.0|100
0|2020-11-30|277.0|0|277.0|0|15.0|0|0.0|100
0|2020-12-01|277.0|0|277.0|0|15.0|0|0.0|100
0|2020-12-02|277.0|0|275.0|0|15.0|0|0.0|100
0|2020-12-03|277.0|0|282.0|0|15.0|0|0.0|100
0|2020-12-04|286.0|0|286.0|0|15.0|0|0.0|100
0|2020-12-05|294.0|0|294.0|0|15.0|0|0.0|100
0|2020-12-06|302.0|0|302.0|0|15.0|0|0.0|100
0|2020-12-07|302.0|0|303.0|0|15.0|0|0.0|100
0|2020-12-08|302.0|0|300.0|0|15.0|0|0.0|100
0|2020-12-09|302.0|0|312.0|0|15.0|0|0.0|100
0|2020-12-10|315.0|0|315.0|0|15.0|0|0.0|100
0|2020-12-11|317.0|0|317.0|0|15.0|0|0.0|100
0|2020-12-12|316.0|0|316.0|0|15.0|0|0.0|100
0|2020-12-13|316.0|0|322.0|0|15.0|0|0.0|100
0|2020-12-14|328.0|0|328.0|0|15.0|0|0.0|100
0|2020-12-15|328.0|0|324.0|0|15.0|0|0.0|100
0|2020-12-16|331.0|0|331.0|0|15.0|0|0.0|100
0|2020-12-17|331.0|0|338.0|0|15.0|0|0.0|100
0|2020-12-18|348.0|0|348.0|0|15.0|0|0.0|100
0|2020-12-19|348.0|0|353.0|0|15.0|0|0.0|100
0|2020-12-20|348.0|0|358.0|0|15.0|0|0.0|100
0|2020-12-21|367.0|0|367.0|0|15.0|0|0.0|100
0|2020-12-22|365.0|0|365.0|0|15.0|0|0.0|100
0|2020-12-23|369.0|0|369.0|0|15.0|0|0.0|100
0|2020-12-24|369.0|0|369.0|0|15.0|0|0.0|100
0|2020-12-25|369.0|0|369.0|0|15.0|0|0.0|100
0|2020-12-26|387.0|0|387.0|0|16.0|0|0.0|100
0|2020-12-27|389.0|0|389.0|0|16.0|0|0.0|100
0|2020-12-28|389.0|0|391.0|0|16.0|0|0.0|100
0|2020-12-29|392.0|0|392.0|0|16.0|0|0.0|100
0|2020-12-30|397.0|0|397.0|0|16.0|0|0.0|100
0|2020-12-31|397.0|0|407.0|0|16.0|0|0.0|100
0|2021-01-01|397.0|0|407.0|0|16.0|0|0.0|100
0|2021-01-02|397.0|0|427.0|0|16.0|0|0.0|100
0|2021-01-03|397.0|0|429.0|0|16.0|0|0.0|100
0|2021-01-04|397.0|0|432.0|0|16.0|0|0.0|100
0|2021-01-05|397.0|0|429.0|0|16.0|0|0.0|100
0|2021-01-06|436.0|0|436.0|0|16.0|0|0.0|100
0|2021-01-07|436.0|0|448.0|0|16.0|0|0.0|100
0|2021-01-08|453.0|0|453.0|0|16.0|0|0.0|100
0|2021-01-09|453.0|0|457.0|0|16.0|0|0.0|100
0|2021-01-10|464.0|0|464.0|0|16.0|0|0.0|100
0|2021-01-11|464.0|0|467.0|0|16.0|0|0.0|100
0|2021-01-12|464.0|0|464.0|0|16.0|0|0.0|100
0|2021-01-13|464.0|0|484.0|0|16.0|0|0.0|100
0|2021-01-14|464.0|0|486.0|0|16.0|0|0.0|100
0|2021-01-15|464.0|0|500.0|0|16.0|0|0.0|100
0|2021-01-16|464.0|0|506.0|0|16.0|0|0.0|100
0|2021-01-17|464.0|0|512.0|0|16.0|0|0.0|100
0|2021-01-18|464.0|0|512.0|0|16.0|0|0.0|100
0|2021-01-19|519.0|0|519.0|0|16.0|0|0.0|100
0|2021-01-20|533.0|0|533.0|0|16.0|0|0.0|100
0|2021-01-21|533.0|0|533.0|0|16.0|0|0.0|100
0|2021-01-22|533.0|0|536.0|0|16.0|0|0.0|100
0|2021-01-23|545.0|0|545.0|0|16.0|0|0.0|100
0|2021-01-24|545.0|0|551.0|0|16.0|0|0.0|100
0|2021-01-25|552.0|0|552.0|0|16.0|0|0.0|100
0|2021-01-26|553.0|0|553.0|0|16.0|0|0.0|100
0|2021-01-27|568.0|0|568.0|0|16.0|0|0.0|100
0|2021-01-28|573.0|0|573.0|0|16.0|0|0.0|100
0|2021-01-29|581.0|0|581.0|0|16.0|0|0.0|100
0|2021-01-30|581.0|0|581.0|0|16.0|0|0.0|100
0|2021-01-31|589.0|0|589.0|0|16.0|0|0.0|100
0|2021-02-01|589.0|0|592.0|0|16.0|0|0.0|100
0|2021-02-02|592.0|0|592.0|0|16.0|0|0.0|100
0|2021-02-03|592.0|0|607.0|0|16.0|0|0.0|100
0|2021-02-04|592.0|0|615.0|0|16.0|0|0.0|100
0|2021-02-05|592.0|0|620.0|0|16.0|0|0.0|100
0|2021-02-06|621.0|0|621.0|0|16.0|0|0.0|100
0|2021-02-07|621.0|0|625.0|0|16.0|0|0.0|100
0|2021-02-08|628.0|0|628.0|0|16.0|0|0.0|100
0|2021-02-09|628.0|0|631.0|0|16.0|0|0.0|100
