|dates|Newton_Georgia_UnitedStates.JHU_ConfirmedCases.data|Newton_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Newton_Georgia_UnitedStates.NYT_ConfirmedCases.data|Newton_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Newton_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Newton_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Newton_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Newton_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-24|5.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-25|7.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-26|10.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-27|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-28|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-29|17.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-30|18.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-31|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-04-01|32.0|0|34.0|0|0.0|0|0.0|100
0|2020-04-02|36.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-03|40.0|0|42.0|0|1.0|0|0.0|100
0|2020-04-04|43.0|0|52.0|0|1.0|0|0.0|100
0|2020-04-05|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-04-06|62.0|0|65.0|0|2.0|0|0.0|100
0|2020-04-07|65.0|0|67.0|0|2.0|0|0.0|100
0|2020-04-08|67.0|0|67.0|0|3.0|0|0.0|100
0|2020-04-09|67.0|0|70.0|0|3.0|0|0.0|100
0|2020-04-10|73.0|0|77.0|0|3.0|0|0.0|100
0|2020-04-11|77.0|0|78.0|0|3.0|0|0.0|100
0|2020-04-12|79.0|0|82.0|0|3.0|0|0.0|100
0|2020-04-13|91.0|0|93.0|0|3.0|0|0.0|100
0|2020-04-14|100.0|0|100.0|0|3.0|0|0.0|100
0|2020-04-15|104.0|0|113.0|0|3.0|0|0.0|100
0|2020-04-16|115.0|0|115.0|0|3.0|0|0.0|100
0|2020-04-17|121.0|0|121.0|0|3.0|0|0.0|100
0|2020-04-18|121.0|0|121.0|0|3.0|0|0.0|100
0|2020-04-19|128.0|0|130.0|0|3.0|0|0.0|100
0|2020-04-20|139.0|0|139.0|0|3.0|0|0.0|100
0|2020-04-21|139.0|0|142.0|0|4.0|0|0.0|100
0|2020-04-22|146.0|0|146.0|0|5.0|0|0.0|100
0|2020-04-23|153.0|0|153.0|0|5.0|0|0.0|100
0|2020-04-24|158.0|0|158.0|0|6.0|0|0.0|100
0|2020-04-25|166.0|0|166.0|0|6.0|0|0.0|100
0|2020-04-26|167.0|0|166.0|0|6.0|0|0.0|100
0|2020-04-27|173.0|0|173.0|0|7.0|0|0.0|100
0|2020-04-28|181.0|0|184.0|0|7.0|0|0.0|100
0|2020-04-29|188.0|0|193.0|0|7.0|0|0.0|100
0|2020-04-30|196.0|0|196.0|0|7.0|0|0.0|100
0|2020-05-01|200.0|0|200.0|0|7.0|0|0.0|100
0|2020-05-02|205.0|0|205.0|0|7.0|0|0.0|100
0|2020-05-03|208.0|0|208.0|0|7.0|0|0.0|100
0|2020-05-04|215.0|0|215.0|0|8.0|0|0.0|100
0|2020-05-05|222.0|0|222.0|0|8.0|0|0.0|100
0|2020-05-06|232.0|0|232.0|0|8.0|0|0.0|100
0|2020-05-07|236.0|0|236.0|0|8.0|0|0.0|100
0|2020-05-08|240.0|0|240.0|0|8.0|0|0.0|100
0|2020-05-09|252.0|0|252.0|0|8.0|0|0.0|100
0|2020-05-10|258.0|0|258.0|0|8.0|0|0.0|100
0|2020-05-11|260.0|0|260.0|0|8.0|0|0.0|100
0|2020-05-12|261.0|0|261.0|0|8.0|0|0.0|100
0|2020-05-13|262.0|0|262.0|0|8.0|0|0.0|100
