|dates|Monroe_Florida_UnitedStates.JHU_ConfirmedCases.data|Monroe_Florida_UnitedStates.JHU_ConfirmedCases.missing|Monroe_Florida_UnitedStates.NYT_ConfirmedCases.data|Monroe_Florida_UnitedStates.NYT_ConfirmedCases.missing|Monroe_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Monroe_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Monroe_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Monroe_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-25|8.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-26|12.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-27|16.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-28|20.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-29|22.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-30|24.0|0|26.0|0|0.0|0|0.0|100
0|2020-03-31|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-04-01|27.0|0|30.0|0|0.0|0|0.0|100
0|2020-04-02|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-04-03|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-04-04|42.0|0|42.0|0|2.0|0|0.0|100
0|2020-04-05|44.0|0|44.0|0|2.0|0|0.0|100
0|2020-04-06|45.0|0|46.0|0|2.0|0|0.0|100
0|2020-04-07|49.0|0|49.0|0|2.0|0|0.0|100
0|2020-04-08|51.0|0|52.0|0|3.0|0|0.0|100
0|2020-04-09|52.0|0|53.0|0|3.0|0|0.0|100
0|2020-04-10|55.0|0|55.0|0|3.0|0|0.0|100
0|2020-04-11|58.0|0|59.0|0|3.0|0|0.0|100
0|2020-04-12|59.0|0|59.0|0|3.0|0|0.0|100
0|2020-04-13|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-04-14|64.0|0|64.0|0|3.0|0|0.0|100
0|2020-04-15|66.0|0|66.0|0|3.0|0|0.0|100
0|2020-04-16|66.0|0|66.0|0|3.0|0|0.0|100
0|2020-04-17|68.0|0|68.0|0|3.0|0|0.0|100
0|2020-04-18|73.0|0|73.0|0|3.0|0|0.0|100
0|2020-04-19|73.0|0|73.0|0|3.0|0|0.0|100
0|2020-04-20|73.0|0|73.0|0|3.0|0|0.0|100
0|2020-04-21|73.0|0|73.0|0|3.0|0|0.0|100
0|2020-04-22|73.0|0|73.0|0|3.0|0|0.0|100
0|2020-04-23|74.0|0|74.0|0|3.0|0|0.0|100
0|2020-04-24|77.0|0|77.0|0|3.0|0|0.0|100
0|2020-04-25|77.0|0|77.0|0|3.0|0|0.0|100
0|2020-04-26|78.0|0|78.0|0|3.0|0|0.0|100
0|2020-04-27|79.0|0|79.0|0|3.0|0|0.0|100
0|2020-04-28|79.0|0|78.0|0|3.0|0|0.0|100
0|2020-04-29|78.0|0|78.0|0|3.0|0|0.0|100
0|2020-04-30|79.0|0|79.0|0|3.0|0|0.0|100
0|2020-05-01|79.0|0|79.0|0|3.0|0|0.0|100
0|2020-05-02|80.0|0|80.0|0|3.0|0|0.0|100
0|2020-05-03|80.0|0|80.0|0|3.0|0|0.0|100
0|2020-05-04|80.0|0|80.0|0|3.0|0|0.0|100
0|2020-05-05|80.0|0|80.0|0|3.0|0|0.0|100
0|2020-05-06|80.0|0|80.0|0|3.0|0|0.0|100
0|2020-05-07|80.0|0|80.0|0|3.0|0|0.0|100
0|2020-05-08|80.0|0|80.0|0|3.0|0|0.0|100
0|2020-05-09|89.0|0|89.0|0|3.0|0|0.0|100
0|2020-05-10|88.0|0|88.0|0|3.0|0|0.0|100
0|2020-05-11|92.0|0|92.0|0|3.0|0|0.0|100
0|2020-05-12|95.0|0|95.0|0|3.0|0|0.0|100
0|2020-05-13|96.0|0|96.0|0|3.0|0|0.0|100
