|dates|Stafford_Virginia_UnitedStates.JHU_ConfirmedCases.data|Stafford_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Stafford_Virginia_UnitedStates.NYT_ConfirmedCases.data|Stafford_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Stafford_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Stafford_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Stafford_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Stafford_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-26|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-27|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-28|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-29|11.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-30|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-31|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-04-01|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-04-02|27.0|0|28.0|0|0.0|0|0.0|100
0|2020-04-03|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-04-04|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-04-05|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-04-06|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-04-07|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-04-08|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-04-09|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-04-10|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-04-11|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-04-12|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-04-13|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-04-14|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-04-15|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-04-16|120.0|0|120.0|0|0.0|0|0.0|100
0|2020-04-17|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-04-18|143.0|0|143.0|0|0.0|0|0.0|100
0|2020-04-19|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-04-20|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-04-21|164.0|0|164.0|0|0.0|0|0.0|100
0|2020-04-22|170.0|0|170.0|0|2.0|0|0.0|100
0|2020-04-23|180.0|0|180.0|0|2.0|0|0.0|100
0|2020-04-24|193.0|0|193.0|0|2.0|0|0.0|100
0|2020-04-25|198.0|0|198.0|0|2.0|0|0.0|100
0|2020-04-26|213.0|0|213.0|0|2.0|0|0.0|100
0|2020-04-27|218.0|0|218.0|0|2.0|0|0.0|100
0|2020-04-28|221.0|0|221.0|0|2.0|0|0.0|100
0|2020-04-29|225.0|0|225.0|0|2.0|0|0.0|100
0|2020-04-30|240.0|0|240.0|0|2.0|0|0.0|100
0|2020-05-01|251.0|0|251.0|0|2.0|0|0.0|100
0|2020-05-02|262.0|0|262.0|0|2.0|0|0.0|100
0|2020-05-03|271.0|0|271.0|0|2.0|0|0.0|100
0|2020-05-04|288.0|0|288.0|0|2.0|0|0.0|100
0|2020-05-05|308.0|0|308.0|0|2.0|0|0.0|100
0|2020-05-06|308.0|0|308.0|0|2.0|0|0.0|100
0|2020-05-07|334.0|0|334.0|0|2.0|0|0.0|100
0|2020-05-08|344.0|0|344.0|0|2.0|0|0.0|100
0|2020-05-09|354.0|0|354.0|0|2.0|0|0.0|100
0|2020-05-10|374.0|0|374.0|0|2.0|0|0.0|100
0|2020-05-11|384.0|0|384.0|0|2.0|0|0.0|100
0|2020-05-12|396.0|0|396.0|0|4.0|0|0.0|100
0|2020-05-13|413.0|0|413.0|0|4.0|0|0.0|100
