|dates|Rowan_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Rowan_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Rowan_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Rowan_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Rowan_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Rowan_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Rowan_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Rowan_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|4.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-26|12.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-27|12.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-28|12.0|0|14.0|0|1.0|0|0.0|100
0|2020-03-29|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-03-30|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-03-31|23.0|0|24.0|0|1.0|0|0.0|100
0|2020-04-01|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-04-02|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-04-03|37.0|0|36.0|0|1.0|0|0.0|100
0|2020-04-04|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-04-05|46.0|0|45.0|0|1.0|0|0.0|100
0|2020-04-06|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-04-07|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-04-08|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-04-09|71.0|0|71.0|0|2.0|0|0.0|100
0|2020-04-10|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-04-11|105.0|0|105.0|0|2.0|0|0.0|100
0|2020-04-12|111.0|0|111.0|0|2.0|0|0.0|100
0|2020-04-13|204.0|0|204.0|0|3.0|0|0.0|100
0|2020-04-14|204.0|0|201.0|0|3.0|0|0.0|100
0|2020-04-15|216.0|0|206.0|0|7.0|0|0.0|100
0|2020-04-16|216.0|0|214.0|0|8.0|0|0.0|100
0|2020-04-17|231.0|0|220.0|0|12.0|0|0.0|100
0|2020-04-18|244.0|0|244.0|0|12.0|0|0.0|100
0|2020-04-19|248.0|0|247.0|0|12.0|0|0.0|100
0|2020-04-20|250.0|0|250.0|0|12.0|0|0.0|100
0|2020-04-21|256.0|0|254.0|0|15.0|0|0.0|100
0|2020-04-22|269.0|0|269.0|0|17.0|0|0.0|100
0|2020-04-23|290.0|0|290.0|0|20.0|0|0.0|100
0|2020-04-24|323.0|0|323.0|0|20.0|0|0.0|100
0|2020-04-25|342.0|0|342.0|0|20.0|0|0.0|100
0|2020-04-26|346.0|0|346.0|0|20.0|0|0.0|100
0|2020-04-27|352.0|0|352.0|0|21.0|0|0.0|100
0|2020-04-28|353.0|0|353.0|0|21.0|0|0.0|100
0|2020-04-29|366.0|0|366.0|0|22.0|0|0.0|100
0|2020-04-30|381.0|0|381.0|0|22.0|0|0.0|100
0|2020-05-01|382.0|0|382.0|0|22.0|0|0.0|100
0|2020-05-02|388.0|0|388.0|0|24.0|0|0.0|100
0|2020-05-03|388.0|0|388.0|0|25.0|0|0.0|100
0|2020-05-04|392.0|0|392.0|0|25.0|0|0.0|100
0|2020-05-05|417.0|0|417.0|0|25.0|0|0.0|100
0|2020-05-06|439.0|0|439.0|0|25.0|0|0.0|100
0|2020-05-07|452.0|0|452.0|0|25.0|0|0.0|100
0|2020-05-08|467.0|0|467.0|0|25.0|0|0.0|100
0|2020-05-09|480.0|0|480.0|0|25.0|0|0.0|100
0|2020-05-10|483.0|0|483.0|0|25.0|0|0.0|100
0|2020-05-11|488.0|0|488.0|0|25.0|0|0.0|100
0|2020-05-12|488.0|0|492.0|0|25.0|0|0.0|100
