|dates|Fayette_Alabama_UnitedStates.JHU_ConfirmedCases.data|Fayette_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Fayette_Alabama_UnitedStates.NYT_ConfirmedCases.data|Fayette_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Fayette_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Fayette_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Fayette_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Fayette_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-15|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-16|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-17|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-18|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-19|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-20|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-21|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-22|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-23|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-24|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-25|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-27|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-28|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-29|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-30|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-31|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-01|16.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-02|16.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-03|16.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-04|16.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-05|16.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-06|17.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-07|18.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-08|19.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-09|21.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-10|23.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-11|23.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-12|26.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-13|37.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-14|43.0|0|46.0|0|0.0|0|0.0|100
0|2020-06-15|45.0|0|48.0|0|0.0|0|0.0|100
0|2020-06-16|47.0|0|50.0|0|0.0|0|0.0|100
0|2020-06-17|49.0|0|52.0|0|0.0|0|0.0|100
0|2020-06-18|49.0|0|52.0|0|1.0|0|0.0|100
0|2020-06-19|57.0|0|60.0|0|1.0|0|0.0|100
0|2020-06-20|58.0|0|61.0|0|1.0|0|0.0|100
0|2020-06-21|58.0|0|61.0|0|1.0|0|0.0|100
0|2020-06-22|58.0|0|61.0|0|1.0|0|0.0|100
0|2020-06-23|59.0|0|62.0|0|1.0|0|0.0|100
0|2020-06-24|60.0|0|63.0|0|1.0|0|0.0|100
0|2020-06-25|62.0|0|65.0|0|1.0|0|0.0|100
0|2020-06-26|64.0|0|67.0|0|1.0|0|0.0|100
0|2020-06-27|65.0|0|68.0|0|1.0|0|0.0|100
0|2020-06-28|66.0|0|69.0|0|1.0|0|0.0|100
0|2020-06-29|66.0|0|69.0|0|1.0|0|0.0|100
0|2020-06-30|66.0|0|69.0|0|1.0|0|0.0|100
0|2020-07-01|67.0|0|70.0|0|1.0|0|0.0|100
0|2020-07-02|67.0|0|70.0|0|1.0|0|0.0|100
0|2020-07-03|67.0|0|70.0|0|1.0|0|0.0|100
0|2020-07-04|68.0|0|71.0|0|1.0|0|0.0|100
0|2020-07-05|70.0|0|73.0|0|1.0|0|0.0|100
0|2020-07-06|71.0|0|74.0|0|1.0|0|0.0|100
0|2020-07-07|72.0|0|75.0|0|1.0|0|0.0|100
0|2020-07-08|72.0|0|75.0|0|1.0|0|0.0|100
0|2020-07-09|78.0|0|81.0|0|1.0|0|0.0|100
0|2020-07-10|81.0|0|84.0|0|1.0|0|0.0|100
0|2020-07-11|82.0|0|85.0|0|1.0|0|0.0|100
0|2020-07-12|85.0|0|88.0|0|1.0|0|0.0|100
0|2020-07-13|90.0|0|93.0|0|1.0|0|0.0|100
0|2020-07-14|90.0|0|93.0|0|2.0|0|0.0|100
0|2020-07-15|92.0|0|96.0|0|3.0|0|0.0|100
0|2020-07-16|104.0|0|108.0|0|3.0|0|0.0|100
0|2020-07-17|111.0|0|115.0|0|3.0|0|0.0|100
0|2020-07-18|117.0|0|121.0|0|5.0|0|0.0|100
0|2020-07-19|119.0|0|123.0|0|5.0|0|0.0|100
0|2020-07-20|121.0|0|125.0|0|5.0|0|0.0|100
0|2020-07-21|122.0|0|127.0|0|5.0|0|0.0|100
0|2020-07-22|124.0|0|129.0|0|5.0|0|0.0|100
0|2020-07-23|128.0|0|133.0|0|5.0|0|0.0|100
0|2020-07-24|132.0|0|137.0|0|5.0|0|0.0|100
0|2020-07-25|134.0|0|139.0|0|5.0|0|0.0|100
0|2020-07-26|138.0|0|144.0|0|5.0|0|0.0|100
0|2020-07-27|144.0|0|151.0|0|5.0|0|0.0|100
0|2020-07-28|151.0|0|158.0|0|5.0|0|0.0|100
0|2020-07-29|156.0|0|163.0|0|5.0|0|0.0|100
0|2020-07-30|162.0|0|170.0|0|5.0|0|0.0|100
0|2020-07-31|163.0|0|171.0|0|5.0|0|0.0|100
0|2020-08-01|167.0|0|175.0|0|5.0|0|0.0|100
0|2020-08-02|169.0|0|177.0|0|5.0|0|0.0|100
0|2020-08-03|174.0|0|182.0|0|5.0|0|0.0|100
0|2020-08-04|176.0|0|186.0|0|5.0|0|0.0|100
0|2020-08-05|178.0|0|188.0|0|5.0|0|0.0|100
0|2020-08-06|183.0|0|198.0|0|5.0|0|0.0|100
0|2020-08-07|198.0|0|212.0|0|5.0|0|0.0|100
0|2020-08-08|204.0|0|218.0|0|5.0|0|0.0|100
0|2020-08-09|207.0|0|221.0|0|5.0|0|0.0|100
0|2020-08-10|212.0|0|226.0|0|5.0|0|0.0|100
0|2020-08-11|223.0|0|237.0|0|5.0|0|0.0|100
0|2020-08-12|223.0|0|237.0|0|5.0|0|0.0|100
0|2020-08-13|227.0|0|244.0|0|5.0|0|0.0|100
0|2020-08-14|234.0|0|251.0|0|5.0|0|0.0|100
0|2020-08-15|237.0|0|254.0|0|5.0|0|0.0|100
0|2020-08-16|241.0|0|258.0|0|5.0|0|0.0|100
0|2020-08-17|246.0|0|264.0|0|5.0|0|0.0|100
0|2020-08-18|247.0|0|267.0|0|6.0|0|0.0|100
0|2020-08-19|252.0|0|274.0|0|6.0|0|0.0|100
0|2020-08-20|256.0|0|277.0|0|6.0|0|0.0|100
0|2020-08-21|260.0|0|281.0|0|6.0|0|0.0|100
0|2020-08-22|265.0|0|286.0|0|6.0|0|0.0|100
0|2020-08-23|270.0|0|291.0|0|6.0|0|0.0|100
0|2020-08-24|270.0|0|293.0|0|6.0|0|0.0|100
0|2020-08-25|270.0|0|293.0|0|6.0|0|0.0|100
0|2020-08-26|272.0|0|297.0|0|6.0|0|0.0|100
0|2020-08-27|276.0|0|301.0|0|6.0|0|0.0|100
0|2020-08-28|282.0|0|307.0|0|6.0|0|0.0|100
0|2020-08-29|284.0|0|311.0|0|6.0|0|0.0|100
0|2020-08-30|284.0|0|313.0|0|6.0|0|0.0|100
0|2020-08-31|284.0|0|315.0|0|6.0|0|0.0|100
0|2020-09-01|292.0|0|323.0|0|6.0|0|0.0|100
0|2020-09-02|296.0|0|327.0|0|6.0|0|0.0|100
0|2020-09-03|300.0|0|334.0|0|6.0|0|0.0|100
0|2020-09-04|307.0|0|341.0|0|6.0|0|0.0|100
0|2020-09-05|311.0|0|345.0|0|6.0|0|0.0|100
0|2020-09-06|314.0|0|348.0|0|6.0|0|0.0|100
0|2020-09-07|316.0|0|350.0|0|6.0|0|0.0|100
0|2020-09-08|320.0|0|356.0|0|6.0|0|0.0|100
0|2020-09-09|321.0|0|358.0|0|6.0|0|0.0|100
0|2020-09-10|327.0|0|367.0|0|6.0|0|0.0|100
0|2020-09-11|336.0|0|376.0|0|7.0|0|0.0|100
0|2020-09-12|341.0|0|383.0|0|7.0|0|0.0|100
0|2020-09-13|353.0|0|396.0|0|7.0|0|0.0|100
0|2020-09-14|357.0|0|400.0|0|7.0|0|0.0|100
0|2020-09-15|408.0|0|404.0|0|8.0|0|0.0|100
0|2020-09-16|408.0|0|408.0|0|8.0|0|0.0|100
0|2020-09-17|412.0|0|412.0|0|8.0|0|0.0|100
0|2020-09-18|415.0|0|415.0|0|9.0|0|0.0|100
0|2020-09-19|418.0|0|418.0|0|9.0|0|0.0|100
0|2020-09-20|421.0|0|421.0|0|9.0|0|0.0|100
0|2020-09-21|426.0|0|426.0|0|9.0|0|0.0|100
0|2020-09-22|429.0|0|429.0|0|9.0|0|0.0|100
0|2020-09-23|435.0|0|435.0|0|8.0|0|0.0|100
0|2020-09-24|443.0|0|443.0|0|8.0|0|0.0|100
0|2020-09-25|450.0|0|450.0|0|8.0|0|0.0|100
0|2020-09-26|457.0|0|457.0|0|8.0|0|0.0|100
0|2020-09-27|462.0|0|462.0|0|8.0|0|0.0|100
0|2020-09-28|467.0|0|467.0|0|8.0|0|0.0|100
0|2020-09-29|468.0|0|468.0|0|9.0|0|0.0|100
0|2020-09-30|473.0|0|473.0|0|11.0|0|0.0|100
0|2020-10-01|473.0|0|473.0|0|11.0|0|0.0|100
0|2020-10-02|474.0|0|474.0|0|10.0|0|0.0|100
0|2020-10-03|476.0|0|476.0|0|10.0|0|0.0|100
0|2020-10-04|485.0|0|485.0|0|10.0|0|0.0|100
0|2020-10-05|485.0|0|485.0|0|10.0|0|0.0|100
0|2020-10-06|490.0|0|490.0|0|10.0|0|0.0|100
0|2020-10-07|490.0|0|490.0|0|10.0|0|0.0|100
0|2020-10-08|490.0|0|490.0|0|10.0|0|0.0|100
0|2020-10-09|491.0|0|491.0|0|10.0|0|0.0|100
0|2020-10-10|497.0|0|497.0|0|10.0|0|0.0|100
0|2020-10-11|511.0|0|511.0|0|10.0|0|0.0|100
0|2020-10-12|515.0|0|515.0|0|10.0|0|0.0|100
0|2020-10-13|518.0|0|518.0|0|10.0|0|0.0|100
0|2020-10-14|520.0|0|520.0|0|10.0|0|0.0|100
0|2020-10-15|525.0|0|525.0|0|11.0|0|0.0|100
0|2020-10-16|532.0|0|532.0|0|12.0|0|0.0|100
0|2020-10-17|536.0|0|536.0|0|12.0|0|0.0|100
0|2020-10-18|540.0|0|540.0|0|12.0|0|0.0|100
0|2020-10-19|547.0|0|547.0|0|12.0|0|0.0|100
0|2020-10-20|553.0|0|553.0|0|12.0|0|0.0|100
0|2020-10-21|557.0|0|557.0|0|13.0|0|0.0|100
0|2020-10-22|561.0|0|561.0|0|13.0|0|0.0|100
0|2020-10-23|569.0|0|569.0|0|13.0|0|0.0|100
0|2020-10-24|574.0|0|574.0|0|13.0|0|0.0|100
0|2020-10-25|577.0|0|577.0|0|13.0|0|0.0|100
0|2020-10-26|584.0|0|584.0|0|13.0|0|0.0|100
0|2020-10-27|589.0|0|589.0|0|13.0|0|0.0|100
0|2020-10-28|594.0|0|594.0|0|13.0|0|0.0|100
0|2020-10-29|599.0|0|599.0|0|13.0|0|0.0|100
0|2020-10-30|604.0|0|604.0|0|13.0|0|0.0|100
0|2020-10-31|608.0|0|608.0|0|14.0|0|0.0|100
0|2020-11-01|608.0|0|608.0|0|14.0|0|0.0|100
0|2020-11-02|610.0|0|610.0|0|14.0|0|0.0|100
0|2020-11-03|616.0|0|616.0|0|15.0|0|0.0|100
0|2020-11-04|624.0|0|624.0|0|15.0|0|0.0|100
0|2020-11-05|631.0|0|631.0|0|15.0|0|0.0|100
0|2020-11-06|644.0|0|644.0|0|15.0|0|0.0|100
0|2020-11-07|658.0|0|658.0|0|15.0|0|0.0|100
0|2020-11-08|664.0|0|664.0|0|15.0|0|0.0|100
0|2020-11-09|678.0|0|678.0|0|15.0|0|0.0|100
0|2020-11-10|684.0|0|684.0|0|15.0|0|0.0|100
0|2020-11-11|694.0|0|694.0|0|15.0|0|0.0|100
0|2020-11-12|702.0|0|702.0|0|15.0|0|0.0|100
0|2020-11-13|714.0|0|714.0|0|15.0|0|0.0|100
0|2020-11-14|727.0|0|727.0|0|15.0|0|0.0|100
0|2020-11-15|735.0|0|735.0|0|15.0|0|0.0|100
0|2020-11-16|749.0|0|749.0|0|15.0|0|0.0|100
0|2020-11-17|757.0|0|757.0|0|15.0|0|0.0|100
0|2020-11-18|766.0|0|766.0|0|16.0|0|0.0|100
0|2020-11-19|782.0|0|782.0|0|16.0|0|0.0|100
0|2020-11-20|800.0|0|800.0|0|16.0|0|0.0|100
0|2020-11-21|818.0|0|818.0|0|16.0|0|0.0|100
0|2020-11-22|831.0|0|831.0|0|16.0|0|0.0|100
0|2020-11-23|844.0|0|844.0|0|16.0|0|0.0|100
0|2020-11-24|862.0|0|862.0|0|16.0|0|0.0|100
0|2020-11-25|873.0|0|873.0|0|16.0|0|0.0|100
0|2020-11-26|893.0|0|893.0|0|16.0|0|0.0|100
0|2020-11-27|898.0|0|898.0|0|16.0|0|0.0|100
0|2020-11-28|916.0|0|916.0|0|16.0|0|0.0|100
0|2020-11-29|922.0|0|922.0|0|16.0|0|0.0|100
0|2020-11-30|925.0|0|925.0|0|16.0|0|0.0|100
0|2020-12-01|946.0|0|946.0|0|16.0|0|0.0|100
0|2020-12-02|963.0|0|963.0|0|16.0|0|0.0|100
0|2020-12-03|999.0|0|999.0|0|16.0|0|0.0|100
0|2020-12-04|1022.0|0|1022.0|0|16.0|0|0.0|100
0|2020-12-05|1045.0|0|1045.0|0|16.0|0|0.0|100
0|2020-12-06|1061.0|0|1061.0|0|16.0|0|0.0|100
0|2020-12-07|1069.0|0|1069.0|0|16.0|0|0.0|100
0|2020-12-08|1083.0|0|1083.0|0|16.0|0|0.0|100
0|2020-12-09|1099.0|0|1099.0|0|16.0|0|0.0|100
0|2020-12-10|1117.0|0|1117.0|0|16.0|0|0.0|100
0|2020-12-11|1143.0|0|1143.0|0|16.0|0|0.0|100
0|2020-12-12|1160.0|0|1160.0|0|16.0|0|0.0|100
0|2020-12-13|1168.0|0|1168.0|0|16.0|0|0.0|100
0|2020-12-14|1176.0|0|1176.0|0|16.0|0|0.0|100
0|2020-12-15|1199.0|0|1199.0|0|16.0|0|0.0|100
0|2020-12-16|1217.0|0|1217.0|0|18.0|0|0.0|100
0|2020-12-17|1246.0|0|1246.0|0|18.0|0|0.0|100
0|2020-12-18|1271.0|0|1271.0|0|18.0|0|0.0|100
0|2020-12-19|1294.0|0|1294.0|0|18.0|0|0.0|100
0|2020-12-20|1303.0|0|1303.0|0|18.0|0|0.0|100
0|2020-12-21|1313.0|0|1313.0|0|18.0|0|0.0|100
0|2020-12-22|1324.0|0|1324.0|0|18.0|0|0.0|100
0|2020-12-23|1333.0|0|1333.0|0|19.0|0|0.0|100
0|2020-12-24|1361.0|0|1361.0|0|19.0|0|0.0|100
0|2020-12-25|1374.0|0|1374.0|0|19.0|0|0.0|100
0|2020-12-26|1381.0|0|1381.0|0|19.0|0|0.0|100
0|2020-12-27|1386.0|0|1386.0|0|19.0|0|0.0|100
0|2020-12-28|1393.0|0|1393.0|0|19.0|0|0.0|100
0|2020-12-29|1406.0|0|1406.0|0|19.0|0|0.0|100
0|2020-12-30|1416.0|0|1416.0|0|19.0|0|0.0|100
0|2020-12-31|1430.0|0|1430.0|0|19.0|0|0.0|100
0|2021-01-01|1441.0|0|1441.0|0|19.0|0|0.0|100
0|2021-01-02|1456.0|0|1456.0|0|19.0|0|0.0|100
0|2021-01-03|1460.0|0|1460.0|0|19.0|0|0.0|100
0|2021-01-04|1470.0|0|1470.0|0|19.0|0|0.0|100
0|2021-01-05|1487.0|0|1487.0|0|20.0|0|0.0|100
0|2021-01-06|1499.0|0|1499.0|0|21.0|0|0.0|100
0|2021-01-07|1517.0|0|1517.0|0|21.0|0|0.0|100
0|2021-01-08|1534.0|0|1534.0|0|21.0|0|0.0|100
0|2021-01-09|1561.0|0|1561.0|0|21.0|0|0.0|100
0|2021-01-10|1570.0|0|1570.0|0|21.0|0|0.0|100
0|2021-01-11|1585.0|0|1585.0|0|21.0|0|0.0|100
0|2021-01-12|1613.0|0|1613.0|0|21.0|0|0.0|100
0|2021-01-13|1623.0|0|1623.0|0|23.0|0|0.0|100
0|2021-01-14|1640.0|0|1640.0|0|26.0|0|0.0|100
0|2021-01-15|1660.0|0|1660.0|0|26.0|0|0.0|100
0|2021-01-16|1671.0|0|1671.0|0|26.0|0|0.0|100
0|2021-01-17|1682.0|0|1682.0|0|26.0|0|0.0|100
0|2021-01-18|1690.0|0|1690.0|0|26.0|0|0.0|100
0|2021-01-19|1712.0|0|1712.0|0|26.0|0|0.0|100
0|2021-01-20|1729.0|0|1729.0|0|28.0|0|0.0|100
0|2021-01-21|1745.0|0|1745.0|0|28.0|0|0.0|100
0|2021-01-22|1770.0|0|1770.0|0|29.0|0|0.0|100
0|2021-01-23|1778.0|0|1778.0|0|29.0|0|0.0|100
0|2021-01-24|1786.0|0|1786.0|0|29.0|0|0.0|100
0|2021-01-25|1788.0|0|1788.0|0|29.0|0|0.0|100
0|2021-01-26|1812.0|0|1812.0|0|30.0|0|0.0|100
0|2021-01-27|1835.0|0|1835.0|0|34.0|0|0.0|100
0|2021-01-28|1841.0|0|1841.0|0|37.0|0|0.0|100
0|2021-01-29|1848.0|0|1848.0|0|39.0|0|0.0|100
0|2021-01-30|1848.0|0|1848.0|0|39.0|0|0.0|100
0|2021-01-31|1856.0|0|1856.0|0|38.0|0|0.0|100
0|2021-02-01|1858.0|0|1858.0|0|38.0|0|0.0|100
0|2021-02-02|1865.0|0|1865.0|0|39.0|0|0.0|100
0|2021-02-03|1867.0|0|1867.0|0|43.0|0|0.0|100
0|2021-02-04|1899.0|0|1899.0|0|46.0|0|0.0|100
0|2021-02-05|1905.0|0|1905.0|0|46.0|0|0.0|100
0|2021-02-06|1916.0|0|1916.0|0|46.0|0|0.0|100
