|dates|Branch_Michigan_UnitedStates.JHU_ConfirmedCases.data|Branch_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Branch_Michigan_UnitedStates.NYT_ConfirmedCases.data|Branch_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Branch_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Branch_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Branch_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Branch_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-04-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-04-02|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-04-03|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-04-04|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-04-05|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-04-06|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-04-07|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-04-08|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-04-09|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-04-10|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-04-11|26.0|0|26.0|0|2.0|0|0.0|100
0|2020-04-12|27.0|0|27.0|0|2.0|0|0.0|100
0|2020-04-13|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-04-14|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-04-15|30.0|0|68.0|0|2.0|0|0.0|100
0|2020-04-16|31.0|0|74.0|0|2.0|0|0.0|100
0|2020-04-17|35.0|0|78.0|0|2.0|0|0.0|100
0|2020-04-18|35.0|0|78.0|0|2.0|0|0.0|100
0|2020-04-19|38.0|0|86.0|0|2.0|0|0.0|100
0|2020-04-20|40.0|0|96.0|0|2.0|0|0.0|100
0|2020-04-21|43.0|0|99.0|0|2.0|0|0.0|100
0|2020-04-22|42.0|0|146.0|0|2.0|0|0.0|100
0|2020-04-23|44.0|0|148.0|0|2.0|0|0.0|100
0|2020-04-24|46.0|0|243.0|0|2.0|0|0.0|100
0|2020-04-25|47.0|0|368.0|0|2.0|0|0.0|100
0|2020-04-26|48.0|0|437.0|0|2.0|0|0.0|100
0|2020-04-27|50.0|0|443.0|0|2.0|0|0.0|100
0|2020-04-28|53.0|0|446.0|0|2.0|0|0.0|100
0|2020-04-29|56.0|0|449.0|0|2.0|0|0.0|100
0|2020-04-30|63.0|0|457.0|0|2.0|0|0.0|100
0|2020-05-01|64.0|0|459.0|0|2.0|0|0.0|100
0|2020-05-02|66.0|0|461.0|0|2.0|0|0.0|100
0|2020-05-03|68.0|0|464.0|0|2.0|0|0.0|100
0|2020-05-04|66.0|0|462.0|0|2.0|0|0.0|100
0|2020-05-05|70.0|0|466.0|0|2.0|0|0.0|100
0|2020-05-06|72.0|0|468.0|0|2.0|0|0.0|100
0|2020-05-07|73.0|0|469.0|0|2.0|0|0.0|100
0|2020-05-08|76.0|0|472.0|0|2.0|0|0.0|100
0|2020-05-09|79.0|0|475.0|0|2.0|0|0.0|100
0|2020-05-10|79.0|0|475.0|0|2.0|0|0.0|100
0|2020-05-11|80.0|0|476.0|0|2.0|0|0.0|100
0|2020-05-12|82.0|0|478.0|0|2.0|0|0.0|100
0|2020-05-13|84.0|0|480.0|0|2.0|0|0.0|100
