|dates|Pasco_Florida_UnitedStates.JHU_ConfirmedCases.data|Pasco_Florida_UnitedStates.JHU_ConfirmedCases.missing|Pasco_Florida_UnitedStates.NYT_ConfirmedCases.data|Pasco_Florida_UnitedStates.NYT_ConfirmedCases.missing|Pasco_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Pasco_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Pasco_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Pasco_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-20|7.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-21|8.0|0|8.0|0|1.0|0|0.0|100
0|2020-03-22|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-03-23|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-03-24|15.0|0|16.0|0|1.0|0|0.0|100
0|2020-03-25|17.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-26|19.0|0|21.0|0|1.0|0|0.0|100
0|2020-03-27|23.0|0|25.0|0|1.0|0|0.0|100
0|2020-03-28|28.0|0|34.0|0|1.0|0|0.0|100
0|2020-03-29|34.0|0|35.0|0|2.0|0|0.0|100
0|2020-03-30|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-03-31|40.0|0|40.0|0|2.0|0|0.0|100
0|2020-04-01|43.0|0|51.0|0|2.0|0|0.0|100
0|2020-04-02|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-04-03|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-04-04|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-04-05|102.0|0|102.0|0|2.0|0|0.0|100
0|2020-04-06|110.0|0|114.0|0|2.0|0|0.0|100
0|2020-04-07|120.0|0|122.0|0|2.0|0|0.0|100
0|2020-04-08|125.0|0|127.0|0|2.0|0|0.0|100
0|2020-04-09|128.0|0|139.0|0|2.0|0|0.0|100
0|2020-04-10|141.0|0|143.0|0|2.0|0|0.0|100
0|2020-04-11|148.0|0|150.0|0|2.0|0|0.0|100
0|2020-04-12|160.0|0|160.0|0|3.0|0|0.0|100
0|2020-04-13|169.0|0|169.0|0|3.0|0|0.0|100
0|2020-04-14|177.0|0|177.0|0|3.0|0|0.0|100
0|2020-04-15|186.0|0|186.0|0|3.0|0|0.0|100
0|2020-04-16|190.0|0|190.0|0|3.0|0|0.0|100
0|2020-04-17|193.0|0|192.0|0|3.0|0|0.0|100
0|2020-04-18|198.0|0|198.0|0|3.0|0|0.0|100
0|2020-04-19|205.0|0|205.0|0|3.0|0|0.0|100
0|2020-04-20|209.0|0|209.0|0|3.0|0|0.0|100
0|2020-04-21|213.0|0|213.0|0|3.0|0|0.0|100
0|2020-04-22|218.0|0|218.0|0|3.0|0|0.0|100
0|2020-04-23|221.0|0|221.0|0|3.0|0|0.0|100
0|2020-04-24|230.0|0|230.0|0|4.0|0|0.0|100
0|2020-04-25|233.0|0|233.0|0|4.0|0|0.0|100
0|2020-04-26|233.0|0|232.0|0|4.0|0|0.0|100
0|2020-04-27|237.0|0|237.0|0|5.0|0|0.0|100
0|2020-04-28|239.0|0|239.0|0|6.0|0|0.0|100
0|2020-04-29|241.0|0|241.0|0|6.0|0|0.0|100
0|2020-04-30|249.0|0|249.0|0|7.0|0|0.0|100
0|2020-05-01|252.0|0|252.0|0|8.0|0|0.0|100
0|2020-05-02|275.0|0|275.0|0|8.0|0|0.0|100
0|2020-05-03|278.0|0|278.0|0|8.0|0|0.0|100
0|2020-05-04|282.0|0|282.0|0|8.0|0|0.0|100
0|2020-05-05|284.0|0|284.0|0|8.0|0|0.0|100
0|2020-05-06|285.0|0|285.0|0|8.0|0|0.0|100
0|2020-05-07|289.0|0|289.0|0|9.0|0|0.0|100
0|2020-05-08|291.0|0|291.0|0|9.0|0|0.0|100
0|2020-05-09|293.0|0|293.0|0|9.0|0|0.0|100
0|2020-05-10|297.0|0|297.0|0|9.0|0|0.0|100
0|2020-05-11|300.0|0|300.0|0|9.0|0|0.0|100
0|2020-05-12|302.0|0|302.0|0|9.0|0|0.0|100
0|2020-05-13|306.0|0|306.0|0|9.0|0|0.0|100
