|dates|Jersey_Illinois_UnitedStates.JHU_ConfirmedCases.data|Jersey_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Jersey_Illinois_UnitedStates.NYT_ConfirmedCases.data|Jersey_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Jersey_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Jersey_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Jersey_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Jersey_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-05-15|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-05-16|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-05-17|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-05-18|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-05-19|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-05-20|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-21|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-22|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-23|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-24|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-25|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-26|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-27|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-28|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-29|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-30|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-05-31|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-01|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-02|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-03|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-04|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-05|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-06|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-07|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-06-08|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-06-09|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-06-10|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-06-11|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-12|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-13|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-14|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-15|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-16|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-17|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-18|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-19|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-20|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-21|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-06-22|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-23|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-24|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-25|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-06-26|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-06-27|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-06-28|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-06-29|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-06-30|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-01|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-02|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-03|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-04|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-05|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-06|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-07|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-07-08|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-07-09|38.0|0|38.0|0|1.0|0|0.0|100
0|2020-07-10|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-07-11|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-07-12|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-07-13|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-07-14|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-07-15|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-07-16|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-07-17|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-07-18|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-07-19|52.0|0|52.0|0|1.0|0|0.0|100
0|2020-07-20|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-07-21|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-07-22|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-07-23|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-07-24|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-07-25|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-07-26|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-07-27|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-07-28|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-07-29|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-07-30|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-07-31|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-08-01|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-08-02|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-08-03|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-08-04|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-08-05|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-08-06|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-08-07|98.0|0|98.0|0|2.0|0|0.0|100
0|2020-08-08|104.0|0|104.0|0|2.0|0|0.0|100
0|2020-08-09|105.0|0|105.0|0|2.0|0|0.0|100
0|2020-08-10|115.0|0|115.0|0|2.0|0|0.0|100
0|2020-08-11|117.0|0|117.0|0|2.0|0|0.0|100
0|2020-08-12|122.0|0|122.0|0|2.0|0|0.0|100
0|2020-08-13|141.0|0|141.0|0|2.0|0|0.0|100
0|2020-08-14|143.0|0|143.0|0|2.0|0|0.0|100
0|2020-08-15|145.0|0|145.0|0|2.0|0|0.0|100
0|2020-08-16|151.0|0|151.0|0|2.0|0|0.0|100
0|2020-08-17|157.0|0|157.0|0|2.0|0|0.0|100
0|2020-08-18|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-08-19|174.0|0|174.0|0|2.0|0|0.0|100
0|2020-08-20|199.0|0|199.0|0|2.0|0|0.0|100
0|2020-08-21|206.0|0|206.0|0|2.0|0|0.0|100
0|2020-08-22|213.0|0|213.0|0|2.0|0|0.0|100
0|2020-08-23|223.0|0|223.0|0|2.0|0|0.0|100
0|2020-08-24|229.0|0|229.0|0|2.0|0|0.0|100
0|2020-08-25|239.0|0|239.0|0|3.0|0|0.0|100
0|2020-08-26|246.0|0|246.0|0|3.0|0|0.0|100
0|2020-08-27|264.0|0|264.0|0|3.0|0|0.0|100
0|2020-08-28|271.0|0|271.0|0|5.0|0|0.0|100
0|2020-08-29|275.0|0|275.0|0|6.0|0|0.0|100
0|2020-08-30|275.0|0|275.0|0|6.0|0|0.0|100
0|2020-08-31|276.0|0|276.0|0|6.0|0|0.0|100
0|2020-09-01|278.0|0|278.0|0|6.0|0|0.0|100
0|2020-09-02|285.0|0|285.0|0|6.0|0|0.0|100
0|2020-09-03|285.0|0|285.0|0|6.0|0|0.0|100
0|2020-09-04|315.0|0|315.0|0|6.0|0|0.0|100
0|2020-09-05|317.0|0|317.0|0|6.0|0|0.0|100
0|2020-09-06|320.0|0|320.0|0|6.0|0|0.0|100
0|2020-09-07|321.0|0|321.0|0|6.0|0|0.0|100
0|2020-09-08|324.0|0|324.0|0|6.0|0|0.0|100
0|2020-09-09|326.0|0|326.0|0|7.0|0|0.0|100
0|2020-09-10|333.0|0|333.0|0|11.0|0|0.0|100
0|2020-09-11|349.0|0|349.0|0|12.0|0|0.0|100
0|2020-09-12|353.0|0|353.0|0|12.0|0|0.0|100
0|2020-09-13|356.0|0|356.0|0|12.0|0|0.0|100
0|2020-09-14|360.0|0|360.0|0|12.0|0|0.0|100
0|2020-09-15|361.0|0|361.0|0|13.0|0|0.0|100
0|2020-09-16|361.0|0|361.0|0|13.0|0|0.0|100
0|2020-09-17|362.0|0|362.0|0|13.0|0|0.0|100
0|2020-09-18|373.0|0|373.0|0|13.0|0|0.0|100
0|2020-09-19|378.0|0|378.0|0|13.0|0|0.0|100
0|2020-09-20|380.0|0|380.0|0|13.0|0|0.0|100
0|2020-09-21|381.0|0|381.0|0|13.0|0|0.0|100
0|2020-09-22|385.0|0|385.0|0|14.0|0|0.0|100
0|2020-09-23|385.0|0|385.0|0|14.0|0|0.0|100
0|2020-09-24|387.0|0|387.0|0|14.0|0|0.0|100
0|2020-09-25|389.0|0|389.0|0|15.0|0|0.0|100
0|2020-09-26|390.0|0|390.0|0|15.0|0|0.0|100
0|2020-09-27|392.0|0|392.0|0|15.0|0|0.0|100
0|2020-09-28|394.0|0|394.0|0|15.0|0|0.0|100
0|2020-09-29|395.0|0|395.0|0|15.0|0|0.0|100
0|2020-09-30|398.0|0|398.0|0|17.0|0|0.0|100
0|2020-10-01|400.0|0|400.0|0|18.0|0|0.0|100
0|2020-10-02|401.0|0|401.0|0|19.0|0|0.0|100
0|2020-10-03|402.0|0|402.0|0|19.0|0|0.0|100
0|2020-10-04|403.0|0|403.0|0|19.0|0|0.0|100
0|2020-10-05|405.0|0|405.0|0|19.0|0|0.0|100
0|2020-10-06|408.0|0|408.0|0|19.0|0|0.0|100
0|2020-10-07|415.0|0|415.0|0|19.0|0|0.0|100
0|2020-10-08|420.0|0|420.0|0|19.0|0|0.0|100
0|2020-10-09|421.0|0|421.0|0|19.0|0|0.0|100
0|2020-10-10|422.0|0|422.0|0|20.0|0|0.0|100
0|2020-10-11|423.0|0|423.0|0|20.0|0|0.0|100
0|2020-10-12|426.0|0|426.0|0|20.0|0|0.0|100
0|2020-10-13|431.0|0|431.0|0|20.0|0|0.0|100
0|2020-10-14|435.0|0|435.0|0|21.0|0|0.0|100
0|2020-10-15|438.0|0|438.0|0|21.0|0|0.0|100
0|2020-10-16|446.0|0|446.0|0|21.0|0|0.0|100
0|2020-10-17|448.0|0|448.0|0|21.0|0|0.0|100
0|2020-10-18|453.0|0|453.0|0|21.0|0|0.0|100
0|2020-10-19|456.0|0|456.0|0|21.0|0|0.0|100
0|2020-10-20|456.0|0|456.0|0|21.0|0|0.0|100
0|2020-10-21|462.0|0|462.0|0|21.0|0|0.0|100
0|2020-10-22|462.0|0|467.0|0|21.0|0|0.0|100
0|2020-10-23|462.0|0|467.0|0|21.0|0|0.0|100
0|2020-10-24|462.0|0|470.0|0|21.0|0|0.0|100
0|2020-10-25|462.0|0|473.0|0|21.0|0|0.0|100
0|2020-10-26|475.0|0|475.0|0|21.0|0|0.0|100
0|2020-10-27|477.0|0|477.0|0|21.0|0|0.0|100
0|2020-10-28|477.0|0|481.0|0|21.0|0|0.0|100
0|2020-10-29|482.0|0|482.0|0|21.0|0|0.0|100
0|2020-10-30|485.0|0|485.0|0|21.0|0|0.0|100
0|2020-10-31|485.0|0|485.0|0|21.0|0|0.0|100
0|2020-11-01|485.0|0|495.0|0|21.0|0|0.0|100
0|2020-11-02|507.0|0|507.0|0|21.0|0|0.0|100
0|2020-11-03|517.0|0|517.0|0|21.0|0|0.0|100
0|2020-11-04|521.0|0|521.0|0|21.0|0|0.0|100
0|2020-11-05|533.0|0|533.0|0|21.0|0|0.0|100
0|2020-11-06|707.0|0|707.0|0|22.0|0|0.0|100
0|2020-11-07|724.0|0|724.0|0|22.0|0|0.0|100
0|2020-11-08|747.0|0|747.0|0|22.0|0|0.0|100
0|2020-11-09|764.0|0|764.0|0|22.0|0|0.0|100
0|2020-11-10|764.0|0|787.0|0|22.0|0|0.0|100
0|2020-11-11|809.0|0|809.0|0|22.0|0|0.0|100
0|2020-11-12|837.0|0|837.0|0|22.0|0|0.0|100
0|2020-11-13|874.0|0|874.0|0|22.0|0|0.0|100
0|2020-11-14|900.0|0|900.0|0|23.0|0|0.0|100
0|2020-11-15|900.0|0|902.0|0|23.0|0|0.0|100
0|2020-11-16|943.0|0|943.0|0|23.0|0|0.0|100
0|2020-11-17|943.0|0|965.0|0|23.0|0|0.0|100
0|2020-11-18|1001.0|0|1001.0|0|23.0|0|0.0|100
0|2020-11-19|1001.0|0|1020.0|0|23.0|0|0.0|100
0|2020-11-20|1061.0|0|1061.0|0|23.0|0|0.0|100
0|2020-11-21|1078.0|0|1078.0|0|23.0|0|0.0|100
0|2020-11-22|1105.0|0|1105.0|0|23.0|0|0.0|100
0|2020-11-23|1118.0|0|1118.0|0|23.0|0|0.0|100
0|2020-11-24|1149.0|0|1149.0|0|23.0|0|0.0|100
0|2020-11-25|1187.0|0|1187.0|0|23.0|0|0.0|100
0|2020-11-26|1187.0|0|1205.0|0|23.0|0|0.0|100
0|2020-11-27|1209.0|0|1209.0|0|24.0|0|0.0|100
0|2020-11-28|1209.0|0|1221.0|0|24.0|0|0.0|100
0|2020-11-29|1272.0|0|1272.0|0|24.0|0|0.0|100
0|2020-11-30|1272.0|0|1298.0|0|24.0|0|0.0|100
0|2020-12-01|1272.0|0|1320.0|0|24.0|0|0.0|100
0|2020-12-02|1361.0|0|1361.0|0|24.0|0|0.0|100
0|2020-12-03|1384.0|0|1384.0|0|24.0|0|0.0|100
0|2020-12-04|1410.0|0|1410.0|0|24.0|0|0.0|100
0|2020-12-05|1431.0|0|1431.0|0|24.0|0|0.0|100
0|2020-12-06|1472.0|0|1472.0|0|24.0|0|0.0|100
0|2020-12-07|1496.0|0|1496.0|0|25.0|0|0.0|100
0|2020-12-08|1496.0|0|1529.0|0|25.0|0|0.0|100
0|2020-12-09|1496.0|0|1555.0|0|26.0|0|0.0|100
0|2020-12-10|1581.0|0|1581.0|0|26.0|0|0.0|100
0|2020-12-11|1591.0|0|1591.0|0|28.0|0|0.0|100
0|2020-12-12|1612.0|0|1612.0|0|28.0|0|0.0|100
0|2020-12-13|1623.0|0|1623.0|0|28.0|0|0.0|100
0|2020-12-14|1658.0|0|1658.0|0|28.0|0|0.0|100
0|2020-12-15|1675.0|0|1675.0|0|29.0|0|0.0|100
0|2020-12-16|1675.0|0|1701.0|0|29.0|0|0.0|100
0|2020-12-17|1675.0|0|1723.0|0|32.0|0|0.0|100
0|2020-12-18|1675.0|0|1740.0|0|33.0|0|0.0|100
0|2020-12-19|1753.0|0|1753.0|0|34.0|0|0.0|100
0|2020-12-20|1768.0|0|1768.0|0|34.0|0|0.0|100
0|2020-12-21|1768.0|0|1784.0|0|34.0|0|0.0|100
0|2020-12-22|1768.0|0|1823.0|0|34.0|0|0.0|100
0|2020-12-23|1768.0|0|1853.0|0|34.0|0|0.0|100
0|2020-12-24|1768.0|0|1861.0|0|34.0|0|0.0|100
0|2020-12-25|1768.0|0|1867.0|0|34.0|0|0.0|100
0|2020-12-26|1768.0|0|1870.0|0|34.0|0|0.0|100
0|2020-12-27|1768.0|0|1913.0|0|34.0|0|0.0|100
0|2020-12-28|1768.0|0|1935.0|0|34.0|0|0.0|100
0|2020-12-29|1951.0|0|1951.0|0|39.0|0|0.0|100
0|2020-12-30|1965.0|0|1965.0|0|40.0|0|0.0|100
0|2020-12-31|1965.0|0|1972.0|0|42.0|0|0.0|100
0|2021-01-01|1972.0|0|1972.0|0|42.0|0|0.0|100
0|2021-01-02|1996.0|0|1996.0|0|42.0|0|0.0|100
0|2021-01-03|1996.0|0|2021.0|0|42.0|0|0.0|100
0|2021-01-04|2032.0|0|2032.0|0|42.0|0|0.0|100
0|2021-01-05|2046.0|0|2046.0|0|44.0|0|0.0|100
0|2021-01-06|2057.0|0|2057.0|0|44.0|0|0.0|100
0|2021-01-07|2057.0|0|2068.0|0|44.0|0|0.0|100
0|2021-01-08|2091.0|0|2091.0|0|47.0|0|0.0|100
0|2021-01-09|2099.0|0|2099.0|0|47.0|0|0.0|100
0|2021-01-10|2100.0|0|2100.0|0|47.0|0|0.0|100
0|2021-01-11|2100.0|0|2110.0|0|47.0|0|0.0|100
0|2021-01-12|2122.0|0|2122.0|0|51.0|0|0.0|100
0|2021-01-13|2137.0|0|2137.0|0|52.0|0|0.0|100
0|2021-01-14|2137.0|0|2158.0|0|52.0|0|0.0|100
0|2021-01-15|2172.0|0|2172.0|0|52.0|0|0.0|100
0|2021-01-16|2184.0|0|2184.0|0|56.0|0|0.0|100
0|2021-01-17|2194.0|0|2194.0|0|56.0|0|0.0|100
0|2021-01-18|2206.0|0|2206.0|0|56.0|0|0.0|100
0|2021-01-19|2225.0|0|2225.0|0|56.0|0|0.0|100
0|2021-01-20|2225.0|0|2242.0|0|56.0|0|0.0|100
0|2021-01-21|2225.0|0|2258.0|0|56.0|0|0.0|100
0|2021-01-22|2274.0|0|2274.0|0|56.0|0|0.0|100
0|2021-01-23|2294.0|0|2294.0|0|61.0|0|0.0|100
0|2021-01-24|2294.0|0|2301.0|0|61.0|0|0.0|100
0|2021-01-25|2309.0|0|2309.0|0|61.0|0|0.0|100
0|2021-01-26|2317.0|0|2317.0|0|62.0|0|0.0|100
0|2021-01-27|2329.0|0|2329.0|0|62.0|0|0.0|100
0|2021-01-28|2341.0|0|2341.0|0|62.0|0|0.0|100
0|2021-01-29|2348.0|0|2348.0|0|63.0|0|0.0|100
0|2021-01-30|2348.0|0|2351.0|0|63.0|0|0.0|100
0|2021-01-31|2356.0|0|2354.0|0|63.0|0|0.0|100
0|2021-02-01|2366.0|0|2366.0|0|44.0|0|0.0|100
0|2021-02-02|2373.0|0|2373.0|0|44.0|0|0.0|100
0|2021-02-03|2382.0|0|2382.0|0|44.0|0|0.0|100
0|2021-02-04|2382.0|0|2389.0|0|44.0|0|0.0|100
0|2021-02-05|2382.0|0|2397.0|0|44.0|0|0.0|100
