|dates|Clark_Washington_UnitedStates.JHU_ConfirmedCases.data|Clark_Washington_UnitedStates.JHU_ConfirmedCases.missing|Clark_Washington_UnitedStates.NYT_ConfirmedCases.data|Clark_Washington_UnitedStates.NYT_ConfirmedCases.missing|Clark_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Clark_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Clark_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Clark_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-15|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-17|4.0|0|4.0|0|2.0|0|0.0|100
0|2020-03-18|4.0|0|4.0|0|3.0|0|0.0|100
0|2020-03-19|4.0|0|4.0|0|3.0|0|0.0|100
0|2020-03-20|6.0|0|6.0|0|3.0|0|0.0|100
0|2020-03-21|9.0|0|9.0|0|3.0|0|0.0|100
0|2020-03-22|10.0|0|10.0|0|3.0|0|0.0|100
0|2020-03-23|13.0|0|13.0|0|3.0|0|0.0|100
0|2020-03-24|13.0|0|16.0|0|4.0|0|0.0|100
0|2020-03-25|16.0|0|16.0|0|4.0|0|0.0|100
0|2020-03-26|48.0|0|48.0|0|5.0|0|0.0|100
0|2020-03-27|76.0|0|76.0|0|6.0|0|0.0|100
0|2020-03-28|82.0|0|82.0|0|6.0|0|0.0|100
0|2020-03-29|90.0|0|90.0|0|6.0|0|0.0|100
0|2020-03-30|90.0|0|110.0|0|6.0|0|0.0|100
0|2020-03-31|116.0|0|116.0|0|6.0|0|0.0|100
0|2020-04-01|130.0|0|130.0|0|6.0|0|0.0|100
0|2020-04-02|131.0|0|131.0|0|8.0|0|0.0|100
0|2020-04-03|137.0|0|137.0|0|8.0|0|0.0|100
0|2020-04-04|137.0|0|137.0|0|8.0|0|0.0|100
0|2020-04-05|137.0|0|145.0|0|8.0|0|0.0|100
0|2020-04-06|168.0|0|168.0|0|11.0|0|0.0|100
0|2020-04-07|185.0|0|185.0|0|13.0|0|0.0|100
0|2020-04-08|190.0|0|190.0|0|13.0|0|0.0|100
0|2020-04-09|206.0|0|194.0|0|14.0|0|0.0|100
0|2020-04-10|206.0|0|220.0|0|14.0|0|0.0|100
0|2020-04-11|220.0|0|220.0|0|14.0|0|0.0|100
0|2020-04-12|220.0|0|220.0|0|14.0|0|0.0|100
0|2020-04-13|239.0|0|239.0|0|15.0|0|0.0|100
0|2020-04-14|250.0|0|250.0|0|15.0|0|0.0|100
0|2020-04-15|258.0|0|258.0|0|15.0|0|0.0|100
0|2020-04-16|265.0|0|265.0|0|15.0|0|0.0|100
0|2020-04-17|277.0|0|277.0|0|16.0|0|0.0|100
0|2020-04-18|277.0|0|277.0|0|16.0|0|0.0|100
0|2020-04-19|277.0|0|277.0|0|16.0|0|0.0|100
0|2020-04-20|296.0|0|296.0|0|16.0|0|0.0|100
0|2020-04-21|306.0|0|306.0|0|16.0|0|0.0|100
0|2020-04-22|313.0|0|313.0|0|16.0|0|0.0|100
0|2020-04-23|291.0|0|321.0|0|15.0|0|0.0|100
0|2020-04-24|293.0|0|321.0|0|16.0|0|0.0|100
0|2020-04-25|296.0|0|327.0|0|18.0|0|0.0|100
0|2020-04-26|297.0|0|327.0|0|18.0|0|0.0|100
0|2020-04-27|308.0|0|339.0|0|18.0|0|0.0|100
0|2020-04-28|313.0|0|343.0|0|18.0|0|0.0|100
0|2020-04-29|317.0|0|351.0|0|19.0|0|0.0|100
0|2020-04-30|321.0|0|359.0|0|19.0|0|0.0|100
0|2020-05-01|327.0|0|361.0|0|19.0|0|0.0|100
0|2020-05-02|328.0|0|361.0|0|19.0|0|0.0|100
0|2020-05-03|328.0|0|361.0|0|19.0|0|0.0|100
0|2020-05-04|336.0|0|367.0|0|19.0|0|0.0|100
0|2020-05-05|337.0|0|368.0|0|20.0|0|0.0|100
0|2020-05-06|341.0|0|372.0|0|20.0|0|0.0|100
0|2020-05-07|342.0|0|375.0|0|20.0|0|0.0|100
0|2020-05-08|347.0|0|375.0|0|20.0|0|0.0|100
0|2020-05-09|346.0|0|375.0|0|20.0|0|0.0|100
0|2020-05-10|351.0|0|375.0|0|20.0|0|0.0|100
0|2020-05-11|352.0|0|386.0|0|20.0|0|0.0|100
0|2020-05-12|362.0|0|393.0|0|21.0|0|0.0|100
0|2020-05-13|377.0|0|395.0|0|22.0|0|0.0|100
0|2020-05-14|380.0|0|399.0|0|22.0|0|0.0|100
