|dates|Unassigned_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Unassigned_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Unassigned_NewJersey_UnitedStates.NYT_ConfirmedCases.data|Unassigned_NewJersey_UnitedStates.NYT_ConfirmedCases.missing|Unassigned_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Unassigned_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Unassigned_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Unassigned_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|108.0|0|1.0|0|4.0|0|0.0|100
0|2020-03-20|92.0|0|3.0|0|6.0|0|0.0|100
0|2020-03-21|140.0|0|151.0|0|0.0|0|0.0|100
0|2020-03-22|221.0|0|221.0|0|4.0|0|0.0|100
0|2020-03-23|419.0|0|416.0|0|9.0|0|0.0|100
0|2020-03-24|645.0|0|645.0|0|26.0|0|0.0|100
0|2020-03-25|930.0|0|933.0|0|44.0|0|0.0|100
0|2020-03-26|1478.0|0|1478.0|0|63.0|0|0.0|100
0|2020-03-27|1984.0|0|1984.0|0|82.0|0|0.0|100
0|2020-03-28|2478.0|0|2478.0|0|86.0|0|0.0|100
0|2020-03-29|3020.0|0|3020.0|0|56.0|0|0.0|100
0|2020-03-30|3847.0|0|3840.0|0|91.0|0|0.0|100
0|2020-03-31|3686.0|0|3683.0|0|247.0|0|0.0|100
0|2020-04-01|4512.0|0|4512.0|0|0.0|0|0.0|100
0|2020-04-02|4866.0|0|4866.0|0|4.0|0|0.0|100
0|2020-04-03|4808.0|0|4805.0|0|4.0|0|0.0|100
0|2020-04-04|3935.0|0|3935.0|0|14.0|0|0.0|100
0|2020-04-05|3821.0|0|3821.0|0|13.0|0|0.0|100
0|2020-04-06|3521.0|0|3521.0|0|14.0|0|0.0|100
0|2020-04-07|2207.0|0|2220.0|0|5.0|0|0.0|100
0|2020-04-08|1391.0|0|1362.0|0|4.0|0|0.0|100
0|2020-04-09|996.0|0|996.0|0|4.0|0|0.0|100
0|2020-04-10|649.0|0|649.0|0|2.0|0|0.0|100
0|2020-04-11|924.0|0|924.0|0|2.0|0|0.0|100
0|2020-04-12|1274.0|0|1274.0|0|2.0|0|0.0|100
0|2020-04-13|1203.0|0|1203.0|0|2.0|0|0.0|100
0|2020-04-14|1702.0|0|1702.0|0|2.0|0|0.0|100
0|2020-04-15|1189.0|0|1189.0|0|2.0|0|0.0|100
0|2020-04-16|1048.0|0|1048.0|0|3.0|0|0.0|100
0|2020-04-17|719.0|0|719.0|0|3.0|0|0.0|100
0|2020-04-18|748.0|0|748.0|0|2.0|0|0.0|100
0|2020-04-19|585.0|0|585.0|0|0.0|0|0.0|100
0|2020-04-20|585.0|0|665.0|0|0.0|0|0.0|100
0|2020-04-21|3073.0|0|599.0|0|233.0|0|0.0|100
0|2020-04-22|1045.0|0|818.0|0|0.0|0|0.0|100
0|2020-04-23|1108.0|0|1108.0|0|0.0|0|0.0|100
0|2020-04-24|532.0|0|532.0|0|0.0|0|0.0|100
0|2020-04-25|532.0|0|557.0|0|0.0|0|0.0|100
0|2020-04-26|681.0|0|681.0|0|0.0|0|0.0|100
0|2020-04-27|818.0|0|818.0|0|0.0|0|0.0|100
0|2020-04-28|718.0|0|718.0|0|0.0|0|0.0|100
0|2020-04-29|718.0|0|617.0|0|0.0|0|0.0|100
0|2020-04-30|478.0|0|478.0|0|0.0|0|0.0|100
0|2020-05-01|583.0|0|583.0|0|0.0|0|0.0|100
0|2020-05-02|676.0|0|676.0|0|0.0|0|0.0|100
0|2020-05-03|641.0|0|641.0|0|0.0|0|0.0|100
0|2020-05-04|647.0|0|647.0|0|0.0|0|0.0|100
0|2020-05-05|550.0|0|550.0|0|0.0|0|0.0|100
0|2020-05-06|594.0|0|594.0|0|0.0|0|0.0|100
0|2020-05-07|0.0|0|552.0|0|0.0|0|0.0|100
0|2020-05-08|0.0|0|553.0|0|0.0|0|0.0|100
0|2020-05-09|0.0|0|557.0|0|0.0|0|0.0|100
0|2020-05-10|0.0|0|591.0|0|0.0|0|0.0|100
0|2020-05-11|0.0|0|729.0|0|0.0|0|0.0|100
