|dates|Montgomery_Texas_UnitedStates.AveragePrecipitationTotal.data|Montgomery_Texas_UnitedStates.AveragePrecipitationTotal.missing|Montgomery_Texas_UnitedStates.AveragePrecipitation.data|Montgomery_Texas_UnitedStates.AveragePrecipitation.missing|Montgomery_Texas_UnitedStates.AverageWindDirection.data|Montgomery_Texas_UnitedStates.AverageWindDirection.missing|Montgomery_Texas_UnitedStates.AverageWindSpeed.data|Montgomery_Texas_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0031250000000000006|0|70.13888888888889|0|3.2916666666666665|0
0|2020-01-02|0.008333333333333333|0|0.010694444444444444|0|85.6111111111111|0|2.6652777777777774|0
0|2020-01-03|0.002777777777777778|0|0.0|0|140.3452380952381|0|3.6192460317460315|0
0|2020-01-04|0.0|0|0.0|0|180.83333333333334|0|3.25|0
0|2020-01-05|0.0|0|0.0|0|92.5|0|4.708333333333333|0
0|2020-01-06|0.0|0|0.0|0|98.64583333333333|0|3.3645833333333335|0
0|2020-01-07|0.0|0|0.0|0|148.75|0|4.083333333333333|0
0|2020-01-08|0.0|0|0.0|0|90.0|0|7.819444444444444|0
0|2020-01-09|0.0|0|0.0|0|143.47222222222223|0|11.694444444444443|0
0|2020-01-10|0.0|0|0.021145833333333336|0|154.6875|0|14.545138888888888|0
0|2020-01-11|0.05291666666666667|0|0.008571428571428572|0|231.8551587301587|0|8.578373015873018|0
0|2020-01-12|0.0|0|0.0|0|47.305555555555564|0|2.298611111111111|0
0|2020-01-13|0.0|0|0.0|0|65.62500000000001|0|3.2222222222222228|0
0|2020-01-14|0.0016666666666666668|0|0.008923611111111113|0|93.125|0|2.2819444444444446|0
0|2020-01-15|0.015|0|0.0|0|156.8611111111111|0|6.684027777777778|0
0|2020-01-16|0.0|0|0.0|0|79.72222222222223|0|5.458333333333333|0
0|2020-01-17|0.00020833333333333335|0|0.000625|0|120.625|0|9.166666666666666|0
0|2020-01-18|0.0001388888888888889|0|0.0|0|200.69444444444446|0|5.909722222222222|0
0|2020-01-19|0.0|0|0.0|0|45.833333333333336|0|7.208333333333333|0
0|2020-01-20|0.0|0|0.0|0|168.33333333333334|0|3.8333333333333335|0
0|2020-01-21|0.0|0|0.0|0|85.83333333333333|0|4.166666666666667|0
0|2020-01-22|0.0008333333333333334|0|0.027500000000000007|0|117.9513888888889|0|8.70138888888889|0
0|2020-01-23|0.028333333333333335|0|0.0004166666666666667|0|191.73611111111111|0|5.465277777777778|0
0|2020-01-24|0.0|0|0.0|0|108.33333333333333|0|3.0416666666666665|0
0|2020-01-25|0.0|0|0.00020833333333333335|0|93.54166666666667|0|6.333333333333333|0
0|2020-01-26|0.009166666666666667|0|0.007916666666666667|0|133.1597222222222|0|3.225694444444444|0
0|2020-01-27|0.0|0|0.0|0|79.47916666666667|0|4.739583333333333|0
0|2020-01-28|0.0004166666666666667|0|0.010381944444444444|0|145.10416666666666|0|6.329861111111112|0
0|2020-01-29|0.012916666666666667|0|0.0|0|286.25|0|9.729166666666666|0
0|2020-01-30|0.0|0|0.0|0|113.6111111111111|0|4.173611111111112|0
0|2020-01-31|0.0|0|0.0|0|176.80555555555557|0|3.506944444444444|0
0|2020-02-01|0.0|0|0.0|0|107.91666666666667|0|3.2083333333333335|0
0|2020-02-02|0.0|0|0.0|0|118.75|0|4.916666666666667|0
0|2020-02-03|0.0|0|0.0|0|113.95833333333333|0|9.958333333333334|0
0|2020-02-04|0.0|0|0.0|0|197.25694444444446|0|9.364583333333334|0
0|2020-02-05|0.0|0|0.0004166666666666667|0|324.375|0|11.430555555555557|0
0|2020-02-06|0.0004166666666666667|0|0.0004166666666666667|0|235.0|0|9.1875|0
0|2020-02-07|0.0|0|0.0|0|75.0|0|4.0|0
0|2020-02-08|0.0|0|0.0|0|101.1111111111111|0|6.666666666666667|0
0|2020-02-09|0.0|0|0.002916666666666667|0|139.51388888888889|0|9.958333333333334|0
0|2020-02-10|0.0011111111111111111|0|0.0020833333333333333|0|191.94444444444446|0|9.61111111111111|0
0|2020-02-11|0.0020833333333333333|0|0.0022222222222222222|0|144.09722222222223|0|6.826388888888889|0
0|2020-02-12|0.0016666666666666668|0|0.008749999999999999|0|202.88194444444446|0|5.989583333333333|0
0|2020-02-13|0.01|0|0.0|0|315.0|0|6.241666666666667|0
0|2020-02-14|0.0|0|0.0|0|103.95833333333333|0|4.3125|0
0|2020-02-15|0.0|0|0.0|0|90.27777777777779|0|5.486111111111112|0
0|2020-02-16|0.0|0|0.0|0|86.21527777777777|0|3.253472222222222|0
0|2020-02-17|0.0|0|0.0004166666666666667|0|149.79166666666666|0|7.201388888888889|0
0|2020-02-18|0.0004166666666666667|0|0.00020833333333333335|0|205.20833333333334|0|8.416666666666666|0
0|2020-02-19|0.0004166666666666667|0|0.0|0|35.833333333333336|0|6.673611111111111|0
0|2020-02-20|0.0021874999999999998|0|0.011041666666666667|0|172.1875|0|8.822916666666666|0
0|2020-02-21|0.0062499999999999995|0|0.0|0|134.58333333333334|0|5.291666666666667|0
0|2020-02-22|0.0|0|0.0|0|80.83333333333333|0|3.5|0
0|2020-02-23|0.0|0|0.0|0|101.66666666666667|0|6.611111111111112|0
0|2020-02-24|0.0022023809523809526|0|0.011428571428571427|0|161.5376984126984|0|5.169642857142857|0
0|2020-02-25|0.0020833333333333333|0|0.0|0|169.16666666666666|0|6.916666666666667|0
0|2020-02-26|0.0|0|0.0|0|287.9166666666667|0|12.625|0
0|2020-02-27|0.0|0|0.0|0|94.58333333333333|0|1.9166666666666667|0
0|2020-02-28|0.0|0|0.0|0|134.58333333333334|0|3.9166666666666665|0
0|2020-02-29|0.0|0|0.0|0|105.83333333333333|0|7.291666666666667|0
0|2020-03-01|0.0|0|0.0|0|160.79861111111111|0|11.208333333333334|0
0|2020-03-02|0.0|0|0.0|0|170.41666666666666|0|8.895833333333334|0
0|2020-03-03|0.0|0|0.0|0|74.02777777777779|0|4.090277777777778|0
0|2020-03-04|0.0008333333333333334|0|0.015827380952380954|0|118.90476190476191|0|8.121825396825399|0
0|2020-03-05|0.025416666666666667|0|0.0|0|258.6111111111111|0|7.4930555555555545|0
0|2020-03-06|0.0|0|0.0|0|58.333333333333336|0|5.416666666666667|0
0|2020-03-07|0.0|0|0.0|0|70.41666666666667|0|3.6666666666666665|0
0|2020-03-08|0.0|0|0.0|0|108.125|0|9.375|0
0|2020-03-09|0.0|0|0.0016666666666666668|0|143.81944444444446|0|6.798611111111111|0
0|2020-03-10|0.0016666666666666668|0|0.0|0|72.11805555555556|0|2.454861111111111|0
0|2020-03-11|0.0|0|0.0|0|166.41666666666666|0|6.466666666666666|0
0|2020-03-12|0.0|0|0.0|0|187.29166666666666|0|10.270833333333334|0
0|2020-03-13|0.0|0|0.0|0|138.47916666666666|0|8.909027777777778|0
0|2020-03-14|0.0|0|0.0|0|144.6527777777778|0|8.555555555555555|0
0|2020-03-15|0.0|0|0.0|0|81.42361111111111|0|3.670138888888889|0
0|2020-03-16|0.0|0|0.0|0|84.86111111111111|0|3.993055555555556|0
0|2020-03-17|0.0|0|0.0|0|118.19444444444446|0|7.395833333333333|0
0|2020-03-18|0.0|0|0.0|0|143.29861111111111|0|9.243055555555555|0
0|2020-03-19|0.0|0|0.0|0|158.19444444444443|0|12.486111111111112|0
0|2020-03-20|0.0008333333333333334|0|0.034528769841269846|0|177.68849206349205|0|6.653769841269842|0
0|2020-03-21|0.034999999999999996|0|0.05906746031746032|0|116.16071428571428|0|6.775793650793649|0
0|2020-03-22|0.049166666666666664|0|0.003645833333333334|0|65.20833333333333|0|3.8854166666666665|0
0|2020-03-23|0.00125|0|0.0|0|121.77777777777777|0|5.57361111111111|0
0|2020-03-24|0.0|0|0.0|0|150.83333333333334|0|6.395833333333333|0
0|2020-03-25|0.0|0|0.0|0|154.16666666666666|0|6.4375|0
0|2020-03-26|0.0|0|0.0|0|153.95833333333331|0|9.326388888888888|0
0|2020-03-27|0.0|0|0.0|0|153.95833333333334|0|11.308333333333332|0
0|2020-03-28|0.0|0|0.000625|0|163.36805555555557|0|6.642361111111111|0
