|dates|St.Louis_Missouri_UnitedStates.JHU_ConfirmedCases.data|St.Louis_Missouri_UnitedStates.JHU_ConfirmedCases.missing|St.Louis_Missouri_UnitedStates.NYT_ConfirmedCases.data|St.Louis_Missouri_UnitedStates.NYT_ConfirmedCases.missing|St.Louis_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|St.Louis_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|St.Louis_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|St.Louis_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-17|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-19|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-20|15.0|0|13.0|0|1.0|0|0.0|100
0|2020-03-21|24.0|0|22.0|0|1.0|0|0.0|100
0|2020-03-22|32.0|0|55.0|0|1.0|0|0.0|100
0|2020-03-23|84.0|0|68.0|0|2.0|0|0.0|100
0|2020-03-24|123.0|0|68.0|0|2.0|0|0.0|100
0|2020-03-25|173.0|0|129.0|0|2.0|0|0.0|100
0|2020-03-26|242.0|0|173.0|0|3.0|0|0.0|100
0|2020-03-27|319.0|0|247.0|0|3.0|0|0.0|100
0|2020-03-28|408.0|0|313.0|0|3.0|0|0.0|100
0|2020-03-29|438.0|0|336.0|0|3.0|0|0.0|100
0|2020-03-30|468.0|0|366.0|0|3.0|0|0.0|100
0|2020-03-31|642.0|0|492.0|0|4.0|0|0.0|100
0|2020-04-01|800.0|0|492.0|0|4.0|0|0.0|100
0|2020-04-02|951.0|0|712.0|0|5.0|0|0.0|100
0|2020-04-03|951.0|0|794.0|0|5.0|0|0.0|100
0|2020-04-04|1161.0|0|864.0|0|12.0|0|0.0|100
0|2020-04-05|1192.0|0|883.0|0|17.0|0|0.0|100
0|2020-04-06|1391.0|0|1033.0|0|17.0|0|0.0|100
0|2020-04-07|1643.0|0|1203.0|0|24.0|0|0.0|100
0|2020-04-08|1679.0|0|1302.0|0|36.0|0|0.0|100
0|2020-04-09|1816.0|0|1393.0|0|43.0|0|0.0|100
0|2020-04-10|2063.0|0|1498.0|0|46.0|0|0.0|100
0|2020-04-11|2162.0|0|1568.0|0|59.0|0|0.0|100
0|2020-04-12|2278.0|0|1633.0|0|59.0|0|0.0|100
0|2020-04-13|2422.0|0|1724.0|0|61.0|0|0.0|100
0|2020-04-14|2557.0|0|1851.0|0|77.0|0|0.0|100
0|2020-04-15|2574.0|0|1938.0|0|79.0|0|0.0|100
0|2020-04-16|2769.0|0|2026.0|0|93.0|0|0.0|100
0|2020-04-17|2854.0|0|2088.0|0|100.0|0|0.0|100
0|2020-04-18|2971.0|0|2163.0|0|110.0|0|0.0|100
0|2020-04-19|3066.0|0|2214.0|0|111.0|0|0.0|100
0|2020-04-20|3148.0|0|2289.0|0|112.0|0|0.0|100
0|2020-04-21|3231.0|0|2333.0|0|131.0|0|0.0|100
0|2020-04-22|3344.0|0|2436.0|0|139.0|0|0.0|100
0|2020-04-23|3484.0|0|2507.0|0|150.0|0|0.0|100
0|2020-04-24|3653.0|0|2625.0|0|169.0|0|0.0|100
0|2020-04-25|3739.0|0|2718.0|0|177.0|0|0.0|100
0|2020-04-26|3854.0|0|2794.0|0|177.0|0|0.0|100
0|2020-04-27|3965.0|0|2897.0|0|194.0|0|0.0|100
0|2020-04-28|4069.0|0|2958.0|0|218.0|0|0.0|100
0|2020-04-29|4186.0|0|3008.0|0|219.0|0|0.0|100
0|2020-04-30|4281.0|0|3049.0|0|226.0|0|0.0|100
0|2020-05-01|4403.0|0|3151.0|0|233.0|0|0.0|100
0|2020-05-02|4559.0|0|3244.0|0|242.0|0|0.0|100
0|2020-05-03|4737.0|0|3325.0|0|247.0|0|0.0|100
0|2020-05-04|4867.0|0|3419.0|0|248.0|0|0.0|100
0|2020-05-05|4931.0|0|3467.0|0|267.0|0|0.0|100
0|2020-05-06|5032.0|0|3539.0|0|286.0|0|0.0|100
0|2020-05-07|5174.0|0|3621.0|0|303.0|0|0.0|100
0|2020-05-08|5266.0|0|3667.0|0|331.0|0|0.0|100
0|2020-05-09|5348.0|0|3727.0|0|341.0|0|0.0|100
0|2020-05-10|5445.0|0|3804.0|0|350.0|0|0.0|100
0|2020-05-11|5477.0|0|3828.0|0|356.0|0|0.0|100
