|dates|Washington_Maine_UnitedStates.JHU_ConfirmedCases.data|Washington_Maine_UnitedStates.JHU_ConfirmedCases.missing|Washington_Maine_UnitedStates.NYT_ConfirmedCases.data|Washington_Maine_UnitedStates.NYT_ConfirmedCases.missing|Washington_Maine_UnitedStates.JHU_ConfirmedDeaths.data|Washington_Maine_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_Maine_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_Maine_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-17|5.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-31|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-04|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-01|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-02|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-03|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-04|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-05|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-06|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-07|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-08|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-09|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-10|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-11|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-12|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-13|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-16|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-21|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-27|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-28|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-29|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-30|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-31|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-01|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-02|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-03|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-04|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-05|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-06|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-07|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-08|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-09|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-10|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-11|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-12|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-13|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-14|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-15|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-16|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-17|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-18|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-19|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-20|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-21|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-22|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-23|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-24|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-25|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-26|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-27|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-28|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-29|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-30|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-31|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-01|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-02|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-03|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-04|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-05|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-06|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-07|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-08|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-09|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-10|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-11|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-12|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-13|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-14|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-15|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-16|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-17|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-18|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-19|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-20|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-21|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-22|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-23|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-24|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-25|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-26|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-27|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-28|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-29|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-30|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-10-01|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-10-02|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-03|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-10-04|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-10-05|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-06|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-07|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-08|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-09|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-10|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-11|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-12|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-13|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-14|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-15|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-16|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-17|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-18|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-10-19|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-10-20|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-10-21|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-10-22|23.0|0|29.0|0|0.0|0|0.0|100
0|2020-10-23|23.0|0|30.0|0|0.0|0|0.0|100
0|2020-10-24|23.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-25|23.0|0|39.0|0|0.0|0|0.0|100
0|2020-10-26|23.0|0|44.0|0|0.0|0|0.0|100
0|2020-10-27|23.0|0|48.0|0|0.0|0|0.0|100
0|2020-10-28|23.0|0|57.0|0|0.0|0|0.0|100
0|2020-10-29|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-10-30|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-10-31|61.0|0|69.0|0|0.0|0|0.0|100
0|2020-11-01|61.0|0|68.0|0|0.0|0|0.0|100
0|2020-11-02|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-11-03|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-11-04|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-11-05|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-11-06|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-11-07|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-11-08|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-11-09|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-11-10|114.0|0|117.0|0|0.0|0|0.0|100
0|2020-11-11|133.0|0|122.0|0|0.0|0|0.0|100
0|2020-11-12|133.0|0|126.0|0|0.0|0|0.0|100
0|2020-11-13|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-11-14|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-11-15|141.0|0|146.0|0|0.0|0|0.0|100
0|2020-11-16|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-11-17|156.0|0|156.0|0|0.0|0|0.0|100
0|2020-11-18|156.0|0|159.0|0|0.0|0|0.0|100
0|2020-11-19|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-11-20|170.0|0|172.0|0|0.0|0|0.0|100
0|2020-11-21|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-11-22|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-11-23|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-11-24|181.0|0|181.0|0|1.0|0|0.0|100
0|2020-11-25|181.0|0|187.0|0|1.0|0|0.0|100
0|2020-11-26|181.0|0|189.0|0|1.0|0|0.0|100
0|2020-11-27|189.0|0|189.0|0|1.0|0|0.0|100
0|2020-11-28|189.0|0|189.0|0|1.0|0|0.0|100
0|2020-11-29|191.0|0|191.0|0|1.0|0|0.0|100
0|2020-11-30|191.0|0|191.0|0|1.0|0|0.0|100
0|2020-12-01|191.0|0|193.0|0|1.0|0|0.0|100
0|2020-12-02|196.0|0|196.0|0|1.0|0|0.0|100
0|2020-12-03|199.0|0|199.0|0|2.0|0|0.0|100
0|2020-12-04|198.0|0|198.0|0|2.0|0|0.0|100
0|2020-12-05|197.0|0|197.0|0|2.0|0|0.0|100
0|2020-12-06|197.0|0|197.0|0|2.0|0|0.0|100
0|2020-12-07|197.0|0|197.0|0|2.0|0|0.0|100
0|2020-12-08|197.0|0|198.0|0|2.0|0|0.0|100
0|2020-12-09|199.0|0|199.0|0|2.0|0|0.0|100
0|2020-12-10|201.0|0|201.0|0|2.0|0|0.0|100
0|2020-12-11|208.0|0|208.0|0|2.0|0|0.0|100
0|2020-12-12|210.0|0|210.0|0|2.0|0|0.0|100
0|2020-12-13|210.0|0|214.0|0|2.0|0|0.0|100
0|2020-12-14|215.0|0|215.0|0|2.0|0|0.0|100
0|2020-12-15|222.0|0|222.0|0|2.0|0|0.0|100
0|2020-12-16|222.0|0|232.0|0|2.0|0|0.0|100
0|2020-12-17|264.0|0|264.0|0|2.0|0|0.0|100
0|2020-12-18|276.0|0|276.0|0|2.0|0|0.0|100
0|2020-12-19|290.0|0|290.0|0|2.0|0|0.0|100
0|2020-12-20|290.0|0|298.0|0|2.0|0|0.0|100
0|2020-12-21|301.0|0|301.0|0|2.0|0|0.0|100
0|2020-12-22|306.0|0|306.0|0|2.0|0|0.0|100
0|2020-12-23|324.0|0|324.0|0|2.0|0|0.0|100
0|2020-12-24|331.0|0|331.0|0|2.0|0|0.0|100
0|2020-12-25|335.0|0|335.0|0|2.0|0|0.0|100
0|2020-12-26|335.0|0|335.0|0|2.0|0|0.0|100
0|2020-12-27|336.0|0|336.0|0|2.0|0|0.0|100
0|2020-12-28|336.0|0|339.0|0|2.0|0|0.0|100
0|2020-12-29|336.0|0|343.0|0|2.0|0|0.0|100
0|2020-12-30|357.0|0|357.0|0|2.0|0|0.0|100
0|2020-12-31|377.0|0|377.0|0|2.0|0|0.0|100
0|2021-01-01|381.0|0|377.0|0|2.0|0|0.0|100
0|2021-01-02|381.0|0|385.0|0|2.0|0|0.0|100
0|2021-01-03|381.0|0|389.0|0|2.0|0|0.0|100
0|2021-01-04|394.0|0|394.0|0|2.0|0|0.0|100
0|2021-01-05|405.0|0|405.0|0|4.0|0|0.0|100
0|2021-01-06|411.0|0|411.0|0|4.0|0|0.0|100
0|2021-01-07|416.0|0|416.0|0|4.0|0|0.0|100
0|2021-01-08|423.0|0|423.0|0|5.0|0|0.0|100
0|2021-01-09|425.0|0|425.0|0|5.0|0|0.0|100
0|2021-01-10|429.0|0|429.0|0|5.0|0|0.0|100
0|2021-01-11|429.0|0|432.0|0|5.0|0|0.0|100
0|2021-01-12|429.0|0|455.0|0|5.0|0|0.0|100
0|2021-01-13|462.0|0|462.0|0|5.0|0|0.0|100
0|2021-01-14|462.0|0|466.0|0|5.0|0|0.0|100
0|2021-01-15|462.0|0|484.0|0|5.0|0|0.0|100
0|2021-01-16|492.0|0|492.0|0|7.0|0|0.0|100
0|2021-01-17|498.0|0|498.0|0|7.0|0|0.0|100
0|2021-01-18|507.0|0|507.0|0|7.0|0|0.0|100
0|2021-01-19|507.0|0|515.0|0|7.0|0|0.0|100
0|2021-01-20|527.0|0|527.0|0|7.0|0|0.0|100
0|2021-01-21|527.0|0|535.0|0|7.0|0|0.0|100
0|2021-01-22|544.0|0|544.0|0|8.0|0|0.0|100
0|2021-01-23|544.0|0|556.0|0|8.0|0|0.0|100
0|2021-01-24|556.0|0|556.0|0|8.0|0|0.0|100
0|2021-01-25|561.0|0|561.0|0|9.0|0|0.0|100
0|2021-01-26|561.0|0|587.0|0|9.0|0|0.0|100
0|2021-01-27|600.0|0|600.0|0|9.0|0|0.0|100
0|2021-01-28|603.0|0|603.0|0|9.0|0|0.0|100
0|2021-01-29|603.0|0|615.0|0|9.0|0|0.0|100
0|2021-01-30|618.0|0|618.0|0|10.0|0|0.0|100
0|2021-01-31|618.0|0|622.0|0|10.0|0|0.0|100
0|2021-02-01|634.0|0|634.0|0|10.0|0|0.0|100
0|2021-02-02|634.0|0|642.0|0|10.0|0|0.0|100
0|2021-02-03|651.0|0|651.0|0|10.0|0|0.0|100
0|2021-02-04|658.0|0|658.0|0|11.0|0|0.0|100
0|2021-02-05|661.0|0|661.0|0|11.0|0|0.0|100
0|2021-02-06|665.0|0|665.0|0|11.0|0|0.0|100
0|2021-02-07|674.0|0|674.0|0|12.0|0|0.0|100
0|2021-02-08|674.0|0|679.0|0|12.0|0|0.0|100
0|2021-02-09|682.0|0|682.0|0|13.0|0|0.0|100
0|2021-02-10|682.0|0|683.0|0|13.0|0|0.0|100
0|2021-02-11|685.0|0|685.0|0|13.0|0|0.0|100
