|dates|Franklin_Ohio_UnitedStates.JHU_ConfirmedCases.data|Franklin_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Franklin_Ohio_UnitedStates.NYT_ConfirmedCases.data|Franklin_Ohio_UnitedStates.NYT_ConfirmedCases.missing|Franklin_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Franklin_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Franklin_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Franklin_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-12|4002.0|0|4002.0|0|138.0|0|0.0|100
0|2020-05-13|4113.0|0|4113.0|0|148.0|0|0.0|100
0|2020-05-14|4227.0|0|4227.0|0|150.0|0|0.0|100
0|2020-05-15|4330.0|0|4330.0|0|156.0|0|0.0|100
0|2020-05-16|4420.0|0|4420.0|0|169.0|0|0.0|100
0|2020-05-17|4493.0|0|4493.0|0|170.0|0|0.0|100
0|2020-05-18|4574.0|0|4574.0|0|177.0|0|0.0|100
0|2020-05-19|4706.0|0|4706.0|0|193.0|0|0.0|100
0|2020-05-20|4793.0|0|4793.0|0|200.0|0|0.0|100
0|2020-05-21|4885.0|0|4885.0|0|205.0|0|0.0|100
0|2020-05-22|4996.0|0|4996.0|0|215.0|0|0.0|100
0|2020-05-23|5097.0|0|5097.0|0|224.0|0|0.0|100
0|2020-05-24|5188.0|0|5188.0|0|228.0|0|0.0|100
0|2020-05-25|5310.0|0|5310.0|0|237.0|0|0.0|100
0|2020-05-26|5414.0|0|5414.0|0|239.0|0|0.0|100
0|2020-05-27|5486.0|0|5486.0|0|243.0|0|0.0|100
0|2020-05-28|5566.0|0|5566.0|0|253.0|0|0.0|100
0|2020-05-29|5674.0|0|5674.0|0|256.0|0|0.0|100
0|2020-05-30|5773.0|0|5773.0|0|260.0|0|0.0|100
0|2020-05-31|5862.0|0|5862.0|0|262.0|0|0.0|100
0|2020-06-01|5933.0|0|5933.0|0|271.0|0|0.0|100
0|2020-06-02|5996.0|0|5996.0|0|279.0|0|0.0|100
0|2020-06-03|6112.0|0|6112.0|0|290.0|0|0.0|100
0|2020-06-04|6216.0|0|6216.0|0|293.0|0|0.0|100
0|2020-06-05|6323.0|0|6323.0|0|295.0|0|0.0|100
0|2020-06-06|6406.0|0|6406.0|0|297.0|0|0.0|100
0|2020-06-07|6512.0|0|6512.0|0|299.0|0|0.0|100
0|2020-06-08|6586.0|0|6586.0|0|300.0|0|0.0|100
0|2020-06-09|6667.0|0|6667.0|0|303.0|0|0.0|100
0|2020-06-10|6741.0|0|6741.0|0|313.0|0|0.0|100
0|2020-06-11|6844.0|0|6844.0|0|320.0|0|0.0|100
0|2020-06-12|6918.0|0|6918.0|0|325.0|0|0.0|100
0|2020-06-13|7030.0|0|7030.0|0|329.0|0|0.0|100
0|2020-06-14|7076.0|0|7076.0|0|329.0|0|0.0|100
0|2020-06-15|7202.0|0|7202.0|0|332.0|0|0.0|100
0|2020-06-16|7289.0|0|7289.0|0|334.0|0|0.0|100
0|2020-06-17|7365.0|0|7365.0|0|337.0|0|0.0|100
0|2020-06-18|7487.0|0|7487.0|0|342.0|0|0.0|100
0|2020-06-19|7590.0|0|7590.0|0|348.0|0|0.0|100
0|2020-06-20|7694.0|0|7694.0|0|357.0|0|0.0|100
0|2020-06-21|7794.0|0|7794.0|0|358.0|0|0.0|100
0|2020-06-22|7915.0|0|7915.0|0|358.0|0|0.0|100
0|2020-06-23|8029.0|0|8029.0|0|370.0|0|0.0|100
0|2020-06-24|8144.0|0|8144.0|0|376.0|0|0.0|100
0|2020-06-25|8310.0|0|8310.0|0|378.0|0|0.0|100
0|2020-06-26|8511.0|0|8511.0|0|383.0|0|0.0|100
0|2020-06-27|8694.0|0|8694.0|0|392.0|0|0.0|100
0|2020-06-28|8840.0|0|8840.0|0|393.0|0|0.0|100
0|2020-06-29|8982.0|0|8982.0|0|395.0|0|0.0|100
0|2020-06-30|9148.0|0|9148.0|0|404.0|0|0.0|100
0|2020-07-01|9338.0|0|9338.0|0|407.0|0|0.0|100
0|2020-07-02|9338.0|0|9338.0|0|407.0|0|0.0|100
0|2020-07-03|9825.0|0|9825.0|0|417.0|0|0.0|100
0|2020-07-04|10023.0|0|10023.0|0|420.0|0|0.0|100
0|2020-07-05|10271.0|0|10271.0|0|422.0|0|0.0|100
0|2020-07-06|10410.0|0|10410.0|0|429.0|0|0.0|100
0|2020-07-07|10587.0|0|10587.0|0|431.0|0|0.0|100
0|2020-07-08|10879.0|0|10879.0|0|439.0|0|0.0|100
0|2020-07-09|11122.0|0|11122.0|0|439.0|0|0.0|100
0|2020-07-10|11433.0|0|11433.0|0|443.0|0|0.0|100
0|2020-07-11|11724.0|0|11724.0|0|445.0|0|0.0|100
0|2020-07-12|12035.0|0|12035.0|0|447.0|0|0.0|100
0|2020-07-13|12301.0|0|12301.0|0|449.0|0|0.0|100
0|2020-07-14|12574.0|0|12574.0|0|449.0|0|0.0|100
0|2020-07-15|12823.0|0|12823.0|0|449.0|0|0.0|100
0|2020-07-16|13099.0|0|13099.0|0|456.0|0|0.0|100
0|2020-07-17|13412.0|0|13412.0|0|457.0|0|0.0|100
0|2020-07-18|13778.0|0|13778.0|0|461.0|0|0.0|100
0|2020-07-19|14001.0|0|14001.0|0|467.0|0|0.0|100
0|2020-07-20|14246.0|0|14246.0|0|468.0|0|0.0|100
0|2020-07-21|14432.0|0|14432.0|0|475.0|0|0.0|100
0|2020-07-22|14736.0|0|14736.0|0|478.0|0|0.0|100
0|2020-07-23|14993.0|0|14993.0|0|484.0|0|0.0|100
0|2020-07-24|15301.0|0|15301.0|0|487.0|0|0.0|100
0|2020-07-25|15548.0|0|15548.0|0|487.0|0|0.0|100
0|2020-07-26|15682.0|0|15682.0|0|489.0|0|0.0|100
0|2020-07-27|15862.0|0|15862.0|0|494.0|0|0.0|100
0|2020-07-28|16042.0|0|16042.0|0|496.0|0|0.0|100
0|2020-07-29|16311.0|0|16311.0|0|502.0|0|0.0|100
0|2020-07-30|16630.0|0|16630.0|0|507.0|0|0.0|100
0|2020-07-31|16842.0|0|16842.0|0|511.0|0|0.0|100
0|2020-08-01|16952.0|0|16952.0|0|513.0|0|0.0|100
0|2020-08-02|17107.0|0|17107.0|0|514.0|0|0.0|100
0|2020-08-03|17254.0|0|17254.0|0|514.0|0|0.0|100
0|2020-08-04|17404.0|0|17404.0|0|515.0|0|0.0|100
0|2020-08-05|17619.0|0|17619.0|0|517.0|0|0.0|100
0|2020-08-06|17834.0|0|17834.0|0|521.0|0|0.0|100
0|2020-08-07|18006.0|0|18006.0|0|522.0|0|0.0|100
0|2020-08-08|18182.0|0|18182.0|0|523.0|0|0.0|100
0|2020-08-09|18317.0|0|18317.0|0|524.0|0|0.0|100
0|2020-08-10|18483.0|0|18483.0|0|525.0|0|0.0|100
0|2020-08-11|18697.0|0|18697.0|0|529.0|0|0.0|100
0|2020-08-12|18965.0|0|18965.0|0|531.0|0|0.0|100
0|2020-08-13|19124.0|0|19124.0|0|533.0|0|0.0|100
0|2020-08-14|19287.0|0|19287.0|0|533.0|0|0.0|100
0|2020-08-15|19437.0|0|19437.0|0|537.0|0|0.0|100
0|2020-08-16|19553.0|0|19553.0|0|537.0|0|0.0|100
0|2020-08-17|19683.0|0|19683.0|0|537.0|0|0.0|100
0|2020-08-18|19818.0|0|19818.0|0|542.0|0|0.0|100
0|2020-08-19|19980.0|0|19980.0|0|545.0|0|0.0|100
0|2020-08-20|20150.0|0|20150.0|0|547.0|0|0.0|100
0|2020-08-21|20316.0|0|20316.0|0|551.0|0|0.0|100
0|2020-08-22|20443.0|0|20443.0|0|553.0|0|0.0|100
0|2020-08-23|20534.0|0|20534.0|0|553.0|0|0.0|100
0|2020-08-24|20659.0|0|20659.0|0|554.0|0|0.0|100
0|2020-08-25|20794.0|0|20794.0|0|554.0|0|0.0|100
0|2020-08-26|20954.0|0|20954.0|0|556.0|0|0.0|100
0|2020-08-27|21133.0|0|21133.0|0|556.0|0|0.0|100
0|2020-08-28|21320.0|0|21320.0|0|559.0|0|0.0|100
0|2020-08-29|21497.0|0|21497.0|0|582.0|0|0.0|100
0|2020-08-30|21619.0|0|21619.0|0|562.0|0|0.0|100
0|2020-08-31|21785.0|0|21785.0|0|562.0|0|0.0|100
0|2020-09-01|22005.0|0|22005.0|0|563.0|0|0.0|100
0|2020-09-02|22161.0|0|22161.0|0|563.0|0|0.0|100
0|2020-09-03|22392.0|0|22392.0|0|565.0|0|0.0|100
0|2020-09-04|22629.0|0|22629.0|0|565.0|0|0.0|100
0|2020-09-05|22935.0|0|22935.0|0|565.0|0|0.0|100
0|2020-09-06|23099.0|0|23099.0|0|565.0|0|0.0|100
0|2020-09-07|23295.0|0|23295.0|0|567.0|0|0.0|100
0|2020-09-08|23477.0|0|23477.0|0|570.0|0|0.0|100
0|2020-09-09|23763.0|0|23763.0|0|572.0|0|0.0|100
0|2020-09-10|23994.0|0|23994.0|0|573.0|0|0.0|100
0|2020-09-11|24144.0|0|24144.0|0|577.0|0|0.0|100
0|2020-09-12|24419.0|0|24419.0|0|579.0|0|0.0|100
0|2020-09-13|24590.0|0|24590.0|0|579.0|0|0.0|100
0|2020-09-14|24832.0|0|24832.0|0|579.0|0|0.0|100
0|2020-09-15|25067.0|0|25067.0|0|593.0|0|0.0|100
0|2020-09-16|25274.0|0|25274.0|0|599.0|0|0.0|100
0|2020-09-17|25445.0|0|25445.0|0|600.0|0|0.0|100
0|2020-09-18|25658.0|0|25658.0|0|603.0|0|0.0|100
0|2020-09-19|25846.0|0|25846.0|0|603.0|0|0.0|100
0|2020-09-20|25977.0|0|25977.0|0|603.0|0|0.0|100
0|2020-09-21|26134.0|0|26134.0|0|603.0|0|0.0|100
0|2020-09-22|26242.0|0|26242.0|0|603.0|0|0.0|100
0|2020-09-23|26393.0|0|26393.0|0|606.0|0|0.0|100
0|2020-09-24|26545.0|0|26545.0|0|606.0|0|0.0|100
0|2020-09-25|26704.0|0|26704.0|0|607.0|0|0.0|100
0|2020-09-26|26872.0|0|26872.0|0|607.0|0|0.0|100
0|2020-09-27|26961.0|0|26961.0|0|607.0|0|0.0|100
0|2020-09-28|27119.0|0|27119.0|0|607.0|0|0.0|100
0|2020-09-29|27283.0|0|27283.0|0|615.0|0|0.0|100
0|2020-09-30|27424.0|0|27424.0|0|615.0|0|0.0|100
0|2020-10-01|27600.0|0|27600.0|0|615.0|0|0.0|100
0|2020-10-02|27770.0|0|27770.0|0|629.0|0|0.0|100
0|2020-10-03|27908.0|0|27908.0|0|630.0|0|0.0|100
0|2020-10-04|28014.0|0|28014.0|0|630.0|0|0.0|100
0|2020-10-05|28131.0|0|28131.0|0|631.0|0|0.0|100
0|2020-10-06|28291.0|0|28291.0|0|633.0|0|0.0|100
0|2020-10-07|28520.0|0|28520.0|0|633.0|0|0.0|100
0|2020-10-08|28661.0|0|28661.0|0|633.0|0|0.0|100
0|2020-10-09|28841.0|0|28841.0|0|635.0|0|0.0|100
0|2020-10-10|29005.0|0|29005.0|0|635.0|0|0.0|100
0|2020-10-11|29141.0|0|29141.0|0|635.0|0|0.0|100
0|2020-10-12|29327.0|0|29327.0|0|635.0|0|0.0|100
0|2020-10-13|29507.0|0|29507.0|0|635.0|0|0.0|100
0|2020-10-14|29698.0|0|29698.0|0|635.0|0|0.0|100
0|2020-10-15|29901.0|0|29901.0|0|635.0|0|0.0|100
0|2020-10-16|30157.0|0|30157.0|0|635.0|0|0.0|100
0|2020-10-17|30401.0|0|30401.0|0|635.0|0|0.0|100
0|2020-10-18|30590.0|0|30590.0|0|635.0|0|0.0|100
0|2020-10-19|30777.0|0|30777.0|0|635.0|0|0.0|100
0|2020-10-20|30978.0|0|30978.0|0|635.0|0|0.0|100
0|2020-10-21|31221.0|0|31221.0|0|639.0|0|0.0|100
0|2020-10-22|31466.0|0|31466.0|0|640.0|0|0.0|100
0|2020-10-23|31703.0|0|31703.0|0|640.0|0|0.0|100
0|2020-10-24|31999.0|0|31999.0|0|642.0|0|0.0|100
0|2020-10-25|32241.0|0|32241.0|0|642.0|0|0.0|100
0|2020-10-26|32468.0|0|32468.0|0|642.0|0|0.0|100
0|2020-10-27|32767.0|0|32767.0|0|642.0|0|0.0|100
0|2020-10-28|33084.0|0|33084.0|0|643.0|0|0.0|100
0|2020-10-29|33397.0|0|33397.0|0|643.0|0|0.0|100
0|2020-10-30|33858.0|0|33858.0|0|643.0|0|0.0|100
0|2020-10-31|34104.0|0|34104.0|0|643.0|0|0.0|100
0|2020-11-01|34517.0|0|34517.0|0|643.0|0|0.0|100
0|2020-11-02|34871.0|0|34871.0|0|643.0|0|0.0|100
0|2020-11-03|35292.0|0|35292.0|0|643.0|0|0.0|100
0|2020-11-04|35700.0|0|35700.0|0|643.0|0|0.0|100
0|2020-11-05|36228.0|0|36228.0|0|643.0|0|0.0|100
0|2020-11-06|36812.0|0|36812.0|0|643.0|0|0.0|100
0|2020-11-07|37523.0|0|37523.0|0|643.0|0|0.0|100
0|2020-11-08|38022.0|0|38022.0|0|643.0|0|0.0|100
0|2020-11-09|38504.0|0|38504.0|0|643.0|0|0.0|100
0|2020-11-10|39230.0|0|39230.0|0|643.0|0|0.0|100
0|2020-11-11|39917.0|0|39917.0|0|645.0|0|0.0|100
0|2020-11-12|40621.0|0|40621.0|0|646.0|0|0.0|100
0|2020-11-13|41295.0|0|41295.0|0|651.0|0|0.0|100
0|2020-11-14|42123.0|0|42123.0|0|651.0|0|0.0|100
0|2020-11-15|42896.0|0|42896.0|0|651.0|0|0.0|100
0|2020-11-16|43520.0|0|43520.0|0|651.0|0|0.0|100
0|2020-11-17|44159.0|0|44159.0|0|651.0|0|0.0|100
0|2020-11-18|44809.0|0|44809.0|0|653.0|0|0.0|100
0|2020-11-19|45650.0|0|45650.0|0|658.0|0|0.0|100
0|2020-11-20|46473.0|0|46473.0|0|663.0|0|0.0|100
0|2020-11-21|47321.0|0|47321.0|0|664.0|0|0.0|100
0|2020-11-22|48389.0|0|48389.0|0|665.0|0|0.0|100
0|2020-11-23|49267.0|0|49267.0|0|665.0|0|0.0|100
0|2020-11-24|50231.0|0|50231.0|0|667.0|0|0.0|100
0|2020-11-25|51161.0|0|51161.0|0|671.0|0|0.0|100
0|2020-11-26|51161.0|0|51161.0|0|671.0|0|0.0|100
0|2020-11-27|52652.0|0|52652.0|0|672.0|0|0.0|100
0|2020-11-28|53293.0|0|53293.0|0|672.0|0|0.0|100
0|2020-11-29|53887.0|0|53887.0|0|672.0|0|0.0|100
0|2020-11-30|54467.0|0|54467.0|0|672.0|0|0.0|100
0|2020-12-01|55382.0|0|55382.0|0|672.0|0|0.0|100
0|2020-12-02|56123.0|0|56123.0|0|674.0|0|0.0|100
0|2020-12-03|57040.0|0|57040.0|0|674.0|0|0.0|100
0|2020-12-04|58099.0|0|58099.0|0|678.0|0|0.0|100
0|2020-12-05|59137.0|0|59137.0|0|680.0|0|0.0|100
0|2020-12-06|60093.0|0|60093.0|0|680.0|0|0.0|100
0|2020-12-07|60938.0|0|60938.0|0|682.0|0|0.0|100
0|2020-12-08|64130.0|0|64130.0|0|682.0|0|0.0|100
0|2020-12-09|65094.0|0|65094.0|0|682.0|0|0.0|100
0|2020-12-10|66184.0|0|66184.0|0|690.0|0|0.0|100
0|2020-12-11|67043.0|0|67043.0|0|691.0|0|0.0|100
0|2020-12-12|68157.0|0|68157.0|0|692.0|0|0.0|100
0|2020-12-13|69074.0|0|69074.0|0|693.0|0|0.0|100
0|2020-12-14|69961.0|0|69961.0|0|693.0|0|0.0|100
0|2020-12-15|70879.0|0|70879.0|0|693.0|0|0.0|100
0|2020-12-16|71538.0|0|71538.0|0|693.0|0|0.0|100
0|2020-12-17|72583.0|0|72583.0|0|693.0|0|0.0|100
0|2020-12-18|73651.0|0|73651.0|0|693.0|0|0.0|100
0|2020-12-19|74477.0|0|74477.0|0|693.0|0|0.0|100
0|2020-12-20|75316.0|0|75316.0|0|693.0|0|0.0|100
0|2020-12-21|76188.0|0|76188.0|0|695.0|0|0.0|100
0|2020-12-22|77087.0|0|77087.0|0|695.0|0|0.0|100
0|2020-12-23|77807.0|0|77807.0|0|695.0|0|0.0|100
0|2020-12-24|78759.0|0|78759.0|0|696.0|0|0.0|100
0|2020-12-25|78759.0|0|78759.0|0|696.0|0|0.0|100
0|2020-12-26|79986.0|0|79986.0|0|697.0|0|0.0|100
0|2020-12-27|80939.0|0|80939.0|0|697.0|0|0.0|100
0|2020-12-28|81515.0|0|81515.0|0|697.0|0|0.0|100
0|2020-12-29|82402.0|0|82402.0|0|697.0|0|0.0|100
0|2020-12-30|83105.0|0|83105.0|0|698.0|0|0.0|100
0|2020-12-31|84050.0|0|84050.0|0|698.0|0|0.0|100
0|2021-01-01|84050.0|0|84050.0|0|698.0|0|0.0|100
0|2021-01-02|85553.0|0|85553.0|0|698.0|0|0.0|100
0|2021-01-03|86446.0|0|86446.0|0|698.0|0|0.0|100
0|2021-01-04|87106.0|0|87106.0|0|698.0|0|0.0|100
0|2021-01-05|87784.0|0|87784.0|0|700.0|0|0.0|100
0|2021-01-06|88447.0|0|88447.0|0|700.0|0|0.0|100
0|2021-01-07|89439.0|0|89439.0|0|700.0|0|0.0|100
0|2021-01-08|90416.0|0|90416.0|0|700.0|0|0.0|100
0|2021-01-09|91391.0|0|91391.0|0|700.0|0|0.0|100
0|2021-01-10|92060.0|0|92060.0|0|700.0|0|0.0|100
0|2021-01-11|93057.0|0|93057.0|0|701.0|0|0.0|100
0|2021-01-12|93903.0|0|93903.0|0|702.0|0|0.0|100
0|2021-01-13|94591.0|0|94591.0|0|702.0|0|0.0|100
0|2021-01-14|95508.0|0|95508.0|0|704.0|0|0.0|100
0|2021-01-15|96280.0|0|96280.0|0|704.0|0|0.0|100
0|2021-01-16|96935.0|0|96935.0|0|704.0|0|0.0|100
0|2021-01-17|97493.0|0|97493.0|0|705.0|0|0.0|100
0|2021-01-18|97996.0|0|97996.0|0|705.0|0|0.0|100
0|2021-01-19|98533.0|0|98533.0|0|705.0|0|0.0|100
0|2021-01-20|99253.0|0|99253.0|0|706.0|0|0.0|100
0|2021-01-21|100046.0|0|100046.0|0|706.0|0|0.0|100
0|2021-01-22|100550.0|0|100550.0|0|707.0|0|0.0|100
0|2021-01-23|101171.0|0|101171.0|0|707.0|0|0.0|100
0|2021-01-24|101705.0|0|101705.0|0|707.0|0|0.0|100
