|dates|Wood_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Wood_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Wood_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Wood_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Wood_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Wood_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Wood_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Wood_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-18|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-19|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-20|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-21|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-22|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-23|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-24|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-25|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-26|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-27|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-28|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-05-29|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-05-30|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-05-31|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-01|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-02|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-03|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-04|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-05|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-06|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-07|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-08|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-09|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-10|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-11|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-12|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-06-13|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-06-14|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-06-15|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-06-16|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-06-17|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-06-18|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-06-19|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-20|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-06-21|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-22|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-23|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-06-24|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-06-25|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-06-26|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-06-27|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-06-28|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-06-29|49.0|0|49.0|0|1.0|0|0.0|100
0|2020-06-30|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-07-01|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-07-02|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-07-03|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-07-04|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-07-05|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-07-06|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-07-07|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-07-08|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-07-09|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-07-10|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-07-11|103.0|0|103.0|0|1.0|0|0.0|100
0|2020-07-12|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-07-13|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-07-14|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-07-15|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-07-16|120.0|0|120.0|0|1.0|0|0.0|100
0|2020-07-17|124.0|0|124.0|0|1.0|0|0.0|100
0|2020-07-18|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-07-19|133.0|0|133.0|0|1.0|0|0.0|100
0|2020-07-20|135.0|0|135.0|0|1.0|0|0.0|100
0|2020-07-21|140.0|0|140.0|0|1.0|0|0.0|100
0|2020-07-22|140.0|0|140.0|0|1.0|0|0.0|100
0|2020-07-23|152.0|0|152.0|0|1.0|0|0.0|100
0|2020-07-24|156.0|0|156.0|0|1.0|0|0.0|100
0|2020-07-25|161.0|0|161.0|0|1.0|0|0.0|100
0|2020-07-26|165.0|0|165.0|0|1.0|0|0.0|100
0|2020-07-27|171.0|0|171.0|0|1.0|0|0.0|100
0|2020-07-28|176.0|0|176.0|0|1.0|0|0.0|100
0|2020-07-29|189.0|0|189.0|0|1.0|0|0.0|100
0|2020-07-30|204.0|0|204.0|0|1.0|0|0.0|100
0|2020-07-31|216.0|0|216.0|0|1.0|0|0.0|100
0|2020-08-01|229.0|0|229.0|0|1.0|0|0.0|100
0|2020-08-02|238.0|0|238.0|0|1.0|0|0.0|100
0|2020-08-03|241.0|0|241.0|0|1.0|0|0.0|100
0|2020-08-04|255.0|0|255.0|0|1.0|0|0.0|100
0|2020-08-05|263.0|0|263.0|0|1.0|0|0.0|100
0|2020-08-06|268.0|0|268.0|0|1.0|0|0.0|100
0|2020-08-07|276.0|0|276.0|0|1.0|0|0.0|100
0|2020-08-08|286.0|0|286.0|0|1.0|0|0.0|100
0|2020-08-09|291.0|0|291.0|0|1.0|0|0.0|100
0|2020-08-10|305.0|0|305.0|0|1.0|0|0.0|100
0|2020-08-11|322.0|0|322.0|0|2.0|0|0.0|100
0|2020-08-12|327.0|0|327.0|0|2.0|0|0.0|100
0|2020-08-13|339.0|0|339.0|0|2.0|0|0.0|100
0|2020-08-14|357.0|0|357.0|0|2.0|0|0.0|100
0|2020-08-15|372.0|0|372.0|0|2.0|0|0.0|100
0|2020-08-16|379.0|0|379.0|0|2.0|0|0.0|100
0|2020-08-17|381.0|0|381.0|0|2.0|0|0.0|100
0|2020-08-18|381.0|0|384.0|0|2.0|0|0.0|100
0|2020-08-19|389.0|0|389.0|0|2.0|0|0.0|100
0|2020-08-20|399.0|0|399.0|0|2.0|0|0.0|100
0|2020-08-21|406.0|0|406.0|0|2.0|0|0.0|100
0|2020-08-22|413.0|0|413.0|0|2.0|0|0.0|100
0|2020-08-23|417.0|0|417.0|0|2.0|0|0.0|100
0|2020-08-24|418.0|0|418.0|0|2.0|0|0.0|100
0|2020-08-25|421.0|0|421.0|0|2.0|0|0.0|100
0|2020-08-26|425.0|0|425.0|0|2.0|0|0.0|100
0|2020-08-27|431.0|0|431.0|0|2.0|0|0.0|100
0|2020-08-28|440.0|0|440.0|0|2.0|0|0.0|100
0|2020-08-29|450.0|0|450.0|0|2.0|0|0.0|100
0|2020-08-30|456.0|0|456.0|0|2.0|0|0.0|100
0|2020-08-31|458.0|0|458.0|0|2.0|0|0.0|100
0|2020-09-01|472.0|0|472.0|0|3.0|0|0.0|100
0|2020-09-02|478.0|0|478.0|0|3.0|0|0.0|100
0|2020-09-03|489.0|0|489.0|0|3.0|0|0.0|100
0|2020-09-04|506.0|0|531.0|0|3.0|0|0.0|100
0|2020-09-05|516.0|0|543.0|0|3.0|0|0.0|100
0|2020-09-06|525.0|0|552.0|0|3.0|0|0.0|100
0|2020-09-07|530.0|0|557.0|0|3.0|0|0.0|100
0|2020-09-08|531.0|0|558.0|0|3.0|0|0.0|100
0|2020-09-09|538.0|0|564.0|0|3.0|0|0.0|100
0|2020-09-10|541.0|0|570.0|0|3.0|0|0.0|100
0|2020-09-11|555.0|0|585.0|0|3.0|0|0.0|100
0|2020-09-12|563.0|0|593.0|0|3.0|0|0.0|100
0|2020-09-13|575.0|0|606.0|0|3.0|0|0.0|100
0|2020-09-14|579.0|0|610.0|0|3.0|0|0.0|100
0|2020-09-15|590.0|0|619.0|0|3.0|0|0.0|100
0|2020-09-16|616.0|0|647.0|0|3.0|0|0.0|100
0|2020-09-17|627.0|0|661.0|0|3.0|0|0.0|100
0|2020-09-18|653.0|0|690.0|0|3.0|0|0.0|100
0|2020-09-19|702.0|0|702.0|0|3.0|0|0.0|100
0|2020-09-20|718.0|0|718.0|0|4.0|0|0.0|100
0|2020-09-21|692.0|0|732.0|0|4.0|0|0.0|100
0|2020-09-22|707.0|0|748.0|0|4.0|0|0.0|100
0|2020-09-23|718.0|0|764.0|0|4.0|0|0.0|100
0|2020-09-24|739.0|0|784.0|0|5.0|0|0.0|100
0|2020-09-25|759.0|0|808.0|0|5.0|0|0.0|100
0|2020-09-26|792.0|0|840.0|0|5.0|0|0.0|100
0|2020-09-27|826.0|0|873.0|0|5.0|0|0.0|100
0|2020-09-28|829.0|0|877.0|0|5.0|0|0.0|100
0|2020-09-29|831.0|0|881.0|0|5.0|0|0.0|100
0|2020-09-30|857.0|0|906.0|0|5.0|0|0.0|100
0|2020-10-01|878.0|0|928.0|0|5.0|0|0.0|100
0|2020-10-02|906.0|0|955.0|0|5.0|0|0.0|100
0|2020-10-03|924.0|0|974.0|0|5.0|0|0.0|100
0|2020-10-04|944.0|0|994.0|0|6.0|0|0.0|100
0|2020-10-05|960.0|0|1010.0|0|7.0|0|0.0|100
0|2020-10-06|968.0|0|1018.0|0|7.0|0|0.0|100
0|2020-10-07|987.0|0|1040.0|0|7.0|0|0.0|100
0|2020-10-08|1013.0|0|1067.0|0|7.0|0|0.0|100
0|2020-10-09|1058.0|0|1116.0|0|7.0|0|0.0|100
0|2020-10-10|1088.0|0|1149.0|0|7.0|0|0.0|100
0|2020-10-11|1114.0|0|1180.0|0|7.0|0|0.0|100
0|2020-10-12|1132.0|0|1198.0|0|7.0|0|0.0|100
0|2020-10-13|1152.0|0|1220.0|0|8.0|0|0.0|100
0|2020-10-14|1182.0|0|1249.0|0|8.0|0|0.0|100
0|2020-10-15|1226.0|0|1296.0|0|9.0|0|0.0|100
0|2020-10-16|1254.0|0|1324.0|0|9.0|0|0.0|100
0|2020-10-17|1254.0|0|1324.0|0|9.0|0|0.0|100
0|2020-10-18|1254.0|0|1324.0|0|9.0|0|0.0|100
0|2020-10-19|1371.0|0|1446.0|0|9.0|0|0.0|100
0|2020-10-20|1389.0|0|1467.0|0|9.0|0|0.0|100
0|2020-10-21|1426.0|0|1503.0|0|9.0|0|0.0|100
0|2020-10-22|1444.0|0|1526.0|0|9.0|0|0.0|100
0|2020-10-23|1536.0|0|1619.0|0|9.0|0|0.0|100
0|2020-10-24|1572.0|0|1654.0|0|9.0|0|0.0|100
0|2020-10-25|1621.0|0|1714.0|0|9.0|0|0.0|100
0|2020-10-26|1634.0|0|1728.0|0|9.0|0|0.0|100
0|2020-10-27|1679.0|0|1776.0|0|9.0|0|0.0|100
0|2020-10-28|1708.0|0|1816.0|0|9.0|0|0.0|100
0|2020-10-29|1773.0|0|1882.0|0|9.0|0|0.0|100
0|2020-10-30|1834.0|0|1947.0|0|10.0|0|0.0|100
0|2020-10-31|1917.0|0|2040.0|0|10.0|0|0.0|100
0|2020-11-01|1933.0|0|2056.0|0|10.0|0|0.0|100
0|2020-11-02|1959.0|0|2085.0|0|10.0|0|0.0|100
0|2020-11-03|2051.0|0|2172.0|0|10.0|0|0.0|100
0|2020-11-04|2188.0|0|2314.0|0|15.0|0|0.0|100
0|2020-11-05|2208.0|0|2337.0|0|15.0|0|0.0|100
0|2020-11-06|2273.0|0|2406.0|0|15.0|0|0.0|100
0|2020-11-07|2348.0|0|2483.0|0|15.0|0|0.0|100
0|2020-11-08|2457.0|0|2594.0|0|15.0|0|0.0|100
0|2020-11-09|2690.0|0|2690.0|0|15.0|0|0.0|100
0|2020-11-10|2812.0|0|2812.0|0|16.0|0|0.0|100
0|2020-11-11|2871.0|0|2871.0|0|18.0|0|0.0|100
0|2020-11-12|2972.0|0|2972.0|0|18.0|0|0.0|100
0|2020-11-13|3131.0|0|3131.0|0|18.0|0|0.0|100
0|2020-11-14|3262.0|0|3262.0|0|19.0|0|0.0|100
0|2020-11-15|3291.0|0|3291.0|0|19.0|0|0.0|100
0|2020-11-16|3320.0|0|3320.0|0|19.0|0|0.0|100
0|2020-11-17|3406.0|0|3406.0|0|19.0|0|0.0|100
0|2020-11-18|3612.0|0|3612.0|0|20.0|0|0.0|100
0|2020-11-19|3727.0|0|3727.0|0|22.0|0|0.0|100
0|2020-11-20|3884.0|0|3884.0|0|27.0|0|0.0|100
0|2020-11-21|3952.0|0|3952.0|0|29.0|0|0.0|100
0|2020-11-22|4005.0|0|4005.0|0|29.0|0|0.0|100
0|2020-11-23|4095.0|0|4095.0|0|30.0|0|0.0|100
0|2020-11-24|4142.0|0|4142.0|0|30.0|0|0.0|100
0|2020-11-25|4215.0|0|4215.0|0|30.0|0|0.0|100
0|2020-11-26|4319.0|0|4319.0|0|30.0|0|0.0|100
0|2020-11-27|4319.0|0|4319.0|0|30.0|0|0.0|100
0|2020-11-28|4391.0|0|4391.0|0|31.0|0|0.0|100
0|2020-11-29|4457.0|0|4457.0|0|32.0|0|0.0|100
0|2020-11-30|4476.0|0|4476.0|0|32.0|0|0.0|100
0|2020-12-01|4503.0|0|4503.0|0|33.0|0|0.0|100
0|2020-12-02|4622.0|0|4622.0|0|34.0|0|0.0|100
0|2020-12-03|4677.0|0|4677.0|0|37.0|0|0.0|100
0|2020-12-04|4816.0|0|4816.0|0|39.0|0|0.0|100
0|2020-12-05|4881.0|0|4881.0|0|39.0|0|0.0|100
0|2020-12-06|4949.0|0|4949.0|0|39.0|0|0.0|100
0|2020-12-07|4965.0|0|4965.0|0|39.0|0|0.0|100
0|2020-12-08|5004.0|0|5004.0|0|39.0|0|0.0|100
0|2020-12-09|5056.0|0|5056.0|0|40.0|0|0.0|100
0|2020-12-10|5149.0|0|5149.0|0|40.0|0|0.0|100
0|2020-12-11|5207.0|0|5207.0|0|40.0|0|0.0|100
0|2020-12-12|5273.0|0|5273.0|0|40.0|0|0.0|100
0|2020-12-13|5309.0|0|5309.0|0|40.0|0|0.0|100
0|2020-12-14|5333.0|0|5333.0|0|40.0|0|0.0|100
0|2020-12-15|5376.0|0|5376.0|0|41.0|0|0.0|100
0|2020-12-16|5412.0|0|5412.0|0|42.0|0|0.0|100
0|2020-12-17|5474.0|0|5474.0|0|45.0|0|0.0|100
0|2020-12-18|5535.0|0|5535.0|0|44.0|0|0.0|100
0|2020-12-19|5606.0|0|5606.0|0|44.0|0|0.0|100
0|2020-12-20|5631.0|0|5631.0|0|44.0|0|0.0|100
0|2020-12-21|5657.0|0|5657.0|0|46.0|0|0.0|100
0|2020-12-22|5680.0|0|5680.0|0|47.0|0|0.0|100
0|2020-12-23|5757.0|0|5757.0|0|47.0|0|0.0|100
0|2020-12-24|5786.0|0|5786.0|0|49.0|0|0.0|100
0|2020-12-25|5800.0|0|5800.0|0|49.0|0|0.0|100
0|2020-12-26|5807.0|0|5807.0|0|49.0|0|0.0|100
0|2020-12-27|5892.0|0|5892.0|0|49.0|0|0.0|100
0|2020-12-28|5896.0|0|5896.0|0|53.0|0|0.0|100
0|2020-12-29|5927.0|0|5927.0|0|53.0|0|0.0|100
0|2020-12-30|5965.0|0|5965.0|0|53.0|0|0.0|100
0|2020-12-31|6022.0|0|6022.0|0|58.0|0|0.0|100
0|2021-01-01|6049.0|0|6049.0|0|58.0|0|0.0|100
0|2021-01-02|6063.0|0|6063.0|0|58.0|0|0.0|100
0|2021-01-03|6104.0|0|6104.0|0|58.0|0|0.0|100
0|2021-01-04|6117.0|0|6117.0|0|58.0|0|0.0|100
0|2021-01-05|6154.0|0|6154.0|0|63.0|0|0.0|100
0|2021-01-06|6185.0|0|6185.0|0|64.0|0|0.0|100
0|2021-01-07|6217.0|0|6217.0|0|64.0|0|0.0|100
0|2021-01-08|6254.0|0|6254.0|0|64.0|0|0.0|100
0|2021-01-09|6318.0|0|6318.0|0|64.0|0|0.0|100
0|2021-01-10|6333.0|0|6333.0|0|64.0|0|0.0|100
0|2021-01-11|6345.0|0|6345.0|0|65.0|0|0.0|100
0|2021-01-12|6373.0|0|6373.0|0|70.0|0|0.0|100
0|2021-01-13|6399.0|0|6399.0|0|70.0|0|0.0|100
0|2021-01-14|6425.0|0|6425.0|0|72.0|0|0.0|100
0|2021-01-15|6458.0|0|6458.0|0|72.0|0|0.0|100
0|2021-01-16|6473.0|0|6473.0|0|74.0|0|0.0|100
0|2021-01-17|6507.0|0|6507.0|0|74.0|0|0.0|100
0|2021-01-18|6516.0|0|6516.0|0|74.0|0|0.0|100
0|2021-01-19|6521.0|0|6521.0|0|74.0|0|0.0|100
0|2021-01-20|6555.0|0|6555.0|0|74.0|0|0.0|100
0|2021-01-21|6581.0|0|6581.0|0|74.0|0|0.0|100
0|2021-01-22|6616.0|0|6616.0|0|74.0|0|0.0|100
0|2021-01-23|6642.0|0|6642.0|0|75.0|0|0.0|100
0|2021-01-24|6665.0|0|6665.0|0|75.0|0|0.0|100
0|2021-01-25|6671.0|0|6671.0|0|75.0|0|0.0|100
0|2021-01-26|6684.0|0|6684.0|0|76.0|0|0.0|100
0|2021-01-27|6718.0|0|6718.0|0|77.0|0|0.0|100
0|2021-01-28|6756.0|0|6756.0|0|77.0|0|0.0|100
0|2021-01-29|6783.0|0|6783.0|0|77.0|0|0.0|100
0|2021-01-30|6810.0|0|6810.0|0|78.0|0|0.0|100
0|2021-01-31|6826.0|0|6826.0|0|78.0|0|0.0|100
0|2021-02-01|6837.0|0|6837.0|0|78.0|0|0.0|100
0|2021-02-02|6851.0|0|6851.0|0|78.0|0|0.0|100
