|dates|Hancock_Georgia_UnitedStates.AveragePrecipitationTotal.data|Hancock_Georgia_UnitedStates.AveragePrecipitationTotal.missing|Hancock_Georgia_UnitedStates.AveragePrecipitation.data|Hancock_Georgia_UnitedStates.AveragePrecipitation.missing|Hancock_Georgia_UnitedStates.AverageWindDirection.data|Hancock_Georgia_UnitedStates.AverageWindDirection.missing|Hancock_Georgia_UnitedStates.AverageWindSpeed.data|Hancock_Georgia_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|211.14583333333334|0|4.25|0
0|2020-01-02|0.0|0|0.0|0|31.09375|0|1.0677083333333333|0
0|2020-01-03|0.0|0|0.0|0|123.4375|0|2.8854166666666665|0
0|2020-01-04|0.0|0|0.0|0|222.60416666666666|0|9.552083333333334|0
0|2020-01-05|0.0|0|0.0|0|222.8125|0|5.84375|0
0|2020-01-06|0.0|0|0.0|0|75.41666666666667|0|1.5|0
0|2020-01-07|0.0|0|0.0|0|194.6875|0|6.625|0
0|2020-01-08|0.0|0|0.0|0|179.0625|0|3.0416666666666665|0
0|2020-01-09|0.0|0|0.0|0|61.666666666666664|0|2.65625|0
0|2020-01-10|0.0|0|0.0|0|103.4375|0|4.1875|0
0|2020-01-11|0.0|0|0.0|0|183.75|0|6.75|0
0|2020-01-12|0.0|0|0.0|0|69.79166666666667|0|0.9375|0
0|2020-01-13|0.0|0|0.0|0|9.0625|0|0.20833333333333334|0
0|2020-01-14|0.0|0|0.0|0|42.5|0|0.7708333333333334|0
0|2020-01-15|0.0|0|0.0|0|16.5625|0|0.3333333333333333|0
0|2020-01-16|0.0|0|0.0|0|219.27083333333334|0|4.895833333333333|0
0|2020-01-17|0.0|0|0.0|0|69.0625|0|6.083333333333333|0
0|2020-01-18|0.0|0|0.0|0|81.97916666666667|0|3.9791666666666665|0
0|2020-01-19|0.0|0|0.0|0|279.0625|0|9.65625|0
0|2020-01-20|0.0|0|0.0|0|255.41666666666666|0|6.09375|0
0|2020-01-21|0.0|0|0.0|0|106.875|0|4.25|0
0|2020-01-22|0.0|0|0.0|0|83.85416666666667|0|4.9375|0
0|2020-01-23|0.0|0|0.0|0|74.58333333333333|0|5.322916666666667|0
0|2020-01-24|0.0|0|0.0|0|99.0625|0|2.4270833333333335|0
0|2020-01-25|0.0|0|0.0|0|283.4375|0|7.604166666666667|0
0|2020-01-26|0.0|0|0.0|0|239.16666666666666|0|4.802083333333333|0
0|2020-01-27|0.0|0|0.0|0|130.41666666666666|0|2.2552083333333335|0
0|2020-01-28|0.0|0|0.0|0|175.0|0|3.0416666666666665|0
0|2020-01-29|0.0|0|0.0|0|33.125|0|0.6979166666666666|0
0|2020-01-30|0.0|0|0.0|0|53.28125|0|3.0625|0
0|2020-01-31|0.0|0|0.0|0|67.5|0|5.229166666666667|0
0|2020-02-01|0.0|0|0.0|0|212.8125|0|4.572916666666667|0
0|2020-02-02|0.0|0|0.0|0|231.04166666666666|0|7.010416666666667|0
0|2020-02-03|0.0|0|0.0|0|87.08333333333333|0|1.78125|0
0|2020-02-04|0.0|0|0.0|0|71.04166666666667|0|1.46875|0
0|2020-02-05|0.0|0|0.0|0|107.1875|0|2.6354166666666665|0
0|2020-02-06|0.0|0|0.0|0|176.66666666666666|0|5.458333333333333|0
0|2020-02-07|0.0|0|0.0|0|261.6666666666667|0|11.28125|0
0|2020-02-08|0.0|0|0.0|0|30.104166666666668|0|0.7916666666666666|0
0|2020-02-09|0.0|0|0.0|0|42.291666666666664|0|2.1041666666666665|0
0|2020-02-10|0.0|0|0.0|0|30.833333333333332|0|0.9895833333333334|0
0|2020-02-11|0.0|0|0.0|0|160.625|0|3.8958333333333335|0
0|2020-02-12|0.0|0|0.0|0|46.40625|0|0.9114583333333334|0
0|2020-02-13|0.0|0|0.0|0|240.9375|0|6.5|0
0|2020-02-14|0.0|0|0.0|0|291.4583333333333|0|6.197916666666667|0
0|2020-02-15|0.0|0|0.0|0|83.22916666666667|0|2.875|0
0|2020-02-16|0.0|0|0.0|0|61.041666666666664|0|1.9375|0
0|2020-02-17|0.0|0|0.0|0|49.166666666666664|0|1.78125|0
0|2020-02-18|0.0|0|0.0|0|35.9375|0|1.03125|0
0|2020-02-19|0.0|0|0.0|0|98.125|0|3.28125|0
0|2020-02-20|0.0|0|0.0|0|65.3125|0|6.916666666666667|0
0|2020-02-21|0.0|0|0.0|0|51.666666666666664|0|6.020833333333333|0
0|2020-02-22|0.0|0|0.0|0|9.375|0|0.53125|0
0|2020-02-23|0.0|0|0.0|0|13.333333333333334|0|0.375|0
0|2020-02-24|0.0|0|0.0|0|49.895833333333336|0|2.125|0
0|2020-02-25|0.0|0|0.0|0|82.29166666666667|0|1.65625|0
0|2020-02-26|0.0|0|0.0|0|212.1875|0|6.625|0
0|2020-02-27|0.0|0|0.0|0|295.7291666666667|0|9.479166666666666|0
0|2020-02-28|0.0|0|0.0|0|210.3125|0|6.375|0
0|2020-02-29|0.0|0|0.0|0|193.85416666666666|0|7.583333333333333|0
0|2020-03-01|0.0|0|0.0|0|46.25|0|0.8541666666666666|0
0|2020-03-02|0.0|0|0.0|0|42.395833333333336|0|1.1875|0
0|2020-03-03|0.0|0|0.0|0|154.0625|0|3.0833333333333335|0
0|2020-03-04|0.0|0|0.0|0|55.625|0|1.0520833333333333|0
0|2020-03-05|0.0|0|0.0|0|90.9375|0|4.958333333333333|0
0|2020-03-06|0.0|0|0.0|0|312.7083333333333|0|10.604166666666666|0
0|2020-03-07|0.0|0|0.0|0|178.28125|0|4.317708333333333|0
0|2020-03-08|0.0|0|0.0|0|46.666666666666664|0|1.5104166666666667|0
0|2020-03-09|0.0|0|0.0|0|70.20833333333333|0|1.875|0
0|2020-03-10|0.0|0|0.0|0|85.625|0|1.6875|0
0|2020-03-11|0.0|0|0.0|0|73.33333333333333|0|1.4270833333333333|0
0|2020-03-12|0.0|0|0.0|0|63.333333333333336|0|1.4270833333333333|0
0|2020-03-13|0.0|0|0.0|0|193.02083333333334|0|3.9166666666666665|0
0|2020-03-14|0.0|0|0.0|0|34.479166666666664|0|1.2916666666666667|0
0|2020-03-15|0.0|0|0.0|0|51.875|0|0.6041666666666666|0
0|2020-03-16|0.0|0|0.0|0|89.58333333333333|0|5.708333333333333|0
0|2020-03-17|0.0|0|0.0|0|21.145833333333332|0|0.9166666666666666|0
0|2020-03-18|0.0|0|0.0|0|69.47916666666667|0|1.9791666666666667|0
0|2020-03-19|0.0|0|0.0|0|67.91666666666667|0|1.8333333333333333|0
0|2020-03-20|0.0|0|0.0|0|114.6875|0|2.75|0
0|2020-03-21|0.0|0|0.0|0|257.8125|0|5.625|0
0|2020-03-22|0.0|0|0.0|0|139.01041666666666|0|5.453125|0
0|2020-03-23|0.0|0|0.0|0|52.708333333333336|0|2.34375|0
0|2020-03-24|0.0|0|0.0|0|77.60416666666667|0|2.09375|0
0|2020-03-25|0.0|0|0.0|0|240.83333333333334|0|6.53125|0
0|2020-03-26|0.0|0|0.0|0|70.3125|0|2.6979166666666665|0
0|2020-03-27|0.0|0|0.0|0|96.875|0|1.9791666666666667|0
0|2020-03-28|0.0|0|0.0|0|118.33333333333333|0|2.6770833333333335|0
0|2020-03-29|0.0|0|0.0|0|171.45833333333334|0|4.125|0
0|2020-03-30|0.0|0|0.0|0|212.91666666666666|0|3.4791666666666665|0
0|2020-03-31|0.0|0|0.0|0|145.72916666666666|0|4.614583333333333|0
0|2020-04-01|0.0|0|0.0|0|301.875|0|7.333333333333333|0
0|2020-04-02|0.0|0|0.0|0|128.33333333333334|0|2.2395833333333335|0
0|2020-04-03|0.0|0|0.0|0|48.541666666666664|0|1.1145833333333333|0
0|2020-04-04|0.0|0|0.0|0|32.395833333333336|0|1.0|0
0|2020-04-05|0.0|0|0.0|0|32.604166666666664|0|0.84375|0
0|2020-04-06|0.0|0|0.0|0|60.520833333333336|0|0.9166666666666666|0
0|2020-04-07|0.0|0|0.0|0|119.89583333333333|0|2.8229166666666665|0
0|2020-04-08|0.0|0|0.0|0|160.52083333333334|0|3.6770833333333335|0
0|2020-04-09|0.0|0|0.0|0|243.22916666666666|0|8.114583333333334|0
0|2020-04-10|0.0|0|0.0|0|290.625|0|8.333333333333334|0
0|2020-04-11|0.0|0|0.0|0|50.0|0|1.0729166666666667|0
0|2020-04-12|0.0|0|0.0|0|75.41666666666667|0|2.7604166666666665|0
0|2020-04-13|0.0|0|0.0|0|250.20833333333334|0|7.333333333333333|0
0|2020-04-14|0.0|0|0.0|0|239.375|0|4.40625|0
0|2020-04-15|0.0|0|0.0|0|294.4791666666667|0|6.885416666666667|0
0|2020-04-16|0.0|0|0.0|0|163.54166666666666|0|3.5833333333333335|0
0|2020-04-17|0.0|0|0.0|0|68.4375|0|1.9166666666666667|0
0|2020-04-18|0.0|0|0.0|0|198.22916666666666|0|6.0625|0
0|2020-04-19|0.0|0|0.0|0|46.666666666666664|0|1.6979166666666667|0
0|2020-04-20|0.0|0|0.0|0|216.71875|0|6.052083333333333|0
0|2020-04-21|0.0|0|0.0|0|200.3125|0|6.875|0
0|2020-04-22|0.0|0|0.0|0|131.5625|0|2.3854166666666665|0
0|2020-04-23|0.0|0|0.0|0|130.83333333333334|0|5.989583333333333|0
0|2020-04-24|0.0|0|0.0|0|207.60416666666666|0|5.822916666666667|0
0|2020-04-25|0.0|0|0.0|0|83.95833333333333|0|2.21875|0
0|2020-04-26|0.0|0|0.0|0|283.9583333333333|0|11.677083333333334|0
0|2020-04-27|0.0|0|0.0|0|239.58333333333334|0|5.958333333333333|0
0|2020-04-28|0.0|0|0.0|0|53.020833333333336|0|1.03125|0
0|2020-04-29|0.0|0|0.0|0|116.77083333333333|0|3.6979166666666665|0
0|2020-04-30|0.0|0|0.0|0|153.85416666666666|0|5.197916666666667|0
0|2020-05-01|0.0|0|0.0|0|253.125|0|7.885416666666667|0
0|2020-05-02|0.0|0|0.0|0|33.125|0|1.0208333333333333|0
0|2020-05-03|0.0|0|0.0|0|130.0|0|2.7083333333333335|0
0|2020-05-04|0.0|0|0.0|0|141.04166666666666|0|2.53125|0
0|2020-05-05|0.0|0|0.0|0|161.14583333333334|0|3.625|0
0|2020-05-06|0.0|0|0.0|0|301.4583333333333|0|11.489583333333334|0
0|2020-05-07|0.0|0|0.0|0|237.8125|0|5.572916666666667|0
0|2020-05-08|0.0|0|0.0|0|103.75|0|2.34375|0
0|2020-05-09|0.0|0|0.0|0|184.16666666666666|0|4.385416666666667|0
0|2020-05-10|0.0|0|0.0|0|54.0625|0|1.1354166666666667|0
0|2020-05-11|0.0|0|0.0|0|217.1875|0|6.5|0
0|2020-05-12|0.0|0|0.0|0|56.979166666666664|0|2.03125|0
0|2020-05-13|0.0|0|0.0|0|50.729166666666664|0|1.6666666666666667|0
0|2020-05-14|0.0|0|0.0|0|112.8125|0|3.2291666666666665|0
0|2020-05-15|0.0|0|0.0|0|66.97916666666667|0|1.6041666666666667|0
0|2020-05-16|0.0|0|0.0|0|52.083333333333336|0|2.2083333333333335|0
0|2020-05-17|0.0|0|0.0|0|35.104166666666664|0|1.3333333333333333|0
0|2020-05-18|0.0|0|0.0|0|47.604166666666664|0|1.0|0
0|2020-05-19|0.0|0|0.0|0|128.4375|0|3.8333333333333335|0
0|2020-05-20|0.0|0|0.0|0|58.4375|0|5.583333333333333|0
0|2020-05-21|0.0|0|0.0|0|79.0625|0|2.2395833333333335|0
