|dates|Bailey_Texas_UnitedStates.JHU_ConfirmedCases.data|Bailey_Texas_UnitedStates.JHU_ConfirmedCases.missing|Bailey_Texas_UnitedStates.NYT_ConfirmedCases.data|Bailey_Texas_UnitedStates.NYT_ConfirmedCases.missing|Bailey_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Bailey_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Bailey_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Bailey_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-15|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-05-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-18|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-19|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-20|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-21|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-22|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-23|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-24|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-25|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-26|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-27|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-28|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-29|14.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-30|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-31|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-01|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-02|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-03|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-04|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-05|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-06|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-07|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-08|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-09|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-10|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-11|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-12|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-13|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-14|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-15|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-16|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-17|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-06-18|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-06-19|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-06-20|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-06-21|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-06-22|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-06-23|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-06-24|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-06-25|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-06-26|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-06-27|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-06-28|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-06-29|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-06-30|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-07-01|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-07-02|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-07-03|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-07-04|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-07-05|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-07-06|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-07-07|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-07-08|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-07-09|111.0|0|111.0|0|1.0|0|0.0|100
0|2020-07-10|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-07-11|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-07-12|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-07-13|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-07-14|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-07-15|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-07-16|117.0|0|117.0|0|1.0|0|0.0|100
0|2020-07-17|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-07-18|120.0|0|120.0|0|1.0|0|0.0|100
0|2020-07-19|120.0|0|120.0|0|1.0|0|0.0|100
0|2020-07-20|125.0|0|125.0|0|1.0|0|0.0|100
0|2020-07-21|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-07-22|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-07-23|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-07-24|130.0|0|130.0|0|2.0|0|0.0|100
0|2020-07-25|132.0|0|132.0|0|3.0|0|0.0|100
0|2020-07-26|132.0|0|132.0|0|3.0|0|0.0|100
0|2020-07-27|132.0|0|132.0|0|3.0|0|0.0|100
0|2020-07-28|141.0|0|141.0|0|3.0|0|0.0|100
0|2020-07-29|148.0|0|148.0|0|3.0|0|0.0|100
0|2020-07-30|151.0|0|151.0|0|3.0|0|0.0|100
0|2020-07-31|156.0|0|156.0|0|4.0|0|0.0|100
0|2020-08-01|158.0|0|158.0|0|4.0|0|0.0|100
0|2020-08-02|158.0|0|158.0|0|4.0|0|0.0|100
0|2020-08-03|158.0|0|158.0|0|4.0|0|0.0|100
0|2020-08-04|159.0|0|159.0|0|4.0|0|0.0|100
0|2020-08-05|166.0|0|166.0|0|4.0|0|0.0|100
0|2020-08-06|168.0|0|168.0|0|4.0|0|0.0|100
0|2020-08-07|170.0|0|170.0|0|4.0|0|0.0|100
0|2020-08-08|171.0|0|171.0|0|4.0|0|0.0|100
0|2020-08-09|171.0|0|171.0|0|4.0|0|0.0|100
0|2020-08-10|171.0|0|171.0|0|4.0|0|0.0|100
0|2020-08-11|175.0|0|175.0|0|4.0|0|0.0|100
0|2020-08-12|179.0|0|179.0|0|4.0|0|0.0|100
0|2020-08-13|180.0|0|180.0|0|4.0|0|0.0|100
0|2020-08-14|183.0|0|183.0|0|4.0|0|0.0|100
0|2020-08-15|187.0|0|187.0|0|4.0|0|0.0|100
0|2020-08-16|187.0|0|187.0|0|4.0|0|0.0|100
0|2020-08-17|187.0|0|187.0|0|4.0|0|0.0|100
0|2020-08-18|195.0|0|195.0|0|4.0|0|0.0|100
0|2020-08-19|195.0|0|195.0|0|4.0|0|0.0|100
0|2020-08-20|196.0|0|196.0|0|4.0|0|0.0|100
0|2020-08-21|196.0|0|196.0|0|4.0|0|0.0|100
0|2020-08-22|196.0|0|196.0|0|4.0|0|0.0|100
0|2020-08-23|196.0|0|196.0|0|4.0|0|0.0|100
0|2020-08-24|196.0|0|196.0|0|4.0|0|0.0|100
0|2020-08-25|198.0|0|198.0|0|4.0|0|0.0|100
0|2020-08-26|199.0|0|199.0|0|4.0|0|0.0|100
0|2020-08-27|199.0|0|199.0|0|4.0|0|0.0|100
0|2020-08-28|202.0|0|202.0|0|4.0|0|0.0|100
0|2020-08-29|202.0|0|202.0|0|4.0|0|0.0|100
0|2020-08-30|202.0|0|202.0|0|4.0|0|0.0|100
0|2020-08-31|202.0|0|202.0|0|4.0|0|0.0|100
0|2020-09-01|202.0|0|202.0|0|4.0|0|0.0|100
0|2020-09-02|202.0|0|202.0|0|4.0|0|0.0|100
0|2020-09-03|202.0|0|202.0|0|4.0|0|0.0|100
0|2020-09-04|202.0|0|203.0|0|4.0|0|0.0|100
0|2020-09-05|203.0|0|203.0|0|4.0|0|0.0|100
0|2020-09-06|203.0|0|203.0|0|4.0|0|0.0|100
0|2020-09-07|203.0|0|203.0|0|4.0|0|0.0|100
0|2020-09-08|203.0|0|203.0|0|4.0|0|0.0|100
0|2020-09-09|203.0|0|203.0|0|4.0|0|0.0|100
0|2020-09-10|203.0|0|203.0|0|4.0|0|0.0|100
0|2020-09-11|203.0|0|203.0|0|4.0|0|0.0|100
0|2020-09-12|204.0|0|204.0|0|4.0|0|0.0|100
0|2020-09-13|204.0|0|204.0|0|4.0|0|0.0|100
0|2020-09-14|204.0|0|204.0|0|4.0|0|0.0|100
0|2020-09-15|204.0|0|204.0|0|4.0|0|0.0|100
0|2020-09-16|205.0|0|205.0|0|4.0|0|0.0|100
0|2020-09-17|207.0|0|207.0|0|5.0|0|0.0|100
0|2020-09-18|206.0|0|206.0|0|5.0|0|0.0|100
0|2020-09-19|206.0|0|206.0|0|5.0|0|0.0|100
0|2020-09-20|206.0|0|206.0|0|5.0|0|0.0|100
0|2020-09-21|206.0|0|206.0|0|5.0|0|0.0|100
0|2020-09-22|210.0|0|210.0|0|5.0|0|0.0|100
0|2020-09-23|214.0|0|214.0|0|5.0|0|0.0|100
0|2020-09-24|217.0|0|217.0|0|5.0|0|0.0|100
0|2020-09-25|217.0|0|217.0|0|5.0|0|0.0|100
0|2020-09-26|219.0|0|219.0|0|5.0|0|0.0|100
0|2020-09-27|219.0|0|219.0|0|5.0|0|0.0|100
0|2020-09-28|219.0|0|219.0|0|5.0|0|0.0|100
0|2020-09-29|224.0|0|224.0|0|5.0|0|0.0|100
0|2020-09-30|226.0|0|226.0|0|5.0|0|0.0|100
0|2020-10-01|226.0|0|226.0|0|5.0|0|0.0|100
0|2020-10-02|228.0|0|228.0|0|5.0|0|0.0|100
0|2020-10-03|228.0|0|228.0|0|5.0|0|0.0|100
0|2020-10-04|228.0|0|228.0|0|5.0|0|0.0|100
0|2020-10-05|228.0|0|228.0|0|5.0|0|0.0|100
0|2020-10-06|232.0|0|232.0|0|5.0|0|0.0|100
0|2020-10-07|231.0|0|231.0|0|5.0|0|0.0|100
0|2020-10-08|235.0|0|235.0|0|5.0|0|0.0|100
0|2020-10-09|238.0|0|238.0|0|5.0|0|0.0|100
0|2020-10-10|241.0|0|241.0|0|5.0|0|0.0|100
0|2020-10-11|244.0|0|244.0|0|5.0|0|0.0|100
0|2020-10-12|244.0|0|244.0|0|5.0|0|0.0|100
0|2020-10-13|243.0|0|243.0|0|5.0|0|0.0|100
0|2020-10-14|246.0|0|246.0|0|5.0|0|0.0|100
0|2020-10-15|251.0|0|251.0|0|5.0|0|0.0|100
0|2020-10-16|256.0|0|256.0|0|5.0|0|0.0|100
0|2020-10-17|260.0|0|260.0|0|5.0|0|0.0|100
0|2020-10-18|264.0|0|264.0|0|5.0|0|0.0|100
0|2020-10-19|264.0|0|264.0|0|5.0|0|0.0|100
0|2020-10-20|264.0|0|264.0|0|5.0|0|0.0|100
0|2020-10-21|264.0|0|264.0|0|5.0|0|0.0|100
0|2020-10-22|264.0|0|264.0|0|5.0|0|0.0|100
0|2020-10-23|264.0|0|271.0|0|5.0|0|0.0|100
0|2020-10-24|264.0|0|280.0|0|5.0|0|0.0|100
0|2020-10-25|264.0|0|280.0|0|5.0|0|0.0|100
0|2020-10-26|264.0|0|280.0|0|5.0|0|0.0|100
0|2020-10-27|264.0|0|296.0|0|5.0|0|0.0|100
0|2020-10-28|264.0|0|296.0|0|5.0|0|0.0|100
0|2020-10-29|264.0|0|296.0|0|5.0|0|0.0|100
0|2020-10-30|264.0|0|311.0|0|5.0|0|0.0|100
0|2020-10-31|264.0|0|311.0|0|5.0|0|0.0|100
0|2020-11-01|264.0|0|311.0|0|5.0|0|0.0|100
0|2020-11-02|311.0|0|311.0|0|5.0|0|0.0|100
0|2020-11-03|314.0|0|314.0|0|5.0|0|0.0|100
0|2020-11-04|327.0|0|327.0|0|5.0|0|0.0|100
0|2020-11-05|334.0|0|334.0|0|5.0|0|0.0|100
0|2020-11-06|334.0|0|334.0|0|5.0|0|0.0|100
0|2020-11-07|359.0|0|359.0|0|5.0|0|0.0|100
0|2020-11-08|359.0|0|359.0|0|5.0|0|0.0|100
0|2020-11-09|359.0|0|359.0|0|5.0|0|0.0|100
0|2020-11-10|359.0|0|378.0|0|5.0|0|0.0|100
0|2020-11-11|385.0|0|385.0|0|5.0|0|0.0|100
0|2020-11-12|385.0|0|385.0|0|5.0|0|0.0|100
0|2020-11-13|407.0|0|407.0|0|5.0|0|0.0|100
0|2020-11-14|408.0|0|408.0|0|5.0|0|0.0|100
0|2020-11-15|408.0|0|408.0|0|5.0|0|0.0|100
0|2020-11-16|409.0|0|409.0|0|5.0|0|0.0|100
0|2020-11-17|409.0|0|422.0|0|5.0|0|0.0|100
0|2020-11-18|409.0|0|422.0|0|5.0|0|0.0|100
0|2020-11-19|409.0|0|435.0|0|5.0|0|0.0|100
0|2020-11-20|409.0|0|439.0|0|5.0|0|0.0|100
0|2020-11-21|409.0|0|454.0|0|5.0|0|0.0|100
0|2020-11-22|409.0|0|454.0|0|5.0|0|0.0|100
0|2020-11-23|409.0|0|454.0|0|5.0|0|0.0|100
0|2020-11-24|455.0|0|455.0|0|6.0|0|0.0|100
0|2020-11-25|455.0|0|455.0|0|6.0|0|0.0|100
0|2020-11-26|455.0|0|470.0|0|6.0|0|0.0|100
0|2020-11-27|455.0|0|470.0|0|6.0|0|0.0|100
0|2020-11-28|455.0|0|471.0|0|6.0|0|0.0|100
0|2020-11-29|471.0|0|471.0|0|6.0|0|0.0|100
0|2020-11-30|471.0|0|471.0|0|6.0|0|0.0|100
0|2020-12-01|471.0|0|476.0|0|6.0|0|0.0|100
0|2020-12-02|486.0|0|486.0|0|6.0|0|0.0|100
0|2020-12-03|492.0|0|492.0|0|8.0|0|0.0|100
0|2020-12-04|496.0|0|496.0|0|8.0|0|0.0|100
0|2020-12-05|503.0|0|503.0|0|9.0|0|0.0|100
0|2020-12-06|503.0|0|503.0|0|9.0|0|0.0|100
0|2020-12-07|506.0|0|506.0|0|9.0|0|0.0|100
0|2020-12-08|506.0|0|510.0|0|9.0|0|0.0|100
0|2020-12-09|506.0|0|512.0|0|9.0|0|0.0|100
0|2020-12-10|506.0|0|512.0|0|9.0|0|0.0|100
0|2020-12-11|523.0|0|683.0|0|9.0|0|0.0|100
0|2020-12-12|526.0|0|690.0|0|11.0|0|0.0|100
0|2020-12-13|526.0|0|690.0|0|11.0|0|0.0|100
0|2020-12-14|526.0|0|690.0|0|11.0|0|0.0|100
0|2020-12-15|526.0|0|693.0|0|11.0|0|0.0|100
0|2020-12-16|526.0|0|694.0|0|11.0|0|0.0|100
0|2020-12-17|702.0|0|702.0|0|11.0|0|0.0|100
0|2020-12-18|702.0|0|703.0|0|11.0|0|0.0|100
0|2020-12-19|703.0|0|703.0|0|11.0|0|0.0|100
0|2020-12-20|703.0|0|703.0|0|11.0|0|0.0|100
0|2020-12-21|703.0|0|703.0|0|11.0|0|0.0|100
0|2020-12-22|709.0|0|709.0|0|11.0|0|0.0|100
0|2020-12-23|715.0|0|715.0|0|11.0|0|0.0|100
0|2020-12-24|715.0|0|715.0|0|11.0|0|0.0|100
0|2020-12-25|715.0|0|715.0|0|11.0|0|0.0|100
0|2020-12-26|715.0|0|715.0|0|11.0|0|0.0|100
0|2020-12-27|715.0|0|715.0|0|11.0|0|0.0|100
0|2020-12-28|715.0|0|715.0|0|11.0|0|0.0|100
0|2020-12-29|716.0|0|716.0|0|11.0|0|0.0|100
0|2020-12-30|719.0|0|719.0|0|12.0|0|0.0|100
0|2020-12-31|718.0|0|718.0|0|13.0|0|0.0|100
0|2021-01-01|718.0|0|719.0|0|13.0|0|0.0|100
0|2021-01-02|718.0|0|719.0|0|13.0|0|0.0|100
0|2021-01-03|718.0|0|719.0|0|13.0|0|0.0|100
0|2021-01-04|719.0|0|719.0|0|13.0|0|0.0|100
0|2021-01-05|719.0|0|721.0|0|13.0|0|0.0|100
0|2021-01-06|728.0|0|728.0|0|13.0|0|0.0|100
0|2021-01-07|728.0|0|729.0|0|13.0|0|0.0|100
0|2021-01-08|728.0|0|731.0|0|13.0|0|0.0|100
0|2021-01-09|734.0|0|734.0|0|13.0|0|0.0|100
0|2021-01-10|734.0|0|734.0|0|13.0|0|0.0|100
0|2021-01-11|734.0|0|734.0|0|13.0|0|0.0|100
0|2021-01-12|734.0|0|736.0|0|13.0|0|0.0|100
0|2021-01-13|736.0|0|736.0|0|13.0|0|0.0|100
0|2021-01-14|736.0|0|739.0|0|13.0|0|0.0|100
0|2021-01-15|736.0|0|740.0|0|13.0|0|0.0|100
0|2021-01-16|741.0|0|741.0|0|13.0|0|0.0|100
0|2021-01-17|741.0|0|741.0|0|14.0|0|0.0|100
0|2021-01-18|741.0|0|741.0|0|14.0|0|0.0|100
0|2021-01-19|741.0|0|742.0|0|14.0|0|0.0|100
0|2021-01-20|741.0|0|751.0|0|14.0|0|0.0|100
0|2021-01-21|751.0|0|751.0|0|16.0|0|0.0|100
0|2021-01-22|751.0|0|756.0|0|16.0|0|0.0|100
0|2021-01-23|758.0|0|758.0|0|16.0|0|0.0|100
0|2021-01-24|758.0|0|758.0|0|16.0|0|0.0|100
0|2021-01-25|758.0|0|758.0|0|16.0|0|0.0|100
0|2021-01-26|761.0|0|761.0|0|16.0|0|0.0|100
0|2021-01-27|761.0|0|763.0|0|16.0|0|0.0|100
0|2021-01-28|762.0|0|762.0|0|16.0|0|0.0|100
0|2021-01-29|762.0|0|762.0|0|16.0|0|0.0|100
0|2021-01-30|762.0|0|765.0|0|16.0|0|0.0|100
0|2021-01-31|762.0|0|765.0|0|16.0|0|0.0|100
0|2021-02-01|762.0|0|765.0|0|16.0|0|0.0|100
0|2021-02-02|762.0|0|767.0|0|16.0|0|0.0|100
0|2021-02-03|767.0|0|767.0|0|16.0|0|0.0|100
0|2021-02-04|767.0|0|767.0|0|16.0|0|0.0|100
0|2021-02-05|767.0|0|767.0|0|16.0|0|0.0|100
0|2021-02-06|767.0|0|767.0|0|16.0|0|0.0|100
0|2021-02-07|767.0|0|767.0|0|16.0|0|0.0|100
0|2021-02-08|767.0|0|767.0|0|16.0|0|0.0|100
0|2021-02-09|767.0|0|770.0|0|16.0|0|0.0|100
0|2021-02-10|779.0|0|779.0|0|16.0|0|0.0|100
0|2021-02-11|780.0|0|780.0|0|16.0|0|0.0|100
