|dates|Walker_Alabama_UnitedStates.JHU_ConfirmedCases.data|Walker_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Walker_Alabama_UnitedStates.NYT_ConfirmedCases.data|Walker_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Walker_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Walker_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Walker_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Walker_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-05-15|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-05-16|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-05-17|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-05-18|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-05-19|148.0|0|148.0|0|1.0|0|0.0|100
0|2020-05-20|164.0|0|164.0|0|1.0|0|0.0|100
0|2020-05-21|168.0|0|172.0|0|1.0|0|0.0|100
0|2020-05-22|179.0|0|179.0|0|1.0|0|0.0|100
0|2020-05-23|191.0|0|191.0|0|1.0|0|0.0|100
0|2020-05-24|198.0|0|198.0|0|1.0|0|0.0|100
0|2020-05-25|239.0|0|239.0|0|1.0|0|0.0|100
0|2020-05-26|272.0|0|272.0|0|1.0|0|0.0|100
0|2020-05-27|282.0|0|282.0|0|1.0|0|0.0|100
0|2020-05-28|299.0|0|299.0|0|1.0|0|0.0|100
0|2020-05-29|330.0|0|330.0|0|2.0|0|0.0|100
0|2020-05-30|344.0|0|344.0|0|2.0|0|0.0|100
0|2020-05-31|354.0|0|354.0|0|2.0|0|0.0|100
0|2020-06-01|370.0|0|380.0|0|2.0|0|0.0|100
0|2020-06-02|378.0|0|388.0|0|2.0|0|0.0|100
0|2020-06-03|381.0|0|391.0|0|2.0|0|0.0|100
0|2020-06-04|386.0|0|396.0|0|2.0|0|0.0|100
0|2020-06-05|397.0|0|407.0|0|3.0|0|0.0|100
0|2020-06-06|433.0|0|443.0|0|3.0|0|0.0|100
0|2020-06-07|452.0|0|462.0|0|3.0|0|0.0|100
0|2020-06-08|460.0|0|470.0|0|5.0|0|0.0|100
0|2020-06-09|467.0|0|477.0|0|6.0|0|0.0|100
0|2020-06-10|481.0|0|491.0|0|6.0|0|0.0|100
0|2020-06-11|500.0|0|510.0|0|6.0|0|0.0|100
0|2020-06-12|523.0|0|533.0|0|6.0|0|0.0|100
0|2020-06-13|540.0|0|550.0|0|6.0|0|0.0|100
0|2020-06-14|568.0|0|578.0|0|6.0|0|0.0|100
0|2020-06-15|578.0|0|588.0|0|6.0|0|0.0|100
0|2020-06-16|611.0|0|621.0|0|6.0|0|0.0|100
0|2020-06-17|616.0|0|626.0|0|6.0|0|0.0|100
0|2020-06-18|642.0|0|652.0|0|8.0|0|0.0|100
0|2020-06-19|664.0|0|674.0|0|8.0|0|0.0|100
0|2020-06-20|669.0|0|679.0|0|8.0|0|0.0|100
0|2020-06-21|683.0|0|693.0|0|8.0|0|0.0|100
0|2020-06-22|695.0|0|705.0|0|8.0|0|0.0|100
0|2020-06-23|712.0|0|722.0|0|10.0|0|0.0|100
0|2020-06-24|731.0|0|741.0|0|12.0|0|0.0|100
0|2020-06-25|751.0|0|761.0|0|12.0|0|0.0|100
0|2020-06-26|763.0|0|774.0|0|13.0|0|0.0|100
0|2020-06-27|780.0|0|791.0|0|13.0|0|0.0|100
0|2020-06-28|786.0|0|797.0|0|13.0|0|0.0|100
0|2020-06-29|827.0|0|840.0|0|15.0|0|0.0|100
0|2020-06-30|843.0|0|855.0|0|17.0|0|0.0|100
0|2020-07-01|867.0|0|880.0|0|23.0|0|0.0|100
0|2020-07-02|871.0|0|884.0|0|23.0|0|0.0|100
0|2020-07-03|905.0|0|918.0|0|24.0|0|0.0|100
0|2020-07-04|914.0|0|927.0|0|24.0|0|0.0|100
0|2020-07-05|939.0|0|952.0|0|24.0|0|0.0|100
0|2020-07-06|978.0|0|991.0|0|24.0|0|0.0|100
0|2020-07-07|985.0|0|998.0|0|25.0|0|0.0|100
0|2020-07-08|1018.0|0|1031.0|0|25.0|0|0.0|100
0|2020-07-09|1051.0|0|1066.0|0|27.0|0|0.0|100
0|2020-07-10|1056.0|0|1070.0|0|31.0|0|0.0|100
0|2020-07-11|1061.0|0|1077.0|0|31.0|0|0.0|100
0|2020-07-12|1075.0|0|1091.0|0|32.0|0|0.0|100
0|2020-07-13|1113.0|0|1129.0|0|32.0|0|0.0|100
0|2020-07-14|1126.0|0|1143.0|0|35.0|0|0.0|100
0|2020-07-15|1135.0|0|1152.0|0|37.0|0|0.0|100
0|2020-07-16|1160.0|0|1178.0|0|43.0|0|0.0|100
0|2020-07-17|1202.0|0|1220.0|0|48.0|0|0.0|100
0|2020-07-18|1226.0|0|1243.0|0|50.0|0|0.0|100
0|2020-07-19|1237.0|0|1254.0|0|50.0|0|0.0|100
0|2020-07-20|1257.0|0|1274.0|0|50.0|0|0.0|100
0|2020-07-21|1258.0|0|1276.0|0|50.0|0|0.0|100
0|2020-07-22|1271.0|0|1290.0|0|53.0|0|0.0|100
0|2020-07-23|1293.0|0|1312.0|0|54.0|0|0.0|100
0|2020-07-24|1338.0|0|1358.0|0|55.0|0|0.0|100
0|2020-07-25|1356.0|0|1377.0|0|55.0|0|0.0|100
0|2020-07-26|1364.0|0|1385.0|0|57.0|0|0.0|100
0|2020-07-27|1398.0|0|1419.0|0|57.0|0|0.0|100
0|2020-07-28|1407.0|0|1429.0|0|57.0|0|0.0|100
0|2020-07-29|1407.0|0|1432.0|0|59.0|0|0.0|100
0|2020-07-30|1420.0|0|1445.0|0|60.0|0|0.0|100
0|2020-07-31|1441.0|0|1466.0|0|61.0|0|0.0|100
0|2020-08-01|1450.0|0|1475.0|0|63.0|0|0.0|100
0|2020-08-02|1457.0|0|1484.0|0|63.0|0|0.0|100
0|2020-08-03|1470.0|0|1500.0|0|63.0|0|0.0|100
0|2020-08-04|1474.0|0|1506.0|0|64.0|0|0.0|100
0|2020-08-05|1479.0|0|1511.0|0|64.0|0|0.0|100
0|2020-08-06|1498.0|0|1532.0|0|64.0|0|0.0|100
0|2020-08-07|1502.0|0|1536.0|0|64.0|0|0.0|100
0|2020-08-08|1520.0|0|1555.0|0|64.0|0|0.0|100
0|2020-08-09|1526.0|0|1561.0|0|64.0|0|0.0|100
0|2020-08-10|1539.0|0|1577.0|0|64.0|0|0.0|100
0|2020-08-11|1544.0|0|1584.0|0|65.0|0|0.0|100
0|2020-08-12|1548.0|0|1588.0|0|65.0|0|0.0|100
0|2020-08-13|1562.0|0|1603.0|0|65.0|0|0.0|100
0|2020-08-14|1584.0|0|1624.0|0|66.0|0|0.0|100
0|2020-08-15|1599.0|0|1648.0|0|66.0|0|0.0|100
0|2020-08-16|1618.0|0|1670.0|0|66.0|0|0.0|100
0|2020-08-17|1628.0|0|1684.0|0|66.0|0|0.0|100
0|2020-08-18|1645.0|0|1703.0|0|67.0|0|0.0|100
0|2020-08-19|1658.0|0|1718.0|0|67.0|0|0.0|100
0|2020-08-20|1684.0|0|1749.0|0|67.0|0|0.0|100
0|2020-08-21|1696.0|0|1761.0|0|67.0|0|0.0|100
0|2020-08-22|1706.0|0|1771.0|0|67.0|0|0.0|100
0|2020-08-23|1713.0|0|1778.0|0|67.0|0|0.0|100
0|2020-08-24|1744.0|0|1832.0|0|67.0|0|0.0|100
0|2020-08-25|1746.0|0|1839.0|0|67.0|0|0.0|100
0|2020-08-26|1758.0|0|1853.0|0|67.0|0|0.0|100
0|2020-08-27|1776.0|0|1873.0|0|68.0|0|0.0|100
0|2020-08-28|1790.0|0|1886.0|0|70.0|0|0.0|100
0|2020-08-29|1808.0|0|1900.0|0|72.0|0|0.0|100
0|2020-08-30|1815.0|0|1907.0|0|72.0|0|0.0|100
0|2020-08-31|1823.0|0|1914.0|0|73.0|0|0.0|100
0|2020-09-01|1843.0|0|1937.0|0|73.0|0|0.0|100
0|2020-09-02|1843.0|0|1945.0|0|73.0|0|0.0|100
0|2020-09-03|1881.0|0|1977.0|0|74.0|0|0.0|100
0|2020-09-04|1902.0|0|2000.0|0|74.0|0|0.0|100
0|2020-09-05|1908.0|0|2008.0|0|74.0|0|0.0|100
0|2020-09-06|1926.0|0|2029.0|0|74.0|0|0.0|100
0|2020-09-07|1958.0|0|2061.0|0|74.0|0|0.0|100
0|2020-09-08|1958.0|0|2067.0|0|74.0|0|0.0|100
0|2020-09-09|1975.0|0|2085.0|0|74.0|0|0.0|100
0|2020-09-10|1985.0|0|2099.0|0|75.0|0|0.0|100
0|2020-09-11|1998.0|0|2113.0|0|76.0|0|0.0|100
0|2020-09-12|2007.0|0|2124.0|0|76.0|0|0.0|100
0|2020-09-13|2034.0|0|2153.0|0|76.0|0|0.0|100
0|2020-09-14|2034.0|0|2159.0|0|76.0|0|0.0|100
0|2020-09-15|2174.0|0|2164.0|0|80.0|0|0.0|100
0|2020-09-16|2174.0|0|2174.0|0|80.0|0|0.0|100
0|2020-09-17|2177.0|0|2177.0|0|80.0|0|0.0|100
0|2020-09-18|2191.0|0|2191.0|0|80.0|0|0.0|100
0|2020-09-19|2207.0|0|2207.0|0|80.0|0|0.0|100
0|2020-09-20|2207.0|0|2226.0|0|80.0|0|0.0|100
0|2020-09-21|2243.0|0|2243.0|0|80.0|0|0.0|100
0|2020-09-22|2250.0|0|2250.0|0|80.0|0|0.0|100
0|2020-09-23|2253.0|0|2253.0|0|83.0|0|0.0|100
0|2020-09-24|2284.0|0|2284.0|0|83.0|0|0.0|100
0|2020-09-25|2306.0|0|2306.0|0|83.0|0|0.0|100
0|2020-09-26|2316.0|0|2316.0|0|84.0|0|0.0|100
0|2020-09-27|2319.0|0|2319.0|0|84.0|0|0.0|100
0|2020-09-28|2330.0|0|2330.0|0|84.0|0|0.0|100
0|2020-09-29|2354.0|0|2354.0|0|85.0|0|0.0|100
0|2020-09-30|2369.0|0|2369.0|0|87.0|0|0.0|100
0|2020-10-01|2376.0|0|2376.0|0|88.0|0|0.0|100
0|2020-10-02|2403.0|0|2403.0|0|88.0|0|0.0|100
0|2020-10-03|2415.0|0|2415.0|0|88.0|0|0.0|100
0|2020-10-04|2424.0|0|2424.0|0|88.0|0|0.0|100
0|2020-10-05|2436.0|0|2436.0|0|88.0|0|0.0|100
0|2020-10-06|2448.0|0|2448.0|0|89.0|0|0.0|100
0|2020-10-07|2472.0|0|2472.0|0|89.0|0|0.0|100
0|2020-10-08|2493.0|0|2493.0|0|89.0|0|0.0|100
0|2020-10-09|2493.0|0|2513.0|0|90.0|0|0.0|100
0|2020-10-10|2527.0|0|2527.0|0|91.0|0|0.0|100
0|2020-10-11|2533.0|0|2533.0|0|91.0|0|0.0|100
0|2020-10-12|2539.0|0|2539.0|0|91.0|0|0.0|100
0|2020-10-13|2586.0|0|2586.0|0|91.0|0|0.0|100
0|2020-10-14|2590.0|0|2590.0|0|91.0|0|0.0|100
0|2020-10-15|2602.0|0|2602.0|0|91.0|0|0.0|100
0|2020-10-16|2615.0|0|2615.0|0|92.0|0|0.0|100
0|2020-10-17|2627.0|0|2627.0|0|92.0|0|0.0|100
0|2020-10-18|2641.0|0|2641.0|0|92.0|0|0.0|100
0|2020-10-19|2680.0|0|2680.0|0|92.0|0|0.0|100
0|2020-10-20|2688.0|0|2688.0|0|92.0|0|0.0|100
0|2020-10-21|2699.0|0|2699.0|0|93.0|0|0.0|100
0|2020-10-22|2699.0|0|2722.0|0|93.0|0|0.0|100
0|2020-10-23|2699.0|0|2755.0|0|93.0|0|0.0|100
0|2020-10-24|2699.0|0|2772.0|0|93.0|0|0.0|100
0|2020-10-25|2699.0|0|2794.0|0|93.0|0|0.0|100
0|2020-10-26|2699.0|0|2823.0|0|93.0|0|0.0|100
0|2020-10-27|2699.0|0|2837.0|0|93.0|0|0.0|100
0|2020-10-28|2699.0|0|2855.0|0|93.0|0|0.0|100
0|2020-10-29|2699.0|0|2874.0|0|93.0|0|0.0|100
0|2020-10-30|2699.0|0|2902.0|0|93.0|0|0.0|100
0|2020-10-31|2699.0|0|2949.0|0|93.0|0|0.0|100
0|2020-11-01|2699.0|0|2966.0|0|93.0|0|0.0|100
0|2020-11-02|2985.0|0|2985.0|0|95.0|0|0.0|100
0|2020-11-03|2992.0|0|2992.0|0|95.0|0|0.0|100
0|2020-11-04|3056.0|0|3056.0|0|95.0|0|0.0|100
0|2020-11-05|3083.0|0|3083.0|0|95.0|0|0.0|100
0|2020-11-06|3109.0|0|3109.0|0|96.0|0|0.0|100
0|2020-11-07|3129.0|0|3129.0|0|96.0|0|0.0|100
0|2020-11-08|3141.0|0|3141.0|0|96.0|0|0.0|100
0|2020-11-09|3152.0|0|3152.0|0|96.0|0|0.0|100
0|2020-11-10|3152.0|0|3155.0|0|96.0|0|0.0|100
0|2020-11-11|3176.0|0|3176.0|0|96.0|0|0.0|100
0|2020-11-12|3203.0|0|3203.0|0|96.0|0|0.0|100
0|2020-11-13|3252.0|0|3252.0|0|96.0|0|0.0|100
0|2020-11-14|3278.0|0|3278.0|0|96.0|0|0.0|100
0|2020-11-15|3278.0|0|3294.0|0|96.0|0|0.0|100
0|2020-11-16|3294.0|0|3307.0|0|96.0|0|0.0|100
0|2020-11-17|3294.0|0|3326.0|0|96.0|0|0.0|100
0|2020-11-18|3294.0|0|3377.0|0|96.0|0|0.0|100
0|2020-11-19|3399.0|0|3399.0|0|96.0|0|0.0|100
0|2020-11-20|3424.0|0|3424.0|0|96.0|0|0.0|100
0|2020-11-21|3458.0|0|3458.0|0|96.0|0|0.0|100
0|2020-11-22|3480.0|0|3480.0|0|96.0|0|0.0|100
0|2020-11-23|3480.0|0|3490.0|0|96.0|0|0.0|100
0|2020-11-24|3561.0|0|3561.0|0|99.0|0|0.0|100
0|2020-11-25|3561.0|0|3588.0|0|108.0|0|0.0|100
0|2020-11-26|3561.0|0|3620.0|0|108.0|0|0.0|100
0|2020-11-27|3634.0|0|3634.0|0|111.0|0|0.0|100
0|2020-11-28|3634.0|0|3657.0|0|111.0|0|0.0|100
0|2020-11-29|3689.0|0|3689.0|0|111.0|0|0.0|100
0|2020-11-30|3689.0|0|3710.0|0|111.0|0|0.0|100
0|2020-12-01|3689.0|0|3735.0|0|111.0|0|0.0|100
0|2020-12-02|3818.0|0|3818.0|0|111.0|0|0.0|100
0|2020-12-03|3818.0|0|3861.0|0|111.0|0|0.0|100
0|2020-12-04|3914.0|0|3914.0|0|112.0|0|0.0|100
0|2020-12-05|3950.0|0|3950.0|0|112.0|0|0.0|100
0|2020-12-06|3983.0|0|3983.0|0|112.0|0|0.0|100
0|2020-12-07|3983.0|0|4002.0|0|112.0|0|0.0|100
0|2020-12-08|3983.0|0|4128.0|0|112.0|0|0.0|100
0|2020-12-09|4190.0|0|4190.0|0|113.0|0|0.0|100
0|2020-12-10|4190.0|0|4293.0|0|113.0|0|0.0|100
0|2020-12-11|4355.0|0|4355.0|0|113.0|0|0.0|100
0|2020-12-12|4355.0|0|4396.0|0|113.0|0|0.0|100
0|2020-12-13|4355.0|0|4424.0|0|113.0|0|0.0|100
0|2020-12-14|4445.0|0|4445.0|0|113.0|0|0.0|100
0|2020-12-15|4479.0|0|4479.0|0|116.0|0|0.0|100
0|2020-12-16|4512.0|0|4512.0|0|123.0|0|0.0|100
0|2020-12-17|4512.0|0|4568.0|0|125.0|0|0.0|100
0|2020-12-18|4512.0|0|4648.0|0|125.0|0|0.0|100
0|2020-12-19|4512.0|0|4699.0|0|125.0|0|0.0|100
0|2020-12-20|4720.0|0|4720.0|0|131.0|0|0.0|100
0|2020-12-21|4741.0|0|4741.0|0|131.0|0|0.0|100
0|2020-12-22|4825.0|0|4825.0|0|132.0|0|0.0|100
0|2020-12-23|4882.0|0|4882.0|0|132.0|0|0.0|100
0|2020-12-24|4933.0|0|4933.0|0|133.0|0|0.0|100
0|2020-12-25|4994.0|0|4994.0|0|133.0|0|0.0|100
0|2020-12-26|5022.0|0|5022.0|0|133.0|0|0.0|100
0|2020-12-27|5036.0|0|5036.0|0|133.0|0|0.0|100
0|2020-12-28|5036.0|0|5046.0|0|133.0|0|0.0|100
0|2020-12-29|5036.0|0|5069.0|0|136.0|0|0.0|100
0|2020-12-30|5036.0|0|5185.0|0|137.0|0|0.0|100
0|2020-12-31|5036.0|0|5259.0|0|137.0|0|0.0|100
0|2021-01-01|5296.0|0|5296.0|0|138.0|0|0.0|100
0|2021-01-02|5296.0|0|5357.0|0|138.0|0|0.0|100
0|2021-01-03|5296.0|0|5374.0|0|138.0|0|0.0|100
0|2021-01-04|5377.0|0|5377.0|0|138.0|0|0.0|100
0|2021-01-05|5421.0|0|5421.0|0|138.0|0|0.0|100
0|2021-01-06|5464.0|0|5464.0|0|138.0|0|0.0|100
0|2021-01-07|5464.0|0|5537.0|0|138.0|0|0.0|100
0|2021-01-08|5648.0|0|5648.0|0|170.0|0|0.0|100
0|2021-01-09|5714.0|0|5714.0|0|170.0|0|0.0|100
0|2021-01-10|5714.0|0|5734.0|0|170.0|0|0.0|100
0|2021-01-11|5714.0|0|5758.0|0|170.0|0|0.0|100
0|2021-01-12|5714.0|0|5775.0|0|170.0|0|0.0|100
0|2021-01-13|5714.0|0|5803.0|0|170.0|0|0.0|100
0|2021-01-14|5834.0|0|5834.0|0|176.0|0|0.0|100
0|2021-01-15|5834.0|0|5852.0|0|174.0|0|0.0|100
0|2021-01-16|5880.0|0|5880.0|0|174.0|0|0.0|100
0|2021-01-17|5897.0|0|5897.0|0|174.0|0|0.0|100
0|2021-01-18|5903.0|0|5903.0|0|174.0|0|0.0|100
0|2021-01-19|5930.0|0|5930.0|0|174.0|0|0.0|100
0|2021-01-20|5954.0|0|5954.0|0|174.0|0|0.0|100
0|2021-01-21|5993.0|0|5993.0|0|174.0|0|0.0|100
0|2021-01-22|6002.0|0|6002.0|0|174.0|0|0.0|100
0|2021-01-23|6028.0|0|6028.0|0|183.0|0|0.0|100
0|2021-01-24|6036.0|0|6036.0|0|183.0|0|0.0|100
0|2021-01-25|6050.0|0|6050.0|0|183.0|0|0.0|100
0|2021-01-26|6068.0|0|6068.0|0|184.0|0|0.0|100
0|2021-01-27|6068.0|0|6078.0|0|184.0|0|0.0|100
0|2021-01-28|6105.0|0|6105.0|0|185.0|0|0.0|100
0|2021-01-29|6131.0|0|6131.0|0|194.0|0|0.0|100
