|dates|Bartow_Georgia_UnitedStates.JHU_ConfirmedCases.data|Bartow_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Bartow_Georgia_UnitedStates.NYT_ConfirmedCases.data|Bartow_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Bartow_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Bartow_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Bartow_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Bartow_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-12|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-13|4.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-14|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-15|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-16|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-17|10.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-18|19.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-19|26.0|0|27.0|0|0.0|0|0.0|100
0|2020-03-20|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-03-21|56.0|0|55.0|0|0.0|0|0.0|100
0|2020-03-22|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-03-23|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-03-24|74.0|0|76.0|0|1.0|0|0.0|100
0|2020-03-25|78.0|0|82.0|0|1.0|0|0.0|100
0|2020-03-26|86.0|0|93.0|0|1.0|0|0.0|100
0|2020-03-27|98.0|0|107.0|0|1.0|0|0.0|100
0|2020-03-28|116.0|0|117.0|0|1.0|0|0.0|100
0|2020-03-29|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-03-30|121.0|0|125.0|0|1.0|0|0.0|100
0|2020-03-31|131.0|0|137.0|0|2.0|0|0.0|100
0|2020-04-01|144.0|0|147.0|0|4.0|0|0.0|100
0|2020-04-02|147.0|0|153.0|0|4.0|0|0.0|100
0|2020-04-03|154.0|0|159.0|0|3.0|0|0.0|100
0|2020-04-04|160.0|0|160.0|0|7.0|0|0.0|100
0|2020-04-05|160.0|0|160.0|0|7.0|0|0.0|100
0|2020-04-06|179.0|0|182.0|0|7.0|0|0.0|100
0|2020-04-07|187.0|0|191.0|0|11.0|0|0.0|100
0|2020-04-08|192.0|0|195.0|0|12.0|0|0.0|100
0|2020-04-09|196.0|0|203.0|0|12.0|0|0.0|100
0|2020-04-10|207.0|0|208.0|0|15.0|0|0.0|100
0|2020-04-11|209.0|0|211.0|0|15.0|0|0.0|100
0|2020-04-12|212.0|0|213.0|0|15.0|0|0.0|100
0|2020-04-13|216.0|0|223.0|0|16.0|0|0.0|100
0|2020-04-14|230.0|0|230.0|0|17.0|0|0.0|100
0|2020-04-15|235.0|0|237.0|0|17.0|0|0.0|100
0|2020-04-16|237.0|0|240.0|0|21.0|0|0.0|100
0|2020-04-17|242.0|0|245.0|0|22.0|0|0.0|100
0|2020-04-18|246.0|0|246.0|0|22.0|0|0.0|100
0|2020-04-19|248.0|0|250.0|0|22.0|0|0.0|100
0|2020-04-20|255.0|0|255.0|0|24.0|0|0.0|100
0|2020-04-21|256.0|0|256.0|0|24.0|0|0.0|100
0|2020-04-22|259.0|0|259.0|0|27.0|0|0.0|100
0|2020-04-23|264.0|0|264.0|0|27.0|0|0.0|100
0|2020-04-24|273.0|0|273.0|0|28.0|0|0.0|100
0|2020-04-25|283.0|0|283.0|0|28.0|0|0.0|100
0|2020-04-26|286.0|0|286.0|0|28.0|0|0.0|100
0|2020-04-27|289.0|0|289.0|0|29.0|0|0.0|100
0|2020-04-28|298.0|0|306.0|0|30.0|0|0.0|100
0|2020-04-29|308.0|0|309.0|0|30.0|0|0.0|100
0|2020-04-30|313.0|0|315.0|0|30.0|0|0.0|100
0|2020-05-01|323.0|0|323.0|0|31.0|0|0.0|100
0|2020-05-02|324.0|0|324.0|0|31.0|0|0.0|100
0|2020-05-03|325.0|0|325.0|0|31.0|0|0.0|100
0|2020-05-04|341.0|0|341.0|0|31.0|0|0.0|100
0|2020-05-05|350.0|0|351.0|0|31.0|0|0.0|100
0|2020-05-06|359.0|0|359.0|0|32.0|0|0.0|100
0|2020-05-07|360.0|0|359.0|0|32.0|0|0.0|100
0|2020-05-08|361.0|0|361.0|0|31.0|0|0.0|100
0|2020-05-09|361.0|0|361.0|0|31.0|0|0.0|100
0|2020-05-10|363.0|0|363.0|0|31.0|0|0.0|100
0|2020-05-11|364.0|0|364.0|0|33.0|0|0.0|100
0|2020-05-12|368.0|0|368.0|0|34.0|0|0.0|100
0|2020-05-13|377.0|0|377.0|0|35.0|0|0.0|100
