|dates|Broward_Florida_UnitedStates.JHU_ConfirmedCases.data|Broward_Florida_UnitedStates.JHU_ConfirmedCases.missing|Broward_Florida_UnitedStates.NYT_ConfirmedCases.data|Broward_Florida_UnitedStates.NYT_ConfirmedCases.missing|Broward_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Broward_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Broward_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Broward_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-08|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-09|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-10|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-11|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-12|7.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-13|11.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-14|20.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-15|36.0|0|37.0|0|0.0|0|0.0|100
0|2020-03-16|36.0|0|39.0|0|0.0|0|0.0|100
0|2020-03-17|48.0|0|55.0|0|1.0|0|0.0|100
0|2020-03-18|72.0|0|80.0|0|1.0|0|0.0|100
0|2020-03-19|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-03-20|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-03-21|164.0|0|164.0|0|3.0|0|0.0|100
0|2020-03-22|217.0|0|217.0|0|3.0|0|0.0|100
0|2020-03-23|263.0|0|262.0|0|3.0|0|0.0|100
0|2020-03-24|311.0|0|312.0|0|3.0|0|0.0|100
0|2020-03-25|355.0|0|412.0|0|3.0|0|0.0|100
0|2020-03-26|504.0|0|505.0|0|3.0|0|0.0|100
0|2020-03-27|614.0|0|631.0|0|5.0|0|0.0|100
0|2020-03-28|814.0|0|820.0|0|10.0|0|0.0|100
0|2020-03-29|838.0|0|1012.0|0|11.0|0|0.0|100
0|2020-03-30|1152.0|0|1137.0|0|11.0|0|0.0|100
0|2020-03-31|1219.0|0|1219.0|0|12.0|0|0.0|100
0|2020-04-01|1232.0|0|1348.0|0|12.0|0|0.0|100
0|2020-04-02|1481.0|0|1481.0|0|17.0|0|0.0|100
0|2020-04-03|1598.0|0|1598.0|0|22.0|0|0.0|100
0|2020-04-04|1765.0|0|1765.0|0|31.0|0|0.0|100
0|2020-04-05|1886.0|0|1886.0|0|40.0|0|0.0|100
0|2020-04-06|2067.0|0|2075.0|0|46.0|0|0.0|100
0|2020-04-07|2230.0|0|2230.0|0|47.0|0|0.0|100
0|2020-04-08|2358.0|0|2365.0|0|58.0|0|0.0|100
0|2020-04-09|2454.0|0|2480.0|0|66.0|0|0.0|100
0|2020-04-10|2645.0|0|2679.0|0|72.0|0|0.0|100
0|2020-04-11|2806.0|0|2844.0|0|76.0|0|0.0|100
0|2020-04-12|2945.0|0|2945.0|0|76.0|0|0.0|100
0|2020-04-13|3177.0|0|3177.0|0|77.0|0|0.0|100
0|2020-04-14|3261.0|0|3261.0|0|78.0|0|0.0|100
0|2020-04-15|3363.0|0|3363.0|0|92.0|0|0.0|100
0|2020-04-16|3466.0|0|3466.0|0|101.0|0|0.0|100
0|2020-04-17|3688.0|0|3688.0|0|107.0|0|0.0|100
0|2020-04-18|3838.0|0|3838.0|0|115.0|0|0.0|100
0|2020-04-19|3971.0|0|3971.0|0|115.0|0|0.0|100
0|2020-04-20|4078.0|0|4078.0|0|122.0|0|0.0|100
0|2020-04-21|4168.0|0|4168.0|0|126.0|0|0.0|100
0|2020-04-22|4228.0|0|4228.0|0|141.0|0|0.0|100
0|2020-04-23|4431.0|0|4431.0|0|157.0|0|0.0|100
0|2020-04-24|4591.0|0|4591.0|0|162.0|0|0.0|100
0|2020-04-25|4659.0|0|4659.0|0|162.0|0|0.0|100
0|2020-04-26|4729.0|0|4729.0|0|170.0|0|0.0|100
0|2020-04-27|4794.0|0|4794.0|0|174.0|0|0.0|100
0|2020-04-28|4847.0|0|4847.0|0|179.0|0|0.0|100
0|2020-04-29|4898.0|0|4898.0|0|182.0|0|0.0|100
0|2020-04-30|4953.0|0|4953.0|0|185.0|0|0.0|100
0|2020-05-01|5144.0|0|5144.0|0|199.0|0|0.0|100
0|2020-05-02|5257.0|0|5257.0|0|204.0|0|0.0|100
0|2020-05-03|5312.0|0|5312.0|0|207.0|0|0.0|100
0|2020-05-04|5383.0|0|5383.0|0|208.0|0|0.0|100
0|2020-05-05|5492.0|0|5492.0|0|215.0|0|0.0|100
0|2020-05-06|5553.0|0|5553.0|0|219.0|0|0.0|100
0|2020-05-07|5677.0|0|5677.0|0|230.0|0|0.0|100
0|2020-05-08|5688.0|0|5688.0|0|248.0|0|0.0|100
0|2020-05-09|5780.0|0|5780.0|0|257.0|0|0.0|100
0|2020-05-10|5858.0|0|5858.0|0|257.0|0|0.0|100
0|2020-05-11|5882.0|0|5882.0|0|258.0|0|0.0|100
