|dates|Grant_Indiana_UnitedStates.JHU_ConfirmedCases.data|Grant_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Grant_Indiana_UnitedStates.NYT_ConfirmedCases.data|Grant_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Grant_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Grant_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Grant_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Grant_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-25|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-29|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-30|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-31|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-04-01|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-04-02|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-04-03|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-04-04|15.0|0|16.0|0|0.0|0|0.0|100
0|2020-04-05|18.0|0|19.0|0|2.0|0|0.0|100
0|2020-04-06|20.0|0|21.0|0|2.0|0|0.0|100
0|2020-04-07|20.0|0|21.0|0|2.0|0|0.0|100
0|2020-04-08|22.0|0|23.0|0|2.0|0|0.0|100
0|2020-04-09|26.0|0|27.0|0|2.0|0|0.0|100
0|2020-04-10|32.0|0|33.0|0|2.0|0|0.0|100
0|2020-04-11|35.0|0|36.0|0|2.0|0|0.0|100
0|2020-04-12|36.0|0|37.0|0|2.0|0|0.0|100
0|2020-04-13|37.0|0|38.0|0|2.0|0|0.0|100
0|2020-04-14|40.0|0|41.0|0|2.0|0|0.0|100
0|2020-04-15|41.0|0|42.0|0|2.0|0|0.0|100
0|2020-04-16|45.0|0|46.0|0|2.0|0|0.0|100
0|2020-04-17|47.0|0|48.0|0|2.0|0|0.0|100
0|2020-04-18|55.0|0|56.0|0|2.0|0|0.0|100
0|2020-04-19|75.0|0|76.0|0|3.0|0|0.0|100
0|2020-04-20|78.0|0|79.0|0|3.0|0|0.0|100
0|2020-04-21|97.0|0|100.0|0|4.0|0|0.0|100
0|2020-04-22|101.0|0|105.0|0|4.0|0|0.0|100
0|2020-04-23|102.0|0|106.0|0|5.0|0|0.0|100
0|2020-04-24|112.0|0|119.0|0|6.0|0|0.0|100
0|2020-04-25|113.0|0|120.0|0|6.0|0|0.0|100
0|2020-04-26|114.0|0|122.0|0|6.0|0|0.0|100
0|2020-04-27|117.0|0|126.0|0|7.0|0|0.0|100
0|2020-04-28|119.0|0|129.0|0|8.0|0|0.0|100
0|2020-04-29|120.0|0|131.0|0|9.0|0|0.0|100
0|2020-04-30|129.0|0|140.0|0|10.0|0|0.0|100
0|2020-05-01|138.0|0|149.0|0|10.0|0|0.0|100
0|2020-05-02|143.0|0|154.0|0|12.0|0|0.0|100
0|2020-05-03|144.0|0|155.0|0|12.0|0|0.0|100
0|2020-05-04|146.0|0|158.0|0|12.0|0|0.0|100
0|2020-05-05|146.0|0|159.0|0|12.0|0|0.0|100
0|2020-05-06|149.0|0|162.0|0|13.0|0|0.0|100
0|2020-05-07|151.0|0|165.0|0|13.0|0|0.0|100
0|2020-05-08|151.0|0|170.0|0|14.0|0|0.0|100
0|2020-05-09|153.0|0|172.0|0|15.0|0|0.0|100
0|2020-05-10|153.0|0|172.0|0|15.0|0|0.0|100
0|2020-05-11|153.0|0|172.0|0|16.0|0|0.0|100
0|2020-05-12|153.0|0|178.0|0|16.0|0|0.0|100
0|2020-05-13|153.0|0|178.0|0|17.0|0|0.0|100
