|dates|Houston_Texas_UnitedStates.JHU_ConfirmedCases.data|Houston_Texas_UnitedStates.JHU_ConfirmedCases.missing|Houston_Texas_UnitedStates.NYT_ConfirmedCases.data|Houston_Texas_UnitedStates.NYT_ConfirmedCases.missing|Houston_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Houston_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Houston_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Houston_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-15|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-05-16|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-05-17|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-05-18|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-05-19|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-05-20|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-05-21|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-05-22|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-05-23|81.0|0|46.0|0|0.0|0|0.0|100
0|2020-05-24|84.0|0|46.0|0|0.0|0|0.0|100
0|2020-05-25|84.0|0|46.0|0|0.0|0|0.0|100
0|2020-05-26|84.0|0|46.0|0|0.0|0|0.0|100
0|2020-05-27|84.0|0|46.0|0|0.0|0|0.0|100
0|2020-05-28|84.0|0|49.0|0|0.0|0|0.0|100
0|2020-05-29|84.0|0|52.0|0|0.0|0|0.0|100
0|2020-05-30|84.0|0|53.0|0|0.0|0|0.0|100
0|2020-05-31|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-06-01|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-06-02|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-06-03|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-06-04|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-06-05|151.0|0|151.0|0|0.0|0|0.0|100
0|2020-06-06|151.0|0|151.0|0|0.0|0|0.0|100
0|2020-06-07|151.0|0|151.0|0|0.0|0|0.0|100
0|2020-06-08|151.0|0|151.0|0|0.0|0|0.0|100
0|2020-06-09|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-06-10|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-06-11|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-06-12|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-06-13|155.0|0|155.0|0|0.0|0|0.0|100
0|2020-06-14|156.0|0|156.0|0|0.0|0|0.0|100
0|2020-06-15|156.0|0|156.0|0|0.0|0|0.0|100
0|2020-06-16|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-06-17|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-06-18|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-06-19|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-06-20|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-06-21|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-06-22|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-06-23|153.0|0|153.0|0|0.0|0|0.0|100
0|2020-06-24|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-06-25|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-06-26|159.0|0|159.0|0|0.0|0|0.0|100
0|2020-06-27|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-06-28|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-06-29|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-06-30|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-07-01|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-07-02|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-07-03|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-07-04|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-07-05|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-07-06|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-07-07|172.0|0|172.0|0|0.0|0|0.0|100
0|2020-07-08|174.0|0|174.0|0|0.0|0|0.0|100
0|2020-07-09|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-07-10|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-07-11|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-07-12|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-07-13|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-07-14|188.0|0|188.0|0|0.0|0|0.0|100
0|2020-07-15|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-07-16|195.0|0|195.0|0|0.0|0|0.0|100
0|2020-07-17|201.0|0|201.0|0|0.0|0|0.0|100
0|2020-07-18|203.0|0|203.0|0|0.0|0|0.0|100
0|2020-07-19|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-07-20|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-07-21|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-07-22|224.0|0|224.0|0|0.0|0|0.0|100
0|2020-07-23|229.0|0|229.0|0|0.0|0|0.0|100
0|2020-07-24|234.0|0|234.0|0|0.0|0|0.0|100
0|2020-07-25|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-07-26|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-07-27|236.0|0|236.0|0|4.0|0|0.0|100
0|2020-07-28|235.0|0|235.0|0|4.0|0|0.0|100
0|2020-07-29|238.0|0|238.0|0|4.0|0|0.0|100
0|2020-07-30|240.0|0|240.0|0|4.0|0|0.0|100
0|2020-07-31|241.0|0|241.0|0|4.0|0|0.0|100
0|2020-08-01|248.0|0|248.0|0|6.0|0|0.0|100
0|2020-08-02|248.0|0|249.0|0|6.0|0|0.0|100
0|2020-08-03|249.0|0|249.0|0|6.0|0|0.0|100
0|2020-08-04|304.0|0|304.0|0|6.0|0|0.0|100
0|2020-08-05|307.0|0|307.0|0|6.0|0|0.0|100
0|2020-08-06|308.0|0|308.0|0|6.0|0|0.0|100
0|2020-08-07|312.0|0|312.0|0|6.0|0|0.0|100
0|2020-08-08|314.0|0|314.0|0|7.0|0|0.0|100
0|2020-08-09|314.0|0|314.0|0|7.0|0|0.0|100
0|2020-08-10|314.0|0|314.0|0|7.0|0|0.0|100
0|2020-08-11|317.0|0|317.0|0|7.0|0|0.0|100
0|2020-08-12|318.0|0|318.0|0|7.0|0|0.0|100
0|2020-08-13|320.0|0|320.0|0|7.0|0|0.0|100
0|2020-08-14|320.0|0|320.0|0|7.0|0|0.0|100
0|2020-08-15|323.0|0|323.0|0|7.0|0|0.0|100
0|2020-08-16|323.0|0|323.0|0|8.0|0|0.0|100
0|2020-08-17|323.0|0|323.0|0|8.0|0|0.0|100
0|2020-08-18|323.0|0|323.0|0|8.0|0|0.0|100
0|2020-08-19|324.0|0|324.0|0|8.0|0|0.0|100
0|2020-08-20|325.0|0|325.0|0|8.0|0|0.0|100
0|2020-08-21|323.0|0|323.0|0|8.0|0|0.0|100
0|2020-08-22|329.0|0|329.0|0|8.0|0|0.0|100
0|2020-08-23|329.0|0|329.0|0|8.0|0|0.0|100
0|2020-08-24|327.0|0|327.0|0|8.0|0|0.0|100
0|2020-08-25|526.0|0|526.0|0|8.0|0|0.0|100
0|2020-08-26|531.0|0|531.0|0|8.0|0|0.0|100
0|2020-08-27|532.0|0|532.0|0|8.0|0|0.0|100
0|2020-08-28|535.0|0|535.0|0|8.0|0|0.0|100
0|2020-08-29|536.0|0|536.0|0|9.0|0|0.0|100
0|2020-08-30|538.0|0|538.0|0|9.0|0|0.0|100
0|2020-08-31|341.0|0|341.0|0|9.0|0|0.0|100
0|2020-09-01|341.0|0|341.0|0|9.0|0|0.0|100
0|2020-09-02|341.0|0|341.0|0|9.0|0|0.0|100
0|2020-09-03|342.0|0|342.0|0|9.0|0|0.0|100
0|2020-09-04|342.0|0|342.0|0|9.0|0|0.0|100
0|2020-09-05|341.0|0|341.0|0|9.0|0|0.0|100
0|2020-09-06|342.0|0|342.0|0|9.0|0|0.0|100
0|2020-09-07|344.0|0|344.0|0|9.0|0|0.0|100
0|2020-09-08|345.0|0|345.0|0|9.0|0|0.0|100
0|2020-09-09|349.0|0|349.0|0|9.0|0|0.0|100
0|2020-09-10|349.0|0|349.0|0|9.0|0|0.0|100
0|2020-09-11|351.0|0|351.0|0|9.0|0|0.0|100
0|2020-09-12|351.0|0|351.0|0|9.0|0|0.0|100
0|2020-09-13|352.0|0|352.0|0|9.0|0|0.0|100
0|2020-09-14|352.0|0|353.0|0|9.0|0|0.0|100
0|2020-09-15|353.0|0|353.0|0|9.0|0|0.0|100
0|2020-09-16|360.0|0|360.0|0|9.0|0|0.0|100
0|2020-09-17|359.0|0|359.0|0|9.0|0|0.0|100
0|2020-09-18|361.0|0|361.0|0|9.0|0|0.0|100
0|2020-09-19|361.0|0|361.0|0|10.0|0|0.0|100
0|2020-09-20|361.0|0|361.0|0|10.0|0|0.0|100
0|2020-09-21|364.0|0|364.0|0|10.0|0|0.0|100
0|2020-09-22|368.0|0|368.0|0|10.0|0|0.0|100
0|2020-09-23|372.0|0|372.0|0|10.0|0|0.0|100
0|2020-09-24|371.0|0|371.0|0|10.0|0|0.0|100
0|2020-09-25|373.0|0|371.0|0|10.0|0|0.0|100
0|2020-09-26|373.0|0|373.0|0|11.0|0|0.0|100
0|2020-09-27|373.0|0|373.0|0|11.0|0|0.0|100
0|2020-09-28|373.0|0|373.0|0|11.0|0|0.0|100
0|2020-09-29|373.0|0|373.0|0|11.0|0|0.0|100
0|2020-09-30|374.0|0|374.0|0|11.0|0|0.0|100
0|2020-10-01|377.0|0|377.0|0|11.0|0|0.0|100
0|2020-10-02|384.0|0|384.0|0|11.0|0|0.0|100
0|2020-10-03|384.0|0|384.0|0|11.0|0|0.0|100
0|2020-10-04|384.0|0|384.0|0|11.0|0|0.0|100
0|2020-10-05|385.0|0|385.0|0|11.0|0|0.0|100
0|2020-10-06|384.0|0|384.0|0|11.0|0|0.0|100
0|2020-10-07|385.0|0|385.0|0|11.0|0|0.0|100
0|2020-10-08|387.0|0|387.0|0|11.0|0|0.0|100
0|2020-10-09|387.0|0|387.0|0|11.0|0|0.0|100
0|2020-10-10|387.0|0|387.0|0|11.0|0|0.0|100
0|2020-10-11|387.0|0|387.0|0|11.0|0|0.0|100
0|2020-10-12|390.0|0|390.0|0|11.0|0|0.0|100
0|2020-10-13|388.0|0|388.0|0|11.0|0|0.0|100
0|2020-10-14|388.0|0|388.0|0|11.0|0|0.0|100
0|2020-10-15|390.0|0|390.0|0|11.0|0|0.0|100
0|2020-10-16|395.0|0|395.0|0|11.0|0|0.0|100
0|2020-10-17|398.0|0|398.0|0|11.0|0|0.0|100
0|2020-10-18|398.0|0|398.0|0|11.0|0|0.0|100
0|2020-10-19|398.0|0|398.0|0|11.0|0|0.0|100
0|2020-10-20|408.0|0|408.0|0|11.0|0|0.0|100
0|2020-10-21|415.0|0|415.0|0|11.0|0|0.0|100
0|2020-10-22|415.0|0|415.0|0|11.0|0|0.0|100
0|2020-10-23|415.0|0|416.0|0|11.0|0|0.0|100
0|2020-10-24|415.0|0|417.0|0|11.0|0|0.0|100
0|2020-10-25|415.0|0|417.0|0|11.0|0|0.0|100
0|2020-10-26|419.0|0|419.0|0|13.0|0|0.0|100
0|2020-10-27|424.0|0|424.0|0|13.0|0|0.0|100
0|2020-10-28|424.0|0|427.0|0|13.0|0|0.0|100
0|2020-10-29|424.0|0|428.0|0|13.0|0|0.0|100
0|2020-10-30|424.0|0|429.0|0|13.0|0|0.0|100
0|2020-10-31|424.0|0|430.0|0|13.0|0|0.0|100
0|2020-11-01|424.0|0|430.0|0|13.0|0|0.0|100
0|2020-11-02|430.0|0|430.0|0|14.0|0|0.0|100
0|2020-11-03|430.0|0|433.0|0|14.0|0|0.0|100
0|2020-11-04|433.0|0|433.0|0|14.0|0|0.0|100
0|2020-11-05|433.0|0|435.0|0|14.0|0|0.0|100
0|2020-11-06|435.0|0|435.0|0|14.0|0|0.0|100
0|2020-11-07|435.0|0|435.0|0|14.0|0|0.0|100
0|2020-11-08|435.0|0|435.0|0|14.0|0|0.0|100
0|2020-11-09|437.0|0|437.0|0|14.0|0|0.0|100
0|2020-11-10|437.0|0|437.0|0|14.0|0|0.0|100
0|2020-11-11|437.0|0|436.0|0|14.0|0|0.0|100
0|2020-11-12|437.0|0|436.0|0|14.0|0|0.0|100
0|2020-11-13|447.0|0|447.0|0|14.0|0|0.0|100
0|2020-11-14|447.0|0|447.0|0|14.0|0|0.0|100
0|2020-11-15|447.0|0|451.0|0|14.0|0|0.0|100
0|2020-11-16|451.0|0|451.0|0|14.0|0|0.0|100
0|2020-11-17|451.0|0|454.0|0|14.0|0|0.0|100
0|2020-11-18|453.0|0|453.0|0|15.0|0|0.0|100
0|2020-11-19|459.0|0|459.0|0|15.0|0|0.0|100
0|2020-11-20|506.0|0|506.0|0|15.0|0|0.0|100
0|2020-11-21|544.0|0|544.0|0|15.0|0|0.0|100
0|2020-11-22|546.0|0|546.0|0|15.0|0|0.0|100
0|2020-11-23|546.0|0|546.0|0|15.0|0|0.0|100
0|2020-11-24|546.0|0|558.0|0|15.0|0|0.0|100
0|2020-11-25|559.0|0|559.0|0|15.0|0|0.0|100
0|2020-11-26|559.0|0|567.0|0|15.0|0|0.0|100
0|2020-11-27|567.0|0|567.0|0|15.0|0|0.0|100
0|2020-11-28|567.0|0|574.0|0|15.0|0|0.0|100
0|2020-11-29|576.0|0|576.0|0|15.0|0|0.0|100
0|2020-11-30|576.0|0|576.0|0|15.0|0|0.0|100
0|2020-12-01|576.0|0|576.0|0|15.0|0|0.0|100
0|2020-12-02|576.0|0|576.0|0|15.0|0|0.0|100
0|2020-12-03|576.0|0|580.0|0|15.0|0|0.0|100
0|2020-12-04|576.0|0|580.0|0|15.0|0|0.0|100
0|2020-12-05|577.0|0|577.0|0|17.0|0|0.0|100
0|2020-12-06|595.0|0|595.0|0|17.0|0|0.0|100
0|2020-12-07|595.0|0|595.0|0|17.0|0|0.0|100
0|2020-12-08|595.0|0|601.0|0|17.0|0|0.0|100
0|2020-12-09|595.0|0|603.0|0|17.0|0|0.0|100
0|2020-12-10|583.0|0|583.0|0|17.0|0|0.0|100
0|2020-12-11|581.0|0|949.0|0|18.0|0|0.0|100
0|2020-12-12|581.0|0|955.0|0|18.0|0|0.0|100
0|2020-12-13|581.0|0|955.0|0|18.0|0|0.0|100
0|2020-12-14|956.0|0|956.0|0|18.0|0|0.0|100
0|2020-12-15|938.0|0|938.0|0|19.0|0|0.0|100
0|2020-12-16|950.0|0|950.0|0|19.0|0|0.0|100
0|2020-12-17|966.0|0|966.0|0|21.0|0|0.0|100
0|2020-12-18|973.0|0|973.0|0|22.0|0|0.0|100
0|2020-12-19|1007.0|0|1007.0|0|22.0|0|0.0|100
0|2020-12-20|1007.0|0|1009.0|0|22.0|0|0.0|100
0|2020-12-21|1009.0|0|1009.0|0|22.0|0|0.0|100
0|2020-12-22|1012.0|0|1012.0|0|23.0|0|0.0|100
0|2020-12-23|1013.0|0|1013.0|0|23.0|0|0.0|100
0|2020-12-24|1023.0|0|1023.0|0|23.0|0|0.0|100
0|2020-12-25|1028.0|0|1028.0|0|23.0|0|0.0|100
0|2020-12-26|1035.0|0|1035.0|0|23.0|0|0.0|100
0|2020-12-27|1035.0|0|1035.0|0|23.0|0|0.0|100
0|2020-12-28|1035.0|0|1036.0|0|23.0|0|0.0|100
0|2020-12-29|1066.0|0|1066.0|0|23.0|0|0.0|100
0|2020-12-30|1072.0|0|1072.0|0|23.0|0|0.0|100
0|2020-12-31|1072.0|0|1098.0|0|23.0|0|0.0|100
0|2021-01-01|1072.0|0|1132.0|0|23.0|0|0.0|100
0|2021-01-02|1072.0|0|1147.0|0|23.0|0|0.0|100
0|2021-01-03|1072.0|0|1169.0|0|23.0|0|0.0|100
0|2021-01-04|1072.0|0|1170.0|0|23.0|0|0.0|100
0|2021-01-05|1185.0|0|1185.0|0|24.0|0|0.0|100
0|2021-01-06|1189.0|0|1189.0|0|24.0|0|0.0|100
0|2021-01-07|1189.0|0|1192.0|0|24.0|0|0.0|100
0|2021-01-08|1192.0|0|1194.0|0|25.0|0|0.0|100
0|2021-01-09|1198.0|0|1198.0|0|27.0|0|0.0|100
0|2021-01-10|1204.0|0|1204.0|0|28.0|0|0.0|100
0|2021-01-11|1217.0|0|1217.0|0|28.0|0|0.0|100
0|2021-01-12|1217.0|0|1240.0|0|28.0|0|0.0|100
0|2021-01-13|1254.0|0|1254.0|0|28.0|0|0.0|100
0|2021-01-14|1254.0|0|1272.0|0|28.0|0|0.0|100
0|2021-01-15|1272.0|0|1297.0|0|28.0|0|0.0|100
0|2021-01-16|1335.0|0|1335.0|0|29.0|0|0.0|100
0|2021-01-17|1335.0|0|1335.0|0|29.0|0|0.0|100
0|2021-01-18|1352.0|0|1352.0|0|29.0|0|0.0|100
0|2021-01-19|1360.0|0|1360.0|0|30.0|0|0.0|100
0|2021-01-20|1363.0|0|1363.0|0|31.0|0|0.0|100
0|2021-01-21|1372.0|0|1372.0|0|31.0|0|0.0|100
0|2021-01-22|1381.0|0|1381.0|0|32.0|0|0.0|100
0|2021-01-23|1400.0|0|1400.0|0|32.0|0|0.0|100
0|2021-01-24|1400.0|0|1400.0|0|32.0|0|0.0|100
0|2021-01-25|1400.0|0|1400.0|0|32.0|0|0.0|100
0|2021-01-26|1415.0|0|1415.0|0|32.0|0|0.0|100
0|2021-01-27|1422.0|0|1422.0|0|32.0|0|0.0|100
0|2021-01-28|1427.0|0|1427.0|0|32.0|0|0.0|100
0|2021-01-29|1430.0|0|1430.0|0|32.0|0|0.0|100
0|2021-01-30|1437.0|0|1437.0|0|33.0|0|0.0|100
0|2021-01-31|1438.0|0|1438.0|0|33.0|0|0.0|100
0|2021-02-01|1446.0|0|1446.0|0|33.0|0|0.0|100
0|2021-02-02|1456.0|0|1456.0|0|33.0|0|0.0|100
0|2021-02-03|1462.0|0|1462.0|0|34.0|0|0.0|100
0|2021-02-04|1462.0|0|1474.0|0|35.0|0|0.0|100
0|2021-02-05|1485.0|0|1485.0|0|35.0|0|0.0|100
0|2021-02-06|1481.0|0|1481.0|0|35.0|0|0.0|100
0|2021-02-07|1481.0|0|1481.0|0|35.0|0|0.0|100
0|2021-02-08|1481.0|0|1488.0|0|35.0|0|0.0|100
