|dates|Rawlins_Kansas_UnitedStates.JHU_ConfirmedCases.data|Rawlins_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Rawlins_Kansas_UnitedStates.NYT_ConfirmedCases.data|Rawlins_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Rawlins_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Rawlins_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Rawlins_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Rawlins_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-08-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-08-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-08-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-08-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-08-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-08-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-08-31|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-09-01|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-09-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-09-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-09-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-09-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-09-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-09-07|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-09-08|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-09-09|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-09-10|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-09-11|1.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-12|1.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-13|1.0|0|3.0|0|0.0|0|0.0|100
0|2020-09-14|1.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-15|1.0|0|4.0|0|0.0|0|0.0|100
0|2020-09-16|3.0|0|8.0|0|0.0|0|0.0|100
0|2020-09-17|3.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-18|4.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-19|4.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-20|4.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-21|6.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-22|6.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-23|8.0|0|31.0|0|0.0|0|0.0|100
0|2020-09-24|8.0|0|35.0|0|0.0|0|0.0|100
0|2020-09-25|22.0|0|42.0|0|0.0|0|0.0|100
0|2020-09-26|22.0|0|42.0|0|0.0|0|0.0|100
0|2020-09-27|22.0|0|42.0|0|0.0|0|0.0|100
0|2020-09-28|28.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-29|28.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-30|31.0|0|56.0|0|0.0|0|0.0|100
0|2020-10-01|31.0|0|56.0|0|0.0|0|0.0|100
0|2020-10-02|37.0|0|77.0|0|0.0|0|0.0|100
0|2020-10-03|37.0|0|83.0|0|0.0|0|0.0|100
0|2020-10-04|37.0|0|83.0|0|0.0|0|0.0|100
0|2020-10-05|50.0|0|83.0|0|0.0|0|0.0|100
0|2020-10-06|65.0|0|88.0|0|0.0|0|0.0|100
0|2020-10-07|51.0|0|88.0|0|0.0|0|0.0|100
0|2020-10-08|51.0|0|95.0|0|0.0|0|0.0|100
0|2020-10-09|54.0|0|95.0|0|0.0|0|0.0|100
0|2020-10-10|54.0|0|95.0|0|0.0|0|0.0|100
0|2020-10-11|54.0|0|95.0|0|0.0|0|0.0|100
0|2020-10-12|66.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-13|66.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-14|67.0|0|106.0|0|0.0|0|0.0|100
0|2020-10-15|67.0|0|106.0|0|0.0|0|0.0|100
0|2020-10-16|67.0|0|113.0|0|0.0|0|0.0|100
0|2020-10-17|67.0|0|113.0|0|0.0|0|0.0|100
0|2020-10-18|67.0|0|113.0|0|0.0|0|0.0|100
0|2020-10-19|75.0|0|113.0|0|0.0|0|0.0|100
0|2020-10-20|75.0|0|118.0|0|0.0|0|0.0|100
0|2020-10-21|76.0|0|123.0|0|0.0|0|0.0|100
0|2020-10-22|76.0|0|123.0|0|0.0|0|0.0|100
0|2020-10-23|82.0|0|139.0|0|0.0|0|0.0|100
0|2020-10-24|82.0|0|139.0|0|0.0|0|0.0|100
0|2020-10-25|82.0|0|139.0|0|0.0|0|0.0|100
0|2020-10-26|85.0|0|144.0|0|0.0|0|0.0|100
0|2020-10-27|85.0|0|144.0|0|0.0|0|0.0|100
0|2020-10-28|92.0|0|144.0|0|0.0|0|0.0|100
0|2020-10-29|92.0|0|144.0|0|0.0|0|0.0|100
0|2020-10-30|96.0|0|154.0|0|0.0|0|0.0|100
0|2020-10-31|96.0|0|154.0|0|0.0|0|0.0|100
0|2020-11-01|96.0|0|154.0|0|0.0|0|0.0|100
0|2020-11-02|101.0|0|154.0|0|0.0|0|0.0|100
0|2020-11-03|101.0|0|156.0|0|0.0|0|0.0|100
0|2020-11-04|102.0|0|156.0|0|0.0|0|0.0|100
0|2020-11-05|102.0|0|156.0|0|0.0|0|0.0|100
0|2020-11-06|129.0|0|173.0|0|0.0|0|0.0|100
0|2020-11-07|129.0|0|173.0|0|0.0|0|0.0|100
0|2020-11-08|129.0|0|173.0|0|0.0|0|0.0|100
0|2020-11-09|145.0|0|173.0|0|0.0|0|0.0|100
0|2020-11-10|145.0|0|173.0|0|0.0|0|0.0|100
0|2020-11-11|146.0|0|173.0|0|0.0|0|0.0|100
0|2020-11-12|146.0|0|173.0|0|0.0|0|0.0|100
0|2020-11-13|154.0|0|173.0|0|0.0|0|0.0|100
0|2020-11-14|154.0|0|199.0|0|0.0|0|0.0|100
0|2020-11-15|154.0|0|199.0|0|0.0|0|0.0|100
0|2020-11-16|158.0|0|199.0|0|0.0|0|0.0|100
0|2020-11-17|158.0|0|244.0|0|0.0|0|0.0|100
0|2020-11-18|159.0|0|244.0|0|0.0|0|0.0|100
0|2020-11-19|159.0|0|244.0|0|2.0|0|0.0|100
0|2020-11-20|160.0|0|214.0|0|2.0|0|0.0|100
0|2020-11-21|160.0|0|214.0|0|2.0|0|0.0|100
0|2020-11-22|160.0|0|214.0|0|2.0|0|0.0|100
0|2020-11-23|199.0|0|214.0|0|2.0|0|0.0|100
0|2020-11-24|199.0|0|227.0|0|2.0|0|0.0|100
0|2020-11-25|199.0|0|227.0|0|2.0|0|0.0|100
0|2020-11-26|199.0|0|227.0|0|2.0|0|0.0|100
0|2020-11-27|199.0|0|227.0|0|2.0|0|0.0|100
0|2020-11-28|199.0|0|227.0|0|2.0|0|0.0|100
0|2020-11-29|199.0|0|227.0|0|2.0|0|0.0|100
0|2020-11-30|239.0|0|239.0|0|3.0|0|0.0|100
0|2020-12-01|239.0|0|239.0|0|3.0|0|0.0|100
0|2020-12-02|248.0|0|248.0|0|3.0|0|0.0|100
0|2020-12-03|248.0|0|248.0|0|3.0|0|0.0|100
0|2020-12-04|248.0|0|248.0|0|3.0|0|0.0|100
0|2020-12-05|248.0|0|248.0|0|3.0|0|0.0|100
0|2020-12-06|248.0|0|248.0|0|3.0|0|0.0|100
0|2020-12-07|268.0|0|268.0|0|3.0|0|0.0|100
0|2020-12-08|268.0|0|268.0|0|3.0|0|0.0|100
0|2020-12-09|268.0|0|268.0|0|3.0|0|0.0|100
0|2020-12-10|268.0|0|268.0|0|3.0|0|0.0|100
0|2020-12-11|268.0|0|268.0|0|3.0|0|0.0|100
0|2020-12-12|268.0|0|268.0|0|3.0|0|0.0|100
0|2020-12-13|268.0|0|268.0|0|3.0|0|0.0|100
0|2020-12-14|285.0|0|285.0|0|3.0|0|0.0|100
0|2020-12-15|285.0|0|285.0|0|3.0|0|0.0|100
0|2020-12-16|285.0|0|285.0|0|3.0|0|0.0|100
0|2020-12-17|285.0|0|285.0|0|3.0|0|0.0|100
0|2020-12-18|285.0|0|285.0|0|3.0|0|0.0|100
0|2020-12-19|285.0|0|285.0|0|3.0|0|0.0|100
0|2020-12-20|285.0|0|306.0|0|3.0|0|0.0|100
0|2020-12-21|306.0|0|306.0|0|3.0|0|0.0|100
0|2020-12-22|306.0|0|306.0|0|3.0|0|0.0|100
0|2020-12-23|306.0|0|306.0|0|3.0|0|0.0|100
0|2020-12-24|306.0|0|306.0|0|3.0|0|0.0|100
0|2020-12-25|306.0|0|306.0|0|3.0|0|0.0|100
0|2020-12-26|306.0|0|306.0|0|3.0|0|0.0|100
0|2020-12-27|306.0|0|306.0|0|3.0|0|0.0|100
0|2020-12-28|306.0|0|306.0|0|6.0|0|0.0|100
0|2020-12-29|311.0|0|311.0|0|7.0|0|0.0|100
0|2020-12-30|311.0|0|311.0|0|7.0|0|0.0|100
0|2020-12-31|311.0|0|311.0|0|7.0|0|0.0|100
0|2021-01-01|311.0|0|311.0|0|7.0|0|0.0|100
0|2021-01-02|311.0|0|311.0|0|7.0|0|0.0|100
0|2021-01-03|311.0|0|311.0|0|7.0|0|0.0|100
0|2021-01-04|315.0|0|315.0|0|7.0|0|0.0|100
0|2021-01-05|315.0|0|315.0|0|7.0|0|0.0|100
0|2021-01-06|315.0|0|329.0|0|7.0|0|0.0|100
0|2021-01-07|315.0|0|329.0|0|7.0|0|0.0|100
0|2021-01-08|315.0|0|329.0|0|7.0|0|0.0|100
0|2021-01-09|315.0|0|329.0|0|7.0|0|0.0|100
0|2021-01-10|315.0|0|329.0|0|7.0|0|0.0|100
0|2021-01-11|315.0|0|329.0|0|7.0|0|0.0|100
0|2021-01-12|315.0|0|329.0|0|7.0|0|0.0|100
0|2021-01-13|315.0|0|325.0|0|6.0|0|0.0|100
0|2021-01-14|315.0|0|325.0|0|6.0|0|0.0|100
0|2021-01-15|270.0|0|325.0|0|6.0|0|0.0|100
0|2021-01-16|270.0|0|325.0|0|6.0|0|0.0|100
0|2021-01-17|270.0|0|325.0|0|6.0|0|0.0|100
0|2021-01-18|273.0|0|325.0|0|6.0|0|0.0|100
0|2021-01-19|273.0|0|325.0|0|6.0|0|0.0|100
0|2021-01-20|281.0|0|331.0|0|6.0|0|0.0|100
0|2021-01-21|281.0|0|336.0|0|6.0|0|0.0|100
0|2021-01-22|283.0|0|336.0|0|6.0|0|0.0|100
0|2021-01-23|283.0|0|336.0|0|6.0|0|0.0|100
0|2021-01-24|283.0|0|336.0|0|6.0|0|0.0|100
0|2021-01-25|284.0|0|341.0|0|6.0|0|0.0|100
0|2021-01-26|284.0|0|341.0|0|6.0|0|0.0|100
0|2021-01-27|285.0|0|341.0|0|6.0|0|0.0|100
0|2021-01-28|285.0|0|341.0|0|6.0|0|0.0|100
0|2021-01-29|285.0|0|346.0|0|6.0|0|0.0|100
0|2021-01-30|285.0|0|346.0|0|6.0|0|0.0|100
0|2021-01-31|285.0|0|346.0|0|6.0|0|0.0|100
0|2021-02-01|285.0|0|346.0|0|6.0|0|0.0|100
0|2021-02-02|285.0|0|346.0|0|6.0|0|0.0|100
0|2021-02-03|285.0|0|346.0|0|6.0|0|0.0|100
0|2021-02-04|285.0|0|346.0|0|6.0|0|0.0|100
0|2021-02-05|285.0|0|346.0|0|7.0|0|0.0|100
0|2021-02-06|285.0|0|346.0|0|7.0|0|0.0|100
0|2021-02-07|285.0|0|346.0|0|7.0|0|0.0|100
0|2021-02-08|285.0|0|346.0|0|7.0|0|0.0|100
0|2021-02-09|285.0|0|346.0|0|7.0|0|0.0|100
0|2021-02-10|285.0|0|346.0|0|7.0|0|0.0|100
