|dates|Carroll_Virginia_UnitedStates.JHU_ConfirmedCases.data|Carroll_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Carroll_Virginia_UnitedStates.NYT_ConfirmedCases.data|Carroll_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Carroll_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Carroll_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Carroll_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Carroll_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-15|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-05-16|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-05-17|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-05-18|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-05-19|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-05-20|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-05-21|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-05-22|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-05-23|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-05-24|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-05-25|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-05-26|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-05-27|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-05-28|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-05-29|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-05-30|91.0|0|91.0|0|1.0|0|0.0|100
0|2020-05-31|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-06-01|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-06-02|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-06-03|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-06-04|122.0|0|122.0|0|1.0|0|0.0|100
0|2020-06-05|122.0|0|122.0|0|1.0|0|0.0|100
0|2020-06-06|125.0|0|125.0|0|1.0|0|0.0|100
0|2020-06-07|130.0|0|130.0|0|2.0|0|0.0|100
0|2020-06-08|141.0|0|141.0|0|4.0|0|0.0|100
0|2020-06-09|149.0|0|149.0|0|5.0|0|0.0|100
0|2020-06-10|153.0|0|153.0|0|5.0|0|0.0|100
0|2020-06-11|158.0|0|158.0|0|5.0|0|0.0|100
0|2020-06-12|159.0|0|159.0|0|5.0|0|0.0|100
0|2020-06-13|165.0|0|165.0|0|5.0|0|0.0|100
0|2020-06-14|171.0|0|171.0|0|5.0|0|0.0|100
0|2020-06-15|173.0|0|173.0|0|5.0|0|0.0|100
0|2020-06-16|175.0|0|175.0|0|5.0|0|0.0|100
0|2020-06-17|177.0|0|177.0|0|5.0|0|0.0|100
0|2020-06-18|178.0|0|178.0|0|5.0|0|0.0|100
0|2020-06-19|187.0|0|187.0|0|5.0|0|0.0|100
0|2020-06-20|187.0|0|187.0|0|5.0|0|0.0|100
0|2020-06-21|188.0|0|188.0|0|5.0|0|0.0|100
0|2020-06-22|189.0|0|189.0|0|5.0|0|0.0|100
0|2020-06-23|193.0|0|193.0|0|5.0|0|0.0|100
0|2020-06-24|196.0|0|196.0|0|6.0|0|0.0|100
0|2020-06-25|200.0|0|200.0|0|6.0|0|0.0|100
0|2020-06-26|198.0|0|198.0|0|6.0|0|0.0|100
0|2020-06-27|203.0|0|203.0|0|8.0|0|0.0|100
0|2020-06-28|206.0|0|206.0|0|8.0|0|0.0|100
0|2020-06-29|209.0|0|209.0|0|8.0|0|0.0|100
0|2020-06-30|214.0|0|214.0|0|8.0|0|0.0|100
0|2020-07-01|221.0|0|221.0|0|8.0|0|0.0|100
0|2020-07-02|224.0|0|224.0|0|8.0|0|0.0|100
0|2020-07-03|225.0|0|225.0|0|9.0|0|0.0|100
0|2020-07-04|227.0|0|227.0|0|9.0|0|0.0|100
0|2020-07-05|232.0|0|232.0|0|9.0|0|0.0|100
0|2020-07-06|233.0|0|233.0|0|9.0|0|0.0|100
0|2020-07-07|235.0|0|235.0|0|9.0|0|0.0|100
0|2020-07-08|239.0|0|239.0|0|9.0|0|0.0|100
0|2020-07-09|241.0|0|241.0|0|9.0|0|0.0|100
0|2020-07-10|244.0|0|244.0|0|9.0|0|0.0|100
0|2020-07-11|245.0|0|245.0|0|9.0|0|0.0|100
0|2020-07-12|249.0|0|249.0|0|9.0|0|0.0|100
0|2020-07-13|251.0|0|251.0|0|9.0|0|0.0|100
0|2020-07-14|255.0|0|255.0|0|10.0|0|0.0|100
0|2020-07-15|263.0|0|263.0|0|10.0|0|0.0|100
0|2020-07-16|267.0|0|267.0|0|10.0|0|0.0|100
0|2020-07-17|268.0|0|268.0|0|10.0|0|0.0|100
0|2020-07-18|275.0|0|275.0|0|10.0|0|0.0|100
0|2020-07-19|279.0|0|279.0|0|10.0|0|0.0|100
0|2020-07-20|279.0|0|279.0|0|10.0|0|0.0|100
0|2020-07-21|280.0|0|280.0|0|10.0|0|0.0|100
0|2020-07-22|281.0|0|281.0|0|10.0|0|0.0|100
0|2020-07-23|284.0|0|284.0|0|10.0|0|0.0|100
0|2020-07-24|290.0|0|290.0|0|10.0|0|0.0|100
0|2020-07-25|295.0|0|295.0|0|10.0|0|0.0|100
0|2020-07-26|299.0|0|299.0|0|10.0|0|0.0|100
0|2020-07-27|299.0|0|299.0|0|10.0|0|0.0|100
0|2020-07-28|300.0|0|300.0|0|11.0|0|0.0|100
0|2020-07-29|303.0|0|303.0|0|11.0|0|0.0|100
0|2020-07-30|305.0|0|305.0|0|11.0|0|0.0|100
0|2020-07-31|307.0|0|307.0|0|14.0|0|0.0|100
0|2020-08-01|308.0|0|308.0|0|14.0|0|0.0|100
0|2020-08-02|311.0|0|311.0|0|14.0|0|0.0|100
0|2020-08-03|314.0|0|314.0|0|14.0|0|0.0|100
0|2020-08-04|304.0|0|304.0|0|12.0|0|0.0|100
0|2020-08-05|305.0|0|305.0|0|12.0|0|0.0|100
0|2020-08-06|309.0|0|309.0|0|12.0|0|0.0|100
0|2020-08-07|321.0|0|321.0|0|12.0|0|0.0|100
0|2020-08-08|327.0|0|327.0|0|13.0|0|0.0|100
0|2020-08-09|334.0|0|334.0|0|13.0|0|0.0|100
0|2020-08-10|334.0|0|334.0|0|13.0|0|0.0|100
0|2020-08-11|332.0|0|332.0|0|14.0|0|0.0|100
0|2020-08-12|333.0|0|333.0|0|14.0|0|0.0|100
0|2020-08-13|335.0|0|335.0|0|14.0|0|0.0|100
0|2020-08-14|339.0|0|339.0|0|14.0|0|0.0|100
0|2020-08-15|340.0|0|340.0|0|14.0|0|0.0|100
0|2020-08-16|341.0|0|341.0|0|14.0|0|0.0|100
0|2020-08-17|344.0|0|344.0|0|14.0|0|0.0|100
0|2020-08-18|349.0|0|349.0|0|15.0|0|0.0|100
0|2020-08-19|354.0|0|354.0|0|15.0|0|0.0|100
0|2020-08-20|358.0|0|361.0|0|16.0|0|0.0|100
0|2020-08-21|363.0|0|363.0|0|16.0|0|0.0|100
0|2020-08-22|372.0|0|372.0|0|16.0|0|0.0|100
0|2020-08-23|374.0|0|374.0|0|16.0|0|0.0|100
0|2020-08-24|378.0|0|378.0|0|16.0|0|0.0|100
0|2020-08-25|382.0|0|382.0|0|19.0|0|0.0|100
0|2020-08-26|384.0|0|384.0|0|19.0|0|0.0|100
0|2020-08-27|385.0|0|385.0|0|19.0|0|0.0|100
0|2020-08-28|388.0|0|388.0|0|19.0|0|0.0|100
0|2020-08-29|394.0|0|394.0|0|19.0|0|0.0|100
0|2020-08-30|395.0|0|395.0|0|19.0|0|0.0|100
0|2020-08-31|396.0|0|396.0|0|19.0|0|0.0|100
0|2020-09-01|410.0|0|410.0|0|19.0|0|0.0|100
0|2020-09-02|411.0|0|411.0|0|19.0|0|0.0|100
0|2020-09-03|413.0|0|413.0|0|19.0|0|0.0|100
0|2020-09-04|413.0|0|421.0|0|19.0|0|0.0|100
0|2020-09-05|436.0|0|436.0|0|19.0|0|0.0|100
0|2020-09-06|439.0|0|439.0|0|19.0|0|0.0|100
0|2020-09-07|443.0|0|443.0|0|19.0|0|0.0|100
0|2020-09-08|443.0|0|446.0|0|19.0|0|0.0|100
0|2020-09-09|448.0|0|448.0|0|19.0|0|0.0|100
0|2020-09-10|450.0|0|450.0|0|19.0|0|0.0|100
0|2020-09-11|452.0|0|452.0|0|19.0|0|0.0|100
0|2020-09-12|457.0|0|457.0|0|19.0|0|0.0|100
0|2020-09-13|460.0|0|460.0|0|19.0|0|0.0|100
0|2020-09-14|460.0|0|461.0|0|19.0|0|0.0|100
0|2020-09-15|463.0|0|463.0|0|21.0|0|0.0|100
0|2020-09-16|465.0|0|465.0|0|21.0|0|0.0|100
0|2020-09-17|465.0|0|465.0|0|21.0|0|0.0|100
0|2020-09-18|468.0|0|468.0|0|21.0|0|0.0|100
0|2020-09-19|474.0|0|474.0|0|22.0|0|0.0|100
0|2020-09-20|474.0|0|480.0|0|22.0|0|0.0|100
0|2020-09-21|481.0|0|481.0|0|23.0|0|0.0|100
0|2020-09-22|486.0|0|486.0|0|23.0|0|0.0|100
0|2020-09-23|488.0|0|488.0|0|23.0|0|0.0|100
0|2020-09-24|489.0|0|489.0|0|24.0|0|0.0|100
0|2020-09-25|492.0|0|492.0|0|24.0|0|0.0|100
0|2020-09-26|499.0|0|499.0|0|24.0|0|0.0|100
0|2020-09-27|500.0|0|500.0|0|24.0|0|0.0|100
0|2020-09-28|502.0|0|502.0|0|24.0|0|0.0|100
0|2020-09-29|505.0|0|505.0|0|24.0|0|0.0|100
0|2020-09-30|505.0|0|505.0|0|24.0|0|0.0|100
0|2020-10-01|505.0|0|505.0|0|24.0|0|0.0|100
0|2020-10-02|507.0|0|507.0|0|24.0|0|0.0|100
0|2020-10-03|510.0|0|510.0|0|24.0|0|0.0|100
0|2020-10-04|511.0|0|511.0|0|24.0|0|0.0|100
0|2020-10-05|514.0|0|514.0|0|24.0|0|0.0|100
0|2020-10-06|516.0|0|516.0|0|24.0|0|0.0|100
0|2020-10-07|517.0|0|517.0|0|25.0|0|0.0|100
0|2020-10-08|522.0|0|522.0|0|25.0|0|0.0|100
0|2020-10-09|523.0|0|523.0|0|25.0|0|0.0|100
0|2020-10-10|523.0|0|523.0|0|25.0|0|0.0|100
0|2020-10-11|525.0|0|525.0|0|25.0|0|0.0|100
0|2020-10-12|525.0|0|525.0|0|25.0|0|0.0|100
0|2020-10-13|534.0|0|534.0|0|25.0|0|0.0|100
0|2020-10-14|534.0|0|534.0|0|25.0|0|0.0|100
0|2020-10-15|535.0|0|535.0|0|25.0|0|0.0|100
0|2020-10-16|547.0|0|547.0|0|25.0|0|0.0|100
0|2020-10-17|551.0|0|551.0|0|26.0|0|0.0|100
0|2020-10-18|554.0|0|554.0|0|26.0|0|0.0|100
0|2020-10-19|560.0|0|560.0|0|26.0|0|0.0|100
0|2020-10-20|568.0|0|568.0|0|27.0|0|0.0|100
0|2020-10-21|568.0|0|568.0|0|27.0|0|0.0|100
0|2020-10-22|568.0|0|578.0|0|27.0|0|0.0|100
0|2020-10-23|568.0|0|584.0|0|27.0|0|0.0|100
0|2020-10-24|568.0|0|592.0|0|27.0|0|0.0|100
0|2020-10-25|568.0|0|598.0|0|27.0|0|0.0|100
0|2020-10-26|602.0|0|602.0|0|29.0|0|0.0|100
0|2020-10-27|606.0|0|606.0|0|29.0|0|0.0|100
0|2020-10-28|606.0|0|611.0|0|29.0|0|0.0|100
0|2020-10-29|606.0|0|615.0|0|29.0|0|0.0|100
0|2020-10-30|606.0|0|625.0|0|29.0|0|0.0|100
0|2020-10-31|606.0|0|631.0|0|29.0|0|0.0|100
0|2020-11-01|606.0|0|635.0|0|29.0|0|0.0|100
0|2020-11-02|636.0|0|636.0|0|29.0|0|0.0|100
0|2020-11-03|645.0|0|645.0|0|29.0|0|0.0|100
0|2020-11-04|645.0|0|656.0|0|29.0|0|0.0|100
0|2020-11-05|645.0|0|665.0|0|29.0|0|0.0|100
0|2020-11-06|645.0|0|670.0|0|29.0|0|0.0|100
0|2020-11-07|676.0|0|676.0|0|29.0|0|0.0|100
0|2020-11-08|676.0|0|686.0|0|29.0|0|0.0|100
0|2020-11-09|676.0|0|700.0|0|29.0|0|0.0|100
0|2020-11-10|676.0|0|713.0|0|29.0|0|0.0|100
0|2020-11-11|676.0|0|720.0|0|29.0|0|0.0|100
0|2020-11-12|676.0|0|723.0|0|29.0|0|0.0|100
0|2020-11-13|676.0|0|731.0|0|29.0|0|0.0|100
0|2020-11-14|747.0|0|747.0|0|29.0|0|0.0|100
0|2020-11-15|747.0|0|749.0|0|29.0|0|0.0|100
0|2020-11-16|764.0|0|764.0|0|29.0|0|0.0|100
0|2020-11-17|764.0|0|777.0|0|29.0|0|0.0|100
0|2020-11-18|764.0|0|786.0|0|29.0|0|0.0|100
0|2020-11-19|764.0|0|806.0|0|29.0|0|0.0|100
0|2020-11-20|822.0|0|822.0|0|29.0|0|0.0|100
0|2020-11-21|822.0|0|842.0|0|29.0|0|0.0|100
0|2020-11-22|822.0|0|847.0|0|29.0|0|0.0|100
0|2020-11-23|822.0|0|862.0|0|29.0|0|0.0|100
0|2020-11-24|822.0|0|882.0|0|29.0|0|0.0|100
0|2020-11-25|822.0|0|896.0|0|29.0|0|0.0|100
0|2020-11-26|822.0|0|911.0|0|29.0|0|0.0|100
0|2020-11-27|822.0|0|910.0|0|29.0|0|0.0|100
0|2020-11-28|822.0|0|956.0|0|29.0|0|0.0|100
0|2020-11-29|963.0|0|963.0|0|29.0|0|0.0|100
0|2020-11-30|963.0|0|973.0|0|29.0|0|0.0|100
0|2020-12-01|963.0|0|984.0|0|29.0|0|0.0|100
0|2020-12-02|992.0|0|992.0|0|29.0|0|0.0|100
0|2020-12-03|1002.0|0|1002.0|0|30.0|0|0.0|100
0|2020-12-04|1002.0|0|1023.0|0|30.0|0|0.0|100
0|2020-12-05|1063.0|0|1063.0|0|30.0|0|0.0|100
0|2020-12-06|1063.0|0|1081.0|0|30.0|0|0.0|100
0|2020-12-07|1063.0|0|1102.0|0|30.0|0|0.0|100
0|2020-12-08|1063.0|0|1120.0|0|30.0|0|0.0|100
0|2020-12-09|1139.0|0|1139.0|0|31.0|0|0.0|100
0|2020-12-10|1147.0|0|1147.0|0|31.0|0|0.0|100
0|2020-12-11|1162.0|0|1162.0|0|31.0|0|0.0|100
0|2020-12-12|1182.0|0|1182.0|0|31.0|0|0.0|100
0|2020-12-13|1223.0|0|1223.0|0|31.0|0|0.0|100
0|2020-12-14|1235.0|0|1235.0|0|31.0|0|0.0|100
0|2020-12-15|1252.0|0|1252.0|0|31.0|0|0.0|100
0|2020-12-16|1252.0|0|1267.0|0|31.0|0|0.0|100
0|2020-12-17|1281.0|0|1281.0|0|32.0|0|0.0|100
0|2020-12-18|1292.0|0|1292.0|0|32.0|0|0.0|100
0|2020-12-19|1292.0|0|1316.0|0|32.0|0|0.0|100
0|2020-12-20|1341.0|0|1341.0|0|32.0|0|0.0|100
0|2020-12-21|1346.0|0|1346.0|0|32.0|0|0.0|100
0|2020-12-22|1367.0|0|1367.0|0|32.0|0|0.0|100
0|2020-12-23|1406.0|0|1406.0|0|33.0|0|0.0|100
0|2020-12-24|1427.0|0|1427.0|0|35.0|0|0.0|100
0|2020-12-25|1431.0|0|1431.0|0|35.0|0|0.0|100
0|2020-12-26|1431.0|0|1431.0|0|35.0|0|0.0|100
0|2020-12-27|1453.0|0|1453.0|0|36.0|0|0.0|100
0|2020-12-28|1453.0|0|1457.0|0|36.0|0|0.0|100
0|2020-12-29|1453.0|0|1468.0|0|36.0|0|0.0|100
0|2020-12-30|1472.0|0|1472.0|0|36.0|0|0.0|100
0|2020-12-31|1495.0|0|1495.0|0|36.0|0|0.0|100
0|2021-01-01|1502.0|0|1502.0|0|36.0|0|0.0|100
0|2021-01-02|1503.0|0|1503.0|0|36.0|0|0.0|100
0|2021-01-03|1503.0|0|1534.0|0|36.0|0|0.0|100
0|2021-01-04|1503.0|0|1552.0|0|36.0|0|0.0|100
0|2021-01-05|1503.0|0|1597.0|0|36.0|0|0.0|100
0|2021-01-06|1633.0|0|1633.0|0|37.0|0|0.0|100
0|2021-01-07|1633.0|0|1656.0|0|37.0|0|0.0|100
0|2021-01-08|1678.0|0|1678.0|0|40.0|0|0.0|100
0|2021-01-09|1699.0|0|1699.0|0|40.0|0|0.0|100
0|2021-01-10|1699.0|0|1722.0|0|40.0|0|0.0|100
0|2021-01-11|1699.0|0|1733.0|0|40.0|0|0.0|100
0|2021-01-12|1743.0|0|1743.0|0|42.0|0|0.0|100
0|2021-01-13|1767.0|0|1767.0|0|43.0|0|0.0|100
0|2021-01-14|1767.0|0|1785.0|0|43.0|0|0.0|100
0|2021-01-15|1767.0|0|1793.0|0|43.0|0|0.0|100
0|2021-01-16|1767.0|0|1818.0|0|43.0|0|0.0|100
0|2021-01-17|1835.0|0|1835.0|0|44.0|0|0.0|100
0|2021-01-18|1846.0|0|1846.0|0|44.0|0|0.0|100
0|2021-01-19|1861.0|0|1861.0|0|53.0|0|0.0|100
0|2021-01-20|1871.0|0|1871.0|0|54.0|0|0.0|100
0|2021-01-21|1881.0|0|1881.0|0|55.0|0|0.0|100
0|2021-01-22|1894.0|0|1894.0|0|55.0|0|0.0|100
0|2021-01-23|1913.0|0|1913.0|0|55.0|0|0.0|100
0|2021-01-24|1913.0|0|1921.0|0|55.0|0|0.0|100
0|2021-01-25|1929.0|0|1929.0|0|55.0|0|0.0|100
0|2021-01-26|1935.0|0|1935.0|0|56.0|0|0.0|100
0|2021-01-27|1950.0|0|1950.0|0|56.0|0|0.0|100
0|2021-01-28|1959.0|0|1959.0|0|56.0|0|0.0|100
0|2021-01-29|1968.0|0|1968.0|0|56.0|0|0.0|100
0|2021-01-30|1975.0|0|1975.0|0|56.0|0|0.0|100
0|2021-01-31|1975.0|0|1978.0|0|56.0|0|0.0|100
0|2021-02-01|1979.0|0|1979.0|0|57.0|0|0.0|100
0|2021-02-02|1979.0|0|1984.0|0|57.0|0|0.0|100
0|2021-02-03|1979.0|0|1988.0|0|57.0|0|0.0|100
0|2021-02-04|1979.0|0|1995.0|0|57.0|0|0.0|100
0|2021-02-05|2001.0|0|2001.0|0|59.0|0|0.0|100
0|2021-02-06|2010.0|0|2010.0|0|58.0|0|0.0|100
