|dates|Merrimack_NewHampshire_UnitedStates.JHU_ConfirmedCases.data|Merrimack_NewHampshire_UnitedStates.JHU_ConfirmedCases.missing|Merrimack_NewHampshire_UnitedStates.NYT_ConfirmedCases.data|Merrimack_NewHampshire_UnitedStates.NYT_ConfirmedCases.missing|Merrimack_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.data|Merrimack_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.missing|Merrimack_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.data|Merrimack_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-25|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-26|5.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|7.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-28|11.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-29|14.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-30|18.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-31|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-04-01|27.0|0|28.0|0|0.0|0|0.0|100
0|2020-04-02|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-04-03|33.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-04|36.0|0|39.0|0|0.0|0|0.0|100
0|2020-04-05|39.0|0|45.0|0|0.0|0|0.0|100
0|2020-04-06|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-04-07|52.0|0|56.0|0|0.0|0|0.0|100
0|2020-04-08|56.0|0|60.0|0|0.0|0|0.0|100
0|2020-04-09|60.0|0|63.0|0|0.0|0|0.0|100
0|2020-04-10|60.0|0|66.0|0|0.0|0|0.0|100
0|2020-04-11|66.0|0|71.0|0|0.0|0|0.0|100
0|2020-04-12|71.0|0|73.0|0|0.0|0|0.0|100
0|2020-04-13|73.0|0|75.0|0|0.0|0|0.0|100
0|2020-04-14|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-04-15|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-04-16|81.0|0|85.0|0|0.0|0|0.0|100
0|2020-04-17|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-04-18|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-04-19|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-04-20|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-04-21|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-04-22|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-04-23|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-04-24|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-04-25|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-04-26|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-04-27|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-04-28|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-04-29|145.0|0|145.0|0|0.0|0|0.0|100
0|2020-04-30|177.0|0|177.0|0|3.0|0|0.0|100
0|2020-05-01|185.0|0|185.0|0|3.0|0|0.0|100
0|2020-05-02|185.0|0|191.0|0|3.0|0|0.0|100
0|2020-05-03|195.0|0|195.0|0|3.0|0|0.0|100
0|2020-05-04|200.0|0|200.0|0|3.0|0|0.0|100
0|2020-05-05|206.0|0|206.0|0|3.0|0|0.0|100
0|2020-05-06|213.0|0|213.0|0|3.0|0|0.0|100
0|2020-05-07|220.0|0|220.0|0|6.0|0|0.0|100
0|2020-05-08|227.0|0|227.0|0|6.0|0|0.0|100
0|2020-05-09|234.0|0|234.0|0|6.0|0|0.0|100
0|2020-05-10|237.0|0|237.0|0|6.0|0|0.0|100
0|2020-05-11|243.0|0|243.0|0|6.0|0|0.0|100
0|2020-05-12|252.0|0|252.0|0|6.0|0|0.0|100
