|dates|Norfolk_Massachusetts_UnitedStates.JHU_ConfirmedCases.data|Norfolk_Massachusetts_UnitedStates.JHU_ConfirmedCases.missing|Norfolk_Massachusetts_UnitedStates.NYT_ConfirmedCases.data|Norfolk_Massachusetts_UnitedStates.NYT_ConfirmedCases.missing|Norfolk_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.data|Norfolk_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.missing|Norfolk_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.data|Norfolk_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-04|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-06|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-07|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-08|6.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-09|6.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-10|10.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-11|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-12|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-03-13|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-03-14|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-03-15|28.0|0|31.0|0|0.0|0|0.0|100
0|2020-03-16|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-03-17|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-03-18|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-03-19|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-03-20|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-03-21|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-03-22|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-03-23|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-03-24|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-03-25|222.0|0|222.0|0|1.0|0|0.0|100
0|2020-03-26|292.0|0|292.0|0|2.0|0|0.0|100
0|2020-03-27|393.0|0|393.0|0|6.0|0|0.0|100
0|2020-03-28|490.0|0|490.0|0|8.0|0|0.0|100
0|2020-03-29|548.0|0|548.0|0|9.0|0|0.0|100
0|2020-03-30|628.0|0|628.0|0|10.0|0|0.0|100
0|2020-03-31|738.0|0|738.0|0|12.0|0|0.0|100
0|2020-04-01|829.0|0|829.0|0|15.0|0|0.0|100
0|2020-04-02|938.0|0|938.0|0|21.0|0|0.0|100
0|2020-04-03|1045.0|0|1045.0|0|24.0|0|0.0|100
0|2020-04-04|1199.0|0|1199.0|0|25.0|0|0.0|100
0|2020-04-05|1271.0|0|1271.0|0|26.0|0|0.0|100
0|2020-04-06|1382.0|0|1382.0|0|29.0|0|0.0|100
0|2020-04-07|1592.0|0|1592.0|0|35.0|0|0.0|100
0|2020-04-08|1778.0|0|1778.0|0|41.0|0|0.0|100
0|2020-04-09|2007.0|0|2007.0|0|41.0|0|0.0|100
0|2020-04-10|2216.0|0|2216.0|0|41.0|0|0.0|100
0|2020-04-11|2395.0|0|2395.0|0|79.0|0|0.0|100
0|2020-04-12|2649.0|0|2649.0|0|91.0|0|0.0|100
0|2020-04-13|2838.0|0|2838.0|0|91.0|0|0.0|100
0|2020-04-14|2969.0|0|2969.0|0|91.0|0|0.0|100
0|2020-04-15|3122.0|0|3122.0|0|147.0|0|0.0|100
0|2020-04-16|3342.0|0|3342.0|0|147.0|0|0.0|100
0|2020-04-17|3499.0|0|3499.0|0|173.0|0|0.0|100
0|2020-04-18|3659.0|0|3659.0|0|195.0|0|0.0|100
0|2020-04-19|3789.0|0|3789.0|0|244.0|0|0.0|100
0|2020-04-20|3789.0|0|3960.0|0|244.0|0|0.0|100
0|2020-04-21|4062.0|0|4062.0|0|290.0|0|0.0|100
0|2020-04-22|4212.0|0|4212.0|0|290.0|0|0.0|100
0|2020-04-23|4541.0|0|4541.0|0|290.0|0|0.0|100
0|2020-04-24|4979.0|0|4979.0|0|290.0|0|0.0|100
0|2020-04-25|5172.0|0|5172.0|0|400.0|0|0.0|100
0|2020-04-26|5288.0|0|5288.0|0|400.0|0|0.0|100
0|2020-04-27|5398.0|0|5398.0|0|429.0|0|0.0|100
0|2020-04-28|5567.0|0|5567.0|0|448.0|0|0.0|100
0|2020-04-29|5700.0|0|5700.0|0|484.0|0|0.0|100
0|2020-04-30|5896.0|0|5896.0|0|499.0|0|0.0|100
0|2020-05-01|6065.0|0|6065.0|0|522.0|0|0.0|100
0|2020-05-02|6187.0|0|6187.0|0|535.0|0|0.0|100
0|2020-05-03|6280.0|0|6280.0|0|550.0|0|0.0|100
0|2020-05-04|6382.0|0|6382.0|0|555.0|0|0.0|100
0|2020-05-05|6466.0|0|6466.0|0|575.0|0|0.0|100
0|2020-05-06|6610.0|0|6610.0|0|596.0|0|0.0|100
0|2020-05-07|6729.0|0|6729.0|0|608.0|0|0.0|100
0|2020-05-08|6801.0|0|6801.0|0|623.0|0|0.0|100
0|2020-05-09|6887.0|0|6887.0|0|635.0|0|0.0|100
0|2020-05-10|6952.0|0|6952.0|0|650.0|0|0.0|100
