|dates|Chambers_Alabama_UnitedStates.JHU_ConfirmedCases.data|Chambers_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Chambers_Alabama_UnitedStates.NYT_ConfirmedCases.data|Chambers_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Chambers_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Chambers_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Chambers_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Chambers_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-25|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-27|13.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-28|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-29|27.0|0|27.0|0|3.0|0|0.0|100
0|2020-03-30|33.0|0|36.0|0|3.0|0|0.0|100
0|2020-03-31|36.0|0|36.0|0|4.0|0|0.0|100
0|2020-04-01|42.0|0|45.0|0|4.0|0|0.0|100
0|2020-04-02|67.0|0|67.0|0|4.0|0|0.0|100
0|2020-04-03|80.0|0|81.0|0|5.0|0|0.0|100
0|2020-04-04|87.0|0|87.0|0|6.0|0|0.0|100
0|2020-04-05|89.0|0|90.0|0|6.0|0|0.0|100
0|2020-04-06|94.0|0|96.0|0|7.0|0|0.0|100
0|2020-04-07|101.0|0|102.0|0|8.0|0|0.0|100
0|2020-04-08|109.0|0|140.0|0|8.0|0|0.0|100
0|2020-04-09|151.0|0|161.0|0|8.0|0|0.0|100
0|2020-04-10|168.0|0|171.0|0|8.0|0|0.0|100
0|2020-04-11|181.0|0|184.0|0|8.0|0|0.0|100
0|2020-04-12|198.0|0|200.0|0|8.0|0|0.0|100
0|2020-04-13|212.0|0|212.0|0|8.0|0|0.0|100
0|2020-04-14|216.0|0|216.0|0|10.0|0|0.0|100
0|2020-04-15|221.0|0|227.0|0|10.0|0|0.0|100
0|2020-04-16|231.0|0|234.0|0|11.0|0|0.0|100
0|2020-04-17|236.0|0|236.0|0|11.0|0|0.0|100
0|2020-04-18|240.0|0|240.0|0|11.0|0|0.0|100
0|2020-04-19|245.0|0|246.0|0|13.0|0|0.0|100
0|2020-04-20|257.0|0|257.0|0|13.0|0|0.0|100
0|2020-04-21|259.0|0|259.0|0|16.0|0|0.0|100
0|2020-04-22|270.0|0|270.0|0|16.0|0|0.0|100
0|2020-04-23|275.0|0|275.0|0|16.0|0|0.0|100
0|2020-04-24|282.0|0|282.0|0|17.0|0|0.0|100
0|2020-04-25|282.0|0|284.0|0|17.0|0|0.0|100
0|2020-04-26|285.0|0|285.0|0|18.0|0|0.0|100
0|2020-04-27|289.0|0|289.0|0|18.0|0|0.0|100
0|2020-04-28|291.0|0|291.0|0|19.0|0|0.0|100
0|2020-04-29|293.0|0|293.0|0|19.0|0|0.0|100
0|2020-04-30|295.0|0|291.0|0|21.0|0|0.0|100
0|2020-05-01|290.0|0|290.0|0|21.0|0|0.0|100
0|2020-05-02|294.0|0|294.0|0|21.0|0|0.0|100
0|2020-05-03|300.0|0|300.0|0|21.0|0|0.0|100
0|2020-05-04|302.0|0|302.0|0|21.0|0|0.0|100
0|2020-05-05|304.0|0|304.0|0|21.0|0|0.0|100
0|2020-05-06|306.0|0|306.0|0|22.0|0|0.0|100
0|2020-05-07|308.0|0|308.0|0|21.0|0|0.0|100
0|2020-05-08|311.0|0|311.0|0|21.0|0|0.0|100
0|2020-05-09|314.0|0|314.0|0|21.0|0|0.0|100
0|2020-05-10|316.0|0|316.0|0|21.0|0|0.0|100
0|2020-05-11|319.0|0|319.0|0|21.0|0|0.0|100
0|2020-05-12|324.0|0|324.0|0|21.0|0|0.0|100
0|2020-05-13|324.0|0|324.0|0|22.0|0|0.0|100
