|dates|Sussex_Delaware_UnitedStates.JHU_ConfirmedCases.data|Sussex_Delaware_UnitedStates.JHU_ConfirmedCases.missing|Sussex_Delaware_UnitedStates.NYT_ConfirmedCases.data|Sussex_Delaware_UnitedStates.NYT_ConfirmedCases.missing|Sussex_Delaware_UnitedStates.JHU_ConfirmedDeaths.data|Sussex_Delaware_UnitedStates.JHU_ConfirmedDeaths.missing|Sussex_Delaware_UnitedStates.JHU_ConfirmedRecoveries.data|Sussex_Delaware_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|1.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-20|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-21|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-23|18.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-24|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-25|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-03-26|27.0|0|33.0|0|1.0|0|0.0|100
0|2020-03-27|37.0|0|38.0|0|1.0|0|0.0|100
0|2020-03-28|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-03-29|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-03-30|81.0|0|81.0|0|1.0|0|0.0|100
0|2020-03-31|88.0|0|88.0|0|2.0|0|0.0|100
0|2020-04-01|101.0|0|101.0|0|3.0|0|0.0|100
0|2020-04-02|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-04-03|117.0|0|117.0|0|3.0|0|0.0|100
0|2020-04-04|125.0|0|125.0|0|3.0|0|0.0|100
0|2020-04-05|151.0|0|151.0|0|3.0|0|0.0|100
0|2020-04-06|159.0|0|159.0|0|3.0|0|0.0|100
0|2020-04-07|210.0|0|210.0|0|3.0|0|0.0|100
0|2020-04-08|279.0|0|279.0|0|3.0|0|0.0|100
0|2020-04-09|294.0|0|294.0|0|3.0|0|0.0|100
0|2020-04-10|336.0|0|336.0|0|3.0|0|0.0|100
0|2020-04-11|404.0|0|404.0|0|10.0|0|0.0|100
0|2020-04-12|464.0|0|464.0|0|10.0|0|0.0|100
0|2020-04-13|551.0|0|551.0|0|15.0|0|0.0|100
0|2020-04-14|639.0|0|639.0|0|16.0|0|0.0|100
0|2020-04-15|678.0|0|678.0|0|16.0|0|0.0|100
0|2020-04-16|698.0|0|698.0|0|18.0|0|0.0|100
0|2020-04-17|811.0|0|811.0|0|22.0|0|0.0|100
0|2020-04-18|886.0|0|886.0|0|25.0|0|0.0|100
0|2020-04-19|886.0|0|886.0|0|25.0|0|0.0|100
0|2020-04-20|1055.0|0|1055.0|0|26.0|0|0.0|100
0|2020-04-21|1139.0|0|1139.0|0|32.0|0|0.0|100
0|2020-04-22|1317.0|0|1317.0|0|36.0|0|0.0|100
0|2020-04-23|1377.0|0|1377.0|0|37.0|0|0.0|100
0|2020-04-24|1394.0|0|1394.0|0|40.0|0|0.0|100
0|2020-04-25|1490.0|0|1490.0|0|42.0|0|0.0|100
0|2020-04-26|1801.0|0|1801.0|0|43.0|0|0.0|100
0|2020-04-27|1870.0|0|1870.0|0|45.0|0|0.0|100
0|2020-04-28|2114.0|0|2114.0|0|51.0|0|0.0|100
0|2020-04-29|2169.0|0|2169.0|0|54.0|0|0.0|100
0|2020-04-30|2216.0|0|2216.0|0|58.0|0|0.0|100
0|2020-05-01|2292.0|0|2292.0|0|62.0|0|0.0|100
0|2020-05-02|2359.0|0|2359.0|0|63.0|0|0.0|100
0|2020-05-03|2461.0|0|2461.0|0|68.0|0|0.0|100
0|2020-05-04|2497.0|0|2497.0|0|70.0|0|0.0|100
0|2020-05-05|2520.0|0|2520.0|0|72.0|0|0.0|100
0|2020-05-06|2764.0|0|2764.0|0|75.0|0|0.0|100
0|2020-05-07|2834.0|0|2834.0|0|79.0|0|0.0|100
0|2020-05-08|2936.0|0|2936.0|0|86.0|0|0.0|100
0|2020-05-09|2990.0|0|2990.0|0|90.0|0|0.0|100
0|2020-05-10|2990.0|0|3059.0|0|90.0|0|0.0|100
0|2020-05-11|3091.0|0|3091.0|0|91.0|0|0.0|100
0|2020-05-12|3205.0|0|3205.0|0|93.0|0|0.0|100
