|dates|Allen_Ohio_UnitedStates.JHU_ConfirmedCases.data|Allen_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Allen_Ohio_UnitedStates.NYT_ConfirmedCases.data|Allen_Ohio_UnitedStates.NYT_ConfirmedCases.missing|Allen_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Allen_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Allen_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Allen_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-29|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-30|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-31|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-04-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-04-02|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-04-03|12.0|0|13.0|0|0.0|0|0.0|100
0|2020-04-04|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-04-05|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-04-06|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-04-07|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-04-08|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-04-09|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-04-10|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-04-11|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-04-12|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-04-13|37.0|0|37.0|0|4.0|0|0.0|100
0|2020-04-14|46.0|0|46.0|0|4.0|0|0.0|100
0|2020-04-15|51.0|0|51.0|0|4.0|0|0.0|100
0|2020-04-16|57.0|0|57.0|0|6.0|0|0.0|100
0|2020-04-17|65.0|0|65.0|0|9.0|0|0.0|100
0|2020-04-18|70.0|0|70.0|0|11.0|0|0.0|100
0|2020-04-19|79.0|0|79.0|0|11.0|0|0.0|100
0|2020-04-20|84.0|0|84.0|0|11.0|0|0.0|100
0|2020-04-21|88.0|0|88.0|0|12.0|0|0.0|100
0|2020-04-22|94.0|0|94.0|0|12.0|0|0.0|100
0|2020-04-23|100.0|0|100.0|0|14.0|0|0.0|100
0|2020-04-24|108.0|0|108.0|0|15.0|0|0.0|100
0|2020-04-25|108.0|0|108.0|0|17.0|0|0.0|100
0|2020-04-26|108.0|0|106.0|0|18.0|0|0.0|100
0|2020-04-27|103.0|0|103.0|0|18.0|0|0.0|100
0|2020-04-28|103.0|0|103.0|0|19.0|0|0.0|100
0|2020-04-29|116.0|0|116.0|0|22.0|0|0.0|100
0|2020-04-30|121.0|0|121.0|0|23.0|0|0.0|100
0|2020-05-01|121.0|0|121.0|0|23.0|0|0.0|100
0|2020-05-02|123.0|0|123.0|0|23.0|0|0.0|100
0|2020-05-03|124.0|0|124.0|0|23.0|0|0.0|100
0|2020-05-04|133.0|0|133.0|0|23.0|0|0.0|100
0|2020-05-05|135.0|0|135.0|0|25.0|0|0.0|100
0|2020-05-06|139.0|0|139.0|0|28.0|0|0.0|100
0|2020-05-07|138.0|0|138.0|0|28.0|0|0.0|100
0|2020-05-08|139.0|0|139.0|0|29.0|0|0.0|100
0|2020-05-09|144.0|0|144.0|0|29.0|0|0.0|100
0|2020-05-10|144.0|0|144.0|0|29.0|0|0.0|100
0|2020-05-11|146.0|0|146.0|0|29.0|0|0.0|100
0|2020-05-12|154.0|0|154.0|0|30.0|0|0.0|100
0|2020-05-13|155.0|0|155.0|0|30.0|0|0.0|100
