|dates|Decatur_Indiana_UnitedStates.JHU_ConfirmedCases.data|Decatur_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Decatur_Indiana_UnitedStates.NYT_ConfirmedCases.data|Decatur_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Decatur_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Decatur_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Decatur_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Decatur_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-25|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-27|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-03-28|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-03-29|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-03-30|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-03-31|47.0|0|47.0|0|1.0|0|0.0|100
0|2020-04-01|48.0|0|49.0|0|1.0|0|0.0|100
0|2020-04-02|59.0|0|60.0|0|3.0|0|0.0|100
0|2020-04-03|70.0|0|71.0|0|4.0|0|0.0|100
0|2020-04-04|79.0|0|80.0|0|4.0|0|0.0|100
0|2020-04-05|80.0|0|81.0|0|4.0|0|0.0|100
0|2020-04-06|90.0|0|91.0|0|4.0|0|0.0|100
0|2020-04-07|90.0|0|92.0|0|6.0|0|0.0|100
0|2020-04-08|99.0|0|101.0|0|6.0|0|0.0|100
0|2020-04-09|107.0|0|109.0|0|6.0|0|0.0|100
0|2020-04-10|118.0|0|120.0|0|8.0|0|0.0|100
0|2020-04-11|123.0|0|125.0|0|10.0|0|0.0|100
0|2020-04-12|127.0|0|129.0|0|10.0|0|0.0|100
0|2020-04-13|129.0|0|131.0|0|10.0|0|0.0|100
0|2020-04-14|153.0|0|156.0|0|10.0|0|0.0|100
0|2020-04-15|155.0|0|158.0|0|13.0|0|0.0|100
0|2020-04-16|160.0|0|163.0|0|14.0|0|0.0|100
0|2020-04-17|165.0|0|168.0|0|17.0|0|0.0|100
0|2020-04-18|166.0|0|169.0|0|17.0|0|0.0|100
0|2020-04-19|168.0|0|171.0|0|18.0|0|0.0|100
0|2020-04-20|168.0|0|171.0|0|18.0|0|0.0|100
0|2020-04-21|171.0|0|174.0|0|20.0|0|0.0|100
0|2020-04-22|178.0|0|181.0|0|21.0|0|0.0|100
0|2020-04-23|182.0|0|186.0|0|22.0|0|0.0|100
0|2020-04-24|191.0|0|195.0|0|24.0|0|0.0|100
0|2020-04-25|194.0|0|198.0|0|26.0|0|0.0|100
0|2020-04-26|194.0|0|198.0|0|27.0|0|0.0|100
0|2020-04-27|194.0|0|198.0|0|27.0|0|0.0|100
0|2020-04-28|195.0|0|199.0|0|27.0|0|0.0|100
0|2020-04-29|199.0|0|205.0|0|27.0|0|0.0|100
0|2020-04-30|200.0|0|206.0|0|28.0|0|0.0|100
0|2020-05-01|200.0|0|206.0|0|28.0|0|0.0|100
0|2020-05-02|201.0|0|208.0|0|28.0|0|0.0|100
0|2020-05-03|202.0|0|209.0|0|28.0|0|0.0|100
0|2020-05-04|202.0|0|209.0|0|28.0|0|0.0|100
0|2020-05-05|205.0|0|213.0|0|28.0|0|0.0|100
0|2020-05-06|206.0|0|214.0|0|28.0|0|0.0|100
0|2020-05-07|208.0|0|216.0|0|28.0|0|0.0|100
0|2020-05-08|210.0|0|218.0|0|28.0|0|0.0|100
0|2020-05-09|212.0|0|220.0|0|28.0|0|0.0|100
0|2020-05-10|212.0|0|220.0|0|28.0|0|0.0|100
0|2020-05-11|215.0|0|223.0|0|29.0|0|0.0|100
0|2020-05-12|215.0|0|224.0|0|29.0|0|0.0|100
0|2020-05-13|215.0|0|224.0|0|30.0|0|0.0|100
