|dates|Colquitt_Georgia_UnitedStates.JHU_ConfirmedCases.data|Colquitt_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Colquitt_Georgia_UnitedStates.NYT_ConfirmedCases.data|Colquitt_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Colquitt_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Colquitt_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Colquitt_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Colquitt_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-27|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-30|6.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-31|18.0|0|20.0|0|1.0|0|0.0|100
0|2020-04-01|20.0|0|21.0|0|1.0|0|0.0|100
0|2020-04-02|23.0|0|28.0|0|1.0|0|0.0|100
0|2020-04-03|34.0|0|44.0|0|2.0|0|0.0|100
0|2020-04-04|46.0|0|49.0|0|3.0|0|0.0|100
0|2020-04-05|50.0|0|51.0|0|3.0|0|0.0|100
0|2020-04-06|53.0|0|61.0|0|3.0|0|0.0|100
0|2020-04-07|69.0|0|70.0|0|5.0|0|0.0|100
0|2020-04-08|68.0|0|79.0|0|5.0|0|0.0|100
0|2020-04-09|78.0|0|79.0|0|5.0|0|0.0|100
0|2020-04-10|80.0|0|80.0|0|5.0|0|0.0|100
0|2020-04-11|80.0|0|84.0|0|5.0|0|0.0|100
0|2020-04-12|87.0|0|87.0|0|5.0|0|0.0|100
0|2020-04-13|88.0|0|88.0|0|5.0|0|0.0|100
0|2020-04-14|88.0|0|88.0|0|5.0|0|0.0|100
0|2020-04-15|89.0|0|90.0|0|5.0|0|0.0|100
0|2020-04-16|98.0|0|105.0|0|5.0|0|0.0|100
0|2020-04-17|115.0|0|108.0|0|5.0|0|0.0|100
0|2020-04-18|119.0|0|120.0|0|5.0|0|0.0|100
0|2020-04-19|122.0|0|125.0|0|5.0|0|0.0|100
0|2020-04-20|145.0|0|145.0|0|5.0|0|0.0|100
0|2020-04-21|154.0|0|156.0|0|5.0|0|0.0|100
0|2020-04-22|158.0|0|158.0|0|6.0|0|0.0|100
0|2020-04-23|163.0|0|163.0|0|6.0|0|0.0|100
0|2020-04-24|165.0|0|165.0|0|6.0|0|0.0|100
0|2020-04-25|166.0|0|165.0|0|6.0|0|0.0|100
0|2020-04-26|165.0|0|165.0|0|6.0|0|0.0|100
0|2020-04-27|172.0|0|172.0|0|6.0|0|0.0|100
0|2020-04-28|179.0|0|180.0|0|6.0|0|0.0|100
0|2020-04-29|182.0|0|181.0|0|6.0|0|0.0|100
0|2020-04-30|185.0|0|185.0|0|6.0|0|0.0|100
0|2020-05-01|187.0|0|187.0|0|9.0|0|0.0|100
0|2020-05-02|188.0|0|188.0|0|10.0|0|0.0|100
0|2020-05-03|188.0|0|188.0|0|10.0|0|0.0|100
0|2020-05-04|192.0|0|192.0|0|9.0|0|0.0|100
0|2020-05-05|194.0|0|194.0|0|10.0|0|0.0|100
0|2020-05-06|198.0|0|198.0|0|10.0|0|0.0|100
0|2020-05-07|201.0|0|201.0|0|10.0|0|0.0|100
0|2020-05-08|202.0|0|202.0|0|10.0|0|0.0|100
0|2020-05-09|207.0|0|207.0|0|10.0|0|0.0|100
0|2020-05-10|207.0|0|207.0|0|10.0|0|0.0|100
0|2020-05-11|210.0|0|210.0|0|10.0|0|0.0|100
0|2020-05-12|221.0|0|221.0|0|11.0|0|0.0|100
0|2020-05-13|229.0|0|229.0|0|11.0|0|0.0|100
