|dates|Northampton_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Northampton_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Northampton_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Northampton_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Northampton_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Northampton_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Northampton_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Northampton_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-27|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-28|3.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-29|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-03-30|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-03-31|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-04-01|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-04-02|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-04-03|36.0|0|33.0|0|1.0|0|0.0|100
0|2020-04-04|38.0|0|36.0|0|1.0|0|0.0|100
0|2020-04-05|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-04-06|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-04-07|53.0|0|51.0|0|1.0|0|0.0|100
0|2020-04-08|54.0|0|52.0|0|1.0|0|0.0|100
0|2020-04-09|55.0|0|54.0|0|1.0|0|0.0|100
0|2020-04-10|57.0|0|55.0|0|1.0|0|0.0|100
0|2020-04-11|61.0|0|60.0|0|1.0|0|0.0|100
0|2020-04-12|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-04-13|62.0|0|61.0|0|1.0|0|0.0|100
0|2020-04-14|65.0|0|63.0|0|1.0|0|0.0|100
0|2020-04-15|69.0|0|65.0|0|1.0|0|0.0|100
0|2020-04-16|70.0|0|69.0|0|1.0|0|0.0|100
0|2020-04-17|70.0|0|69.0|0|1.0|0|0.0|100
0|2020-04-18|70.0|0|69.0|0|1.0|0|0.0|100
0|2020-04-19|72.0|0|72.0|0|2.0|0|0.0|100
0|2020-04-20|72.0|0|72.0|0|2.0|0|0.0|100
0|2020-04-21|74.0|0|73.0|0|2.0|0|0.0|100
0|2020-04-22|75.0|0|73.0|0|2.0|0|0.0|100
0|2020-04-23|75.0|0|74.0|0|2.0|0|0.0|100
0|2020-04-24|79.0|0|79.0|0|3.0|0|0.0|100
0|2020-04-25|83.0|0|80.0|0|3.0|0|0.0|100
0|2020-04-26|82.0|0|80.0|0|3.0|0|0.0|100
0|2020-04-27|82.0|0|81.0|0|4.0|0|0.0|100
0|2020-04-28|82.0|0|81.0|0|4.0|0|0.0|100
0|2020-04-29|82.0|0|81.0|0|5.0|0|0.0|100
0|2020-04-30|86.0|0|82.0|0|5.0|0|0.0|100
0|2020-05-01|87.0|0|87.0|0|5.0|0|0.0|100
0|2020-05-02|89.0|0|89.0|0|5.0|0|0.0|100
0|2020-05-03|89.0|0|89.0|0|5.0|0|0.0|100
0|2020-05-04|92.0|0|92.0|0|5.0|0|0.0|100
0|2020-05-05|93.0|0|91.0|0|5.0|0|0.0|100
0|2020-05-06|93.0|0|93.0|0|5.0|0|0.0|100
0|2020-05-07|102.0|0|102.0|0|5.0|0|0.0|100
0|2020-05-08|102.0|0|102.0|0|7.0|0|0.0|100
0|2020-05-09|102.0|0|102.0|0|7.0|0|0.0|100
0|2020-05-10|118.0|0|104.0|0|7.0|0|0.0|100
0|2020-05-11|123.0|0|106.0|0|7.0|0|0.0|100
0|2020-05-12|123.0|0|108.0|0|9.0|0|0.0|100
