|dates|Henderson_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Henderson_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Henderson_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Henderson_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Henderson_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Henderson_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Henderson_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Henderson_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-26|6.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-27|7.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-28|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-29|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-30|13.0|0|16.0|0|0.0|0|0.0|100
0|2020-03-31|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-04-01|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-04-02|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-04-03|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-04-04|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-04-05|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-04-06|51.0|0|51.0|0|2.0|0|0.0|100
0|2020-04-07|51.0|0|51.0|0|3.0|0|0.0|100
0|2020-04-08|51.0|0|50.0|0|3.0|0|0.0|100
0|2020-04-09|55.0|0|55.0|0|3.0|0|0.0|100
0|2020-04-10|58.0|0|55.0|0|4.0|0|0.0|100
0|2020-04-11|68.0|0|68.0|0|5.0|0|0.0|100
0|2020-04-12|76.0|0|76.0|0|5.0|0|0.0|100
0|2020-04-13|97.0|0|97.0|0|5.0|0|0.0|100
0|2020-04-14|99.0|0|97.0|0|6.0|0|0.0|100
0|2020-04-15|99.0|0|97.0|0|7.0|0|0.0|100
0|2020-04-16|106.0|0|106.0|0|8.0|0|0.0|100
0|2020-04-17|106.0|0|106.0|0|11.0|0|0.0|100
0|2020-04-18|108.0|0|108.0|0|11.0|0|0.0|100
0|2020-04-19|120.0|0|120.0|0|11.0|0|0.0|100
0|2020-04-20|128.0|0|128.0|0|11.0|0|0.0|100
0|2020-04-21|129.0|0|129.0|0|13.0|0|0.0|100
0|2020-04-22|147.0|0|129.0|0|13.0|0|0.0|100
0|2020-04-23|145.0|0|129.0|0|14.0|0|0.0|100
0|2020-04-24|156.0|0|147.0|0|14.0|0|0.0|100
0|2020-04-25|156.0|0|152.0|0|14.0|0|0.0|100
0|2020-04-26|158.0|0|156.0|0|14.0|0|0.0|100
0|2020-04-27|159.0|0|156.0|0|14.0|0|0.0|100
0|2020-04-28|159.0|0|155.0|0|16.0|0|0.0|100
0|2020-04-29|162.0|0|159.0|0|18.0|0|0.0|100
0|2020-04-30|192.0|0|177.0|0|20.0|0|0.0|100
0|2020-05-01|195.0|0|195.0|0|21.0|0|0.0|100
0|2020-05-02|201.0|0|201.0|0|21.0|0|0.0|100
0|2020-05-03|201.0|0|201.0|0|21.0|0|0.0|100
0|2020-05-04|203.0|0|203.0|0|21.0|0|0.0|100
0|2020-05-05|210.0|0|210.0|0|21.0|0|0.0|100
0|2020-05-06|213.0|0|213.0|0|22.0|0|0.0|100
0|2020-05-07|216.0|0|216.0|0|23.0|0|0.0|100
0|2020-05-08|218.0|0|218.0|0|24.0|0|0.0|100
0|2020-05-09|224.0|0|224.0|0|27.0|0|0.0|100
0|2020-05-10|226.0|0|226.0|0|27.0|0|0.0|100
0|2020-05-11|230.0|0|227.0|0|28.0|0|0.0|100
0|2020-05-12|237.0|0|237.0|0|28.0|0|0.0|100
