|dates|Warrick_Indiana_UnitedStates.JHU_ConfirmedCases.data|Warrick_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Warrick_Indiana_UnitedStates.NYT_ConfirmedCases.data|Warrick_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Warrick_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Warrick_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Warrick_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Warrick_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-25|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-27|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-29|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-30|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-31|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-01|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-02|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-03|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-04-04|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-04-05|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-04-06|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-04-07|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-08|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-04-09|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-04-10|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-04-11|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-04-12|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-04-13|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-04-14|39.0|0|39.0|0|2.0|0|0.0|100
0|2020-04-15|41.0|0|42.0|0|3.0|0|0.0|100
0|2020-04-16|51.0|0|52.0|0|4.0|0|0.0|100
0|2020-04-17|53.0|0|54.0|0|4.0|0|0.0|100
0|2020-04-18|55.0|0|56.0|0|4.0|0|0.0|100
0|2020-04-19|58.0|0|59.0|0|4.0|0|0.0|100
0|2020-04-20|59.0|0|60.0|0|4.0|0|0.0|100
0|2020-04-21|69.0|0|70.0|0|5.0|0|0.0|100
0|2020-04-22|68.0|0|69.0|0|8.0|0|0.0|100
0|2020-04-23|77.0|0|78.0|0|9.0|0|0.0|100
0|2020-04-24|78.0|0|79.0|0|11.0|0|0.0|100
0|2020-04-25|80.0|0|81.0|0|12.0|0|0.0|100
0|2020-04-26|82.0|0|83.0|0|12.0|0|0.0|100
0|2020-04-27|83.0|0|83.0|0|13.0|0|0.0|100
0|2020-04-28|84.0|0|84.0|0|14.0|0|0.0|100
0|2020-04-29|88.0|0|88.0|0|14.0|0|0.0|100
0|2020-04-30|96.0|0|96.0|0|14.0|0|0.0|100
0|2020-05-01|94.0|0|94.0|0|15.0|0|0.0|100
0|2020-05-02|101.0|0|101.0|0|16.0|0|0.0|100
0|2020-05-03|101.0|0|101.0|0|16.0|0|0.0|100
0|2020-05-04|103.0|0|103.0|0|16.0|0|0.0|100
0|2020-05-05|106.0|0|106.0|0|18.0|0|0.0|100
0|2020-05-06|110.0|0|110.0|0|18.0|0|0.0|100
0|2020-05-07|116.0|0|116.0|0|19.0|0|0.0|100
0|2020-05-08|119.0|0|119.0|0|19.0|0|0.0|100
0|2020-05-09|121.0|0|121.0|0|20.0|0|0.0|100
0|2020-05-10|123.0|0|123.0|0|20.0|0|0.0|100
0|2020-05-11|123.0|0|123.0|0|20.0|0|0.0|100
0|2020-05-12|128.0|0|129.0|0|20.0|0|0.0|100
0|2020-05-13|133.0|0|134.0|0|20.0|0|0.0|100
