|dates|Rankin_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Rankin_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Rankin_Mississippi_UnitedStates.NYT_ConfirmedCases.data|Rankin_Mississippi_UnitedStates.NYT_ConfirmedCases.missing|Rankin_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Rankin_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Rankin_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Rankin_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|271.0|0|271.0|0|6.0|0|0.0|100
0|2020-05-15|276.0|0|276.0|0|6.0|0|0.0|100
0|2020-05-16|282.0|0|282.0|0|6.0|0|0.0|100
0|2020-05-17|285.0|0|285.0|0|6.0|0|0.0|100
0|2020-05-18|287.0|0|287.0|0|6.0|0|0.0|100
0|2020-05-19|295.0|0|295.0|0|6.0|0|0.0|100
0|2020-05-20|310.0|0|310.0|0|6.0|0|0.0|100
0|2020-05-21|315.0|0|315.0|0|6.0|0|0.0|100
0|2020-05-22|325.0|0|325.0|0|6.0|0|0.0|100
0|2020-05-23|336.0|0|336.0|0|6.0|0|0.0|100
0|2020-05-24|349.0|0|349.0|0|6.0|0|0.0|100
0|2020-05-25|356.0|0|356.0|0|6.0|0|0.0|100
0|2020-05-26|358.0|0|358.0|0|6.0|0|0.0|100
0|2020-05-27|373.0|0|373.0|0|6.0|0|0.0|100
0|2020-05-28|385.0|0|385.0|0|6.0|0|0.0|100
0|2020-05-29|399.0|0|399.0|0|7.0|0|0.0|100
0|2020-05-30|421.0|0|421.0|0|7.0|0|0.0|100
0|2020-05-31|439.0|0|439.0|0|8.0|0|0.0|100
0|2020-06-01|446.0|0|446.0|0|8.0|0|0.0|100
0|2020-06-02|446.0|0|446.0|0|8.0|0|0.0|100
0|2020-06-03|453.0|0|453.0|0|8.0|0|0.0|100
0|2020-06-04|456.0|0|456.0|0|9.0|0|0.0|100
0|2020-06-05|463.0|0|463.0|0|9.0|0|0.0|100
0|2020-06-06|473.0|0|473.0|0|9.0|0|0.0|100
0|2020-06-07|480.0|0|480.0|0|9.0|0|0.0|100
0|2020-06-08|485.0|0|485.0|0|9.0|0|0.0|100
0|2020-06-09|498.0|0|498.0|0|10.0|0|0.0|100
0|2020-06-10|505.0|0|505.0|0|10.0|0|0.0|100
0|2020-06-11|505.0|0|505.0|0|10.0|0|0.0|100
0|2020-06-12|529.0|0|529.0|0|10.0|0|0.0|100
0|2020-06-13|536.0|0|536.0|0|10.0|0|0.0|100
0|2020-06-14|537.0|0|537.0|0|10.0|0|0.0|100
0|2020-06-15|539.0|0|539.0|0|10.0|0|0.0|100
0|2020-06-16|550.0|0|550.0|0|10.0|0|0.0|100
0|2020-06-17|563.0|0|563.0|0|10.0|0|0.0|100
0|2020-06-18|563.0|0|563.0|0|10.0|0|0.0|100
0|2020-06-19|563.0|0|563.0|0|10.0|0|0.0|100
0|2020-06-20|563.0|0|563.0|0|10.0|0|0.0|100
0|2020-06-21|563.0|0|563.0|0|10.0|0|0.0|100
0|2020-06-22|611.0|0|611.0|0|12.0|0|0.0|100
0|2020-06-23|620.0|0|620.0|0|12.0|0|0.0|100
0|2020-06-24|636.0|0|636.0|0|12.0|0|0.0|100
0|2020-06-25|682.0|0|682.0|0|12.0|0|0.0|100
0|2020-06-26|700.0|0|700.0|0|12.0|0|0.0|100
0|2020-06-27|715.0|0|715.0|0|12.0|0|0.0|100
0|2020-06-28|773.0|0|773.0|0|12.0|0|0.0|100
0|2020-06-29|773.0|0|798.0|0|12.0|0|0.0|100
0|2020-06-30|816.0|0|816.0|0|12.0|0|0.0|100
0|2020-07-01|816.0|0|841.0|0|12.0|0|0.0|100
0|2020-07-02|860.0|0|860.0|0|12.0|0|0.0|100
0|2020-07-03|888.0|0|888.0|0|12.0|0|0.0|100
0|2020-07-04|916.0|0|916.0|0|12.0|0|0.0|100
0|2020-07-05|934.0|0|934.0|0|12.0|0|0.0|100
0|2020-07-06|951.0|0|951.0|0|12.0|0|0.0|100
0|2020-07-07|982.0|0|982.0|0|13.0|0|0.0|100
0|2020-07-08|999.0|0|999.0|0|15.0|0|0.0|100
0|2020-07-09|1035.0|0|1035.0|0|15.0|0|0.0|100
0|2020-07-10|1063.0|0|1063.0|0|15.0|0|0.0|100
0|2020-07-11|1087.0|0|1087.0|0|15.0|0|0.0|100
0|2020-07-12|1126.0|0|1126.0|0|19.0|0|0.0|100
0|2020-07-13|1137.0|0|1137.0|0|19.0|0|0.0|100
0|2020-07-14|1173.0|0|1173.0|0|20.0|0|0.0|100
0|2020-07-15|1234.0|0|1234.0|0|20.0|0|0.0|100
0|2020-07-16|1276.0|0|1276.0|0|20.0|0|0.0|100
0|2020-07-17|1322.0|0|1322.0|0|21.0|0|0.0|100
0|2020-07-18|1402.0|0|1402.0|0|21.0|0|0.0|100
0|2020-07-19|1415.0|0|1415.0|0|22.0|0|0.0|100
0|2020-07-20|1459.0|0|1459.0|0|22.0|0|0.0|100
0|2020-07-21|1537.0|0|1537.0|0|23.0|0|0.0|100
0|2020-07-22|1623.0|0|1623.0|0|23.0|0|0.0|100
0|2020-07-23|1644.0|0|1644.0|0|23.0|0|0.0|100
0|2020-07-24|1709.0|0|1709.0|0|23.0|0|0.0|100
0|2020-07-25|1763.0|0|1763.0|0|23.0|0|0.0|100
0|2020-07-26|1830.0|0|1830.0|0|23.0|0|0.0|100
0|2020-07-27|1856.0|0|1856.0|0|23.0|0|0.0|100
0|2020-07-28|1920.0|0|1920.0|0|25.0|0|0.0|100
0|2020-07-29|1988.0|0|1988.0|0|27.0|0|0.0|100
0|2020-07-30|2048.0|0|2048.0|0|27.0|0|0.0|100
0|2020-07-31|2091.0|0|2091.0|0|28.0|0|0.0|100
0|2020-08-01|2111.0|0|2111.0|0|28.0|0|0.0|100
0|2020-08-02|2124.0|0|2124.0|0|28.0|0|0.0|100
0|2020-08-03|2146.0|0|2146.0|0|28.0|0|0.0|100
0|2020-08-04|2168.0|0|2168.0|0|30.0|0|0.0|100
0|2020-08-05|2202.0|0|2202.0|0|31.0|0|0.0|100
0|2020-08-06|2220.0|0|2220.0|0|32.0|0|0.0|100
0|2020-08-07|2251.0|0|2251.0|0|32.0|0|0.0|100
0|2020-08-08|2276.0|0|2276.0|0|33.0|0|0.0|100
0|2020-08-09|2283.0|0|2283.0|0|34.0|0|0.0|100
0|2020-08-10|2292.0|0|2292.0|0|35.0|0|0.0|100
0|2020-08-11|2307.0|0|2307.0|0|35.0|0|0.0|100
0|2020-08-12|2322.0|0|2322.0|0|38.0|0|0.0|100
0|2020-08-13|2337.0|0|2337.0|0|38.0|0|0.0|100
0|2020-08-14|2382.0|0|2382.0|0|41.0|0|0.0|100
0|2020-08-15|2411.0|0|2411.0|0|41.0|0|0.0|100
0|2020-08-16|2429.0|0|2429.0|0|42.0|0|0.0|100
0|2020-08-17|2437.0|0|2437.0|0|42.0|0|0.0|100
0|2020-08-18|2456.0|0|2456.0|0|43.0|0|0.0|100
0|2020-08-19|2507.0|0|2507.0|0|44.0|0|0.0|100
0|2020-08-20|2529.0|0|2529.0|0|44.0|0|0.0|100
0|2020-08-21|2556.0|0|2556.0|0|45.0|0|0.0|100
0|2020-08-22|2635.0|0|2635.0|0|47.0|0|0.0|100
0|2020-08-23|2665.0|0|2665.0|0|47.0|0|0.0|100
0|2020-08-24|2688.0|0|2688.0|0|47.0|0|0.0|100
0|2020-08-25|2708.0|0|2708.0|0|54.0|0|0.0|100
0|2020-08-26|2756.0|0|2756.0|0|59.0|0|0.0|100
0|2020-08-27|2785.0|0|2785.0|0|60.0|0|0.0|100
0|2020-08-28|2797.0|0|2797.0|0|61.0|0|0.0|100
0|2020-08-29|2817.0|0|2817.0|0|62.0|0|0.0|100
0|2020-08-30|2842.0|0|2842.0|0|63.0|0|0.0|100
0|2020-08-31|2850.0|0|2850.0|0|63.0|0|0.0|100
0|2020-09-01|2857.0|0|2857.0|0|63.0|0|0.0|100
0|2020-09-02|2882.0|0|2882.0|0|65.0|0|0.0|100
0|2020-09-03|2914.0|0|2914.0|0|66.0|0|0.0|100
0|2020-09-04|2956.0|0|2956.0|0|69.0|0|0.0|100
0|2020-09-05|2987.0|0|2987.0|0|69.0|0|0.0|100
0|2020-09-06|3003.0|0|3003.0|0|69.0|0|0.0|100
0|2020-09-07|3010.0|0|3010.0|0|69.0|0|0.0|100
0|2020-09-08|3018.0|0|3018.0|0|69.0|0|0.0|100
0|2020-09-09|3025.0|0|3025.0|0|70.0|0|0.0|100
0|2020-09-10|3035.0|0|3035.0|0|71.0|0|0.0|100
0|2020-09-11|3053.0|0|3053.0|0|71.0|0|0.0|100
0|2020-09-12|3067.0|0|3067.0|0|72.0|0|0.0|100
0|2020-09-13|3075.0|0|3075.0|0|72.0|0|0.0|100
0|2020-09-14|3075.0|0|3075.0|0|72.0|0|0.0|100
0|2020-09-15|3094.0|0|3094.0|0|73.0|0|0.0|100
0|2020-09-16|3121.0|0|3121.0|0|73.0|0|0.0|100
0|2020-09-17|3134.0|0|3134.0|0|73.0|0|0.0|100
0|2020-09-18|3161.0|0|3161.0|0|74.0|0|0.0|100
0|2020-09-19|3188.0|0|3188.0|0|75.0|0|0.0|100
0|2020-09-20|3188.0|0|3190.0|0|75.0|0|0.0|100
0|2020-09-21|3193.0|0|3193.0|0|75.0|0|0.0|100
0|2020-09-22|3202.0|0|3202.0|0|76.0|0|0.0|100
0|2020-09-23|3225.0|0|3225.0|0|77.0|0|0.0|100
0|2020-09-24|3256.0|0|3256.0|0|77.0|0|0.0|100
0|2020-09-25|3293.0|0|3293.0|0|77.0|0|0.0|100
0|2020-09-26|3306.0|0|3306.0|0|79.0|0|0.0|100
0|2020-09-27|3308.0|0|3308.0|0|79.0|0|0.0|100
0|2020-09-28|3311.0|0|3311.0|0|79.0|0|0.0|100
0|2020-09-29|3346.0|0|3346.0|0|79.0|0|0.0|100
0|2020-09-30|3372.0|0|3372.0|0|80.0|0|0.0|100
0|2020-10-01|3401.0|0|3401.0|0|80.0|0|0.0|100
0|2020-10-02|3419.0|0|3419.0|0|80.0|0|0.0|100
0|2020-10-03|3431.0|0|3431.0|0|80.0|0|0.0|100
0|2020-10-04|3446.0|0|3446.0|0|80.0|0|0.0|100
0|2020-10-05|3458.0|0|3458.0|0|80.0|0|0.0|100
0|2020-10-06|3491.0|0|3491.0|0|80.0|0|0.0|100
0|2020-10-07|3507.0|0|3507.0|0|82.0|0|0.0|100
0|2020-10-08|3529.0|0|3529.0|0|83.0|0|0.0|100
0|2020-10-09|3563.0|0|3563.0|0|83.0|0|0.0|100
0|2020-10-10|3592.0|0|3592.0|0|83.0|0|0.0|100
0|2020-10-11|3594.0|0|3594.0|0|83.0|0|0.0|100
0|2020-10-12|3595.0|0|3595.0|0|83.0|0|0.0|100
0|2020-10-13|3630.0|0|3630.0|0|84.0|0|0.0|100
0|2020-10-14|3658.0|0|3658.0|0|86.0|0|0.0|100
0|2020-10-15|3728.0|0|3728.0|0|86.0|0|0.0|100
0|2020-10-16|3773.0|0|3773.0|0|86.0|0|0.0|100
0|2020-10-17|3800.0|0|3800.0|0|86.0|0|0.0|100
0|2020-10-18|3800.0|0|3800.0|0|86.0|0|0.0|100
0|2020-10-19|3808.0|0|3808.0|0|86.0|0|0.0|100
0|2020-10-20|3837.0|0|3837.0|0|86.0|0|0.0|100
0|2020-10-21|3859.0|0|3859.0|0|86.0|0|0.0|100
0|2020-10-22|3881.0|0|3881.0|0|86.0|0|0.0|100
0|2020-10-23|3894.0|0|3894.0|0|86.0|0|0.0|100
0|2020-10-24|3940.0|0|3940.0|0|86.0|0|0.0|100
0|2020-10-25|3940.0|0|3940.0|0|86.0|0|0.0|100
0|2020-10-26|3982.0|0|3982.0|0|86.0|0|0.0|100
0|2020-10-27|4016.0|0|4016.0|0|86.0|0|0.0|100
0|2020-10-28|4016.0|0|4046.0|0|86.0|0|0.0|100
0|2020-10-29|4123.0|0|4123.0|0|86.0|0|0.0|100
0|2020-10-30|4171.0|0|4171.0|0|86.0|0|0.0|100
0|2020-10-31|4188.0|0|4188.0|0|86.0|0|0.0|100
0|2020-11-01|4188.0|0|4187.0|0|86.0|0|0.0|100
0|2020-11-02|4192.0|0|4192.0|0|86.0|0|0.0|100
0|2020-11-03|4218.0|0|4218.0|0|88.0|0|0.0|100
0|2020-11-04|4258.0|0|4258.0|0|88.0|0|0.0|100
0|2020-11-05|4309.0|0|4309.0|0|88.0|0|0.0|100
0|2020-11-06|4373.0|0|4373.0|0|88.0|0|0.0|100
0|2020-11-07|4414.0|0|4414.0|0|89.0|0|0.0|100
0|2020-11-08|4444.0|0|4444.0|0|89.0|0|0.0|100
0|2020-11-09|4477.0|0|4477.0|0|89.0|0|0.0|100
0|2020-11-10|4477.0|0|4515.0|0|89.0|0|0.0|100
0|2020-11-11|4477.0|0|4586.0|0|89.0|0|0.0|100
0|2020-11-12|4477.0|0|4640.0|0|89.0|0|0.0|100
0|2020-11-13|4477.0|0|4702.0|0|89.0|0|0.0|100
0|2020-11-14|4744.0|0|4744.0|0|90.0|0|0.0|100
0|2020-11-15|4744.0|0|4784.0|0|90.0|0|0.0|100
0|2020-11-16|4798.0|0|4798.0|0|90.0|0|0.0|100
0|2020-11-17|4798.0|0|4833.0|0|90.0|0|0.0|100
0|2020-11-18|4954.0|0|4954.0|0|93.0|0|0.0|100
0|2020-11-19|5038.0|0|5038.0|0|94.0|0|0.0|100
0|2020-11-20|5078.0|0|5078.0|0|95.0|0|0.0|100
0|2020-11-21|5078.0|0|5187.0|0|95.0|0|0.0|100
0|2020-11-22|5219.0|0|5219.0|0|96.0|0|0.0|100
0|2020-11-23|5237.0|0|5237.0|0|96.0|0|0.0|100
0|2020-11-24|5285.0|0|5285.0|0|98.0|0|0.0|100
0|2020-11-25|5285.0|0|5319.0|0|98.0|0|0.0|100
0|2020-11-26|5285.0|0|5417.0|0|98.0|0|0.0|100
0|2020-11-27|5285.0|0|5462.0|0|98.0|0|0.0|100
0|2020-11-28|5285.0|0|5588.0|0|98.0|0|0.0|100
0|2020-11-29|5705.0|0|5705.0|0|103.0|0|0.0|100
0|2020-11-30|5705.0|0|5805.0|0|103.0|0|0.0|100
0|2020-12-01|5705.0|0|5887.0|0|103.0|0|0.0|100
0|2020-12-02|6057.0|0|6057.0|0|103.0|0|0.0|100
0|2020-12-03|6130.0|0|6130.0|0|103.0|0|0.0|100
0|2020-12-04|6303.0|0|6303.0|0|114.0|0|0.0|100
0|2020-12-05|6422.0|0|6422.0|0|114.0|0|0.0|100
0|2020-12-06|6544.0|0|6544.0|0|116.0|0|0.0|100
0|2020-12-07|6544.0|0|6589.0|0|116.0|0|0.0|100
0|2020-12-08|6544.0|0|6645.0|0|116.0|0|0.0|100
0|2020-12-09|6544.0|0|6785.0|0|116.0|0|0.0|100
0|2020-12-10|6886.0|0|6886.0|0|118.0|0|0.0|100
0|2020-12-11|7036.0|0|7036.0|0|122.0|0|0.0|100
0|2020-12-12|7188.0|0|7188.0|0|122.0|0|0.0|100
0|2020-12-13|7254.0|0|7254.0|0|129.0|0|0.0|100
0|2020-12-14|7285.0|0|7285.0|0|129.0|0|0.0|100
0|2020-12-15|7285.0|0|7366.0|0|132.0|0|0.0|100
0|2020-12-16|7542.0|0|7542.0|0|136.0|0|0.0|100
0|2020-12-17|7636.0|0|7636.0|0|140.0|0|0.0|100
0|2020-12-18|7741.0|0|7741.0|0|142.0|0|0.0|100
0|2020-12-19|7795.0|0|7795.0|0|143.0|0|0.0|100
0|2020-12-20|7902.0|0|7902.0|0|143.0|0|0.0|100
0|2020-12-21|7902.0|0|7952.0|0|143.0|0|0.0|100
0|2020-12-22|7902.0|0|8020.0|0|143.0|0|0.0|100
0|2020-12-23|7902.0|0|8116.0|0|143.0|0|0.0|100
0|2020-12-24|7902.0|0|8197.0|0|143.0|0|0.0|100
0|2020-12-25|7902.0|0|8256.0|0|143.0|0|0.0|100
0|2020-12-26|7902.0|0|8284.0|0|143.0|0|0.0|100
0|2020-12-27|7902.0|0|8350.0|0|143.0|0|0.0|100
0|2020-12-28|7902.0|0|8449.0|0|143.0|0|0.0|100
0|2020-12-29|7902.0|0|8510.0|0|163.0|0|0.0|100
0|2020-12-30|8671.0|0|8671.0|0|163.0|0|0.0|100
0|2020-12-31|8793.0|0|8793.0|0|165.0|0|0.0|100
0|2021-01-01|8793.0|0|8957.0|0|165.0|0|0.0|100
0|2021-01-02|8793.0|0|9086.0|0|165.0|0|0.0|100
0|2021-01-03|8793.0|0|9139.0|0|165.0|0|0.0|100
0|2021-01-04|8793.0|0|9202.0|0|165.0|0|0.0|100
0|2021-01-05|9228.0|0|9228.0|0|175.0|0|0.0|100
0|2021-01-06|9228.0|0|9361.0|0|175.0|0|0.0|100
0|2021-01-07|9361.0|0|9465.0|0|178.0|0|0.0|100
0|2021-01-08|9663.0|0|9663.0|0|180.0|0|0.0|100
0|2021-01-09|9872.0|0|9872.0|0|186.0|0|0.0|100
0|2021-01-10|9872.0|0|9979.0|0|186.0|0|0.0|100
0|2021-01-11|9872.0|0|10084.0|0|186.0|0|0.0|100
0|2021-01-12|10201.0|0|10201.0|0|195.0|0|0.0|100
0|2021-01-13|10243.0|0|10243.0|0|201.0|0|0.0|100
0|2021-01-14|10243.0|0|10334.0|0|204.0|0|0.0|100
0|2021-01-15|10243.0|0|10439.0|0|205.0|0|0.0|100
0|2021-01-16|10243.0|0|10629.0|0|205.0|0|0.0|100
0|2021-01-17|10689.0|0|10689.0|0|211.0|0|0.0|100
0|2021-01-18|10689.0|0|10749.0|0|211.0|0|0.0|100
0|2021-01-19|10804.0|0|10804.0|0|212.0|0|0.0|100
0|2021-01-20|10854.0|0|10854.0|0|217.0|0|0.0|100
0|2021-01-21|11000.0|0|11000.0|0|217.0|0|0.0|100
0|2021-01-22|11000.0|0|11102.0|0|217.0|0|0.0|100
0|2021-01-23|11167.0|0|11167.0|0|219.0|0|0.0|100
0|2021-01-24|11167.0|0|11239.0|0|219.0|0|0.0|100
0|2021-01-25|11280.0|0|11280.0|0|221.0|0|0.0|100
0|2021-01-26|11315.0|0|11315.0|0|223.0|0|0.0|100
0|2021-01-27|11404.0|0|11404.0|0|225.0|0|0.0|100
0|2021-01-28|11404.0|0|11478.0|0|227.0|0|0.0|100
