|dates|Oliver_NorthDakota_UnitedStates.JHU_ConfirmedCases.data|Oliver_NorthDakota_UnitedStates.JHU_ConfirmedCases.missing|Oliver_NorthDakota_UnitedStates.NYT_ConfirmedCases.data|Oliver_NorthDakota_UnitedStates.NYT_ConfirmedCases.missing|Oliver_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Oliver_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Oliver_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Oliver_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-31|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-01|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-04|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-09|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-11|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-12|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-13|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-31|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-02|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-03|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-04|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-05|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-06|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-07|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-08|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-09|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-10|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-11|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-12|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-13|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-14|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-15|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-16|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-17|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-18|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-19|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-20|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-21|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-22|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-25|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-26|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-27|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-28|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-29|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-30|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-08-31|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-01|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-02|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-03|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-04|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-05|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-06|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-07|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-08|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-09|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-10|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-11|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-12|10.0|0|11.0|0|0.0|0|0.0|100
0|2020-09-13|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-09-14|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-09-15|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-16|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-17|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-09-18|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-19|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-20|17.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-21|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-22|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-23|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-24|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-25|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-26|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-27|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-28|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-29|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-30|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-10-01|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-10-02|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-10-03|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-10-04|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-10-05|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-10-06|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-10-07|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-10-08|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-10-09|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-10|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-11|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-10-12|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-13|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-10-14|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-10-15|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-10-16|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-10-17|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-10-18|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-10-19|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-10-20|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-10-21|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-10-22|70.0|0|71.0|0|1.0|0|0.0|100
0|2020-10-23|70.0|0|72.0|0|1.0|0|0.0|100
0|2020-10-24|70.0|0|74.0|0|1.0|0|0.0|100
0|2020-10-25|70.0|0|77.0|0|1.0|0|0.0|100
0|2020-10-26|70.0|0|77.0|0|1.0|0|0.0|100
0|2020-10-27|70.0|0|81.0|0|1.0|0|0.0|100
0|2020-10-28|70.0|0|81.0|0|1.0|0|0.0|100
0|2020-10-29|84.0|0|84.0|0|2.0|0|0.0|100
0|2020-10-30|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-10-31|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-11-01|86.0|0|87.0|0|2.0|0|0.0|100
0|2020-11-02|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-11-03|91.0|0|91.0|0|2.0|0|0.0|100
0|2020-11-04|91.0|0|93.0|0|2.0|0|0.0|100
0|2020-11-05|91.0|0|96.0|0|2.0|0|0.0|100
0|2020-11-06|99.0|0|99.0|0|2.0|0|0.0|100
0|2020-11-07|99.0|0|100.0|0|2.0|0|0.0|100
0|2020-11-08|101.0|0|101.0|0|2.0|0|0.0|100
0|2020-11-09|101.0|0|102.0|0|2.0|0|0.0|100
0|2020-11-10|101.0|0|102.0|0|2.0|0|0.0|100
0|2020-11-11|101.0|0|101.0|0|2.0|0|0.0|100
0|2020-11-12|101.0|0|107.0|0|2.0|0|0.0|100
0|2020-11-13|101.0|0|107.0|0|2.0|0|0.0|100
0|2020-11-14|107.0|0|107.0|0|2.0|0|0.0|100
0|2020-11-15|107.0|0|107.0|0|2.0|0|0.0|100
0|2020-11-16|107.0|0|107.0|0|2.0|0|0.0|100
0|2020-11-17|107.0|0|108.0|0|2.0|0|0.0|100
0|2020-11-18|107.0|0|109.0|0|2.0|0|0.0|100
0|2020-11-19|107.0|0|110.0|0|2.0|0|0.0|100
0|2020-11-20|115.0|0|115.0|0|2.0|0|0.0|100
0|2020-11-21|115.0|0|117.0|0|2.0|0|0.0|100
0|2020-11-22|115.0|0|118.0|0|2.0|0|0.0|100
0|2020-11-23|115.0|0|120.0|0|2.0|0|0.0|100
0|2020-11-24|122.0|0|122.0|0|2.0|0|0.0|100
0|2020-11-25|122.0|0|122.0|0|2.0|0|0.0|100
0|2020-11-26|122.0|0|123.0|0|2.0|0|0.0|100
0|2020-11-27|123.0|0|123.0|0|2.0|0|0.0|100
0|2020-11-28|123.0|0|123.0|0|2.0|0|0.0|100
0|2020-11-29|123.0|0|125.0|0|2.0|0|0.0|100
0|2020-11-30|123.0|0|126.0|0|2.0|0|0.0|100
0|2020-12-01|123.0|0|126.0|0|2.0|0|0.0|100
0|2020-12-02|127.0|0|127.0|0|2.0|0|0.0|100
0|2020-12-03|127.0|0|127.0|0|2.0|0|0.0|100
0|2020-12-04|131.0|0|131.0|0|2.0|0|0.0|100
0|2020-12-05|131.0|0|131.0|0|2.0|0|0.0|100
0|2020-12-06|131.0|0|131.0|0|2.0|0|0.0|100
0|2020-12-07|131.0|0|131.0|0|2.0|0|0.0|100
0|2020-12-08|131.0|0|131.0|0|2.0|0|0.0|100
0|2020-12-09|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-12-10|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-12-11|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-12-12|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-12-13|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-12-14|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-12-15|140.0|0|140.0|0|2.0|0|0.0|100
0|2020-12-16|140.0|0|142.0|0|2.0|0|0.0|100
0|2020-12-17|144.0|0|144.0|0|2.0|0|0.0|100
0|2020-12-18|144.0|0|144.0|0|2.0|0|0.0|100
0|2020-12-19|144.0|0|144.0|0|2.0|0|0.0|100
0|2020-12-20|144.0|0|144.0|0|2.0|0|0.0|100
0|2020-12-21|145.0|0|145.0|0|2.0|0|0.0|100
0|2020-12-22|145.0|0|145.0|0|2.0|0|0.0|100
0|2020-12-23|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-12-24|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-12-25|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-12-26|149.0|0|149.0|0|2.0|0|0.0|100
0|2020-12-27|148.0|0|148.0|0|2.0|0|0.0|100
0|2020-12-28|148.0|0|148.0|0|2.0|0|0.0|100
0|2020-12-29|149.0|0|149.0|0|2.0|0|0.0|100
0|2020-12-30|149.0|0|149.0|0|2.0|0|0.0|100
0|2020-12-31|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-01|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-02|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-03|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-04|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-05|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-06|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-07|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-08|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-09|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-10|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-11|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-12|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-13|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-14|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-15|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-16|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-17|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-18|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-19|149.0|0|149.0|0|2.0|0|0.0|100
0|2021-01-20|149.0|0|150.0|0|2.0|0|0.0|100
0|2021-01-21|149.0|0|150.0|0|2.0|0|0.0|100
0|2021-01-22|150.0|0|150.0|0|2.0|0|0.0|100
0|2021-01-23|151.0|0|151.0|0|2.0|0|0.0|100
0|2021-01-24|151.0|0|151.0|0|2.0|0|0.0|100
0|2021-01-25|151.0|0|151.0|0|2.0|0|0.0|100
0|2021-01-26|151.0|0|150.0|0|2.0|0|0.0|100
0|2021-01-27|151.0|0|150.0|0|2.0|0|0.0|100
0|2021-01-28|150.0|0|150.0|0|2.0|0|0.0|100
0|2021-01-29|150.0|0|150.0|0|2.0|0|0.0|100
0|2021-01-30|150.0|0|150.0|0|2.0|0|0.0|100
0|2021-01-31|150.0|0|150.0|0|2.0|0|0.0|100
0|2021-02-01|150.0|0|150.0|0|2.0|0|0.0|100
0|2021-02-02|150.0|0|150.0|0|2.0|0|0.0|100
0|2021-02-03|150.0|0|150.0|0|2.0|0|0.0|100
0|2021-02-04|150.0|0|149.0|0|2.0|0|0.0|100
0|2021-02-05|150.0|0|148.0|0|2.0|0|0.0|100
0|2021-02-06|150.0|0|149.0|0|2.0|0|0.0|100
0|2021-02-07|150.0|0|150.0|0|2.0|0|0.0|100
0|2021-02-08|150.0|0|150.0|0|2.0|0|0.0|100
0|2021-02-09|150.0|0|150.0|0|2.0|0|0.0|100
