|dates|Union_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Union_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Union_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Union_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Union_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Union_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Union_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Union_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-15|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-26|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-27|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-28|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-29|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-30|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-31|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-01|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-02|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-03|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-04|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-05|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-06|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-07|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-09|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-10|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-06-11|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-12|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-06-13|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-14|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-15|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-16|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-17|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-18|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-19|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-20|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-21|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-22|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-23|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-24|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-25|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-26|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-27|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-28|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-06-29|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-30|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-01|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-02|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-03|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-04|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-05|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-06|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-07|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-08|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-09|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-10|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-11|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-12|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-13|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-14|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-15|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-16|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-17|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-18|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-07-19|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-07-20|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-21|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-07-22|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-07-23|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-07-24|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-07-25|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-07-26|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-07-27|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-07-28|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-07-29|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-07-30|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-07-31|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-08-01|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-08-02|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-03|120.0|0|120.0|0|0.0|0|0.0|100
0|2020-08-04|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-08-05|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-08-06|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-08-07|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-08-08|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-08-09|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-08-10|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-08-11|162.0|0|162.0|0|0.0|0|0.0|100
0|2020-08-12|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-08-13|166.0|0|166.0|0|0.0|0|0.0|100
0|2020-08-14|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-08-15|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-08-16|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-08-17|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-08-18|184.0|0|184.0|0|0.0|0|0.0|100
0|2020-08-19|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-08-20|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-08-21|199.0|0|199.0|0|0.0|0|0.0|100
0|2020-08-22|201.0|0|201.0|0|0.0|0|0.0|100
0|2020-08-23|205.0|0|205.0|0|0.0|0|0.0|100
0|2020-08-24|208.0|0|208.0|0|1.0|0|0.0|100
0|2020-08-25|210.0|0|210.0|0|1.0|0|0.0|100
0|2020-08-26|211.0|0|211.0|0|1.0|0|0.0|100
0|2020-08-27|217.0|0|217.0|0|1.0|0|0.0|100
0|2020-08-28|220.0|0|220.0|0|1.0|0|0.0|100
0|2020-08-29|221.0|0|221.0|0|1.0|0|0.0|100
0|2020-08-30|222.0|0|222.0|0|1.0|0|0.0|100
0|2020-08-31|225.0|0|225.0|0|1.0|0|0.0|100
0|2020-09-01|227.0|0|227.0|0|1.0|0|0.0|100
0|2020-09-02|229.0|0|229.0|0|1.0|0|0.0|100
0|2020-09-03|244.0|0|244.0|0|1.0|0|0.0|100
0|2020-09-04|244.0|0|245.0|0|1.0|0|0.0|100
0|2020-09-05|245.0|0|245.0|0|1.0|0|0.0|100
0|2020-09-06|246.0|0|246.0|0|1.0|0|0.0|100
0|2020-09-07|248.0|0|248.0|0|1.0|0|0.0|100
0|2020-09-08|248.0|0|249.0|0|1.0|0|0.0|100
0|2020-09-09|250.0|0|250.0|0|1.0|0|0.0|100
0|2020-09-10|256.0|0|256.0|0|1.0|0|0.0|100
0|2020-09-11|261.0|0|261.0|0|1.0|0|0.0|100
0|2020-09-12|261.0|0|268.0|0|1.0|0|0.0|100
0|2020-09-13|272.0|0|272.0|0|1.0|0|0.0|100
0|2020-09-14|272.0|0|281.0|0|1.0|0|0.0|100
0|2020-09-15|284.0|0|284.0|0|1.0|0|0.0|100
0|2020-09-16|293.0|0|293.0|0|1.0|0|0.0|100
0|2020-09-17|300.0|0|300.0|0|1.0|0|0.0|100
0|2020-09-18|321.0|0|321.0|0|1.0|0|0.0|100
0|2020-09-19|331.0|0|331.0|0|1.0|0|0.0|100
0|2020-09-20|331.0|0|334.0|0|1.0|0|0.0|100
0|2020-09-21|337.0|0|337.0|0|1.0|0|0.0|100
0|2020-09-22|339.0|0|339.0|0|1.0|0|0.0|100
0|2020-09-23|345.0|0|345.0|0|1.0|0|0.0|100
0|2020-09-24|347.0|0|347.0|0|1.0|0|0.0|100
0|2020-09-25|353.0|0|353.0|0|1.0|0|0.0|100
0|2020-09-26|359.0|0|359.0|0|1.0|0|0.0|100
0|2020-09-27|364.0|0|364.0|0|2.0|0|0.0|100
0|2020-09-28|371.0|0|371.0|0|2.0|0|0.0|100
0|2020-09-29|376.0|0|376.0|0|2.0|0|0.0|100
0|2020-09-30|382.0|0|382.0|0|2.0|0|0.0|100
0|2020-10-01|390.0|0|390.0|0|2.0|0|0.0|100
0|2020-10-02|395.0|0|395.0|0|2.0|0|0.0|100
0|2020-10-03|403.0|0|403.0|0|2.0|0|0.0|100
0|2020-10-04|412.0|0|412.0|0|2.0|0|0.0|100
0|2020-10-05|417.0|0|417.0|0|2.0|0|0.0|100
0|2020-10-06|420.0|0|420.0|0|2.0|0|0.0|100
0|2020-10-07|429.0|0|429.0|0|2.0|0|0.0|100
0|2020-10-08|437.0|0|437.0|0|2.0|0|0.0|100
0|2020-10-09|444.0|0|444.0|0|2.0|0|0.0|100
0|2020-10-10|448.0|0|448.0|0|2.0|0|0.0|100
0|2020-10-11|453.0|0|453.0|0|2.0|0|0.0|100
0|2020-10-12|461.0|0|461.0|0|2.0|0|0.0|100
0|2020-10-13|461.0|0|461.0|0|2.0|0|0.0|100
0|2020-10-14|470.0|0|470.0|0|2.0|0|0.0|100
0|2020-10-15|474.0|0|474.0|0|2.0|0|0.0|100
0|2020-10-16|476.0|0|476.0|0|2.0|0|0.0|100
0|2020-10-17|487.0|0|487.0|0|2.0|0|0.0|100
0|2020-10-18|490.0|0|490.0|0|2.0|0|0.0|100
0|2020-10-19|493.0|0|493.0|0|2.0|0|0.0|100
0|2020-10-20|499.0|0|499.0|0|2.0|0|0.0|100
0|2020-10-21|514.0|0|514.0|0|2.0|0|0.0|100
0|2020-10-22|514.0|0|517.0|0|2.0|0|0.0|100
0|2020-10-23|514.0|0|523.0|0|2.0|0|0.0|100
0|2020-10-24|514.0|0|538.0|0|2.0|0|0.0|100
0|2020-10-25|514.0|0|543.0|0|2.0|0|0.0|100
0|2020-10-26|546.0|0|546.0|0|3.0|0|0.0|100
0|2020-10-27|549.0|0|549.0|0|3.0|0|0.0|100
0|2020-10-28|549.0|0|552.0|0|3.0|0|0.0|100
0|2020-10-29|555.0|0|555.0|0|4.0|0|0.0|100
0|2020-10-30|560.0|0|560.0|0|4.0|0|0.0|100
0|2020-10-31|563.0|0|563.0|0|4.0|0|0.0|100
0|2020-11-01|563.0|0|565.0|0|4.0|0|0.0|100
0|2020-11-02|563.0|0|567.0|0|4.0|0|0.0|100
0|2020-11-03|568.0|0|568.0|0|4.0|0|0.0|100
0|2020-11-04|571.0|0|571.0|0|4.0|0|0.0|100
0|2020-11-05|571.0|0|573.0|0|4.0|0|0.0|100
0|2020-11-06|577.0|0|577.0|0|5.0|0|0.0|100
0|2020-11-07|577.0|0|582.0|0|5.0|0|0.0|100
0|2020-11-08|577.0|0|591.0|0|5.0|0|0.0|100
0|2020-11-09|577.0|0|596.0|0|5.0|0|0.0|100
0|2020-11-10|577.0|0|601.0|0|5.0|0|0.0|100
0|2020-11-11|577.0|0|604.0|0|5.0|0|0.0|100
0|2020-11-12|577.0|0|610.0|0|5.0|0|0.0|100
0|2020-11-13|577.0|0|611.0|0|5.0|0|0.0|100
0|2020-11-14|628.0|0|628.0|0|5.0|0|0.0|100
0|2020-11-15|628.0|0|639.0|0|5.0|0|0.0|100
0|2020-11-16|651.0|0|651.0|0|5.0|0|0.0|100
0|2020-11-17|651.0|0|657.0|0|5.0|0|0.0|100
0|2020-11-18|662.0|0|662.0|0|5.0|0|0.0|100
0|2020-11-19|662.0|0|666.0|0|5.0|0|0.0|100
0|2020-11-20|662.0|0|669.0|0|5.0|0|0.0|100
0|2020-11-21|662.0|0|673.0|0|5.0|0|0.0|100
0|2020-11-22|662.0|0|686.0|0|5.0|0|0.0|100
0|2020-11-23|662.0|0|691.0|0|5.0|0|0.0|100
0|2020-11-24|662.0|0|694.0|0|5.0|0|0.0|100
0|2020-11-25|700.0|0|700.0|0|5.0|0|0.0|100
0|2020-11-26|700.0|0|704.0|0|5.0|0|0.0|100
0|2020-11-27|704.0|0|706.0|0|5.0|0|0.0|100
0|2020-11-28|704.0|0|719.0|0|5.0|0|0.0|100
0|2020-11-29|722.0|0|722.0|0|5.0|0|0.0|100
0|2020-11-30|722.0|0|737.0|0|5.0|0|0.0|100
0|2020-12-01|722.0|0|753.0|0|5.0|0|0.0|100
0|2020-12-02|722.0|0|759.0|0|5.0|0|0.0|100
0|2020-12-03|766.0|0|766.0|0|5.0|0|0.0|100
0|2020-12-04|766.0|0|771.0|0|5.0|0|0.0|100
0|2020-12-05|780.0|0|780.0|0|5.0|0|0.0|100
0|2020-12-06|787.0|0|787.0|0|5.0|0|0.0|100
0|2020-12-07|804.0|0|804.0|0|5.0|0|0.0|100
0|2020-12-08|804.0|0|820.0|0|5.0|0|0.0|100
0|2020-12-09|804.0|0|847.0|0|5.0|0|0.0|100
0|2020-12-10|862.0|0|862.0|0|5.0|0|0.0|100
0|2020-12-11|880.0|0|880.0|0|6.0|0|0.0|100
0|2020-12-12|880.0|0|895.0|0|6.0|0|0.0|100
0|2020-12-13|952.0|0|952.0|0|6.0|0|0.0|100
0|2020-12-14|1013.0|0|1013.0|0|6.0|0|0.0|100
0|2020-12-15|1025.0|0|1025.0|0|7.0|0|0.0|100
0|2020-12-16|1045.0|0|1045.0|0|7.0|0|0.0|100
0|2020-12-17|1045.0|0|1045.0|0|7.0|0|0.0|100
0|2020-12-18|1069.0|0|1069.0|0|7.0|0|0.0|100
0|2020-12-19|1069.0|0|1086.0|0|7.0|0|0.0|100
0|2020-12-20|1102.0|0|1102.0|0|7.0|0|0.0|100
0|2020-12-21|1123.0|0|1123.0|0|7.0|0|0.0|100
0|2020-12-22|1130.0|0|1130.0|0|9.0|0|0.0|100
0|2020-12-23|1142.0|0|1142.0|0|12.0|0|0.0|100
0|2020-12-24|1150.0|0|1150.0|0|12.0|0|0.0|100
0|2020-12-25|1150.0|0|1169.0|0|12.0|0|0.0|100
0|2020-12-26|1174.0|0|1174.0|0|12.0|0|0.0|100
0|2020-12-27|1182.0|0|1182.0|0|12.0|0|0.0|100
0|2020-12-28|1182.0|0|1189.0|0|12.0|0|0.0|100
0|2020-12-29|1197.0|0|1197.0|0|14.0|0|0.0|100
0|2020-12-30|1197.0|0|1208.0|0|14.0|0|0.0|100
0|2020-12-31|1197.0|0|1221.0|0|14.0|0|0.0|100
0|2021-01-01|1221.0|0|1221.0|0|14.0|0|0.0|100
0|2021-01-02|1255.0|0|1255.0|0|14.0|0|0.0|100
0|2021-01-03|1255.0|0|1259.0|0|14.0|0|0.0|100
0|2021-01-04|1269.0|0|1269.0|0|14.0|0|0.0|100
0|2021-01-05|1269.0|0|1279.0|0|14.0|0|0.0|100
0|2021-01-06|1289.0|0|1289.0|0|19.0|0|0.0|100
0|2021-01-07|1289.0|0|1312.0|0|19.0|0|0.0|100
0|2021-01-08|1319.0|0|1319.0|0|20.0|0|0.0|100
0|2021-01-09|1319.0|0|1327.0|0|20.0|0|0.0|100
0|2021-01-10|1334.0|0|1334.0|0|20.0|0|0.0|100
0|2021-01-11|1334.0|0|1340.0|0|20.0|0|0.0|100
0|2021-01-12|1340.0|0|1340.0|0|20.0|0|0.0|100
0|2021-01-13|1340.0|0|1350.0|0|20.0|0|0.0|100
0|2021-01-14|1361.0|0|1361.0|0|21.0|0|0.0|100
0|2021-01-15|1361.0|0|1368.0|0|21.0|0|0.0|100
0|2021-01-16|1361.0|0|1377.0|0|21.0|0|0.0|100
0|2021-01-17|1387.0|0|1387.0|0|21.0|0|0.0|100
0|2021-01-18|1387.0|0|1394.0|0|21.0|0|0.0|100
0|2021-01-19|1399.0|0|1399.0|0|23.0|0|0.0|100
0|2021-01-20|1399.0|0|1407.0|0|23.0|0|0.0|100
0|2021-01-21|1399.0|0|1421.0|0|23.0|0|0.0|100
0|2021-01-22|1399.0|0|1432.0|0|23.0|0|0.0|100
0|2021-01-23|1447.0|0|1447.0|0|23.0|0|0.0|100
0|2021-01-24|1454.0|0|1454.0|0|25.0|0|0.0|100
0|2021-01-25|1454.0|0|1456.0|0|25.0|0|0.0|100
0|2021-01-26|1465.0|0|1465.0|0|25.0|0|0.0|100
0|2021-01-27|1465.0|0|1475.0|0|25.0|0|0.0|100
0|2021-01-28|1465.0|0|1478.0|0|25.0|0|0.0|100
0|2021-01-29|1487.0|0|1487.0|0|25.0|0|0.0|100
0|2021-01-30|1498.0|0|1498.0|0|25.0|0|0.0|100
0|2021-01-31|1498.0|0|1508.0|0|25.0|0|0.0|100
0|2021-02-01|1498.0|0|1511.0|0|25.0|0|0.0|100
0|2021-02-02|1498.0|0|1514.0|0|25.0|0|0.0|100
0|2021-02-03|1517.0|0|1517.0|0|25.0|0|0.0|100
0|2021-02-04|1517.0|0|1523.0|0|25.0|0|0.0|100
0|2021-02-05|1517.0|0|1528.0|0|25.0|0|0.0|100
0|2021-02-06|1534.0|0|1534.0|0|26.0|0|0.0|100
0|2021-02-07|1534.0|0|1538.0|0|26.0|0|0.0|100
