|dates|Elkhart_Indiana_UnitedStates.JHU_ConfirmedCases.data|Elkhart_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Elkhart_Indiana_UnitedStates.NYT_ConfirmedCases.data|Elkhart_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Elkhart_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Elkhart_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Elkhart_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Elkhart_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|4.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-28|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-29|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-30|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-31|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-04-01|23.0|0|23.0|0|2.0|0|0.0|100
0|2020-04-02|27.0|0|27.0|0|3.0|0|0.0|100
0|2020-04-03|29.0|0|29.0|0|3.0|0|0.0|100
0|2020-04-04|31.0|0|31.0|0|3.0|0|0.0|100
0|2020-04-05|35.0|0|35.0|0|3.0|0|0.0|100
0|2020-04-06|36.0|0|36.0|0|3.0|0|0.0|100
0|2020-04-07|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-04-08|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-04-09|56.0|0|56.0|0|3.0|0|0.0|100
0|2020-04-10|61.0|0|61.0|0|3.0|0|0.0|100
0|2020-04-11|71.0|0|71.0|0|3.0|0|0.0|100
0|2020-04-12|83.0|0|83.0|0|3.0|0|0.0|100
0|2020-04-13|89.0|0|89.0|0|3.0|0|0.0|100
0|2020-04-14|100.0|0|100.0|0|3.0|0|0.0|100
0|2020-04-15|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-04-16|123.0|0|123.0|0|3.0|0|0.0|100
0|2020-04-17|130.0|0|130.0|0|3.0|0|0.0|100
0|2020-04-18|148.0|0|148.0|0|3.0|0|0.0|100
0|2020-04-19|152.0|0|152.0|0|3.0|0|0.0|100
0|2020-04-20|164.0|0|164.0|0|3.0|0|0.0|100
0|2020-04-21|179.0|0|179.0|0|3.0|0|0.0|100
0|2020-04-22|185.0|0|185.0|0|3.0|0|0.0|100
0|2020-04-23|196.0|0|196.0|0|4.0|0|0.0|100
0|2020-04-24|211.0|0|211.0|0|4.0|0|0.0|100
0|2020-04-25|238.0|0|238.0|0|4.0|0|0.0|100
0|2020-04-26|245.0|0|245.0|0|4.0|0|0.0|100
0|2020-04-27|247.0|0|247.0|0|5.0|0|0.0|100
0|2020-04-28|269.0|0|269.0|0|7.0|0|0.0|100
0|2020-04-29|281.0|0|281.0|0|7.0|0|0.0|100
0|2020-04-30|287.0|0|287.0|0|7.0|0|0.0|100
0|2020-05-01|293.0|0|296.0|0|9.0|0|0.0|100
0|2020-05-02|295.0|0|298.0|0|9.0|0|0.0|100
0|2020-05-03|311.0|0|314.0|0|12.0|0|0.0|100
0|2020-05-04|321.0|0|324.0|0|13.0|0|0.0|100
0|2020-05-05|342.0|0|345.0|0|13.0|0|0.0|100
0|2020-05-06|361.0|0|364.0|0|16.0|0|0.0|100
0|2020-05-07|387.0|0|390.0|0|16.0|0|0.0|100
0|2020-05-08|410.0|0|413.0|0|16.0|0|0.0|100
0|2020-05-09|436.0|0|439.0|0|18.0|0|0.0|100
0|2020-05-10|484.0|0|487.0|0|18.0|0|0.0|100
0|2020-05-11|494.0|0|497.0|0|18.0|0|0.0|100
0|2020-05-12|525.0|0|528.0|0|21.0|0|0.0|100
0|2020-05-13|549.0|0|552.0|0|21.0|0|0.0|100
