|dates|Chelan_Washington_UnitedStates.JHU_ConfirmedCases.data|Chelan_Washington_UnitedStates.JHU_ConfirmedCases.missing|Chelan_Washington_UnitedStates.NYT_ConfirmedCases.data|Chelan_Washington_UnitedStates.NYT_ConfirmedCases.missing|Chelan_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Chelan_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Chelan_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Chelan_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-05|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-06|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-07|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-08|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-09|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-18|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-19|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-20|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-25|10.0|0|11.0|0|1.0|0|0.0|100
0|2020-03-26|10.0|0|11.0|0|1.0|0|0.0|100
0|2020-03-27|12.0|0|14.0|0|1.0|0|0.0|100
0|2020-03-28|13.0|0|14.0|0|1.0|0|0.0|100
0|2020-03-29|13.0|0|15.0|0|1.0|0|0.0|100
0|2020-03-30|14.0|0|15.0|0|1.0|0|0.0|100
0|2020-03-31|16.0|0|15.0|0|2.0|0|0.0|100
0|2020-04-01|17.0|0|15.0|0|2.0|0|0.0|100
0|2020-04-02|18.0|0|19.0|0|2.0|0|0.0|100
0|2020-04-03|20.0|0|20.0|0|3.0|0|0.0|100
0|2020-04-04|24.0|0|23.0|0|3.0|0|0.0|100
0|2020-04-05|29.0|0|29.0|0|3.0|0|0.0|100
0|2020-04-06|29.0|0|34.0|0|3.0|0|0.0|100
0|2020-04-07|34.0|0|34.0|0|3.0|0|0.0|100
0|2020-04-08|34.0|0|35.0|0|3.0|0|0.0|100
0|2020-04-09|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-04-10|45.0|0|45.0|0|3.0|0|0.0|100
0|2020-04-11|53.0|0|54.0|0|5.0|0|0.0|100
0|2020-04-12|55.0|0|55.0|0|5.0|0|0.0|100
0|2020-04-13|55.0|0|60.0|0|5.0|0|0.0|100
0|2020-04-14|61.0|0|62.0|0|5.0|0|0.0|100
0|2020-04-15|61.0|0|62.0|0|5.0|0|0.0|100
0|2020-04-16|63.0|0|63.0|0|5.0|0|0.0|100
0|2020-04-17|66.0|0|67.0|0|6.0|0|0.0|100
0|2020-04-18|67.0|0|68.0|0|6.0|0|0.0|100
0|2020-04-19|73.0|0|72.0|0|6.0|0|0.0|100
0|2020-04-20|75.0|0|78.0|0|5.0|0|0.0|100
0|2020-04-21|81.0|0|79.0|0|5.0|0|0.0|100
0|2020-04-22|88.0|0|88.0|0|5.0|0|0.0|100
0|2020-04-23|88.0|0|92.0|0|5.0|0|0.0|100
0|2020-04-24|89.0|0|92.0|0|5.0|0|0.0|100
0|2020-04-25|90.0|0|93.0|0|5.0|0|0.0|100
0|2020-04-26|91.0|0|94.0|0|5.0|0|0.0|100
0|2020-04-27|93.0|0|97.0|0|5.0|0|0.0|100
0|2020-04-28|96.0|0|100.0|0|5.0|0|0.0|100
0|2020-04-29|98.0|0|102.0|0|5.0|0|0.0|100
0|2020-04-30|108.0|0|111.0|0|5.0|0|0.0|100
0|2020-05-01|113.0|0|114.0|0|5.0|0|0.0|100
0|2020-05-02|114.0|0|117.0|0|5.0|0|0.0|100
0|2020-05-03|118.0|0|123.0|0|5.0|0|0.0|100
0|2020-05-04|120.0|0|123.0|0|5.0|0|0.0|100
0|2020-05-05|125.0|0|128.0|0|5.0|0|0.0|100
0|2020-05-06|137.0|0|138.0|0|5.0|0|0.0|100
0|2020-05-07|139.0|0|142.0|0|5.0|0|0.0|100
0|2020-05-08|140.0|0|143.0|0|5.0|0|0.0|100
0|2020-05-09|143.0|0|146.0|0|5.0|0|0.0|100
0|2020-05-10|148.0|0|152.0|0|5.0|0|0.0|100
0|2020-05-11|149.0|0|153.0|0|6.0|0|0.0|100
0|2020-05-12|150.0|0|154.0|0|6.0|0|0.0|100
0|2020-05-13|153.0|0|165.0|0|6.0|0|0.0|100
