|dates|Allamakee_Iowa_UnitedStates.JHU_ConfirmedCases.data|Allamakee_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Allamakee_Iowa_UnitedStates.NYT_ConfirmedCases.data|Allamakee_Iowa_UnitedStates.NYT_ConfirmedCases.missing|Allamakee_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Allamakee_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Allamakee_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Allamakee_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-25|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-28|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-29|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-30|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-31|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-04-01|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-04-02|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-04-03|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-04-04|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-04-05|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-04-06|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-04-07|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-04-08|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-04-09|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-04-10|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-04-11|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-04-12|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-04-13|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-04-14|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-04-15|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-04-16|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-04-17|27.0|0|27.0|0|3.0|0|0.0|100
0|2020-04-18|34.0|0|34.0|0|3.0|0|0.0|100
0|2020-04-19|36.0|0|36.0|0|3.0|0|0.0|100
0|2020-04-20|40.0|0|40.0|0|3.0|0|0.0|100
0|2020-04-21|44.0|0|44.0|0|3.0|0|0.0|100
0|2020-04-22|45.0|0|45.0|0|3.0|0|0.0|100
0|2020-04-23|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-04-24|50.0|0|50.0|0|3.0|0|0.0|100
0|2020-04-25|56.0|0|56.0|0|3.0|0|0.0|100
0|2020-04-26|68.0|0|68.0|0|3.0|0|0.0|100
0|2020-04-27|72.0|0|72.0|0|3.0|0|0.0|100
0|2020-04-28|86.0|0|86.0|0|3.0|0|0.0|100
0|2020-04-29|88.0|0|88.0|0|3.0|0|0.0|100
0|2020-04-30|89.0|0|89.0|0|3.0|0|0.0|100
0|2020-05-01|90.0|0|90.0|0|3.0|0|0.0|100
0|2020-05-02|93.0|0|93.0|0|3.0|0|0.0|100
0|2020-05-03|98.0|0|98.0|0|3.0|0|0.0|100
0|2020-05-04|99.0|0|99.0|0|3.0|0|0.0|100
0|2020-05-05|98.0|0|98.0|0|4.0|0|0.0|100
0|2020-05-06|98.0|0|98.0|0|4.0|0|0.0|100
0|2020-05-07|99.0|0|99.0|0|4.0|0|0.0|100
0|2020-05-08|101.0|0|101.0|0|4.0|0|0.0|100
0|2020-05-09|101.0|0|101.0|0|4.0|0|0.0|100
0|2020-05-10|111.0|0|111.0|0|4.0|0|0.0|100
0|2020-05-11|112.0|0|112.0|0|4.0|0|0.0|100
0|2020-05-12|113.0|0|113.0|0|4.0|0|0.0|100
0|2020-05-13|113.0|0|113.0|0|4.0|0|0.0|100
