|dates|Mackinac_Michigan_UnitedStates.JHU_ConfirmedCases.data|Mackinac_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Mackinac_Michigan_UnitedStates.NYT_ConfirmedCases.data|Mackinac_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Mackinac_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Mackinac_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Mackinac_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Mackinac_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-15|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-21|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-24|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-25|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-26|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-29|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-30|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-31|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-01|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-02|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-03|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-04|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-05|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-06|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-07|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-08|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-09|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-10|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-11|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-12|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-13|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-14|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-15|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-16|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-17|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-18|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-19|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-20|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-21|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-29|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-06-30|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-01|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-02|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-03|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-04|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-05|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-06|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-07|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-08|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-09|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-10|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-11|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-12|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-13|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-14|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-15|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-16|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-17|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-18|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-19|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-20|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-21|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-22|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-23|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-24|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-25|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-26|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-27|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-28|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-29|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-30|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-07-31|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-08-01|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-08-02|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-03|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-08-04|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-05|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-06|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-07|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-08|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-09|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-10|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-11|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-12|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-13|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-14|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-15|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-16|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-17|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-18|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-08-19|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-08-20|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-08-21|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-08-22|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-08-23|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-08-24|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-08-25|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-08-26|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-08-27|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-08-28|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-08-29|34.0|0|36.0|0|0.0|0|0.0|100
0|2020-08-30|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-08-31|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-09-01|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-09-02|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-09-03|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-09-04|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-09-05|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-09-06|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-09-07|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-09-08|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-09-09|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-09-10|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-09-11|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-09-12|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-13|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-14|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-15|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-16|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-09-17|52.0|0|53.0|0|0.0|0|0.0|100
0|2020-09-18|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-09-19|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-09-20|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-09-21|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-09-22|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-09-23|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-09-24|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-09-25|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-09-26|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-09-27|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-09-28|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-09-29|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-09-30|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-10-01|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-10-02|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-10-03|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-10-04|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-10-05|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-10-06|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-10-07|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-10-08|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-10-09|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-10-10|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-11|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-12|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-10-13|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-10-14|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-10-15|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-10-16|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-10-17|137.0|0|134.0|0|0.0|0|0.0|100
0|2020-10-18|137.0|0|134.0|0|0.0|0|0.0|100
0|2020-10-19|140.0|0|140.0|0|0.0|0|0.0|100
0|2020-10-20|143.0|0|143.0|0|0.0|0|0.0|100
0|2020-10-21|146.0|0|146.0|0|0.0|0|0.0|100
0|2020-10-22|146.0|0|147.0|0|0.0|0|0.0|100
0|2020-10-23|146.0|0|152.0|0|0.0|0|0.0|100
0|2020-10-24|146.0|0|154.0|0|0.0|0|0.0|100
0|2020-10-25|146.0|0|154.0|0|0.0|0|0.0|100
0|2020-10-26|146.0|0|155.0|0|0.0|0|0.0|100
0|2020-10-27|146.0|0|158.0|0|0.0|0|0.0|100
0|2020-10-28|146.0|0|162.0|0|0.0|0|0.0|100
0|2020-10-29|162.0|0|166.0|0|0.0|0|0.0|100
0|2020-10-30|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-10-31|167.0|0|171.0|0|0.0|0|0.0|100
0|2020-11-01|167.0|0|171.0|0|0.0|0|0.0|100
0|2020-11-02|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-11-03|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-11-04|182.0|0|182.0|0|0.0|0|0.0|100
0|2020-11-05|183.0|0|183.0|0|0.0|0|0.0|100
0|2020-11-06|186.0|0|186.0|0|0.0|0|0.0|100
0|2020-11-07|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-11-08|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-11-09|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-11-10|191.0|0|193.0|0|0.0|0|0.0|100
0|2020-11-11|201.0|0|201.0|0|0.0|0|0.0|100
0|2020-11-12|208.0|0|208.0|0|0.0|0|0.0|100
0|2020-11-13|211.0|0|211.0|0|0.0|0|0.0|100
0|2020-11-14|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-11-15|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-11-16|216.0|0|221.0|0|0.0|0|0.0|100
0|2020-11-17|216.0|0|228.0|0|0.0|0|0.0|100
0|2020-11-18|233.0|0|233.0|0|0.0|0|0.0|100
0|2020-11-19|233.0|0|237.0|0|0.0|0|0.0|100
0|2020-11-20|239.0|0|239.0|0|0.0|0|0.0|100
0|2020-11-21|246.0|0|246.0|0|0.0|0|0.0|100
0|2020-11-22|246.0|0|246.0|0|0.0|0|0.0|100
0|2020-11-23|249.0|0|249.0|0|0.0|0|0.0|100
0|2020-11-24|259.0|0|259.0|0|0.0|0|0.0|100
0|2020-11-25|263.0|0|263.0|0|0.0|0|0.0|100
0|2020-11-26|263.0|0|263.0|0|0.0|0|0.0|100
0|2020-11-27|277.0|0|277.0|0|0.0|0|0.0|100
0|2020-11-28|277.0|0|281.0|0|0.0|0|0.0|100
0|2020-11-29|281.0|0|281.0|0|0.0|0|0.0|100
0|2020-11-30|291.0|0|291.0|0|0.0|0|0.0|100
0|2020-12-01|291.0|0|296.0|0|0.0|0|0.0|100
0|2020-12-02|305.0|0|305.0|0|1.0|0|0.0|100
0|2020-12-03|305.0|0|312.0|0|1.0|0|0.0|100
0|2020-12-04|315.0|0|315.0|0|1.0|0|0.0|100
0|2020-12-05|315.0|0|324.0|0|1.0|0|0.0|100
0|2020-12-06|315.0|0|324.0|0|1.0|0|0.0|100
0|2020-12-07|315.0|0|328.0|0|1.0|0|0.0|100
0|2020-12-08|315.0|0|333.0|0|1.0|0|0.0|100
0|2020-12-09|315.0|0|339.0|0|1.0|0|0.0|100
0|2020-12-10|345.0|0|345.0|0|1.0|0|0.0|100
0|2020-12-11|349.0|0|349.0|0|1.0|0|0.0|100
0|2020-12-12|351.0|0|351.0|0|1.0|0|0.0|100
0|2020-12-13|351.0|0|351.0|0|1.0|0|0.0|100
0|2020-12-14|351.0|0|351.0|0|1.0|0|0.0|100
0|2020-12-15|351.0|0|354.0|0|1.0|0|0.0|100
0|2020-12-16|351.0|0|356.0|0|1.0|0|0.0|100
0|2020-12-17|351.0|0|358.0|0|1.0|0|0.0|100
0|2020-12-18|351.0|0|359.0|0|2.0|0|0.0|100
0|2020-12-19|351.0|0|361.0|0|2.0|0|0.0|100
0|2020-12-20|351.0|0|361.0|0|2.0|0|0.0|100
0|2020-12-21|363.0|0|363.0|0|2.0|0|0.0|100
0|2020-12-22|365.0|0|365.0|0|2.0|0|0.0|100
0|2020-12-23|366.0|0|366.0|0|2.0|0|0.0|100
0|2020-12-24|366.0|0|366.0|0|2.0|0|0.0|100
0|2020-12-25|366.0|0|366.0|0|2.0|0|0.0|100
0|2020-12-26|372.0|0|372.0|0|2.0|0|0.0|100
0|2020-12-27|372.0|0|372.0|0|2.0|0|0.0|100
0|2020-12-28|372.0|0|376.0|0|2.0|0|0.0|100
0|2020-12-29|372.0|0|377.0|0|2.0|0|0.0|100
0|2020-12-30|380.0|0|380.0|0|2.0|0|0.0|100
0|2020-12-31|380.0|0|380.0|0|2.0|0|0.0|100
0|2021-01-01|380.0|0|380.0|0|2.0|0|0.0|100
0|2021-01-02|386.0|0|386.0|0|2.0|0|0.0|100
0|2021-01-03|386.0|0|386.0|0|2.0|0|0.0|100
0|2021-01-04|386.0|0|387.0|0|2.0|0|0.0|100
0|2021-01-05|387.0|0|387.0|0|3.0|0|0.0|100
0|2021-01-06|391.0|0|391.0|0|3.0|0|0.0|100
0|2021-01-07|395.0|0|395.0|0|3.0|0|0.0|100
0|2021-01-08|396.0|0|396.0|0|3.0|0|0.0|100
0|2021-01-09|396.0|0|397.0|0|3.0|0|0.0|100
0|2021-01-10|397.0|0|397.0|0|3.0|0|0.0|100
0|2021-01-11|397.0|0|397.0|0|3.0|0|0.0|100
0|2021-01-12|397.0|0|397.0|0|3.0|0|0.0|100
0|2021-01-13|398.0|0|398.0|0|3.0|0|0.0|100
0|2021-01-14|400.0|0|400.0|0|3.0|0|0.0|100
0|2021-01-15|400.0|0|400.0|0|3.0|0|0.0|100
0|2021-01-16|402.0|0|402.0|0|3.0|0|0.0|100
0|2021-01-17|402.0|0|402.0|0|3.0|0|0.0|100
0|2021-01-18|406.0|0|406.0|0|3.0|0|0.0|100
0|2021-01-19|406.0|0|408.0|0|3.0|0|0.0|100
0|2021-01-20|406.0|0|411.0|0|3.0|0|0.0|100
0|2021-01-21|412.0|0|412.0|0|3.0|0|0.0|100
0|2021-01-22|413.0|0|413.0|0|3.0|0|0.0|100
0|2021-01-23|414.0|0|414.0|0|3.0|0|0.0|100
0|2021-01-24|414.0|0|414.0|0|3.0|0|0.0|100
0|2021-01-25|414.0|0|414.0|0|3.0|0|0.0|100
0|2021-01-26|414.0|0|418.0|0|3.0|0|0.0|100
0|2021-01-27|414.0|0|418.0|0|3.0|0|0.0|100
0|2021-01-28|420.0|0|420.0|0|3.0|0|0.0|100
0|2021-01-29|421.0|0|421.0|0|3.0|0|0.0|100
0|2021-01-30|421.0|0|421.0|0|3.0|0|0.0|100
0|2021-01-31|421.0|0|421.0|0|3.0|0|0.0|100
0|2021-02-01|421.0|0|422.0|0|3.0|0|0.0|100
0|2021-02-02|421.0|0|424.0|0|3.0|0|0.0|100
0|2021-02-03|424.0|0|424.0|0|3.0|0|0.0|100
0|2021-02-04|424.0|0|425.0|0|3.0|0|0.0|100
0|2021-02-05|427.0|0|427.0|0|3.0|0|0.0|100
0|2021-02-06|427.0|0|427.0|0|3.0|0|0.0|100
0|2021-02-07|427.0|0|427.0|0|3.0|0|0.0|100
0|2021-02-08|428.0|0|428.0|0|3.0|0|0.0|100
0|2021-02-09|428.0|0|428.0|0|3.0|0|0.0|100
0|2021-02-10|428.0|0|428.0|0|3.0|0|0.0|100
