|dates|St.Landry_Louisiana_UnitedStates.JHU_ConfirmedCases.data|St.Landry_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|St.Landry_Louisiana_UnitedStates.NYT_ConfirmedCases.data|St.Landry_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|St.Landry_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|St.Landry_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|St.Landry_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|St.Landry_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-27|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-28|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-29|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-30|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-03-31|31.0|0|31.0|0|1.0|0|0.0|100
0|2020-04-01|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-04-02|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-04-03|68.0|0|68.0|0|2.0|0|0.0|100
0|2020-04-04|45.0|0|45.0|0|2.0|0|0.0|100
0|2020-04-05|47.0|0|47.0|0|4.0|0|0.0|100
0|2020-04-06|52.0|0|52.0|0|4.0|0|0.0|100
0|2020-04-07|60.0|0|60.0|0|4.0|0|0.0|100
0|2020-04-08|86.0|0|86.0|0|4.0|0|0.0|100
0|2020-04-09|90.0|0|90.0|0|4.0|0|0.0|100
0|2020-04-10|103.0|0|103.0|0|6.0|0|0.0|100
0|2020-04-11|109.0|0|109.0|0|11.0|0|0.0|100
0|2020-04-12|113.0|0|113.0|0|13.0|0|0.0|100
0|2020-04-13|114.0|0|114.0|0|13.0|0|0.0|100
0|2020-04-14|115.0|0|115.0|0|16.0|0|0.0|100
0|2020-04-15|116.0|0|116.0|0|16.0|0|0.0|100
0|2020-04-16|118.0|0|118.0|0|17.0|0|0.0|100
0|2020-04-17|119.0|0|119.0|0|18.0|0|0.0|100
0|2020-04-18|133.0|0|133.0|0|20.0|0|0.0|100
0|2020-04-19|134.0|0|134.0|0|20.0|0|0.0|100
0|2020-04-20|136.0|0|136.0|0|20.0|0|0.0|100
0|2020-04-21|136.0|0|136.0|0|26.0|0|0.0|100
0|2020-04-22|140.0|0|140.0|0|29.0|0|0.0|100
0|2020-04-23|154.0|0|154.0|0|31.0|0|0.0|100
0|2020-04-24|157.0|0|157.0|0|34.0|0|0.0|100
0|2020-04-25|163.0|0|163.0|0|34.0|0|0.0|100
0|2020-04-26|163.0|0|163.0|0|34.0|0|0.0|100
0|2020-04-27|167.0|0|167.0|0|35.0|0|0.0|100
0|2020-04-28|170.0|0|170.0|0|37.0|0|0.0|100
0|2020-04-29|172.0|0|172.0|0|39.0|0|0.0|100
0|2020-04-30|180.0|0|180.0|0|42.0|0|0.0|100
0|2020-05-01|181.0|0|181.0|0|44.0|0|0.0|100
0|2020-05-02|185.0|0|185.0|0|44.0|0|0.0|100
0|2020-05-03|186.0|0|186.0|0|45.0|0|0.0|100
0|2020-05-04|191.0|0|191.0|0|45.0|0|0.0|100
0|2020-05-05|198.0|0|198.0|0|47.0|0|0.0|100
0|2020-05-06|202.0|0|202.0|0|48.0|0|0.0|100
0|2020-05-07|203.0|0|203.0|0|49.0|0|0.0|100
0|2020-05-08|204.0|0|204.0|0|49.0|0|0.0|100
0|2020-05-09|211.0|0|211.0|0|49.0|0|0.0|100
0|2020-05-10|215.0|0|215.0|0|50.0|0|0.0|100
0|2020-05-11|214.0|0|214.0|0|50.0|0|0.0|100
0|2020-05-12|215.0|0|215.0|0|51.0|0|0.0|100
0|2020-05-13|241.0|0|241.0|0|51.0|0|0.0|100
