|dates|Benton_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Benton_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Benton_Mississippi_UnitedStates.NYT_ConfirmedCases.data|Benton_Mississippi_UnitedStates.NYT_ConfirmedCases.missing|Benton_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Benton_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Benton_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Benton_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-15|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-16|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-17|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-18|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-19|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-20|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-21|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-22|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-23|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-24|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-25|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-26|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-27|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-28|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-29|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-30|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-31|15.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-01|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-02|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-03|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-04|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-05|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-06|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-07|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-08|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-09|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-10|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-11|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-12|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-13|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-14|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-15|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-16|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-06-17|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-18|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-19|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-20|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-21|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-22|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-23|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-24|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-25|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-26|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-27|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-28|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-29|25.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-30|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-01|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-02|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-03|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-07-04|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-05|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-06|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-07|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-08|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-09|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-10|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-07-11|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-07-12|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-07-13|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-07-14|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-07-15|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-07-16|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-07-17|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-07-18|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-07-19|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-07-20|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-07-21|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-07-22|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-07-23|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-07-24|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-25|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-26|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-27|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-07-28|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-07-29|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-07-30|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-07-31|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-01|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-08-02|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-08-03|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-08-04|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-08-05|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-08-06|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-08-07|142.0|0|142.0|0|0.0|0|0.0|100
0|2020-08-08|143.0|0|143.0|0|1.0|0|0.0|100
0|2020-08-09|144.0|0|144.0|0|1.0|0|0.0|100
0|2020-08-10|143.0|0|143.0|0|1.0|0|0.0|100
0|2020-08-11|145.0|0|145.0|0|1.0|0|0.0|100
0|2020-08-12|154.0|0|154.0|0|1.0|0|0.0|100
0|2020-08-13|157.0|0|157.0|0|1.0|0|0.0|100
0|2020-08-14|159.0|0|159.0|0|1.0|0|0.0|100
0|2020-08-15|165.0|0|165.0|0|1.0|0|0.0|100
0|2020-08-16|166.0|0|166.0|0|1.0|0|0.0|100
0|2020-08-17|167.0|0|167.0|0|1.0|0|0.0|100
0|2020-08-18|169.0|0|169.0|0|1.0|0|0.0|100
0|2020-08-19|174.0|0|174.0|0|1.0|0|0.0|100
0|2020-08-20|181.0|0|181.0|0|1.0|0|0.0|100
0|2020-08-21|183.0|0|183.0|0|1.0|0|0.0|100
0|2020-08-22|184.0|0|184.0|0|1.0|0|0.0|100
0|2020-08-23|196.0|0|196.0|0|1.0|0|0.0|100
0|2020-08-24|195.0|0|195.0|0|1.0|0|0.0|100
0|2020-08-25|187.0|0|187.0|0|1.0|0|0.0|100
0|2020-08-26|191.0|0|191.0|0|1.0|0|0.0|100
0|2020-08-27|194.0|0|194.0|0|1.0|0|0.0|100
0|2020-08-28|193.0|0|193.0|0|1.0|0|0.0|100
0|2020-08-29|193.0|0|193.0|0|1.0|0|0.0|100
0|2020-08-30|194.0|0|194.0|0|1.0|0|0.0|100
0|2020-08-31|193.0|0|193.0|0|1.0|0|0.0|100
0|2020-09-01|194.0|0|194.0|0|1.0|0|0.0|100
0|2020-09-02|196.0|0|196.0|0|1.0|0|0.0|100
0|2020-09-03|197.0|0|197.0|0|1.0|0|0.0|100
0|2020-09-04|197.0|0|200.0|0|1.0|0|0.0|100
0|2020-09-05|201.0|0|201.0|0|1.0|0|0.0|100
0|2020-09-06|201.0|0|201.0|0|1.0|0|0.0|100
0|2020-09-07|201.0|0|201.0|0|1.0|0|0.0|100
0|2020-09-08|201.0|0|203.0|0|1.0|0|0.0|100
0|2020-09-09|207.0|0|207.0|0|1.0|0|0.0|100
0|2020-09-10|207.0|0|207.0|0|1.0|0|0.0|100
0|2020-09-11|206.0|0|206.0|0|1.0|0|0.0|100
0|2020-09-12|206.0|0|205.0|0|1.0|0|0.0|100
0|2020-09-13|206.0|0|206.0|0|1.0|0|0.0|100
0|2020-09-14|206.0|0|206.0|0|1.0|0|0.0|100
0|2020-09-15|208.0|0|208.0|0|1.0|0|0.0|100
0|2020-09-16|208.0|0|208.0|0|1.0|0|0.0|100
0|2020-09-17|215.0|0|215.0|0|1.0|0|0.0|100
0|2020-09-18|218.0|0|218.0|0|1.0|0|0.0|100
0|2020-09-19|218.0|0|218.0|0|1.0|0|0.0|100
0|2020-09-20|218.0|0|219.0|0|1.0|0|0.0|100
0|2020-09-21|220.0|0|220.0|0|1.0|0|0.0|100
0|2020-09-22|223.0|0|223.0|0|2.0|0|0.0|100
0|2020-09-23|223.0|0|223.0|0|2.0|0|0.0|100
0|2020-09-24|225.0|0|225.0|0|2.0|0|0.0|100
0|2020-09-25|226.0|0|226.0|0|3.0|0|0.0|100
0|2020-09-26|227.0|0|227.0|0|3.0|0|0.0|100
0|2020-09-27|228.0|0|228.0|0|3.0|0|0.0|100
0|2020-09-28|229.0|0|229.0|0|3.0|0|0.0|100
0|2020-09-29|233.0|0|233.0|0|3.0|0|0.0|100
0|2020-09-30|233.0|0|233.0|0|3.0|0|0.0|100
0|2020-10-01|238.0|0|238.0|0|3.0|0|0.0|100
0|2020-10-02|244.0|0|244.0|0|3.0|0|0.0|100
0|2020-10-03|248.0|0|248.0|0|3.0|0|0.0|100
0|2020-10-04|248.0|0|248.0|0|3.0|0|0.0|100
0|2020-10-05|248.0|0|248.0|0|3.0|0|0.0|100
0|2020-10-06|250.0|0|250.0|0|3.0|0|0.0|100
0|2020-10-07|256.0|0|256.0|0|4.0|0|0.0|100
0|2020-10-08|258.0|0|258.0|0|4.0|0|0.0|100
0|2020-10-09|270.0|0|270.0|0|4.0|0|0.0|100
0|2020-10-10|275.0|0|275.0|0|4.0|0|0.0|100
0|2020-10-11|275.0|0|275.0|0|4.0|0|0.0|100
0|2020-10-12|276.0|0|276.0|0|4.0|0|0.0|100
0|2020-10-13|280.0|0|280.0|0|4.0|0|0.0|100
0|2020-10-14|282.0|0|282.0|0|4.0|0|0.0|100
0|2020-10-15|292.0|0|292.0|0|4.0|0|0.0|100
0|2020-10-16|296.0|0|296.0|0|4.0|0|0.0|100
0|2020-10-17|300.0|0|300.0|0|4.0|0|0.0|100
0|2020-10-18|300.0|0|300.0|0|4.0|0|0.0|100
0|2020-10-19|305.0|0|305.0|0|4.0|0|0.0|100
0|2020-10-20|315.0|0|315.0|0|4.0|0|0.0|100
0|2020-10-21|319.0|0|319.0|0|4.0|0|0.0|100
0|2020-10-22|319.0|0|325.0|0|4.0|0|0.0|100
0|2020-10-23|319.0|0|333.0|0|4.0|0|0.0|100
0|2020-10-24|319.0|0|341.0|0|4.0|0|0.0|100
0|2020-10-25|319.0|0|341.0|0|4.0|0|0.0|100
0|2020-10-26|345.0|0|345.0|0|6.0|0|0.0|100
0|2020-10-27|360.0|0|360.0|0|8.0|0|0.0|100
0|2020-10-28|360.0|0|367.0|0|8.0|0|0.0|100
0|2020-10-29|360.0|0|369.0|0|8.0|0|0.0|100
0|2020-10-30|360.0|0|370.0|0|8.0|0|0.0|100
0|2020-10-31|360.0|0|375.0|0|8.0|0|0.0|100
0|2020-11-01|360.0|0|376.0|0|8.0|0|0.0|100
0|2020-11-02|379.0|0|379.0|0|11.0|0|0.0|100
0|2020-11-03|383.0|0|383.0|0|11.0|0|0.0|100
0|2020-11-04|387.0|0|387.0|0|12.0|0|0.0|100
0|2020-11-05|396.0|0|396.0|0|12.0|0|0.0|100
0|2020-11-06|403.0|0|403.0|0|12.0|0|0.0|100
0|2020-11-07|412.0|0|412.0|0|12.0|0|0.0|100
0|2020-11-08|412.0|0|412.0|0|12.0|0|0.0|100
0|2020-11-09|415.0|0|415.0|0|12.0|0|0.0|100
0|2020-11-10|415.0|0|418.0|0|12.0|0|0.0|100
0|2020-11-11|415.0|0|425.0|0|12.0|0|0.0|100
0|2020-11-12|415.0|0|433.0|0|12.0|0|0.0|100
0|2020-11-13|436.0|0|436.0|0|16.0|0|0.0|100
0|2020-11-14|442.0|0|442.0|0|16.0|0|0.0|100
0|2020-11-15|442.0|0|447.0|0|16.0|0|0.0|100
0|2020-11-16|448.0|0|448.0|0|16.0|0|0.0|100
0|2020-11-17|448.0|0|460.0|0|16.0|0|0.0|100
0|2020-11-18|448.0|0|470.0|0|16.0|0|0.0|100
0|2020-11-19|448.0|0|476.0|0|16.0|0|0.0|100
0|2020-11-20|480.0|0|480.0|0|17.0|0|0.0|100
0|2020-11-21|482.0|0|482.0|0|17.0|0|0.0|100
0|2020-11-22|482.0|0|482.0|0|17.0|0|0.0|100
0|2020-11-23|482.0|0|482.0|0|17.0|0|0.0|100
0|2020-11-24|482.0|0|484.0|0|17.0|0|0.0|100
0|2020-11-25|482.0|0|487.0|0|17.0|0|0.0|100
0|2020-11-26|482.0|0|490.0|0|17.0|0|0.0|100
0|2020-11-27|491.0|0|491.0|0|17.0|0|0.0|100
0|2020-11-28|491.0|0|493.0|0|17.0|0|0.0|100
0|2020-11-29|496.0|0|496.0|0|18.0|0|0.0|100
0|2020-11-30|496.0|0|499.0|0|18.0|0|0.0|100
0|2020-12-01|496.0|0|500.0|0|18.0|0|0.0|100
0|2020-12-02|504.0|0|504.0|0|18.0|0|0.0|100
0|2020-12-03|505.0|0|505.0|0|18.0|0|0.0|100
0|2020-12-04|510.0|0|510.0|0|18.0|0|0.0|100
0|2020-12-05|510.0|0|512.0|0|18.0|0|0.0|100
0|2020-12-06|518.0|0|518.0|0|18.0|0|0.0|100
0|2020-12-07|518.0|0|519.0|0|18.0|0|0.0|100
0|2020-12-08|518.0|0|523.0|0|18.0|0|0.0|100
0|2020-12-09|518.0|0|540.0|0|19.0|0|0.0|100
0|2020-12-10|543.0|0|543.0|0|19.0|0|0.0|100
0|2020-12-11|543.0|0|546.0|0|19.0|0|0.0|100
0|2020-12-12|558.0|0|558.0|0|19.0|0|0.0|100
0|2020-12-13|563.0|0|563.0|0|19.0|0|0.0|100
0|2020-12-14|570.0|0|570.0|0|19.0|0|0.0|100
0|2020-12-15|570.0|0|573.0|0|19.0|0|0.0|100
0|2020-12-16|579.0|0|579.0|0|19.0|0|0.0|100
0|2020-12-17|579.0|0|586.0|0|19.0|0|0.0|100
0|2020-12-18|590.0|0|590.0|0|20.0|0|0.0|100
0|2020-12-19|590.0|0|598.0|0|20.0|0|0.0|100
0|2020-12-20|604.0|0|604.0|0|20.0|0|0.0|100
0|2020-12-21|616.0|0|616.0|0|20.0|0|0.0|100
0|2020-12-22|623.0|0|623.0|0|20.0|0|0.0|100
0|2020-12-23|627.0|0|627.0|0|20.0|0|0.0|100
0|2020-12-24|638.0|0|638.0|0|20.0|0|0.0|100
0|2020-12-25|641.0|0|641.0|0|20.0|0|0.0|100
0|2020-12-26|642.0|0|642.0|0|20.0|0|0.0|100
0|2020-12-27|647.0|0|647.0|0|20.0|0|0.0|100
0|2020-12-28|647.0|0|659.0|0|20.0|0|0.0|100
0|2020-12-29|647.0|0|660.0|0|21.0|0|0.0|100
0|2020-12-30|664.0|0|664.0|0|21.0|0|0.0|100
0|2020-12-31|675.0|0|675.0|0|21.0|0|0.0|100
0|2021-01-01|675.0|0|683.0|0|21.0|0|0.0|100
0|2021-01-02|675.0|0|693.0|0|21.0|0|0.0|100
0|2021-01-03|675.0|0|702.0|0|21.0|0|0.0|100
0|2021-01-04|711.0|0|711.0|0|21.0|0|0.0|100
0|2021-01-05|715.0|0|715.0|0|21.0|0|0.0|100
0|2021-01-06|721.0|0|721.0|0|21.0|0|0.0|100
0|2021-01-07|721.0|0|739.0|0|21.0|0|0.0|100
0|2021-01-08|721.0|0|757.0|0|21.0|0|0.0|100
0|2021-01-09|721.0|0|770.0|0|21.0|0|0.0|100
0|2021-01-10|721.0|0|776.0|0|22.0|0|0.0|100
0|2021-01-11|721.0|0|780.0|0|22.0|0|0.0|100
0|2021-01-12|721.0|0|788.0|0|22.0|0|0.0|100
0|2021-01-13|796.0|0|796.0|0|22.0|0|0.0|100
0|2021-01-14|796.0|0|797.0|0|22.0|0|0.0|100
0|2021-01-15|803.0|0|803.0|0|23.0|0|0.0|100
0|2021-01-16|803.0|0|810.0|0|23.0|0|0.0|100
0|2021-01-17|803.0|0|815.0|0|23.0|0|0.0|100
0|2021-01-18|803.0|0|818.0|0|23.0|0|0.0|100
0|2021-01-19|820.0|0|820.0|0|23.0|0|0.0|100
0|2021-01-20|820.0|0|833.0|0|23.0|0|0.0|100
0|2021-01-21|820.0|0|840.0|0|23.0|0|0.0|100
0|2021-01-22|820.0|0|848.0|0|23.0|0|0.0|100
0|2021-01-23|856.0|0|856.0|0|23.0|0|0.0|100
0|2021-01-24|858.0|0|858.0|0|23.0|0|0.0|100
0|2021-01-25|858.0|0|865.0|0|23.0|0|0.0|100
0|2021-01-26|869.0|0|869.0|0|23.0|0|0.0|100
0|2021-01-27|869.0|0|874.0|0|23.0|0|0.0|100
0|2021-01-28|869.0|0|876.0|0|23.0|0|0.0|100
0|2021-01-29|869.0|0|882.0|0|23.0|0|0.0|100
0|2021-01-30|869.0|0|888.0|0|23.0|0|0.0|100
0|2021-01-31|892.0|0|892.0|0|23.0|0|0.0|100
0|2021-02-01|892.0|0|893.0|0|23.0|0|0.0|100
0|2021-02-02|892.0|0|894.0|0|23.0|0|0.0|100
0|2021-02-03|892.0|0|896.0|0|23.0|0|0.0|100
0|2021-02-04|892.0|0|899.0|0|23.0|0|0.0|100
0|2021-02-05|892.0|0|901.0|0|24.0|0|0.0|100
0|2021-02-06|902.0|0|902.0|0|24.0|0|0.0|100
0|2021-02-07|902.0|0|908.0|0|24.0|0|0.0|100
0|2021-02-08|908.0|0|908.0|0|24.0|0|0.0|100
0|2021-02-09|908.0|0|909.0|0|24.0|0|0.0|100
0|2021-02-10|910.0|0|910.0|0|24.0|0|0.0|100
