|dates|Marlboro_SouthCarolina_UnitedStates.JHU_ConfirmedCases.data|Marlboro_SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Marlboro_SouthCarolina_UnitedStates.NYT_ConfirmedCases.data|Marlboro_SouthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Marlboro_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Marlboro_SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Marlboro_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Marlboro_SouthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-05-14|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-05-15|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-05-16|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-05-17|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-05-18|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-05-19|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-05-20|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-05-21|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-05-22|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-05-23|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-05-24|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-05-25|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-05-26|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-05-27|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-05-28|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-05-29|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-05-30|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-05-31|171.0|0|171.0|0|1.0|0|0.0|100
0|2020-06-01|173.0|0|173.0|0|1.0|0|0.0|100
0|2020-06-02|183.0|0|183.0|0|1.0|0|0.0|100
0|2020-06-03|183.0|0|186.0|0|1.0|0|0.0|100
0|2020-06-04|183.0|0|189.0|0|1.0|0|0.0|100
0|2020-06-05|198.0|0|198.0|0|3.0|0|0.0|100
0|2020-06-06|198.0|0|202.0|0|3.0|0|0.0|100
0|2020-06-07|206.0|0|206.0|0|3.0|0|0.0|100
0|2020-06-08|211.0|0|211.0|0|3.0|0|0.0|100
0|2020-06-09|211.0|0|211.0|0|3.0|0|0.0|100
0|2020-06-10|215.0|0|215.0|0|3.0|0|0.0|100
0|2020-06-11|221.0|0|221.0|0|3.0|0|0.0|100
0|2020-06-12|226.0|0|226.0|0|3.0|0|0.0|100
0|2020-06-13|231.0|0|231.0|0|3.0|0|0.0|100
0|2020-06-14|236.0|0|236.0|0|3.0|0|0.0|100
0|2020-06-15|237.0|0|237.0|0|3.0|0|0.0|100
0|2020-06-16|237.0|0|237.0|0|3.0|0|0.0|100
0|2020-06-17|241.0|0|241.0|0|3.0|0|0.0|100
0|2020-06-18|245.0|0|245.0|0|3.0|0|0.0|100
0|2020-06-19|253.0|0|253.0|0|3.0|0|0.0|100
0|2020-06-20|261.0|0|261.0|0|3.0|0|0.0|100
0|2020-06-21|267.0|0|267.0|0|3.0|0|0.0|100
0|2020-06-22|274.0|0|274.0|0|3.0|0|0.0|100
0|2020-06-23|280.0|0|280.0|0|4.0|0|0.0|100
0|2020-06-24|287.0|0|287.0|0|4.0|0|0.0|100
0|2020-06-25|290.0|0|290.0|0|4.0|0|0.0|100
0|2020-06-26|297.0|0|297.0|0|4.0|0|0.0|100
0|2020-06-27|297.0|0|297.0|0|4.0|0|0.0|100
0|2020-06-28|298.0|0|298.0|0|4.0|0|0.0|100
0|2020-06-29|298.0|0|301.0|0|4.0|0|0.0|100
0|2020-06-30|302.0|0|302.0|0|4.0|0|0.0|100
0|2020-07-01|302.0|0|307.0|0|4.0|0|0.0|100
0|2020-07-02|310.0|0|310.0|0|4.0|0|0.0|100
0|2020-07-03|311.0|0|311.0|0|4.0|0|0.0|100
0|2020-07-04|313.0|0|313.0|0|4.0|0|0.0|100
0|2020-07-05|316.0|0|316.0|0|4.0|0|0.0|100
0|2020-07-06|319.0|0|319.0|0|4.0|0|0.0|100
0|2020-07-07|321.0|0|321.0|0|4.0|0|0.0|100
0|2020-07-08|327.0|0|327.0|0|4.0|0|0.0|100
0|2020-07-09|328.0|0|328.0|0|4.0|0|0.0|100
0|2020-07-10|328.0|0|328.0|0|4.0|0|0.0|100
0|2020-07-11|329.0|0|329.0|0|4.0|0|0.0|100
0|2020-07-12|334.0|0|334.0|0|4.0|0|0.0|100
0|2020-07-13|335.0|0|335.0|0|4.0|0|0.0|100
0|2020-07-14|341.0|0|341.0|0|4.0|0|0.0|100
0|2020-07-15|345.0|0|345.0|0|4.0|0|0.0|100
0|2020-07-16|345.0|0|345.0|0|4.0|0|0.0|100
0|2020-07-17|349.0|0|349.0|0|4.0|0|0.0|100
0|2020-07-18|351.0|0|351.0|0|4.0|0|0.0|100
0|2020-07-19|358.0|0|358.0|0|4.0|0|0.0|100
0|2020-07-20|361.0|0|361.0|0|4.0|0|0.0|100
0|2020-07-21|368.0|0|368.0|0|4.0|0|0.0|100
0|2020-07-22|372.0|0|372.0|0|4.0|0|0.0|100
0|2020-07-23|379.0|0|379.0|0|4.0|0|0.0|100
0|2020-07-24|384.0|0|384.0|0|4.0|0|0.0|100
0|2020-07-25|389.0|0|389.0|0|4.0|0|0.0|100
0|2020-07-26|391.0|0|391.0|0|4.0|0|0.0|100
0|2020-07-27|391.0|0|391.0|0|4.0|0|0.0|100
0|2020-07-28|395.0|0|395.0|0|4.0|0|0.0|100
0|2020-07-29|399.0|0|399.0|0|4.0|0|0.0|100
0|2020-07-30|409.0|0|409.0|0|4.0|0|0.0|100
0|2020-07-31|423.0|0|423.0|0|4.0|0|0.0|100
0|2020-08-01|429.0|0|429.0|0|4.0|0|0.0|100
0|2020-08-02|436.0|0|436.0|0|4.0|0|0.0|100
0|2020-08-03|443.0|0|443.0|0|4.0|0|0.0|100
0|2020-08-04|447.0|0|447.0|0|4.0|0|0.0|100
0|2020-08-05|460.0|0|460.0|0|4.0|0|0.0|100
0|2020-08-06|468.0|0|468.0|0|4.0|0|0.0|100
0|2020-08-07|473.0|0|473.0|0|4.0|0|0.0|100
0|2020-08-08|489.0|0|489.0|0|4.0|0|0.0|100
0|2020-08-09|497.0|0|497.0|0|4.0|0|0.0|100
0|2020-08-10|507.0|0|507.0|0|4.0|0|0.0|100
0|2020-08-11|516.0|0|516.0|0|4.0|0|0.0|100
0|2020-08-12|517.0|0|517.0|0|4.0|0|0.0|100
0|2020-08-13|529.0|0|529.0|0|4.0|0|0.0|100
0|2020-08-14|536.0|0|536.0|0|4.0|0|0.0|100
0|2020-08-15|542.0|0|542.0|0|4.0|0|0.0|100
0|2020-08-16|552.0|0|552.0|0|5.0|0|0.0|100
0|2020-08-17|554.0|0|554.0|0|5.0|0|0.0|100
0|2020-08-18|590.0|0|590.0|0|5.0|0|0.0|100
0|2020-08-19|606.0|0|606.0|0|5.0|0|0.0|100
0|2020-08-20|615.0|0|615.0|0|5.0|0|0.0|100
0|2020-08-21|623.0|0|623.0|0|5.0|0|0.0|100
0|2020-08-22|630.0|0|630.0|0|5.0|0|0.0|100
0|2020-08-23|641.0|0|641.0|0|5.0|0|0.0|100
0|2020-08-24|652.0|0|652.0|0|5.0|0|0.0|100
0|2020-08-25|656.0|0|656.0|0|5.0|0|0.0|100
0|2020-08-26|660.0|0|660.0|0|5.0|0|0.0|100
0|2020-08-27|670.0|0|670.0|0|5.0|0|0.0|100
0|2020-08-28|681.0|0|681.0|0|5.0|0|0.0|100
0|2020-08-29|699.0|0|699.0|0|5.0|0|0.0|100
0|2020-08-30|705.0|0|705.0|0|5.0|0|0.0|100
0|2020-08-31|718.0|0|718.0|0|5.0|0|0.0|100
0|2020-09-01|726.0|0|726.0|0|5.0|0|0.0|100
0|2020-09-02|740.0|0|740.0|0|5.0|0|0.0|100
0|2020-09-03|768.0|0|768.0|0|5.0|0|0.0|100
0|2020-09-04|783.0|0|783.0|0|5.0|0|0.0|100
0|2020-09-05|793.0|0|793.0|0|5.0|0|0.0|100
0|2020-09-06|799.0|0|799.0|0|5.0|0|0.0|100
0|2020-09-07|805.0|0|805.0|0|5.0|0|0.0|100
0|2020-09-08|804.0|0|804.0|0|5.0|0|0.0|100
0|2020-09-09|805.0|0|805.0|0|6.0|0|0.0|100
0|2020-09-10|814.0|0|814.0|0|6.0|0|0.0|100
0|2020-09-11|829.0|0|829.0|0|6.0|0|0.0|100
0|2020-09-12|839.0|0|839.0|0|6.0|0|0.0|100
0|2020-09-13|845.0|0|845.0|0|6.0|0|0.0|100
0|2020-09-14|858.0|0|858.0|0|7.0|0|0.0|100
0|2020-09-15|861.0|0|861.0|0|7.0|0|0.0|100
0|2020-09-16|867.0|0|867.0|0|8.0|0|0.0|100
0|2020-09-17|875.0|0|875.0|0|10.0|0|0.0|100
0|2020-09-18|879.0|0|879.0|0|10.0|0|0.0|100
0|2020-09-19|892.0|0|892.0|0|11.0|0|0.0|100
0|2020-09-20|895.0|0|895.0|0|11.0|0|0.0|100
0|2020-09-21|898.0|0|898.0|0|11.0|0|0.0|100
0|2020-09-22|901.0|0|901.0|0|11.0|0|0.0|100
0|2020-09-23|899.0|0|899.0|0|11.0|0|0.0|100
0|2020-09-24|903.0|0|903.0|0|11.0|0|0.0|100
0|2020-09-25|906.0|0|906.0|0|11.0|0|0.0|100
0|2020-09-26|918.0|0|918.0|0|11.0|0|0.0|100
0|2020-09-27|932.0|0|932.0|0|11.0|0|0.0|100
0|2020-09-28|934.0|0|934.0|0|11.0|0|0.0|100
0|2020-09-29|934.0|0|934.0|0|11.0|0|0.0|100
0|2020-09-30|931.0|0|931.0|0|11.0|0|0.0|100
0|2020-10-01|932.0|0|932.0|0|11.0|0|0.0|100
0|2020-10-02|940.0|0|940.0|0|11.0|0|0.0|100
0|2020-10-03|959.0|0|959.0|0|11.0|0|0.0|100
0|2020-10-04|969.0|0|969.0|0|11.0|0|0.0|100
0|2020-10-05|971.0|0|971.0|0|11.0|0|0.0|100
0|2020-10-06|974.0|0|974.0|0|11.0|0|0.0|100
0|2020-10-07|984.0|0|984.0|0|11.0|0|0.0|100
0|2020-10-08|991.0|0|991.0|0|11.0|0|0.0|100
0|2020-10-09|997.0|0|997.0|0|12.0|0|0.0|100
0|2020-10-10|1003.0|0|1003.0|0|12.0|0|0.0|100
0|2020-10-11|1009.0|0|1009.0|0|12.0|0|0.0|100
0|2020-10-12|1018.0|0|1018.0|0|12.0|0|0.0|100
0|2020-10-13|1024.0|0|1024.0|0|12.0|0|0.0|100
0|2020-10-14|1026.0|0|1026.0|0|12.0|0|0.0|100
0|2020-10-15|1042.0|0|1042.0|0|12.0|0|0.0|100
0|2020-10-16|1051.0|0|1051.0|0|12.0|0|0.0|100
0|2020-10-17|1054.0|0|1054.0|0|12.0|0|0.0|100
0|2020-10-18|1060.0|0|1060.0|0|12.0|0|0.0|100
0|2020-10-19|1063.0|0|1063.0|0|12.0|0|0.0|100
0|2020-10-20|1065.0|0|1065.0|0|12.0|0|0.0|100
0|2020-10-21|1073.0|0|1073.0|0|12.0|0|0.0|100
0|2020-10-22|1073.0|0|1093.0|0|12.0|0|0.0|100
0|2020-10-23|1073.0|0|1101.0|0|12.0|0|0.0|100
0|2020-10-24|1073.0|0|1108.0|0|12.0|0|0.0|100
0|2020-10-25|1073.0|0|1122.0|0|12.0|0|0.0|100
0|2020-10-26|1127.0|0|1127.0|0|13.0|0|0.0|100
0|2020-10-27|1133.0|0|1133.0|0|13.0|0|0.0|100
0|2020-10-28|1133.0|0|1136.0|0|13.0|0|0.0|100
0|2020-10-29|1133.0|0|1142.0|0|13.0|0|0.0|100
0|2020-10-30|1133.0|0|1143.0|0|13.0|0|0.0|100
0|2020-10-31|1133.0|0|1148.0|0|13.0|0|0.0|100
0|2020-11-01|1133.0|0|1159.0|0|13.0|0|0.0|100
0|2020-11-02|1165.0|0|1165.0|0|14.0|0|0.0|100
0|2020-11-03|1173.0|0|1173.0|0|14.0|0|0.0|100
0|2020-11-04|1172.0|0|1172.0|0|15.0|0|0.0|100
0|2020-11-05|1175.0|0|1175.0|0|15.0|0|0.0|100
0|2020-11-06|1189.0|0|1189.0|0|15.0|0|0.0|100
0|2020-11-07|1214.0|0|1214.0|0|15.0|0|0.0|100
0|2020-11-08|1216.0|0|1216.0|0|15.0|0|0.0|100
0|2020-11-09|1220.0|0|1220.0|0|15.0|0|0.0|100
0|2020-11-10|1220.0|0|1229.0|0|15.0|0|0.0|100
0|2020-11-11|1220.0|0|1237.0|0|15.0|0|0.0|100
0|2020-11-12|1220.0|0|1243.0|0|15.0|0|0.0|100
0|2020-11-13|1220.0|0|1251.0|0|15.0|0|0.0|100
0|2020-11-14|1256.0|0|1256.0|0|15.0|0|0.0|100
0|2020-11-15|1256.0|0|1262.0|0|15.0|0|0.0|100
0|2020-11-16|1262.0|0|1269.0|0|15.0|0|0.0|100
0|2020-11-17|1262.0|0|1277.0|0|15.0|0|0.0|100
0|2020-11-18|1262.0|0|1291.0|0|15.0|0|0.0|100
0|2020-11-19|1299.0|0|1299.0|0|16.0|0|0.0|100
0|2020-11-20|1313.0|0|1313.0|0|16.0|0|0.0|100
0|2020-11-21|1336.0|0|1336.0|0|16.0|0|0.0|100
0|2020-11-22|1336.0|0|1341.0|0|16.0|0|0.0|100
0|2020-11-23|1336.0|0|1350.0|0|16.0|0|0.0|100
0|2020-11-24|1336.0|0|1363.0|0|16.0|0|0.0|100
0|2020-11-25|1375.0|0|1375.0|0|16.0|0|0.0|100
0|2020-11-26|1375.0|0|1375.0|0|16.0|0|0.0|100
0|2020-11-27|1388.0|0|1388.0|0|18.0|0|0.0|100
0|2020-11-28|1388.0|0|1408.0|0|18.0|0|0.0|100
0|2020-11-29|1388.0|0|1419.0|0|18.0|0|0.0|100
0|2020-11-30|1426.0|0|1426.0|0|18.0|0|0.0|100
0|2020-12-01|1426.0|0|1437.0|0|18.0|0|0.0|100
0|2020-12-02|1448.0|0|1448.0|0|18.0|0|0.0|100
0|2020-12-03|1467.0|0|1467.0|0|19.0|0|0.0|100
0|2020-12-04|1481.0|0|1481.0|0|19.0|0|0.0|100
0|2020-12-05|1516.0|0|1516.0|0|19.0|0|0.0|100
0|2020-12-06|1535.0|0|1535.0|0|19.0|0|0.0|100
0|2020-12-07|1535.0|0|1558.0|0|20.0|0|0.0|100
0|2020-12-08|1535.0|0|1569.0|0|20.0|0|0.0|100
0|2020-12-09|1587.0|0|1587.0|0|20.0|0|0.0|100
0|2020-12-10|1597.0|0|1597.0|0|20.0|0|0.0|100
0|2020-12-11|1616.0|0|1616.0|0|20.0|0|0.0|100
0|2020-12-12|1642.0|0|1642.0|0|20.0|0|0.0|100
0|2020-12-13|1656.0|0|1656.0|0|22.0|0|0.0|100
0|2020-12-14|1671.0|0|1671.0|0|22.0|0|0.0|100
0|2020-12-15|1691.0|0|1691.0|0|22.0|0|0.0|100
0|2020-12-16|1700.0|0|1700.0|0|22.0|0|0.0|100
0|2020-12-17|1710.0|0|1710.0|0|22.0|0|0.0|100
0|2020-12-18|1716.0|0|1716.0|0|22.0|0|0.0|100
0|2020-12-19|1734.0|0|1734.0|0|22.0|0|0.0|100
0|2020-12-20|1749.0|0|1749.0|0|23.0|0|0.0|100
0|2020-12-21|1758.0|0|1758.0|0|24.0|0|0.0|100
0|2020-12-22|1775.0|0|1775.0|0|24.0|0|0.0|100
0|2020-12-23|1788.0|0|1788.0|0|26.0|0|0.0|100
0|2020-12-24|1793.0|0|1793.0|0|27.0|0|0.0|100
0|2020-12-25|1793.0|0|1793.0|0|27.0|0|0.0|100
0|2020-12-26|1812.0|0|1812.0|0|27.0|0|0.0|100
0|2020-12-27|1840.0|0|1840.0|0|27.0|0|0.0|100
0|2020-12-28|1840.0|0|1846.0|0|27.0|0|0.0|100
0|2020-12-29|1871.0|0|1871.0|0|27.0|0|0.0|100
0|2020-12-30|1886.0|0|1886.0|0|27.0|0|0.0|100
0|2020-12-31|1886.0|0|1916.0|0|27.0|0|0.0|100
0|2021-01-01|1916.0|0|1916.0|0|27.0|0|0.0|100
0|2021-01-02|1943.0|0|1943.0|0|28.0|0|0.0|100
0|2021-01-03|1943.0|0|1982.0|0|28.0|0|0.0|100
0|2021-01-04|2007.0|0|2007.0|0|28.0|0|0.0|100
0|2021-01-05|2020.0|0|2020.0|0|28.0|0|0.0|100
0|2021-01-06|2031.0|0|2031.0|0|29.0|0|0.0|100
0|2021-01-07|2031.0|0|2070.0|0|29.0|0|0.0|100
0|2021-01-08|2102.0|0|2102.0|0|30.0|0|0.0|100
0|2021-01-09|2126.0|0|2126.0|0|32.0|0|0.0|100
0|2021-01-10|2141.0|0|2141.0|0|32.0|0|0.0|100
0|2021-01-11|2158.0|0|2158.0|0|32.0|0|0.0|100
0|2021-01-12|2164.0|0|2164.0|0|32.0|0|0.0|100
0|2021-01-13|2216.0|0|2216.0|0|32.0|0|0.0|100
0|2021-01-14|2254.0|0|2254.0|0|32.0|0|0.0|100
0|2021-01-15|2254.0|0|2278.0|0|32.0|0|0.0|100
0|2021-01-16|2313.0|0|2313.0|0|34.0|0|0.0|100
0|2021-01-17|2343.0|0|2343.0|0|35.0|0|0.0|100
0|2021-01-18|2358.0|0|2358.0|0|35.0|0|0.0|100
0|2021-01-19|2358.0|0|2370.0|0|35.0|0|0.0|100
0|2021-01-20|2390.0|0|2390.0|0|36.0|0|0.0|100
0|2021-01-21|2417.0|0|2417.0|0|36.0|0|0.0|100
0|2021-01-22|2441.0|0|2441.0|0|40.0|0|0.0|100
0|2021-01-23|2475.0|0|2475.0|0|40.0|0|0.0|100
0|2021-01-24|2475.0|0|2494.0|0|40.0|0|0.0|100
0|2021-01-25|2475.0|0|2517.0|0|40.0|0|0.0|100
0|2021-01-26|2475.0|0|2528.0|0|40.0|0|0.0|100
0|2021-01-27|2475.0|0|2547.0|0|41.0|0|0.0|100
0|2021-01-28|2571.0|0|2571.0|0|42.0|0|0.0|100
0|2021-01-29|2571.0|0|2598.0|0|42.0|0|0.0|100
0|2021-01-30|2615.0|0|2615.0|0|42.0|0|0.0|100
0|2021-01-31|2636.0|0|2636.0|0|42.0|0|0.0|100
0|2021-02-01|2646.0|0|2646.0|0|42.0|0|0.0|100
